peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
peg_0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_1,57,21,0,0,21,0,0,21,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
peg_2,762,761,631,16,114,12,100,2,82.91721419185282,2.102496714848883,14.98028909329829,1.5768725361366622,1.9216648884474365,6.6620250788317446,0.130217924925089,91.41631003272082
peg_3,1462,1453,1050,212,191,18,170,3,72.26428079834824,14.59050240880936,13.145216792842396,1.2388162422573985,14.512193873178976,2.0254047333279086,0.0,83.46240139349311
peg_4,462,461,401,9,51,1,49,1,86.98481561822126,1.9522776572668112,11.062906724511931,0.2169197396963123,1.9522776572668112,0.0,0.0,98.0477223427332
peg_5,1571,1568,1165,182,221,66,155,0,74.2984693877551,11.607142857142858,14.09438775510204,4.209183673469388,11.607142857142858,0.857572863685288,1.0033925669543935,87.53528427917186
peg_6,761,758,551,142,65,1,45,19,72.69129287598945,18.733509234828496,8.575197889182059,0.1319261213720316,18.417553468635763,1.4661931498455658,0.0,80.11625338151867
peg_7,1854,1843,1500,154,189,2,187,0,81.38903960933261,8.355941399891481,10.255018990775907,0.1085187194791101,8.239391283341364,0.0,0.0,91.76060871665864
peg_8,50,49,0,0,49,49,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
peg_9,20,15,0,0,15,1,1,13,0.0,0.0,100.0,6.666666666666667,0.0,100.0,6.666666666666667,0.0
peg_10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_11,880,869,627,77,165,86,67,12,72.15189873417721,8.860759493670885,18.9873417721519,9.896432681242809,8.621810867625484,8.115179287086189,6.790100542652606,83.26300984528832
peg_12,714,712,565,51,96,12,81,3,79.35393258426966,7.162921348314606,13.48314606741573,1.6853932584269662,7.006915108064996,0.0,0.9053620571789163,92.993084891935
peg_13,255,255,231,9,15,3,12,0,90.58823529411764,3.5294117647058822,5.882352941176471,1.1764705882352942,3.5294117647058822,0.0,0.3173640590256722,96.47058823529412
peg_14,2045,2044,1703,148,193,7,185,1,83.31702544031312,7.240704500978474,9.442270058708417,0.3424657534246575,7.158602694738737,0.0,0.0,92.84139730526127
peg_15,4539,4518,3274,692,552,63,485,4,72.46569278441788,15.31651173085436,12.217795484727755,1.3944223107569722,15.173381959861993,0.0,0.0,84.826618040138
peg_16,96,95,72,7,16,0,16,0,75.78947368421052,7.368421052631579,16.842105263157894,0.0,7.368421052631579,8.196572121947518,0.0,84.4350068254209
peg_17,361,356,260,17,79,7,72,0,73.03370786516854,4.775280898876405,22.191011235955056,1.9662921348314608,4.775280898876405,1.9011561634912866,0.0,93.3235629376323
peg_18,618,609,78,17,514,256,257,1,12.807881773399014,2.7914614121510675,84.40065681444992,42.03612479474548,2.7914614121510675,59.72346886609985,33.42780341741406,37.485069721749085
peg_19,326,285,185,7,93,1,92,0,64.91228070175438,2.456140350877193,32.63157894736842,0.3508771929824561,2.456140350877193,12.39144172609912,0.0,85.15241792302369
peg_20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_21,11,5,0,0,5,0,0,5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
peg_22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_24,4,4,0,0,4,4,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
peg_25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_29,39,33,0,0,33,12,0,21,0.0,0.0,100.0,36.36363636363637,0.0,0.0,0.0,100.0
peg_30,232,162,0,12,150,14,46,90,0.0,7.407407407407407,92.5925925925926,8.641975308641975,6.64983164983165,69.10774410774411,2.581369248035914,24.242424242424235
peg_31,79,69,0,20,49,4,36,9,0.0,28.98550724637681,71.01449275362319,5.797101449275362,28.98550724637681,50.026838432635536,3.327965646806226,20.98765432098766
peg_32,126,101,0,4,97,1,23,73,0.0,3.96039603960396,96.03960396039604,0.99009900990099,3.96039603960396,73.9157101550863,0.0,22.123893805309734
peg_33,91,71,0,8,63,9,40,14,0.0,11.267605633802816,88.73239436619718,12.67605633802817,11.267605633802816,66.89331390642707,6.928929901246561,21.839080459770116
peg_34,997,992,841,46,105,20,83,2,84.77822580645162,4.637096774193548,10.584677419354838,2.0161290322580645,4.637096774193548,0.7473420204392696,0.0,94.61556120536719
peg_35,1212,1192,733,144,315,72,235,8,61.49328859060402,12.080536912751676,26.426174496644297,6.040268456375839,11.82758581663026,15.212009235261498,2.836221238837896,72.96040494810825
peg_36,1550,1377,825,151,401,16,379,6,59.91285403050109,10.965867828612929,29.121278140885984,1.1619462599854755,10.155057017802118,17.40956642917427,0.0,72.43537655302362
peg_37,356,54,1,8,45,17,13,15,1.851851851851852,14.814814814814817,83.33333333333333,31.48148148148148,12.928022361984628,43.71069182389937,27.707896575821103,43.361285814116
peg_38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_39,208,171,0,6,165,54,91,20,0.0,3.508771929824561,96.49122807017544,31.57894736842105,3.508771929824561,65.06265664160401,25.864661654135336,31.42857142857143
peg_40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_41,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_42,13901,13883,10733,1386,1764,256,1265,243,77.31037960095081,9.983432975581646,12.70618742346755,1.8439818483036807,9.761375240570544,3.9965895946987366,0.0,86.24203516473072
peg_43,9403,9317,7143,754,1420,252,1125,43,76.66630889771386,8.092733712568423,15.24095738971772,2.70473328324568,7.915794756508264,5.8042130665092255,0.699425114563875,86.27999217698252
peg_44,6049,6045,5070,254,721,134,585,2,83.87096774193549,4.201819685690653,11.927212572373865,2.216708023159636,3.4393339822975917,1.0617912990227403,0.0,95.49887471867967
peg_45,27,26,0,0,26,0,3,23,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
peg_46,36,33,0,4,29,17,11,1,0.0,12.12121212121212,87.87878787878788,51.51515151515152,12.12121212121212,55.69487983281086,48.066875653082555,32.18390804597702
peg_47,163,133,1,16,116,15,83,18,0.7518796992481203,12.030075187969924,87.21804511278195,11.278195488721805,12.030075187969924,59.311068368595905,10.115404791047386,28.658856443434175
peg_48,16709,16689,14395,871,1423,204,1121,98,86.25441907843489,5.219006531248128,8.526574390316975,1.2223620348732698,4.843660818091274,1.1579453899218741,0.0,93.99839379198686
peg_49,495,491,454,11,26,3,22,1,92.4643584521385,2.240325865580448,5.295315682281059,0.6109979633401222,2.240325865580448,0.0,0.0,97.75967413441956
peg_50,9182,9178,8009,388,781,178,597,6,87.26302026585313,4.227500544780998,8.509479189365875,1.939420353018087,4.125874528520836,0.0,0.0,95.87412547147916
peg_51,1350,1328,764,149,415,84,324,7,57.53012048192771,11.21987951807229,31.25,6.325301204819277,11.21987951807229,19.587924701561064,1.8257603416420496,69.19219578036665
peg_52,1683,1645,1123,153,369,79,283,7,68.26747720364742,9.300911854103344,22.43161094224924,4.802431610942249,9.238097783751584,11.062264208580897,2.415496937575415,79.69963800766752
peg_53,1267,1247,991,60,196,11,182,3,79.47072975140337,4.811547714514836,15.717722534081796,0.8821170809943866,4.811547714514836,4.932186374480798,0.0,90.25626591100436
peg_54,792,751,655,2,94,7,87,0,87.21704394141145,0.2663115845539281,12.51664447403462,0.9320905459387484,0.2663115845539281,0.0,0.0,99.73368841544607
peg_55,629,625,566,1,58,10,47,1,90.56,0.16,9.28,1.6,0.0,0.04923076923076941,0.061538461538461764,99.95076923076923
peg_56,480,428,392,0,36,10,24,2,91.58878504672896,0.0,8.411214953271028,2.336448598130841,0.0,0.0,0.0,100.0
peg_57,609,593,529,0,64,13,51,0,89.20741989881957,0.0,10.79258010118044,2.1922428330522767,0.0,0.0,0.0,100.0
peg_58,1692,1630,1389,8,233,74,158,1,85.21472392638037,0.4907975460122699,14.294478527607362,4.539877300613497,0.4907975460122699,3.0327475578471947,2.350096278715687,96.47645489614054
peg_59,692,673,550,0,123,73,50,0,81.72362555720653,0.0,18.27637444279346,10.846953937592868,0.0,9.943041109460127,8.26758885822779,90.05695889053987
peg_60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_61,2689,2647,2379,2,266,36,226,4,89.8753305629014,0.0755572346052134,10.049112202493388,1.360030222893842,0.0755572346052134,1.981976306445743,0.0,97.94246645894904
peg_62,4441,4414,4064,21,329,58,261,10,92.07068418667876,0.475758948799275,7.453556864521976,1.3140009062075215,0.4097958881132592,0.7253246745483608,0.0,98.86487943733837
peg_63,456,431,310,12,109,35,73,1,71.92575406032482,2.7842227378190256,25.290023201856147,8.120649651972158,2.7842227378190256,9.256267927594543,4.463828273631792,87.95950933458643
peg_64,1121,1113,932,0,181,21,158,2,83.73764600179695,0.0,16.262353998203054,1.8867924528301887,0.0,2.0428795005214457,0.0,97.95712049947855
peg_65,1303,1283,1103,3,177,91,86,0,85.97038191738113,0.2338269680436477,13.795791114575216,7.092751363990647,0.2338269680436477,0.0,3.1738324450717283,99.76617303195636
peg_66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_67,7395,7341,6718,31,592,156,426,10,91.51341779049176,0.4222857921264133,8.064296417381827,2.125051082958725,0.0,0.5719844240913607,0.36379863677477187,99.42801557590865
peg_68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_70,938,663,472,4,187,57,129,1,71.19155354449472,0.6033182503770739,28.205128205128204,8.597285067873303,0.6033182503770739,11.58023263286421,5.255597515659435,87.81644911675872
peg_71,1840,1805,1629,4,172,33,137,2,90.24930747922436,0.2216066481994459,9.529085872576175,1.8282548476454292,0.2216066481994459,0.0,0.0,99.77839335180056
peg_72,1207,1189,1045,22,122,10,87,25,87.88898233809924,1.850294365012616,10.26072329688814,0.8410428931875525,1.74183449516446,0.0,0.0,98.25816550483555
peg_73,3,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
peg_74,454,453,422,0,31,1,30,0,93.15673289183223,0.0,6.843267108167771,0.2207505518763796,0.0,1.1935495940434766,0.0,98.80645040595653
peg_75,3457,3451,3094,8,349,41,298,10,89.65517241379311,0.2318168646769052,10.11301072152999,1.1880614314691391,0.2318168646769052,1.7082645119057318,0.0,98.05991862341736
peg_76,3412,3310,3127,0,183,44,131,8,94.4712990936556,0.0,5.528700906344411,1.3293051359516617,0.0,0.0,0.0,100.0
peg_77,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
