pegRNA_idx,total,unaligned,extracted,recombination
98,3.0,0.0,1.0,2.0
99,350.0,20.0,315.0,15.0
100,0.0,0.0,0.0,0.0
101,4.0,0.0,3.0,1.0
102,1000.0,672.0,158.0,170.0
103,562.0,148.0,279.0,135.0
104,67.0,3.0,16.0,48.0
105,10.0,1.0,0.0,9.0
106,500.0,133.0,258.0,109.0
107,236.0,8.0,214.0,14.0
108,27.0,4.0,21.0,2.0
109,121.0,2.0,111.0,8.0
110,1.0,0.0,0.0,1.0
111,2.0,0.0,0.0,2.0
112,6.0,0.0,1.0,5.0
113,14.0,0.0,0.0,14.0
114,342.0,16.0,120.0,206.0
115,190.0,6.0,52.0,132.0
116,471.0,40.0,199.0,232.0
117,470.0,5.0,94.0,371.0
118,72.0,5.0,22.0,45.0
119,178.0,4.0,55.0,119.0
120,669.0,26.0,583.0,60.0
121,831.0,28.0,760.0,43.0
122,1169.0,102.0,866.0,201.0
123,3121.0,67.0,2963.0,91.0
124,3332.0,93.0,3100.0,139.0
125,1798.0,52.0,1695.0,51.0
126,89.0,2.0,12.0,75.0
127,130.0,4.0,8.0,118.0
128,481.0,11.0,13.0,457.0
129,5275.0,163.0,4923.0,189.0
130,579.0,20.0,551.0,8.0
131,35.0,0.0,14.0,21.0
132,4081.0,150.0,3858.0,73.0
133,515.0,20.0,420.0,75.0
134,705.0,27.0,656.0,22.0
135,1175.0,36.0,878.0,261.0
136,191.0,6.0,59.0,126.0
137,61.0,2.0,25.0,34.0
138,205.0,14.0,59.0,132.0
139,142.0,4.0,8.0,130.0
140,6.0,1.0,1.0,4.0
141,31.0,1.0,1.0,29.0
142,172.0,52.0,12.0,108.0
143,40.0,5.0,4.0,31.0
144,270.0,1.0,6.0,263.0
145,515.0,128.0,19.0,368.0
146,53.0,0.0,4.0,49.0
147,189.0,4.0,2.0,183.0
148,477.0,37.0,224.0,216.0
149,68.0,8.0,27.0,33.0
150,44.0,5.0,20.0,19.0
151,9.0,0.0,2.0,7.0
152,121.0,2.0,5.0,114.0
153,168.0,11.0,19.0,138.0
154,6270.0,158.0,5798.0,314.0
155,1220.0,85.0,958.0,177.0
156,827.0,45.0,689.0,93.0
157,6.0,0.0,4.0,2.0
158,1021.0,97.0,137.0,787.0
159,22.0,4.0,4.0,14.0
160,110.0,5.0,15.0,90.0
161,2.0,1.0,1.0,0.0
162,8.0,0.0,0.0,8.0
163,10.0,0.0,9.0,1.0
164,4.0,0.0,4.0,0.0
165,8.0,0.0,7.0,1.0
166,1.0,0.0,0.0,1.0
167,3.0,0.0,0.0,3.0
168,18.0,0.0,0.0,18.0
169,12.0,0.0,1.0,11.0
170,86.0,0.0,5.0,81.0
171,18.0,0.0,0.0,18.0
172,0.0,0.0,0.0,0.0
173,16.0,2.0,8.0,6.0
174,8.0,0.0,5.0,3.0
175,1646.0,78.0,1427.0,141.0
176,51.0,1.0,46.0,4.0
177,1072.0,24.0,965.0,83.0
178,2338.0,74.0,2111.0,153.0
179,0.0,0.0,0.0,0.0
180,1955.0,70.0,1687.0,198.0
181,1.0,0.0,0.0,1.0
182,131.0,3.0,76.0,52.0
183,12.0,0.0,1.0,11.0
184,37.0,0.0,6.0,31.0
185,59.0,0.0,0.0,59.0
186,16.0,0.0,1.0,15.0
187,14.0,0.0,1.0,13.0
188,4.0,0.0,1.0,3.0
189,190.0,4.0,11.0,175.0
190,427.0,9.0,399.0,19.0
191,14.0,0.0,0.0,14.0
192,14.0,0.0,0.0,14.0
193,63.0,3.0,9.0,51.0
194,6.0,0.0,2.0,4.0
195,1.0,0.0,0.0,1.0
196,2.0,0.0,0.0,2.0
197,402.0,7.0,290.0,105.0
198,530.0,18.0,363.0,149.0
199,7.0,0.0,0.0,7.0
200,37.0,2.0,1.0,34.0
201,27.0,1.0,1.0,25.0
202,27.0,0.0,0.0,27.0
203,0.0,0.0,0.0,0.0
204,9.0,1.0,1.0,7.0
205,2109.0,71.0,1958.0,80.0
206,1266.0,24.0,1225.0,17.0
207,2659.0,102.0,2489.0,68.0
208,3787.0,146.0,3440.0,201.0
209,3957.0,118.0,3574.0,265.0
210,2537.0,73.0,2302.0,162.0
211,680.0,23.0,482.0,175.0
212,790.0,25.0,721.0,44.0
213,1043.0,53.0,825.0,165.0
214,1046.0,28.0,969.0,49.0
215,1088.0,29.0,870.0,189.0
216,1048.0,40.0,717.0,291.0
217,738.0,25.0,459.0,254.0
218,689.0,15.0,564.0,110.0
219,778.0,25.0,709.0,44.0
220,4016.0,128.0,3658.0,230.0
221,5639.0,167.0,5320.0,152.0
222,691.0,26.0,648.0,17.0
223,418.0,10.0,405.0,3.0
224,4855.0,168.0,4544.0,143.0
225,3794.0,111.0,3549.0,134.0
226,3768.0,159.0,3465.0,144.0
227,2783.0,66.0,2641.0,76.0
228,3705.0,85.0,3369.0,251.0
229,2593.0,73.0,2437.0,83.0
230,3046.0,104.0,2817.0,125.0
231,4439.0,124.0,4052.0,263.0
232,635.0,8.0,611.0,16.0
233,3972.0,119.0,3686.0,167.0
234,51.0,1.0,8.0,42.0
235,0.0,0.0,0.0,0.0
236,5.0,0.0,0.0,5.0
237,898.0,16.0,789.0,93.0
238,15.0,0.0,15.0,0.0
239,26.0,3.0,15.0,8.0
240,8.0,0.0,1.0,7.0
241,197.0,10.0,168.0,19.0
242,5.0,0.0,5.0,0.0
243,0.0,0.0,0.0,0.0
244,7.0,0.0,3.0,4.0
245,4.0,0.0,0.0,4.0
246,950.0,25.0,889.0,36.0
247,4.0,0.0,4.0,0.0
248,60.0,1.0,48.0,11.0
249,94.0,3.0,84.0,7.0
250,44.0,0.0,37.0,7.0
251,104.0,6.0,86.0,12.0
252,4.0,0.0,0.0,4.0
253,3.0,1.0,0.0,2.0
254,93.0,4.0,1.0,88.0
255,69.0,2.0,5.0,62.0
256,53.0,2.0,7.0,44.0
257,75.0,0.0,9.0,66.0
258,0.0,0.0,0.0,0.0
259,18.0,1.0,0.0,17.0
260,30.0,4.0,11.0,15.0
261,132.0,10.0,79.0,43.0
262,8.0,2.0,3.0,3.0
263,16.0,3.0,1.0,12.0
264,8870.0,200.0,8582.0,88.0
265,962.0,26.0,933.0,3.0
266,0.0,0.0,0.0,0.0
267,23.0,0.0,2.0,21.0
268,36.0,1.0,5.0,30.0
269,755.0,88.0,320.0,347.0
270,90.0,8.0,65.0,17.0
271,18.0,4.0,13.0,1.0
272,1693.0,53.0,1610.0,30.0
273,109.0,13.0,89.0,7.0
274,2241.0,67.0,2089.0,85.0
275,162.0,5.0,149.0,8.0
276,294.0,13.0,136.0,145.0
277,122.0,5.0,95.0,22.0
278,13.0,0.0,10.0,3.0
279,392.0,13.0,33.0,346.0
280,8.0,0.0,3.0,5.0
281,139.0,5.0,23.0,111.0
282,107.0,18.0,11.0,78.0
283,24.0,1.0,8.0,15.0
284,168.0,14.0,36.0,118.0
285,85.0,9.0,9.0,67.0
286,12.0,0.0,2.0,10.0
287,317.0,10.0,34.0,273.0
288,3.0,0.0,2.0,1.0
289,284.0,8.0,47.0,229.0
290,325.0,11.0,41.0,273.0
291,16.0,1.0,15.0,0.0
292,2.0,0.0,1.0,1.0
293,36.0,2.0,29.0,5.0
294,39.0,3.0,17.0,19.0
295,202.0,1.0,5.0,196.0
296,259.0,5.0,112.0,142.0
297,118.0,5.0,10.0,103.0
298,96.0,6.0,18.0,72.0
299,4.0,1.0,1.0,2.0
300,7.0,2.0,5.0,0.0
301,58.0,5.0,23.0,30.0
302,285.0,10.0,106.0,169.0
303,2.0,0.0,2.0,0.0
304,31.0,0.0,15.0,16.0
305,162.0,8.0,15.0,139.0
306,9.0,0.0,9.0,0.0
307,1.0,0.0,1.0,0.0
308,19.0,2.0,10.0,7.0
309,11.0,0.0,0.0,11.0
310,18.0,1.0,4.0,13.0
311,3.0,1.0,2.0,0.0
312,0.0,0.0,0.0,0.0
313,33.0,1.0,5.0,27.0
314,0.0,0.0,0.0,0.0
315,130.0,0.0,21.0,109.0
316,29.0,1.0,3.0,25.0
317,179.0,1.0,12.0,166.0
318,47.0,1.0,7.0,39.0
319,1.0,0.0,0.0,1.0
320,2.0,1.0,1.0,0.0
321,0.0,0.0,0.0,0.0
322,72.0,0.0,1.0,71.0
323,6.0,0.0,0.0,6.0
324,37.0,0.0,8.0,29.0
325,219.0,38.0,17.0,164.0
326,1.0,0.0,0.0,1.0
327,97.0,1.0,8.0,88.0
328,164.0,2.0,31.0,131.0
329,12.0,5.0,1.0,6.0
330,1.0,0.0,0.0,1.0
331,33.0,3.0,2.0,28.0
332,5.0,0.0,0.0,5.0
333,77.0,5.0,21.0,51.0
334,2.0,0.0,2.0,0.0
335,0.0,0.0,0.0,0.0
336,87.0,18.0,1.0,68.0
337,8.0,0.0,4.0,4.0
338,0.0,0.0,0.0,0.0
339,234.0,11.0,129.0,94.0
340,1.0,0.0,1.0,0.0
341,2.0,0.0,2.0,0.0
342,108.0,5.0,21.0,82.0
343,1.0,0.0,0.0,1.0
344,1.0,0.0,0.0,1.0
345,302.0,9.0,28.0,265.0
346,276.0,71.0,2.0,203.0
347,93.0,3.0,1.0,89.0
348,3.0,1.0,1.0,1.0
349,0.0,0.0,0.0,0.0
350,112.0,2.0,21.0,89.0
351,0.0,0.0,0.0,0.0
352,25.0,2.0,0.0,23.0
353,11.0,1.0,0.0,10.0
354,12.0,5.0,0.0,7.0
355,0.0,0.0,0.0,0.0
356,17.0,0.0,11.0,6.0
357,1.0,0.0,0.0,1.0
358,57.0,5.0,15.0,37.0
359,3.0,0.0,0.0,3.0
360,3.0,0.0,0.0,3.0
361,15.0,2.0,2.0,11.0
362,28.0,0.0,7.0,21.0
363,26.0,1.0,2.0,23.0
364,32.0,0.0,15.0,17.0
365,12.0,1.0,0.0,11.0
366,108.0,7.0,2.0,99.0
367,124.0,1.0,2.0,121.0
368,24.0,2.0,0.0,22.0
369,33.0,0.0,2.0,31.0
370,35.0,2.0,1.0,32.0
371,7.0,0.0,0.0,7.0
372,346.0,7.0,72.0,267.0
373,4.0,0.0,1.0,3.0
374,5.0,0.0,1.0,4.0
375,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0
377,137.0,7.0,41.0,89.0
378,168.0,5.0,47.0,116.0
379,367.0,31.0,333.0,3.0
380,40.0,5.0,35.0,0.0
381,24.0,2.0,20.0,2.0
382,5416.0,303.0,4895.0,218.0
383,2.0,0.0,2.0,0.0
384,191.0,12.0,175.0,4.0
385,358.0,24.0,273.0,61.0
386,20.0,2.0,18.0,0.0
387,7524.0,400.0,6963.0,161.0
388,15.0,1.0,0.0,14.0
389,1.0,0.0,0.0,1.0
390,308.0,3.0,95.0,210.0
391,999.0,71.0,86.0,842.0
392,28.0,11.0,0.0,17.0
393,67.0,0.0,43.0,24.0
394,2.0,0.0,1.0,1.0
395,0.0,0.0,0.0,0.0
396,5.0,2.0,0.0,3.0
397,96.0,3.0,21.0,72.0
398,0.0,0.0,0.0,0.0
399,70.0,7.0,12.0,51.0
400,6.0,0.0,1.0,5.0
401,0.0,0.0,0.0,0.0
402,139.0,1.0,9.0,129.0
403,3.0,0.0,1.0,2.0
404,0.0,0.0,0.0,0.0
405,165.0,3.0,39.0,123.0
406,20.0,0.0,4.0,16.0
407,53.0,0.0,5.0,48.0
408,45.0,4.0,6.0,35.0
409,73.0,4.0,7.0,62.0
410,44.0,1.0,0.0,43.0
411,37.0,2.0,7.0,28.0
412,4.0,0.0,0.0,4.0
413,13.0,5.0,1.0,7.0
414,13.0,0.0,2.0,11.0
415,45.0,9.0,4.0,32.0
416,0.0,0.0,0.0,0.0
417,6.0,1.0,1.0,4.0
418,270.0,11.0,243.0,16.0
419,479.0,13.0,397.0,69.0
420,169.0,3.0,155.0,11.0
421,40.0,2.0,26.0,12.0
422,100.0,3.0,79.0,18.0
423,146.0,3.0,122.0,21.0
424,156.0,4.0,129.0,23.0
425,53.0,6.0,17.0,30.0
426,47.0,4.0,13.0,30.0
427,198.0,4.0,167.0,27.0
428,92.0,2.0,87.0,3.0
429,20.0,5.0,3.0,12.0
430,0.0,0.0,0.0,0.0
431,123.0,15.0,100.0,8.0
432,2.0,0.0,1.0,1.0
433,1024.0,25.0,815.0,184.0
434,584.0,21.0,487.0,76.0
435,489.0,28.0,423.0,38.0
436,498.0,7.0,117.0,374.0
437,504.0,12.0,338.0,154.0
438,151.0,8.0,32.0,111.0
439,176.0,19.0,3.0,154.0
440,145.0,2.0,71.0,72.0
441,555.0,11.0,54.0,490.0
442,325.0,3.0,1.0,321.0
443,508.0,6.0,235.0,267.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,957.0,11.0,407.0,539.0
448,729.0,6.0,169.0,554.0
449,342.0,33.0,1.0,308.0
450,238.0,2.0,42.0,194.0
451,152.0,2.0,43.0,107.0
452,77.0,0.0,0.0,77.0
453,406.0,13.0,85.0,308.0
454,1305.0,21.0,1057.0,227.0
455,2083.0,63.0,1921.0,99.0
456,1333.0,18.0,1299.0,16.0
457,1008.0,28.0,686.0,294.0
458,4027.0,386.0,3192.0,449.0
459,322.0,11.0,100.0,211.0
460,85.0,2.0,19.0,64.0
461,201.0,17.0,43.0,141.0
462,5852.0,141.0,5053.0,658.0
463,2020.0,55.0,1711.0,254.0
464,2639.0,68.0,2316.0,255.0
465,2596.0,69.0,2486.0,41.0
466,668.0,501.0,115.0,52.0
467,717.0,328.0,282.0,107.0
468,2086.0,1899.0,33.0,154.0
469,2399.0,1990.0,141.0,268.0
470,603.0,279.0,231.0,93.0
471,320.0,270.0,29.0,21.0
472,2.0,0.0,2.0,0.0
473,36.0,1.0,32.0,3.0
474,106.0,6.0,90.0,10.0
475,751.0,193.0,411.0,147.0
476,1798.0,1272.0,159.0,367.0
477,1.0,0.0,0.0,1.0
478,475.0,158.0,209.0,108.0
479,0.0,0.0,0.0,0.0
480,4.0,0.0,0.0,4.0
481,192.0,5.0,181.0,6.0
482,1.0,0.0,0.0,1.0
483,7.0,1.0,1.0,5.0
484,1094.0,692.0,137.0,265.0
485,373.0,107.0,216.0,50.0
486,76.0,9.0,13.0,54.0
487,21.0,1.0,2.0,18.0
488,234.0,64.0,90.0,80.0
489,165.0,1.0,150.0,14.0
490,15.0,0.0,13.0,2.0
491,125.0,6.0,113.0,6.0
492,5.0,0.0,2.0,3.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,14.0,0.0,5.0,9.0
496,2161.0,68.0,1983.0,110.0
497,2007.0,64.0,1876.0,67.0
498,2292.0,32.0,2164.0,96.0
499,1898.0,71.0,1739.0,88.0
500,5150.0,156.0,4759.0,235.0
501,1920.0,68.0,1780.0,72.0
502,960.0,41.0,706.0,213.0
503,743.0,20.0,696.0,27.0
504,757.0,50.0,605.0,102.0
505,1134.0,40.0,1054.0,40.0
506,709.0,12.0,585.0,112.0
507,1297.0,35.0,969.0,293.0
508,929.0,24.0,684.0,221.0
509,633.0,20.0,505.0,108.0
510,670.0,20.0,607.0,43.0
511,4882.0,181.0,4535.0,166.0
512,4515.0,141.0,4248.0,126.0
513,664.0,19.0,623.0,22.0
514,756.0,21.0,716.0,19.0
515,4706.0,145.0,4443.0,118.0
516,4017.0,151.0,3672.0,194.0
517,4676.0,94.0,4386.0,196.0
518,4905.0,173.0,4500.0,232.0
519,4548.0,85.0,4332.0,131.0
520,3105.0,88.0,2912.0,105.0
521,3920.0,145.0,3561.0,214.0
522,3728.0,140.0,3402.0,186.0
523,45.0,2.0,5.0,38.0
524,21.0,1.0,0.0,20.0
525,261.0,11.0,1.0,249.0
526,126.0,2.0,10.0,114.0
527,1196.0,37.0,1125.0,34.0
528,1452.0,48.0,1292.0,112.0
529,1116.0,25.0,1069.0,22.0
530,2782.0,60.0,2557.0,165.0
531,716.0,29.0,578.0,109.0
532,1388.0,37.0,1104.0,247.0
533,0.0,0.0,0.0,0.0
534,442.0,12.0,5.0,425.0
535,468.0,5.0,4.0,459.0
536,65.0,42.0,2.0,21.0
537,257.0,9.0,9.0,239.0
538,28.0,0.0,0.0,28.0
539,286.0,6.0,11.0,269.0
540,14.0,0.0,0.0,14.0
541,418.0,24.0,45.0,349.0
542,580.0,31.0,27.0,522.0
543,29.0,0.0,12.0,17.0
544,76.0,8.0,55.0,13.0
545,49.0,0.0,0.0,49.0
546,86.0,3.0,5.0,78.0
547,73.0,19.0,0.0,54.0
548,209.0,7.0,0.0,202.0
549,241.0,2.0,143.0,96.0
550,585.0,12.0,336.0,237.0
551,0.0,0.0,0.0,0.0
552,515.0,22.0,416.0,77.0
553,49.0,11.0,0.0,38.0
554,1101.0,42.0,861.0,198.0
555,254.0,24.0,61.0,169.0
556,296.0,4.0,52.0,240.0
557,531.0,14.0,231.0,286.0
558,111.0,3.0,14.0,94.0
559,15146.0,354.0,14486.0,306.0
560,7465.0,173.0,7019.0,273.0
561,92.0,4.0,6.0,82.0
562,270.0,56.0,83.0,131.0
563,181.0,19.0,44.0,118.0
564,2695.0,96.0,2414.0,185.0
565,11.0,1.0,4.0,6.0
566,12320.0,234.0,11942.0,144.0
567,13934.0,555.0,13261.0,118.0
568,0.0,0.0,0.0,0.0
569,10892.0,301.0,10407.0,184.0
570,206.0,6.0,39.0,161.0
571,0.0,0.0,0.0,0.0
572,19.0,0.0,0.0,19.0
573,6.0,0.0,0.0,6.0
574,0.0,0.0,0.0,0.0
575,28.0,1.0,7.0,20.0
576,3.0,0.0,0.0,3.0
577,968.0,40.0,762.0,166.0
578,2.0,0.0,2.0,0.0
579,16.0,2.0,4.0,10.0
580,193.0,5.0,145.0,43.0
581,454.0,36.0,368.0,50.0
582,333.0,11.0,298.0,24.0
583,3.0,0.0,3.0,0.0
584,126.0,3.0,69.0,54.0
585,103.0,7.0,39.0,57.0
586,52.0,9.0,34.0,9.0
587,83.0,19.0,43.0,21.0
588,10.0,0.0,0.0,10.0
589,243.0,7.0,212.0,24.0
590,107.0,5.0,78.0,24.0
591,162.0,5.0,137.0,20.0
592,1063.0,42.0,890.0,131.0
593,1333.0,58.0,1121.0,154.0
594,935.0,18.0,822.0,95.0
595,248.0,7.0,158.0,83.0
596,257.0,11.0,214.0,32.0
597,531.0,10.0,322.0,199.0
598,217.0,0.0,100.0,117.0
599,191.0,1.0,74.0,116.0
600,21.0,4.0,13.0,4.0
601,403.0,12.0,22.0,369.0
602,51.0,3.0,28.0,20.0
603,428.0,3.0,134.0,291.0
604,7.0,1.0,5.0,1.0
605,40.0,0.0,5.0,35.0
606,19.0,7.0,0.0,12.0
607,188.0,6.0,2.0,180.0
608,930.0,29.0,24.0,877.0
609,366.0,15.0,24.0,327.0
610,79.0,28.0,28.0,23.0
611,429.0,7.0,369.0,53.0
612,735.0,14.0,506.0,215.0
613,518.0,24.0,471.0,23.0
614,11.0,0.0,4.0,7.0
615,21.0,0.0,6.0,15.0
616,34.0,6.0,16.0,12.0
617,185.0,4.0,93.0,88.0
618,92.0,2.0,85.0,5.0
619,223.0,10.0,2.0,211.0
620,188.0,8.0,119.0,61.0
621,77.0,2.0,30.0,45.0
622,287.0,3.0,112.0,172.0
623,353.0,13.0,51.0,289.0
624,134.0,0.0,23.0,111.0
625,301.0,70.0,113.0,118.0
626,571.0,52.0,47.0,472.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,636.0,12.0,138.0,486.0
631,241.0,1.0,4.0,236.0
632,304.0,8.0,115.0,181.0
633,107.0,1.0,2.0,104.0
634,66.0,0.0,1.0,65.0
635,31.0,1.0,7.0,23.0
636,62.0,2.0,2.0,58.0
637,202.0,19.0,10.0,173.0
638,870.0,20.0,184.0,666.0
639,55.0,1.0,24.0,30.0
640,305.0,37.0,13.0,255.0
641,91.0,6.0,7.0,78.0
642,1537.0,45.0,1340.0,152.0
643,1804.0,42.0,1617.0,145.0
644,1719.0,33.0,1668.0,18.0
645,234.0,3.0,40.0,191.0
646,353.0,5.0,54.0,294.0
647,152.0,10.0,4.0,138.0
648,987.0,26.0,381.0,580.0
649,3.0,0.0,0.0,3.0
650,9.0,0.0,5.0,4.0
651,146.0,14.0,11.0,121.0
652,0.0,0.0,0.0,0.0
653,3.0,0.0,2.0,1.0
654,1.0,0.0,0.0,1.0
655,7.0,1.0,0.0,6.0
656,26.0,0.0,1.0,25.0
657,82.0,8.0,3.0,71.0
658,40.0,1.0,2.0,37.0
659,14.0,0.0,0.0,14.0
660,5.0,0.0,0.0,5.0
661,6.0,0.0,0.0,6.0
662,56.0,0.0,6.0,50.0
663,45.0,2.0,3.0,40.0
664,336.0,16.0,92.0,228.0
665,193.0,25.0,22.0,146.0
666,84.0,0.0,35.0,49.0
667,926.0,43.0,152.0,731.0
668,159.0,8.0,68.0,83.0
669,52.0,1.0,5.0,46.0
670,179.0,1.0,1.0,177.0
671,166.0,4.0,13.0,149.0
672,541.0,11.0,91.0,439.0
673,249.0,12.0,45.0,192.0
674,39.0,3.0,0.0,36.0
675,13.0,0.0,1.0,12.0
676,188.0,3.0,10.0,175.0
677,56.0,2.0,10.0,44.0
678,16.0,0.0,3.0,13.0
679,0.0,0.0,0.0,0.0
680,45.0,7.0,1.0,37.0
681,3.0,2.0,0.0,1.0
682,1060.0,38.0,865.0,157.0
683,2.0,0.0,2.0,0.0
684,48.0,7.0,4.0,37.0
685,0.0,0.0,0.0,0.0
686,18.0,1.0,7.0,10.0
687,4.0,2.0,0.0,2.0
688,0.0,0.0,0.0,0.0
689,225.0,12.0,140.0,73.0
690,4.0,0.0,1.0,3.0
691,0.0,0.0,0.0,0.0
692,1289.0,33.0,1153.0,103.0
693,22.0,0.0,8.0,14.0
694,951.0,15.0,789.0,147.0
695,379.0,54.0,284.0,41.0
696,609.0,10.0,580.0,19.0
697,79.0,1.0,33.0,45.0
698,1.0,0.0,1.0,0.0
699,109.0,4.0,92.0,13.0
700,205.0,5.0,128.0,72.0
701,94.0,7.0,54.0,33.0
702,139.0,2.0,120.0,17.0
703,3.0,0.0,3.0,0.0
704,10.0,1.0,3.0,6.0
705,58.0,6.0,0.0,52.0
706,1.0,0.0,0.0,1.0
707,3.0,0.0,0.0,3.0
708,18.0,0.0,0.0,18.0
709,2.0,0.0,0.0,2.0
710,44.0,10.0,1.0,33.0
711,123.0,3.0,3.0,117.0
712,76.0,1.0,9.0,66.0
713,31.0,1.0,1.0,29.0
714,2.0,0.0,0.0,2.0
715,3.0,1.0,0.0,2.0
716,159.0,23.0,77.0,59.0
717,50.0,3.0,17.0,30.0
718,206.0,13.0,14.0,179.0
719,60.0,0.0,2.0,58.0
720,20.0,1.0,6.0,13.0
721,568.0,10.0,198.0,360.0
722,229.0,5.0,93.0,131.0
723,52.0,1.0,5.0,46.0
724,363.0,2.0,5.0,356.0
725,250.0,4.0,19.0,227.0
726,521.0,5.0,141.0,375.0
727,106.0,2.0,5.0,99.0
728,29.0,0.0,3.0,26.0
729,28.0,0.0,1.0,27.0
730,81.0,1.0,6.0,74.0
731,24.0,1.0,3.0,20.0
732,13.0,0.0,0.0,13.0
733,7.0,1.0,3.0,3.0
734,2.0,0.0,0.0,2.0
735,15.0,1.0,0.0,14.0
736,22.0,0.0,4.0,18.0
737,6.0,0.0,1.0,5.0
738,13.0,0.0,4.0,9.0
739,6.0,1.0,0.0,5.0
740,4.0,0.0,0.0,4.0
741,3.0,0.0,0.0,3.0
742,15.0,7.0,3.0,5.0
743,13.0,1.0,0.0,12.0
744,14.0,0.0,3.0,11.0
745,13.0,0.0,8.0,5.0
746,53.0,1.0,24.0,28.0
747,4.0,0.0,0.0,4.0
748,6.0,1.0,3.0,2.0
749,5.0,0.0,1.0,4.0
750,10.0,0.0,5.0,5.0
751,24.0,0.0,3.0,21.0
752,45.0,1.0,6.0,38.0
753,26.0,2.0,9.0,15.0
754,2.0,1.0,1.0,0.0
755,10.0,0.0,2.0,8.0
756,7.0,3.0,4.0,0.0
757,0.0,0.0,0.0,0.0
758,2.0,0.0,1.0,1.0
759,3.0,0.0,1.0,2.0
760,34.0,0.0,19.0,15.0
761,193.0,7.0,111.0,75.0
762,92.0,1.0,67.0,24.0
