pegRNA_idx,total,unaligned,extracted,recombination
100,5.0,0.0,0.0,5.0
101,1.0,0.0,0.0,1.0
102,10389.0,9639.0,264.0,486.0
103,3814.0,2901.0,711.0,202.0
104,24.0,1.0,16.0,7.0
105,2.0,0.0,0.0,2.0
106,2889.0,1971.0,816.0,102.0
107,976.0,67.0,898.0,11.0
108,43.0,4.0,36.0,3.0
109,431.0,25.0,396.0,10.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,5.0,0.0,4.0,1.0
113,0.0,0.0,0.0,0.0
114,605.0,24.0,165.0,416.0
115,2162.0,79.0,1540.0,543.0
116,6883.0,113.0,2327.0,4443.0
117,11166.0,257.0,9057.0,1852.0
118,515.0,13.0,492.0,10.0
119,1786.0,63.0,956.0,767.0
120,1514.0,36.0,1185.0,293.0
121,735.0,15.0,705.0,15.0
122,1145.0,34.0,1064.0,47.0
123,3501.0,382.0,3063.0,56.0
124,5396.0,107.0,5125.0,164.0
125,2531.0,86.0,2406.0,39.0
126,0.0,0.0,0.0,0.0
127,538.0,9.0,32.0,497.0
128,58.0,1.0,20.0,37.0
129,13075.0,165.0,11917.0,993.0
130,981.0,46.0,926.0,9.0
131,56.0,18.0,23.0,15.0
132,7281.0,330.0,6774.0,177.0
133,740.0,15.0,516.0,209.0
134,899.0,20.0,793.0,86.0
135,1790.0,57.0,1572.0,161.0
136,6669.0,223.0,4928.0,1518.0
137,110.0,4.0,92.0,14.0
138,1108.0,54.0,543.0,511.0
139,150.0,12.0,119.0,19.0
140,0.0,0.0,0.0,0.0
141,1.0,0.0,0.0,1.0
142,36.0,3.0,20.0,13.0
143,150.0,107.0,26.0,17.0
144,294.0,5.0,184.0,105.0
145,3096.0,2999.0,28.0,69.0
146,99.0,8.0,60.0,31.0
147,89.0,3.0,79.0,7.0
148,1002.0,38.0,778.0,186.0
149,167.0,31.0,129.0,7.0
150,182.0,18.0,143.0,21.0
151,0.0,0.0,0.0,0.0
152,25.0,0.0,4.0,21.0
153,673.0,8.0,31.0,634.0
154,14751.0,465.0,14000.0,286.0
155,3924.0,131.0,3218.0,575.0
156,3120.0,89.0,2566.0,465.0
157,7.0,0.0,6.0,1.0
158,1096.0,220.0,26.0,850.0
159,16.0,3.0,8.0,5.0
160,41.0,5.0,12.0,24.0
161,0.0,0.0,0.0,0.0
162,8.0,0.0,5.0,3.0
163,37.0,2.0,33.0,2.0
164,25.0,0.0,25.0,0.0
165,53.0,0.0,40.0,13.0
166,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0
168,132.0,3.0,6.0,123.0
169,11.0,1.0,0.0,10.0
170,35.0,9.0,14.0,12.0
171,23.0,1.0,2.0,20.0
172,44.0,4.0,29.0,11.0
173,129.0,63.0,61.0,5.0
174,199.0,4.0,192.0,3.0
175,1855.0,87.0,1744.0,24.0
176,51.0,0.0,34.0,17.0
177,846.0,16.0,681.0,149.0
178,3334.0,220.0,2776.0,338.0
179,0.0,0.0,0.0,0.0
180,3998.0,66.0,3670.0,262.0
181,0.0,0.0,0.0,0.0
182,541.0,13.0,40.0,488.0
183,1.0,0.0,0.0,1.0
184,299.0,16.0,2.0,281.0
185,19.0,0.0,12.0,7.0
186,12.0,3.0,5.0,4.0
187,8.0,0.0,5.0,3.0
188,1.0,0.0,0.0,1.0
189,42.0,0.0,20.0,22.0
190,1684.0,26.0,1326.0,332.0
191,1.0,0.0,0.0,1.0
192,29.0,1.0,14.0,14.0
193,33.0,0.0,26.0,7.0
194,10.0,0.0,1.0,9.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,1172.0,16.0,1141.0,15.0
198,2660.0,131.0,2504.0,25.0
199,0.0,0.0,0.0,0.0
200,14.0,0.0,6.0,8.0
201,157.0,6.0,40.0,111.0
202,17.0,0.0,0.0,17.0
203,22.0,0.0,1.0,21.0
204,71.0,1.0,69.0,1.0
205,3127.0,167.0,2909.0,51.0
206,1438.0,64.0,1354.0,20.0
207,8318.0,209.0,6609.0,1500.0
208,14088.0,1390.0,12509.0,189.0
209,11002.0,133.0,10316.0,553.0
210,3423.0,98.0,2752.0,573.0
211,4003.0,164.0,3596.0,243.0
212,1894.0,124.0,1577.0,193.0
213,3030.0,104.0,2352.0,574.0
214,760.0,31.0,690.0,39.0
215,4727.0,688.0,2593.0,1446.0
216,4980.0,120.0,4555.0,305.0
217,1012.0,15.0,975.0,22.0
218,1321.0,81.0,1146.0,94.0
219,1262.0,28.0,1196.0,38.0
220,9243.0,172.0,8744.0,327.0
221,15807.0,554.0,14864.0,389.0
222,604.0,43.0,552.0,9.0
223,990.0,53.0,933.0,4.0
224,10452.0,131.0,9565.0,756.0
225,6622.0,127.0,6417.0,78.0
226,8801.0,138.0,8548.0,115.0
227,6103.0,444.0,5500.0,159.0
228,14135.0,213.0,13534.0,388.0
229,15238.0,245.0,14760.0,233.0
230,15606.0,292.0,14895.0,419.0
231,35815.0,736.0,30704.0,4375.0
232,1915.0,26.0,1765.0,124.0
233,29823.0,449.0,29072.0,302.0
234,23.0,6.0,0.0,17.0
235,0.0,0.0,0.0,0.0
236,18.0,2.0,1.0,15.0
237,6060.0,113.0,4496.0,1451.0
238,70.0,2.0,66.0,2.0
239,130.0,3.0,107.0,20.0
240,9.0,0.0,1.0,8.0
241,823.0,39.0,762.0,22.0
242,6.0,0.0,3.0,3.0
243,0.0,0.0,0.0,0.0
244,32.0,0.0,24.0,8.0
245,4.0,0.0,0.0,4.0
246,4399.0,100.0,4230.0,69.0
247,32.0,0.0,32.0,0.0
248,351.0,10.0,336.0,5.0
249,345.0,9.0,327.0,9.0
250,189.0,7.0,182.0,0.0
251,391.0,4.0,378.0,9.0
252,0.0,0.0,0.0,0.0
253,1.0,0.0,0.0,1.0
254,863.0,16.0,10.0,837.0
255,79.0,0.0,1.0,78.0
256,15.0,0.0,4.0,11.0
257,21.0,0.0,5.0,16.0
258,0.0,0.0,0.0,0.0
259,395.0,7.0,4.0,384.0
260,5.0,0.0,0.0,5.0
261,464.0,15.0,253.0,196.0
262,4.0,0.0,3.0,1.0
263,9.0,1.0,1.0,7.0
264,15989.0,323.0,15517.0,149.0
265,1705.0,103.0,1584.0,18.0
266,0.0,0.0,0.0,0.0
267,17.0,1.0,6.0,10.0
268,13.0,3.0,6.0,4.0
269,543.0,94.0,422.0,27.0
270,46.0,4.0,42.0,0.0
271,11.0,3.0,7.0,1.0
272,2917.0,72.0,2816.0,29.0
273,366.0,21.0,343.0,2.0
274,5178.0,184.0,4924.0,70.0
275,393.0,67.0,316.0,10.0
276,213.0,34.0,160.0,19.0
277,196.0,6.0,51.0,139.0
278,22.0,1.0,21.0,0.0
279,548.0,18.0,10.0,520.0
280,2.0,0.0,1.0,1.0
281,68.0,2.0,54.0,12.0
282,126.0,7.0,21.0,98.0
283,57.0,3.0,13.0,41.0
284,509.0,8.0,468.0,33.0
285,44.0,3.0,23.0,18.0
286,2.0,0.0,1.0,1.0
287,282.0,8.0,76.0,198.0
288,68.0,2.0,49.0,17.0
289,5304.0,83.0,124.0,5097.0
290,4566.0,77.0,113.0,4376.0
291,2.0,0.0,2.0,0.0
292,0.0,0.0,0.0,0.0
293,17.0,0.0,17.0,0.0
294,4.0,0.0,3.0,1.0
295,30.0,8.0,6.0,16.0
296,42.0,0.0,20.0,22.0
297,124.0,10.0,72.0,42.0
298,79.0,7.0,34.0,38.0
299,47.0,0.0,2.0,45.0
300,2.0,0.0,2.0,0.0
301,13.0,2.0,10.0,1.0
302,863.0,37.0,545.0,281.0
303,3.0,0.0,3.0,0.0
304,7.0,0.0,5.0,2.0
305,118.0,9.0,12.0,97.0
306,0.0,0.0,0.0,0.0
307,3.0,0.0,3.0,0.0
308,64.0,40.0,10.0,14.0
309,8.0,0.0,6.0,2.0
310,23.0,0.0,20.0,3.0
311,6.0,0.0,4.0,2.0
312,0.0,0.0,0.0,0.0
313,30.0,2.0,26.0,2.0
314,6.0,0.0,5.0,1.0
315,240.0,5.0,86.0,149.0
316,38.0,2.0,32.0,4.0
317,348.0,4.0,149.0,195.0
318,32.0,0.0,30.0,2.0
319,5.0,0.0,4.0,1.0
320,15.0,0.0,13.0,2.0
321,0.0,0.0,0.0,0.0
322,74.0,5.0,50.0,19.0
323,7.0,2.0,5.0,0.0
324,12.0,0.0,10.0,2.0
325,316.0,8.0,124.0,184.0
326,1.0,0.0,0.0,1.0
327,208.0,6.0,45.0,157.0
328,24.0,0.0,13.0,11.0
329,122.0,3.0,12.0,107.0
330,2.0,0.0,1.0,1.0
331,94.0,14.0,8.0,72.0
332,2.0,0.0,0.0,2.0
333,1131.0,19.0,278.0,834.0
334,0.0,0.0,0.0,0.0
335,1.0,0.0,1.0,0.0
336,87.0,4.0,65.0,18.0
337,59.0,1.0,58.0,0.0
338,0.0,0.0,0.0,0.0
339,37.0,1.0,28.0,8.0
340,9.0,0.0,3.0,6.0
341,2.0,0.0,2.0,0.0
342,111.0,13.0,76.0,22.0
343,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0
345,763.0,25.0,20.0,718.0
346,1035.0,153.0,89.0,793.0
347,57.0,0.0,0.0,57.0
348,6.0,0.0,5.0,1.0
349,0.0,0.0,0.0,0.0
350,43.0,7.0,7.0,29.0
351,0.0,0.0,0.0,0.0
352,1.0,0.0,1.0,0.0
353,1.0,0.0,0.0,1.0
354,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0
356,1.0,0.0,0.0,1.0
357,0.0,0.0,0.0,0.0
358,11.0,0.0,4.0,7.0
359,0.0,0.0,0.0,0.0
360,1.0,0.0,1.0,0.0
361,9.0,1.0,2.0,6.0
362,25.0,0.0,0.0,25.0
363,117.0,1.0,2.0,114.0
364,596.0,17.0,2.0,577.0
365,28.0,0.0,0.0,28.0
366,48.0,7.0,19.0,22.0
367,3.0,0.0,0.0,3.0
368,35.0,1.0,0.0,34.0
369,7.0,0.0,1.0,6.0
370,44.0,0.0,0.0,44.0
371,2.0,1.0,0.0,1.0
372,854.0,22.0,107.0,725.0
373,28.0,0.0,28.0,0.0
374,4.0,0.0,4.0,0.0
375,0.0,0.0,0.0,0.0
376,0.0,0.0,0.0,0.0
377,23.0,2.0,9.0,12.0
378,89.0,5.0,62.0,22.0
379,686.0,42.0,642.0,2.0
380,43.0,7.0,36.0,0.0
381,48.0,5.0,42.0,1.0
382,8371.0,927.0,6927.0,517.0
383,7.0,0.0,7.0,0.0
384,311.0,39.0,271.0,1.0
385,1200.0,47.0,1123.0,30.0
386,59.0,4.0,55.0,0.0
387,13885.0,876.0,12908.0,101.0
388,3.0,0.0,1.0,2.0
389,2.0,0.0,1.0,1.0
390,96.0,1.0,69.0,26.0
391,375.0,64.0,28.0,283.0
392,0.0,0.0,0.0,0.0
393,8.0,1.0,4.0,3.0
394,4.0,0.0,4.0,0.0
395,0.0,0.0,0.0,0.0
396,1.0,0.0,1.0,0.0
397,35.0,7.0,2.0,26.0
398,0.0,0.0,0.0,0.0
399,134.0,2.0,126.0,6.0
400,25.0,1.0,3.0,21.0
401,0.0,0.0,0.0,0.0
402,124.0,4.0,79.0,41.0
403,3.0,0.0,1.0,2.0
404,0.0,0.0,0.0,0.0
405,175.0,3.0,24.0,148.0
406,26.0,0.0,8.0,18.0
407,48.0,5.0,3.0,40.0
408,33.0,8.0,10.0,15.0
409,34.0,3.0,8.0,23.0
410,120.0,11.0,1.0,108.0
411,82.0,5.0,38.0,39.0
412,3.0,0.0,2.0,1.0
413,13.0,2.0,1.0,10.0
414,38.0,0.0,2.0,36.0
415,37.0,4.0,3.0,30.0
416,0.0,0.0,0.0,0.0
417,2.0,0.0,1.0,1.0
418,854.0,10.0,823.0,21.0
419,2781.0,93.0,2299.0,389.0
420,1032.0,22.0,1004.0,6.0
421,273.0,3.0,256.0,14.0
422,261.0,16.0,243.0,2.0
423,1331.0,35.0,1280.0,16.0
424,2049.0,73.0,927.0,1049.0
425,484.0,13.0,121.0,350.0
426,94.0,10.0,57.0,27.0
427,1028.0,15.0,807.0,206.0
428,319.0,7.0,307.0,5.0
429,15.0,8.0,4.0,3.0
430,0.0,0.0,0.0,0.0
431,291.0,19.0,258.0,14.0
432,5.0,1.0,4.0,0.0
433,3121.0,44.0,3029.0,48.0
434,1380.0,17.0,1347.0,16.0
435,3072.0,50.0,2769.0,253.0
436,150.0,4.0,88.0,58.0
437,251.0,8.0,232.0,11.0
438,19.0,1.0,10.0,8.0
439,34.0,20.0,3.0,11.0
440,386.0,66.0,299.0,21.0
441,1748.0,39.0,20.0,1689.0
442,115.0,10.0,87.0,18.0
443,110.0,3.0,99.0,8.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,1566.0,20.0,59.0,1487.0
448,94.0,2.0,63.0,29.0
449,156.0,14.0,13.0,129.0
450,143.0,0.0,4.0,139.0
451,27.0,1.0,5.0,21.0
452,7.0,2.0,0.0,5.0
453,218.0,12.0,160.0,46.0
454,3339.0,43.0,1707.0,1589.0
455,2162.0,48.0,1823.0,291.0
456,1192.0,13.0,1151.0,28.0
457,1899.0,70.0,1805.0,24.0
458,5107.0,260.0,4616.0,231.0
459,4217.0,51.0,4065.0,101.0
460,7.0,0.0,0.0,7.0
461,22.0,11.0,0.0,11.0
462,8896.0,280.0,8506.0,110.0
463,2673.0,63.0,2350.0,260.0
464,1971.0,46.0,1880.0,45.0
465,1991.0,30.0,1899.0,62.0
466,5005.0,4758.0,215.0,32.0
467,8083.0,7332.0,656.0,95.0
468,22512.0,22280.0,79.0,153.0
469,28384.0,27853.0,190.0,341.0
470,5086.0,4393.0,319.0,374.0
471,3534.0,3435.0,59.0,40.0
472,0.0,0.0,0.0,0.0
473,100.0,7.0,93.0,0.0
474,398.0,35.0,358.0,5.0
475,5709.0,5028.0,594.0,87.0
476,26753.0,25501.0,335.0,917.0
477,12.0,11.0,0.0,1.0
478,2319.0,1867.0,409.0,43.0
479,0.0,0.0,0.0,0.0
480,1.0,0.0,0.0,1.0
481,1529.0,47.0,1473.0,9.0
482,1.0,1.0,0.0,0.0
483,0.0,0.0,0.0,0.0
484,15615.0,14795.0,316.0,504.0
485,3142.0,2537.0,549.0,56.0
486,11.0,0.0,3.0,8.0
487,3.0,2.0,0.0,1.0
488,1823.0,1475.0,291.0,57.0
489,600.0,10.0,561.0,29.0
490,27.0,0.0,27.0,0.0
491,333.0,7.0,320.0,6.0
492,4.0,0.0,2.0,2.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,2.0,0.0,1.0,1.0
496,2433.0,43.0,2369.0,21.0
497,3015.0,66.0,2927.0,22.0
498,2939.0,35.0,2393.0,511.0
499,12075.0,2521.0,8698.0,856.0
500,12618.0,407.0,12022.0,189.0
501,3578.0,78.0,3437.0,63.0
502,2849.0,365.0,2410.0,74.0
503,995.0,18.0,907.0,70.0
504,1167.0,31.0,986.0,150.0
505,1094.0,24.0,1024.0,46.0
506,1452.0,24.0,1394.0,34.0
507,3686.0,160.0,2820.0,706.0
508,1040.0,23.0,807.0,210.0
509,711.0,66.0,624.0,21.0
510,726.0,15.0,689.0,22.0
511,22691.0,1316.0,21134.0,241.0
512,10402.0,229.0,8989.0,1184.0
513,722.0,11.0,704.0,7.0
514,1319.0,55.0,1257.0,7.0
515,5077.0,182.0,4839.0,56.0
516,5967.0,304.0,5591.0,72.0
517,9592.0,227.0,9232.0,133.0
518,21959.0,474.0,21215.0,270.0
519,12096.0,162.0,11811.0,123.0
520,9329.0,152.0,9025.0,152.0
521,25127.0,1250.0,23413.0,464.0
522,18608.0,298.0,17986.0,324.0
523,7.0,0.0,0.0,7.0
524,17.0,0.0,0.0,17.0
525,20.0,12.0,1.0,7.0
526,18.0,2.0,0.0,16.0
527,590.0,5.0,579.0,6.0
528,665.0,27.0,488.0,150.0
529,612.0,14.0,592.0,6.0
530,1829.0,37.0,1753.0,39.0
531,432.0,6.0,406.0,20.0
532,1356.0,77.0,1220.0,59.0
533,0.0,0.0,0.0,0.0
534,193.0,24.0,3.0,166.0
535,454.0,13.0,33.0,408.0
536,1.0,0.0,0.0,1.0
537,188.0,0.0,16.0,172.0
538,12.0,0.0,11.0,1.0
539,321.0,14.0,5.0,302.0
540,5.0,3.0,2.0,0.0
541,225.0,5.0,7.0,213.0
542,54.0,6.0,4.0,44.0
543,5.0,0.0,0.0,5.0
544,11.0,2.0,4.0,5.0
545,3.0,1.0,0.0,2.0
546,0.0,0.0,0.0,0.0
547,8.0,0.0,0.0,8.0
548,8.0,0.0,0.0,8.0
549,23.0,1.0,13.0,9.0
550,87.0,3.0,47.0,37.0
551,0.0,0.0,0.0,0.0
552,127.0,5.0,115.0,7.0
553,18.0,13.0,0.0,5.0
554,2085.0,66.0,1897.0,122.0
555,580.0,97.0,77.0,406.0
556,49.0,2.0,21.0,26.0
557,1376.0,52.0,1264.0,60.0
558,1434.0,19.0,1324.0,91.0
559,27048.0,1202.0,25659.0,187.0
560,12752.0,196.0,12430.0,126.0
561,8.0,1.0,0.0,7.0
562,315.0,18.0,278.0,19.0
563,179.0,13.0,27.0,139.0
564,2820.0,56.0,2627.0,137.0
565,5.0,0.0,2.0,3.0
566,41190.0,1153.0,39744.0,293.0
567,22824.0,305.0,21930.0,589.0
568,0.0,0.0,0.0,0.0
569,20995.0,649.0,17656.0,2690.0
570,188.0,58.0,5.0,125.0
571,0.0,0.0,0.0,0.0
572,643.0,637.0,1.0,5.0
573,8.0,7.0,0.0,1.0
574,0.0,0.0,0.0,0.0
575,19.0,0.0,7.0,12.0
576,28.0,0.0,0.0,28.0
577,3868.0,289.0,3439.0,140.0
578,14.0,0.0,14.0,0.0
579,178.0,131.0,35.0,12.0
580,333.0,10.0,315.0,8.0
581,2407.0,56.0,2313.0,38.0
582,1634.0,36.0,1496.0,102.0
583,1.0,0.0,1.0,0.0
584,405.0,11.0,383.0,11.0
585,335.0,18.0,313.0,4.0
586,927.0,658.0,266.0,3.0
587,187.0,5.0,181.0,1.0
588,12.0,0.0,5.0,7.0
589,1065.0,19.0,885.0,161.0
590,329.0,8.0,316.0,5.0
591,483.0,11.0,465.0,7.0
592,3386.0,345.0,2550.0,491.0
593,5832.0,110.0,5665.0,57.0
594,2968.0,158.0,2765.0,45.0
595,1361.0,29.0,1310.0,22.0
596,1048.0,30.0,1001.0,17.0
597,1082.0,54.0,864.0,164.0
598,401.0,9.0,6.0,386.0
599,104.0,9.0,77.0,18.0
600,159.0,8.0,115.0,36.0
601,303.0,1.0,8.0,294.0
602,38.0,0.0,27.0,11.0
603,231.0,6.0,197.0,28.0
604,3.0,0.0,1.0,2.0
605,315.0,22.0,156.0,137.0
606,28.0,0.0,2.0,26.0
607,94.0,22.0,24.0,48.0
608,203.0,34.0,107.0,62.0
609,912.0,261.0,538.0,113.0
610,25.0,12.0,12.0,1.0
611,349.0,13.0,307.0,29.0
612,2774.0,42.0,1226.0,1506.0
613,303.0,46.0,246.0,11.0
614,70.0,0.0,12.0,58.0
615,21.0,2.0,12.0,7.0
616,216.0,15.0,60.0,141.0
617,1572.0,26.0,272.0,1274.0
618,22.0,0.0,19.0,3.0
619,119.0,3.0,114.0,2.0
620,24.0,0.0,18.0,6.0
621,239.0,2.0,4.0,233.0
622,96.0,1.0,69.0,26.0
623,63.0,27.0,22.0,14.0
624,41.0,1.0,2.0,38.0
625,116.0,37.0,73.0,6.0
626,453.0,15.0,132.0,306.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,475.0,7.0,125.0,343.0
631,298.0,6.0,274.0,18.0
632,41.0,1.0,20.0,20.0
633,344.0,5.0,4.0,335.0
634,8.0,0.0,2.0,6.0
635,12.0,0.0,0.0,12.0
636,12.0,0.0,1.0,11.0
637,34.0,11.0,1.0,22.0
638,66.0,2.0,30.0,34.0
639,623.0,6.0,602.0,15.0
640,928.0,30.0,55.0,843.0
641,540.0,15.0,30.0,495.0
642,748.0,28.0,635.0,85.0
643,1185.0,23.0,1137.0,25.0
644,347.0,11.0,332.0,4.0
645,1927.0,106.0,49.0,1772.0
646,1020.0,8.0,6.0,1006.0
647,193.0,19.0,11.0,163.0
648,1090.0,186.0,770.0,134.0
649,5.0,0.0,1.0,4.0
650,3.0,1.0,1.0,1.0
651,2368.0,20.0,31.0,2317.0
652,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0
654,1.0,0.0,0.0,1.0
655,12.0,0.0,9.0,3.0
656,73.0,10.0,0.0,63.0
657,1467.0,18.0,21.0,1428.0
658,7.0,0.0,2.0,5.0
659,23.0,0.0,0.0,23.0
660,0.0,0.0,0.0,0.0
661,1.0,0.0,0.0,1.0
662,17.0,0.0,4.0,13.0
663,41.0,11.0,1.0,29.0
664,4134.0,65.0,3400.0,669.0
665,49.0,2.0,27.0,20.0
666,265.0,5.0,31.0,229.0
667,2467.0,37.0,744.0,1686.0
668,174.0,31.0,127.0,16.0
669,37.0,1.0,4.0,32.0
670,15.0,0.0,0.0,15.0
671,59.0,3.0,16.0,40.0
672,179.0,8.0,115.0,56.0
673,100.0,2.0,53.0,45.0
674,8.0,0.0,1.0,7.0
675,3.0,0.0,1.0,2.0
676,73.0,4.0,65.0,4.0
677,23.0,3.0,18.0,2.0
678,287.0,7.0,18.0,262.0
679,1.0,0.0,0.0,1.0
680,15.0,4.0,2.0,9.0
681,59.0,0.0,0.0,59.0
682,4445.0,77.0,3747.0,621.0
683,10.0,0.0,10.0,0.0
684,1189.0,550.0,605.0,34.0
685,0.0,0.0,0.0,0.0
686,184.0,132.0,35.0,17.0
687,2.0,0.0,0.0,2.0
688,3.0,0.0,3.0,0.0
689,793.0,22.0,572.0,199.0
690,203.0,4.0,11.0,188.0
691,17.0,0.0,17.0,0.0
692,7735.0,110.0,7021.0,604.0
693,355.0,12.0,69.0,274.0
694,3526.0,49.0,3445.0,32.0
695,1115.0,58.0,990.0,67.0
696,2578.0,65.0,2469.0,44.0
697,287.0,5.0,237.0,45.0
698,0.0,0.0,0.0,0.0
699,380.0,61.0,318.0,1.0
700,491.0,14.0,459.0,18.0
701,97.0,0.0,93.0,4.0
702,235.0,4.0,227.0,4.0
703,0.0,0.0,0.0,0.0
704,5.0,0.0,4.0,1.0
705,26.0,6.0,11.0,9.0
706,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0
708,5.0,0.0,0.0,5.0
709,3.0,0.0,1.0,2.0
710,8.0,0.0,0.0,8.0
711,29.0,0.0,0.0,29.0
712,177.0,4.0,12.0,161.0
713,2.0,0.0,0.0,2.0
714,1.0,0.0,0.0,1.0
715,0.0,0.0,0.0,0.0
716,58.0,43.0,5.0,10.0
717,12.0,0.0,0.0,12.0
718,22.0,3.0,11.0,8.0
719,21.0,0.0,18.0,3.0
720,51.0,1.0,44.0,6.0
721,1059.0,112.0,895.0,52.0
722,301.0,6.0,84.0,211.0
723,113.0,0.0,0.0,113.0
724,1717.0,13.0,28.0,1676.0
725,34.0,0.0,4.0,30.0
726,127.0,7.0,88.0,32.0
727,22.0,1.0,7.0,14.0
728,12.0,3.0,6.0,3.0
729,6.0,0.0,0.0,6.0
730,501.0,478.0,11.0,12.0
731,3.0,0.0,3.0,0.0
732,19.0,2.0,4.0,13.0
733,10.0,1.0,6.0,3.0
734,24.0,24.0,0.0,0.0
735,66.0,4.0,9.0,53.0
736,176.0,22.0,148.0,6.0
737,9.0,0.0,1.0,8.0
738,11.0,0.0,8.0,3.0
739,11.0,1.0,5.0,5.0
740,57.0,2.0,1.0,54.0
741,17.0,0.0,1.0,16.0
742,19.0,6.0,1.0,12.0
743,40.0,1.0,22.0,17.0
744,13.0,6.0,2.0,5.0
745,143.0,10.0,125.0,8.0
746,143.0,5.0,133.0,5.0
747,3.0,0.0,1.0,2.0
748,27.0,0.0,14.0,13.0
749,9.0,2.0,4.0,3.0
750,77.0,1.0,73.0,3.0
751,125.0,3.0,62.0,60.0
