pegRNA_idx,total,unaligned,extracted,recombination
81,0.0,0.0,0.0,0.0
82,64.0,4.0,7.0,53.0
83,665.0,13.0,640.0,12.0
84,10073.0,9497.0,317.0,259.0
85,3463.0,2151.0,1159.0,153.0
86,7028.0,6587.0,109.0,332.0
87,16889.0,15878.0,299.0,712.0
88,3307.0,2419.0,621.0,267.0
89,5914.0,5210.0,490.0,214.0
90,0.0,0.0,0.0,0.0
91,315.0,11.0,298.0,6.0
92,796.0,24.0,735.0,37.0
93,4102.0,1599.0,1898.0,605.0
94,14439.0,7006.0,1327.0,6106.0
95,1.0,0.0,1.0,0.0
96,2288.0,537.0,1194.0,557.0
97,0.0,0.0,0.0,0.0
98,1.0,0.0,1.0,0.0
99,2086.0,75.0,1955.0,56.0
100,0.0,0.0,0.0,0.0
101,16.0,0.0,2.0,14.0
102,11629.0,4731.0,6345.0,553.0
103,4541.0,3074.0,1095.0,372.0
104,6.0,1.0,4.0,1.0
105,47.0,19.0,5.0,23.0
106,3413.0,1552.0,1534.0,327.0
107,2755.0,41.0,2653.0,61.0
108,366.0,40.0,318.0,8.0
109,1070.0,12.0,1044.0,14.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,4.0,1.0,0.0,3.0
113,3.0,0.0,3.0,0.0
114,1092.0,45.0,899.0,148.0
115,2629.0,159.0,1263.0,1207.0
116,8507.0,383.0,7406.0,718.0
117,7375.0,464.0,5875.0,1036.0
118,849.0,22.0,739.0,88.0
119,5222.0,198.0,3806.0,1218.0
120,511.0,22.0,453.0,36.0
121,1429.0,36.0,1290.0,103.0
122,3102.0,108.0,2569.0,425.0
123,7584.0,205.0,7101.0,278.0
124,10203.0,147.0,9538.0,518.0
125,2982.0,49.0,2824.0,109.0
126,2.0,0.0,1.0,1.0
127,335.0,8.0,320.0,7.0
128,97.0,4.0,23.0,70.0
129,8683.0,265.0,8207.0,211.0
130,470.0,5.0,456.0,9.0
131,50.0,12.0,36.0,2.0
132,4843.0,488.0,4225.0,130.0
133,2465.0,62.0,2175.0,228.0
134,697.0,119.0,530.0,48.0
135,3358.0,248.0,2601.0,509.0
136,11480.0,323.0,6977.0,4180.0
137,687.0,13.0,183.0,491.0
138,7510.0,255.0,5031.0,2224.0
139,439.0,29.0,288.0,122.0
140,8.0,0.0,6.0,2.0
141,18.0,1.0,11.0,6.0
142,66.0,4.0,59.0,3.0
143,53.0,12.0,40.0,1.0
144,211.0,3.0,191.0,17.0
145,418.0,25.0,372.0,21.0
146,263.0,48.0,48.0,167.0
147,707.0,26.0,88.0,593.0
148,6578.0,448.0,4551.0,1579.0
149,1608.0,147.0,1039.0,422.0
150,704.0,113.0,475.0,116.0
151,10.0,1.0,0.0,9.0
152,12.0,3.0,6.0,3.0
153,59.0,0.0,7.0,52.0
154,32505.0,2324.0,28618.0,1563.0
155,9055.0,413.0,7313.0,1329.0
156,10599.0,370.0,9451.0,778.0
157,3.0,0.0,2.0,1.0
158,5743.0,79.0,97.0,5567.0
159,16.0,2.0,6.0,8.0
160,56.0,3.0,24.0,29.0
161,2.0,0.0,2.0,0.0
162,0.0,0.0,0.0,0.0
163,154.0,0.0,145.0,9.0
164,153.0,1.0,111.0,41.0
165,133.0,1.0,127.0,5.0
166,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0
168,2.0,0.0,0.0,2.0
169,10.0,0.0,1.0,9.0
170,3237.0,61.0,2069.0,1107.0
171,6.0,0.0,3.0,3.0
172,91.0,4.0,82.0,5.0
173,83.0,1.0,77.0,5.0
174,138.0,3.0,36.0,99.0
175,5483.0,99.0,5241.0,143.0
176,24.0,3.0,21.0,0.0
177,2585.0,58.0,2461.0,66.0
178,10321.0,1770.0,8312.0,239.0
179,1.0,0.0,1.0,0.0
180,2701.0,67.0,2379.0,255.0
181,3.0,0.0,3.0,0.0
182,219.0,1.0,212.0,6.0
183,261.0,8.0,21.0,232.0
184,641.0,20.0,610.0,11.0
185,8.0,0.0,6.0,2.0
186,12.0,0.0,9.0,3.0
187,24.0,1.0,21.0,2.0
188,32.0,0.0,0.0,32.0
189,784.0,12.0,85.0,687.0
190,4420.0,75.0,4231.0,114.0
191,0.0,0.0,0.0,0.0
192,97.0,1.0,71.0,25.0
193,114.0,7.0,96.0,11.0
194,9.0,0.0,9.0,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,4119.0,59.0,3981.0,79.0
198,3304.0,37.0,3207.0,60.0
199,0.0,0.0,0.0,0.0
200,6.0,0.0,4.0,2.0
201,20.0,0.0,10.0,10.0
202,394.0,3.0,13.0,378.0
203,5.0,0.0,4.0,1.0
204,3.0,0.0,2.0,1.0
205,4049.0,47.0,3857.0,145.0
206,3441.0,60.0,3269.0,112.0
207,8696.0,129.0,8274.0,293.0
208,10763.0,274.0,10042.0,447.0
209,11512.0,200.0,10170.0,1142.0
210,14056.0,221.0,11739.0,2096.0
211,4726.0,132.0,2931.0,1663.0
212,2451.0,208.0,1996.0,247.0
213,5852.0,152.0,4921.0,779.0
214,2954.0,59.0,835.0,2060.0
215,3116.0,104.0,2223.0,789.0
216,3603.0,86.0,3238.0,279.0
217,1533.0,64.0,1176.0,293.0
218,1801.0,103.0,1549.0,149.0
219,694.0,32.0,604.0,58.0
220,14410.0,2109.0,11789.0,512.0
221,13704.0,4459.0,8930.0,315.0
222,448.0,19.0,421.0,8.0
223,174.0,2.0,153.0,19.0
224,15916.0,434.0,14656.0,826.0
225,3812.0,56.0,3617.0,139.0
226,11387.0,257.0,10704.0,426.0
227,9418.0,134.0,8664.0,620.0
228,12800.0,227.0,12117.0,456.0
229,11476.0,179.0,10975.0,322.0
230,23921.0,569.0,19623.0,3729.0
231,34943.0,1327.0,30894.0,2722.0
232,1046.0,16.0,1004.0,26.0
233,22260.0,683.0,19250.0,2327.0
234,124.0,118.0,0.0,6.0
235,0.0,0.0,0.0,0.0
236,6.0,0.0,6.0,0.0
237,10085.0,200.0,9210.0,675.0
238,122.0,4.0,109.0,9.0
239,930.0,26.0,744.0,160.0
240,149.0,8.0,49.0,92.0
241,2797.0,58.0,2663.0,76.0
242,73.0,6.0,60.0,7.0
243,1.0,0.0,0.0,1.0
244,261.0,17.0,222.0,22.0
245,412.0,56.0,16.0,340.0
246,11947.0,796.0,10878.0,273.0
247,178.0,3.0,161.0,14.0
248,3013.0,110.0,2393.0,510.0
249,724.0,13.0,674.0,37.0
250,284.0,7.0,264.0,13.0
251,1407.0,54.0,1278.0,75.0
252,70.0,0.0,2.0,68.0
253,327.0,3.0,7.0,317.0
254,264.0,2.0,6.0,256.0
255,10.0,1.0,0.0,9.0
256,17.0,12.0,0.0,5.0
257,20.0,0.0,2.0,18.0
258,2.0,0.0,0.0,2.0
259,10.0,2.0,4.0,4.0
260,985.0,12.0,27.0,946.0
261,2266.0,138.0,1982.0,146.0
262,157.0,14.0,112.0,31.0
263,259.0,10.0,75.0,174.0
264,44621.0,891.0,41984.0,1746.0
265,5067.0,110.0,4796.0,161.0
266,1.0,0.0,1.0,0.0
267,22.0,5.0,12.0,5.0
268,98.0,7.0,30.0,61.0
269,1332.0,173.0,774.0,385.0
270,153.0,27.0,114.0,12.0
271,4.0,0.0,4.0,0.0
272,9692.0,373.0,9047.0,272.0
273,1118.0,112.0,976.0,30.0
274,8045.0,543.0,7261.0,241.0
275,2314.0,97.0,2157.0,60.0
276,1038.0,93.0,768.0,177.0
277,3655.0,325.0,203.0,3127.0
278,19.0,1.0,18.0,0.0
279,1564.0,34.0,86.0,1444.0
280,19.0,0.0,3.0,16.0
281,721.0,11.0,80.0,630.0
282,309.0,8.0,248.0,53.0
283,26.0,0.0,18.0,8.0
284,53.0,1.0,42.0,10.0
285,1511.0,745.0,21.0,745.0
286,34.0,0.0,8.0,26.0
287,1888.0,37.0,101.0,1750.0
288,21.0,0.0,16.0,5.0
289,1194.0,28.0,327.0,839.0
290,272.0,11.0,14.0,247.0
291,1.0,0.0,1.0,0.0
292,1.0,0.0,1.0,0.0
293,34.0,0.0,18.0,16.0
294,30.0,0.0,24.0,6.0
295,3.0,0.0,0.0,3.0
296,87.0,2.0,65.0,20.0
297,21.0,4.0,7.0,10.0
298,568.0,11.0,414.0,143.0
299,37.0,0.0,14.0,23.0
300,3.0,1.0,2.0,0.0
301,158.0,120.0,26.0,12.0
302,227.0,7.0,172.0,48.0
303,0.0,0.0,0.0,0.0
304,34.0,0.0,22.0,12.0
305,93.0,6.0,43.0,44.0
306,3.0,0.0,3.0,0.0
307,1.0,0.0,1.0,0.0
308,106.0,3.0,85.0,18.0
309,32.0,0.0,25.0,7.0
310,35.0,0.0,19.0,16.0
311,2.0,0.0,2.0,0.0
312,1.0,0.0,1.0,0.0
313,387.0,8.0,51.0,328.0
314,4.0,0.0,3.0,1.0
315,5531.0,82.0,3204.0,2245.0
316,564.0,20.0,474.0,70.0
317,2374.0,50.0,236.0,2088.0
318,489.0,7.0,333.0,149.0
319,8.0,0.0,7.0,1.0
320,2.0,1.0,0.0,1.0
321,0.0,0.0,0.0,0.0
322,65.0,9.0,41.0,15.0
323,9.0,0.0,8.0,1.0
324,76.0,32.0,26.0,18.0
325,1436.0,52.0,1258.0,126.0
326,29.0,0.0,26.0,3.0
327,12.0,0.0,6.0,6.0
328,21.0,0.0,19.0,2.0
329,143.0,6.0,48.0,89.0
330,3.0,0.0,1.0,2.0
331,977.0,10.0,891.0,76.0
332,12.0,0.0,11.0,1.0
333,542.0,37.0,469.0,36.0
334,24.0,1.0,23.0,0.0
335,11.0,0.0,11.0,0.0
336,437.0,26.0,335.0,76.0
337,31.0,1.0,29.0,1.0
338,0.0,0.0,0.0,0.0
339,101.0,13.0,77.0,11.0
340,90.0,3.0,85.0,2.0
341,12.0,3.0,9.0,0.0
342,424.0,58.0,333.0,33.0
343,0.0,0.0,0.0,0.0
344,0.0,0.0,0.0,0.0
345,32.0,3.0,25.0,4.0
346,122.0,3.0,42.0,77.0
347,2.0,0.0,0.0,2.0
348,0.0,0.0,0.0,0.0
349,0.0,0.0,0.0,0.0
350,29.0,0.0,22.0,7.0
351,0.0,0.0,0.0,0.0
352,272.0,0.0,4.0,268.0
353,6.0,0.0,3.0,3.0
354,0.0,0.0,0.0,0.0
355,0.0,0.0,0.0,0.0
356,60.0,1.0,0.0,59.0
357,1.0,0.0,0.0,1.0
358,10.0,0.0,10.0,0.0
359,14.0,2.0,0.0,12.0
360,1.0,0.0,0.0,1.0
361,1.0,0.0,0.0,1.0
362,1.0,0.0,0.0,1.0
363,255.0,4.0,196.0,55.0
364,7.0,1.0,3.0,3.0
365,38.0,0.0,1.0,37.0
366,37.0,2.0,30.0,5.0
367,314.0,3.0,7.0,304.0
368,5.0,0.0,2.0,3.0
369,0.0,0.0,0.0,0.0
370,114.0,10.0,96.0,8.0
371,73.0,0.0,2.0,71.0
372,51.0,0.0,41.0,10.0
373,47.0,0.0,47.0,0.0
374,23.0,5.0,16.0,2.0
375,11.0,2.0,9.0,0.0
376,0.0,0.0,0.0,0.0
377,550.0,16.0,110.0,424.0
378,650.0,23.0,610.0,17.0
379,1962.0,229.0,1725.0,8.0
380,942.0,63.0,876.0,3.0
381,450.0,42.0,407.0,1.0
382,6158.0,421.0,5594.0,143.0
383,49.0,3.0,46.0,0.0
384,2957.0,121.0,2811.0,25.0
385,9447.0,609.0,8607.0,231.0
386,512.0,31.0,480.0,1.0
387,12120.0,885.0,10888.0,347.0
388,12.0,4.0,8.0,0.0
389,0.0,0.0,0.0,0.0
390,142.0,19.0,117.0,6.0
391,355.0,12.0,327.0,16.0
392,9.0,2.0,7.0,0.0
393,14.0,0.0,14.0,0.0
394,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0
396,6.0,0.0,6.0,0.0
397,491.0,6.0,10.0,475.0
398,0.0,0.0,0.0,0.0
399,9.0,3.0,2.0,4.0
400,79.0,34.0,1.0,44.0
401,0.0,0.0,0.0,0.0
402,90.0,5.0,72.0,13.0
403,70.0,1.0,61.0,8.0
404,0.0,0.0,0.0,0.0
405,740.0,22.0,682.0,36.0
406,32.0,1.0,7.0,24.0
407,91.0,2.0,49.0,40.0
408,11.0,0.0,4.0,7.0
409,163.0,13.0,89.0,61.0
410,5.0,0.0,0.0,5.0
411,161.0,23.0,111.0,27.0
412,6.0,0.0,2.0,4.0
413,257.0,243.0,1.0,13.0
414,0.0,0.0,0.0,0.0
415,3.0,1.0,0.0,2.0
416,0.0,0.0,0.0,0.0
417,213.0,4.0,8.0,201.0
418,1621.0,39.0,1496.0,86.0
419,2618.0,169.0,2382.0,67.0
420,3272.0,82.0,2929.0,261.0
421,711.0,7.0,662.0,42.0
422,456.0,17.0,403.0,36.0
423,1635.0,41.0,1535.0,59.0
424,1503.0,53.0,1335.0,115.0
425,1350.0,178.0,1043.0,129.0
426,1465.0,144.0,916.0,405.0
427,6819.0,168.0,6495.0,156.0
428,1013.0,25.0,939.0,49.0
429,577.0,461.0,92.0,24.0
430,0.0,0.0,0.0,0.0
431,3062.0,79.0,2858.0,125.0
432,108.0,1.0,11.0,96.0
433,7109.0,107.0,6789.0,213.0
434,6160.0,74.0,5493.0,593.0
435,2293.0,41.0,2102.0,150.0
436,432.0,372.0,46.0,14.0
437,13.0,2.0,10.0,1.0
438,1929.0,23.0,19.0,1887.0
439,16.0,0.0,14.0,2.0
440,90.0,4.0,6.0,80.0
441,293.0,8.0,42.0,243.0
442,395.0,70.0,296.0,29.0
443,836.0,24.0,376.0,436.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,54.0,1.0,47.0,6.0
448,155.0,15.0,132.0,8.0
449,4.0,0.0,0.0,4.0
450,654.0,7.0,9.0,638.0
451,1103.0,10.0,13.0,1080.0
452,2.0,0.0,0.0,2.0
453,6911.0,87.0,249.0,6575.0
454,1354.0,37.0,1230.0,87.0
455,653.0,12.0,609.0,32.0
456,673.0,10.0,649.0,14.0
457,9884.0,729.0,8952.0,203.0
458,19842.0,933.0,18524.0,385.0
459,25.0,1.0,14.0,10.0
460,5.0,0.0,0.0,5.0
461,5.0,0.0,5.0,0.0
462,17829.0,442.0,16661.0,726.0
463,7065.0,118.0,4713.0,2234.0
464,2449.0,51.0,1375.0,1023.0
465,1139.0,20.0,1092.0,27.0
466,9887.0,8767.0,233.0,887.0
467,2512.0,1752.0,659.0,101.0
468,16535.0,15863.0,211.0,461.0
469,14133.0,12894.0,550.0,689.0
470,2516.0,1797.0,443.0,276.0
471,2529.0,2338.0,99.0,92.0
472,0.0,0.0,0.0,0.0
473,268.0,11.0,252.0,5.0
474,1555.0,30.0,1437.0,88.0
475,2843.0,1540.0,1104.0,199.0
476,10738.0,7709.0,2347.0,682.0
477,2.0,2.0,0.0,0.0
478,3274.0,1693.0,942.0,639.0
479,0.0,0.0,0.0,0.0
480,9.0,1.0,0.0,8.0
481,2146.0,137.0,1969.0,40.0
482,1.0,0.0,0.0,1.0
483,2.0,0.0,1.0,1.0
484,4938.0,2960.0,664.0,1314.0
485,1757.0,1289.0,325.0,143.0
486,21.0,0.0,21.0,0.0
487,38.0,1.0,6.0,31.0
488,1155.0,688.0,337.0,130.0
489,1461.0,19.0,1405.0,37.0
490,108.0,2.0,103.0,3.0
491,891.0,11.0,861.0,19.0
492,2.0,0.0,2.0,0.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,0.0,0.0,0.0,0.0
496,9047.0,221.0,8229.0,597.0
497,4784.0,183.0,4461.0,140.0
498,9136.0,209.0,8634.0,293.0
499,19825.0,428.0,18701.0,696.0
500,21084.0,883.0,19354.0,847.0
501,7161.0,78.0,6844.0,239.0
502,8744.0,152.0,8235.0,357.0
503,685.0,20.0,606.0,59.0
504,1708.0,118.0,1483.0,107.0
505,1987.0,61.0,1789.0,137.0
506,2692.0,79.0,2366.0,247.0
507,6712.0,288.0,5915.0,509.0
508,2018.0,373.0,1548.0,97.0
509,828.0,12.0,747.0,69.0
510,354.0,3.0,323.0,28.0
511,19543.0,302.0,17275.0,1966.0
512,10319.0,404.0,9600.0,315.0
513,461.0,10.0,439.0,12.0
514,751.0,19.0,704.0,28.0
515,8684.0,232.0,8194.0,258.0
516,16826.0,7101.0,9510.0,215.0
517,18177.0,355.0,17256.0,566.0
518,15712.0,473.0,14547.0,692.0
519,16613.0,281.0,15601.0,731.0
520,6179.0,1324.0,4665.0,190.0
521,44386.0,847.0,40680.0,2859.0
522,15896.0,321.0,14516.0,1059.0
523,518.0,6.0,54.0,458.0
524,1.0,0.0,1.0,0.0
525,74.0,4.0,63.0,7.0
526,0.0,0.0,0.0,0.0
527,126.0,1.0,123.0,2.0
528,1694.0,33.0,1552.0,109.0
529,99.0,1.0,98.0,0.0
530,879.0,33.0,802.0,44.0
531,467.0,4.0,434.0,29.0
532,1291.0,41.0,1049.0,201.0
533,0.0,0.0,0.0,0.0
534,20.0,0.0,10.0,10.0
535,72.0,1.0,43.0,28.0
536,59.0,0.0,1.0,58.0
537,15.0,0.0,13.0,2.0
538,2.0,0.0,1.0,1.0
539,515.0,2.0,12.0,501.0
540,0.0,0.0,0.0,0.0
541,383.0,10.0,24.0,349.0
542,581.0,1.0,13.0,567.0
543,0.0,0.0,0.0,0.0
544,2.0,1.0,1.0,0.0
545,81.0,21.0,56.0,4.0
546,768.0,10.0,21.0,737.0
547,4.0,0.0,4.0,0.0
548,751.0,12.0,10.0,729.0
549,43.0,6.0,30.0,7.0
550,297.0,19.0,253.0,25.0
551,0.0,0.0,0.0,0.0
552,2954.0,34.0,641.0,2279.0
553,62.0,14.0,1.0,47.0
554,20236.0,349.0,6445.0,13442.0
555,11341.0,162.0,333.0,10846.0
556,44.0,12.0,29.0,3.0
557,5372.0,184.0,5067.0,121.0
558,43.0,0.0,3.0,40.0
559,22783.0,838.0,21588.0,357.0
560,29136.0,447.0,26323.0,2366.0
561,6.0,0.0,1.0,5.0
562,1267.0,63.0,1027.0,177.0
563,53.0,10.0,38.0,5.0
564,6548.0,84.0,6367.0,97.0
565,3.0,0.0,3.0,0.0
566,51118.0,681.0,46964.0,3473.0
567,50024.0,714.0,48621.0,689.0
568,1.0,1.0,0.0,0.0
569,60112.0,805.0,58710.0,597.0
570,849.0,15.0,34.0,800.0
571,0.0,0.0,0.0,0.0
572,5.0,2.0,1.0,2.0
573,19.0,0.0,8.0,11.0
574,4.0,0.0,0.0,4.0
575,15.0,1.0,10.0,4.0
576,1.0,0.0,1.0,0.0
577,9440.0,242.0,8940.0,258.0
578,105.0,4.0,95.0,6.0
579,722.0,13.0,149.0,560.0
580,423.0,6.0,407.0,10.0
581,7613.0,1685.0,5754.0,174.0
582,1185.0,35.0,1114.0,36.0
583,51.0,3.0,47.0,1.0
584,1241.0,32.0,1176.0,33.0
585,341.0,23.0,254.0,64.0
586,1066.0,19.0,1010.0,37.0
587,305.0,3.0,289.0,13.0
588,318.0,8.0,287.0,23.0
589,3570.0,64.0,3388.0,118.0
590,384.0,13.0,351.0,20.0
591,1739.0,29.0,1647.0,63.0
592,3118.0,55.0,2856.0,207.0
593,11301.0,1373.0,9644.0,284.0
594,1166.0,23.0,1118.0,25.0
595,5857.0,169.0,1951.0,3737.0
596,3081.0,130.0,2844.0,107.0
597,2638.0,70.0,2505.0,63.0
598,16.0,0.0,13.0,3.0
599,81.0,3.0,67.0,11.0
600,146.0,3.0,63.0,80.0
601,47.0,2.0,40.0,5.0
602,3.0,0.0,3.0,0.0
603,2569.0,133.0,1739.0,697.0
604,19.0,1.0,15.0,3.0
605,223.0,43.0,141.0,39.0
606,294.0,8.0,13.0,273.0
607,987.0,33.0,906.0,48.0
608,3866.0,468.0,3275.0,123.0
609,4027.0,266.0,3654.0,107.0
610,1290.0,235.0,1031.0,24.0
611,140.0,7.0,123.0,10.0
612,3014.0,155.0,2708.0,151.0
613,411.0,14.0,334.0,63.0
614,204.0,6.0,178.0,20.0
615,93.0,0.0,45.0,48.0
616,396.0,21.0,259.0,116.0
617,715.0,20.0,235.0,460.0
618,23.0,0.0,21.0,2.0
619,653.0,9.0,44.0,600.0
620,1164.0,23.0,212.0,929.0
621,16.0,0.0,1.0,15.0
622,68.0,2.0,63.0,3.0
623,136.0,29.0,85.0,22.0
624,22.0,1.0,18.0,3.0
625,5856.0,5531.0,42.0,283.0
626,444.0,11.0,132.0,301.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,2.0,0.0,0.0,2.0
630,1590.0,408.0,762.0,420.0
631,4292.0,59.0,388.0,3845.0
632,50.0,0.0,1.0,49.0
633,5.0,0.0,0.0,5.0
634,16.0,2.0,2.0,12.0
635,1.0,0.0,1.0,0.0
636,3.0,0.0,0.0,3.0
637,459.0,6.0,18.0,435.0
638,722.0,135.0,57.0,530.0
639,2.0,0.0,0.0,2.0
640,1347.0,15.0,1264.0,68.0
641,72.0,3.0,56.0,13.0
642,1862.0,33.0,1719.0,110.0
643,1916.0,24.0,1783.0,109.0
644,662.0,6.0,636.0,20.0
645,26.0,2.0,10.0,14.0
646,285.0,3.0,13.0,269.0
647,27.0,0.0,18.0,9.0
648,2091.0,115.0,1112.0,864.0
649,0.0,0.0,0.0,0.0
650,1.0,0.0,1.0,0.0
651,47.0,3.0,40.0,4.0
652,0.0,0.0,0.0,0.0
653,2.0,0.0,1.0,1.0
654,103.0,2.0,2.0,99.0
655,55.0,0.0,3.0,52.0
656,67.0,1.0,1.0,65.0
657,140.0,19.0,111.0,10.0
658,211.0,6.0,192.0,13.0
659,2.0,0.0,0.0,2.0
660,0.0,0.0,0.0,0.0
661,0.0,0.0,0.0,0.0
662,10.0,1.0,6.0,3.0
663,0.0,0.0,0.0,0.0
664,198.0,2.0,60.0,136.0
665,19.0,0.0,12.0,7.0
666,1757.0,90.0,1502.0,165.0
667,5944.0,169.0,5031.0,744.0
668,905.0,17.0,757.0,131.0
669,1.0,0.0,0.0,1.0
670,6.0,0.0,3.0,3.0
671,20.0,8.0,9.0,3.0
672,723.0,32.0,351.0,340.0
673,37.0,0.0,3.0,34.0
674,25.0,0.0,3.0,22.0
675,4.0,0.0,2.0,2.0
676,358.0,111.0,225.0,22.0
677,968.0,44.0,893.0,31.0
678,50.0,10.0,19.0,21.0
679,0.0,0.0,0.0,0.0
680,96.0,3.0,10.0,83.0
681,1.0,0.0,0.0,1.0
682,13565.0,780.0,12522.0,263.0
683,236.0,30.0,194.0,12.0
684,715.0,24.0,207.0,484.0
685,0.0,0.0,0.0,0.0
686,724.0,13.0,386.0,325.0
687,30.0,2.0,2.0,26.0
688,33.0,0.0,25.0,8.0
689,4350.0,82.0,4157.0,111.0
690,211.0,6.0,188.0,17.0
691,121.0,4.0,109.0,8.0
692,10875.0,267.0,10382.0,226.0
693,759.0,41.0,681.0,37.0
694,10595.0,177.0,10146.0,272.0
695,1114.0,153.0,774.0,187.0
696,4507.0,95.0,4260.0,152.0
697,958.0,47.0,784.0,127.0
698,0.0,0.0,0.0,0.0
699,1534.0,33.0,1376.0,125.0
700,2291.0,45.0,2173.0,73.0
701,1306.0,456.0,503.0,347.0
702,5968.0,104.0,5597.0,267.0
703,6.0,0.0,6.0,0.0
704,0.0,0.0,0.0,0.0
705,4825.0,4634.0,68.0,123.0
706,0.0,0.0,0.0,0.0
707,22.0,0.0,0.0,22.0
708,0.0,0.0,0.0,0.0
709,1.0,0.0,0.0,1.0
710,1.0,0.0,0.0,1.0
711,17.0,0.0,15.0,2.0
712,69.0,1.0,27.0,41.0
713,1.0,0.0,0.0,1.0
714,1.0,0.0,0.0,1.0
715,72.0,2.0,1.0,69.0
716,3.0,0.0,1.0,2.0
717,5.0,0.0,5.0,0.0
718,117.0,2.0,10.0,105.0
719,1964.0,11.0,1936.0,17.0
720,1331.0,55.0,1166.0,110.0
721,8737.0,206.0,3898.0,4633.0
722,2856.0,91.0,2485.0,280.0
723,9.0,0.0,4.0,5.0
724,41.0,4.0,26.0,11.0
725,3154.0,19.0,138.0,2997.0
726,1761.0,137.0,203.0,1421.0
727,133.0,10.0,25.0,98.0
728,290.0,8.0,254.0,28.0
729,3.0,0.0,2.0,1.0
730,400.0,59.0,217.0,124.0
731,172.0,3.0,87.0,82.0
732,121.0,7.0,108.0,6.0
733,7.0,1.0,5.0,1.0
734,143.0,133.0,0.0,10.0
735,54.0,0.0,0.0,54.0
736,352.0,4.0,89.0,259.0
737,5.0,0.0,5.0,0.0
738,66.0,4.0,35.0,27.0
739,1.0,0.0,0.0,1.0
740,19.0,1.0,0.0,18.0
741,58.0,0.0,14.0,44.0
742,56.0,0.0,3.0,53.0
743,1528.0,19.0,89.0,1420.0
744,49.0,7.0,15.0,27.0
