pegRNA_idx,total,unaligned,extracted,recombination
221,30698.0,1192.0,28741.0,765.0
222,2368.0,119.0,2201.0,48.0
223,2081.0,40.0,1965.0,76.0
224,22948.0,729.0,21352.0,867.0
225,17410.0,516.0,16476.0,418.0
226,17829.0,713.0,16069.0,1047.0
227,12952.0,324.0,12190.0,438.0
228,18259.0,429.0,17302.0,528.0
229,12723.0,217.0,12141.0,365.0
230,14700.0,549.0,13808.0,343.0
231,25975.0,585.0,24603.0,787.0
232,3343.0,105.0,3107.0,131.0
233,24310.0,688.0,22705.0,917.0
234,235.0,10.0,8.0,217.0
235,0.0,0.0,0.0,0.0
236,27.0,7.0,0.0,20.0
237,4492.0,99.0,3904.0,489.0
238,64.0,4.0,59.0,1.0
239,246.0,4.0,109.0,133.0
240,72.0,3.0,2.0,67.0
241,1163.0,41.0,824.0,298.0
242,4.0,0.0,4.0,0.0
243,0.0,0.0,0.0,0.0
244,88.0,9.0,11.0,68.0
245,63.0,0.0,1.0,62.0
246,4933.0,128.0,4449.0,356.0
247,24.0,2.0,22.0,0.0
248,457.0,19.0,338.0,100.0
249,1011.0,20.0,932.0,59.0
250,399.0,4.0,344.0,51.0
251,1117.0,30.0,1039.0,48.0
252,35.0,2.0,0.0,33.0
253,13.0,0.0,0.0,13.0
254,894.0,8.0,39.0,847.0
255,496.0,8.0,22.0,466.0
256,172.0,7.0,22.0,143.0
257,197.0,5.0,56.0,136.0
258,4.0,0.0,0.0,4.0
259,38.0,0.0,0.0,38.0
260,211.0,3.0,45.0,163.0
261,531.0,27.0,250.0,254.0
262,38.0,7.0,7.0,24.0
263,72.0,0.0,4.0,68.0
264,20340.0,685.0,19327.0,328.0
265,2865.0,131.0,2713.0,21.0
266,14.0,2.0,8.0,4.0
267,131.0,6.0,7.0,118.0
268,64.0,3.0,6.0,55.0
269,2052.0,240.0,867.0,945.0
270,266.0,32.0,197.0,37.0
271,46.0,4.0,36.0,6.0
272,5024.0,183.0,4683.0,158.0
273,381.0,26.0,340.0,15.0
274,7121.0,272.0,6399.0,450.0
275,655.0,33.0,512.0,110.0
276,1656.0,94.0,1116.0,446.0
277,554.0,33.0,422.0,99.0
278,76.0,13.0,60.0,3.0
279,786.0,34.0,64.0,688.0
280,37.0,1.0,14.0,22.0
281,812.0,22.0,118.0,672.0
282,856.0,121.0,107.0,628.0
283,71.0,3.0,38.0,30.0
284,1212.0,25.0,203.0,984.0
285,752.0,26.0,110.0,616.0
286,34.0,0.0,5.0,29.0
287,1441.0,34.0,376.0,1031.0
288,108.0,0.0,25.0,83.0
289,1146.0,15.0,163.0,968.0
290,825.0,28.0,206.0,591.0
291,24.0,2.0,22.0,0.0
292,3.0,0.0,3.0,0.0
293,61.0,2.0,31.0,28.0
294,108.0,2.0,37.0,69.0
295,711.0,56.0,65.0,590.0
296,597.0,33.0,290.0,274.0
297,536.0,12.0,47.0,477.0
298,708.0,15.0,81.0,612.0
299,39.0,0.0,21.0,18.0
300,20.0,0.0,20.0,0.0
301,87.0,4.0,30.0,53.0
302,388.0,16.0,203.0,169.0
303,5.0,2.0,3.0,0.0
304,94.0,3.0,11.0,80.0
305,347.0,21.0,68.0,258.0
306,12.0,2.0,10.0,0.0
307,12.0,0.0,12.0,0.0
308,66.0,2.0,34.0,30.0
309,60.0,0.0,6.0,54.0
310,52.0,2.0,13.0,37.0
311,7.0,0.0,4.0,3.0
312,3.0,0.0,2.0,1.0
313,31.0,1.0,15.0,15.0
314,4.0,0.0,2.0,2.0
315,530.0,18.0,93.0,419.0
316,112.0,6.0,6.0,100.0
317,436.0,4.0,32.0,400.0
318,190.0,7.0,23.0,160.0
319,2.0,0.0,0.0,2.0
320,4.0,0.0,3.0,1.0
321,0.0,0.0,0.0,0.0
322,237.0,11.0,65.0,161.0
323,28.0,0.0,11.0,17.0
324,65.0,3.0,16.0,46.0
325,605.0,13.0,161.0,431.0
326,17.0,0.0,0.0,17.0
327,116.0,7.0,14.0,95.0
328,121.0,4.0,36.0,81.0
329,10.0,0.0,3.0,7.0
330,8.0,0.0,0.0,8.0
331,293.0,12.0,3.0,278.0
332,16.0,0.0,8.0,8.0
333,571.0,14.0,135.0,422.0
334,6.0,0.0,4.0,2.0
335,5.0,0.0,5.0,0.0
336,455.0,102.0,32.0,321.0
337,23.0,0.0,22.0,1.0
338,0.0,0.0,0.0,0.0
339,458.0,5.0,232.0,221.0
340,4.0,0.0,2.0,2.0
341,0.0,0.0,0.0,0.0
342,265.0,30.0,77.0,158.0
343,3.0,0.0,2.0,1.0
344,9.0,3.0,3.0,3.0
345,790.0,10.0,49.0,731.0
346,917.0,94.0,57.0,766.0
347,416.0,7.0,55.0,354.0
348,28.0,0.0,8.0,20.0
349,5.0,0.0,0.0,5.0
350,200.0,2.0,9.0,189.0
351,8.0,0.0,0.0,8.0
352,126.0,0.0,1.0,125.0
353,35.0,1.0,0.0,34.0
354,94.0,1.0,0.0,93.0
355,20.0,0.0,0.0,20.0
356,59.0,0.0,21.0,38.0
357,3.0,0.0,0.0,3.0
358,238.0,20.0,13.0,205.0
359,65.0,0.0,3.0,62.0
360,23.0,0.0,1.0,22.0
361,64.0,9.0,20.0,35.0
362,281.0,7.0,3.0,271.0
363,54.0,0.0,8.0,46.0
364,133.0,2.0,14.0,117.0
365,97.0,0.0,0.0,97.0
366,240.0,6.0,32.0,202.0
367,96.0,3.0,6.0,87.0
368,125.0,4.0,1.0,120.0
369,64.0,0.0,3.0,61.0
370,154.0,7.0,14.0,133.0
371,61.0,0.0,5.0,56.0
372,404.0,4.0,8.0,392.0
373,8.0,0.0,3.0,5.0
374,6.0,1.0,1.0,4.0
375,0.0,0.0,0.0,0.0
376,1.0,0.0,1.0,0.0
377,320.0,9.0,36.0,275.0
378,465.0,15.0,177.0,273.0
379,1204.0,78.0,1107.0,19.0
380,100.0,7.0,88.0,5.0
381,76.0,8.0,59.0,9.0
382,11561.0,909.0,10321.0,331.0
383,5.0,1.0,4.0,0.0
384,659.0,45.0,604.0,10.0
385,1051.0,71.0,875.0,105.0
386,51.0,6.0,45.0,0.0
387,17591.0,1111.0,16054.0,426.0
388,33.0,7.0,0.0,26.0
389,1.0,0.0,0.0,1.0
390,360.0,6.0,114.0,240.0
391,1387.0,178.0,153.0,1056.0
392,74.0,15.0,2.0,57.0
393,153.0,6.0,63.0,84.0
394,11.0,0.0,6.0,5.0
395,0.0,0.0,0.0,0.0
396,9.0,0.0,3.0,6.0
397,203.0,3.0,31.0,169.0
398,0.0,0.0,0.0,0.0
399,310.0,7.0,77.0,226.0
400,14.0,2.0,4.0,8.0
401,0.0,0.0,0.0,0.0
402,758.0,12.0,127.0,619.0
403,21.0,3.0,13.0,5.0
404,0.0,0.0,0.0,0.0
405,751.0,15.0,197.0,539.0
406,227.0,8.0,39.0,180.0
407,413.0,6.0,16.0,391.0
408,432.0,14.0,165.0,253.0
409,459.0,14.0,23.0,422.0
410,256.0,8.0,19.0,229.0
411,307.0,22.0,75.0,210.0
412,408.0,3.0,15.0,390.0
413,61.0,5.0,1.0,55.0
414,121.0,3.0,31.0,87.0
415,143.0,17.0,5.0,121.0
416,0.0,0.0,0.0,0.0
417,40.0,6.0,11.0,23.0
418,2154.0,54.0,2008.0,92.0
419,4179.0,135.0,3852.0,192.0
420,1476.0,83.0,1364.0,29.0
421,820.0,39.0,630.0,151.0
422,1209.0,59.0,982.0,168.0
423,2096.0,45.0,1845.0,206.0
424,1409.0,69.0,1029.0,311.0
425,375.0,28.0,190.0,157.0
426,314.0,11.0,77.0,226.0
427,2036.0,40.0,1855.0,141.0
428,868.0,31.0,758.0,79.0
429,149.0,11.0,6.0,132.0
430,0.0,0.0,0.0,0.0
431,1150.0,37.0,1083.0,30.0
432,33.0,0.0,0.0,33.0
433,7984.0,216.0,7124.0,644.0
434,3709.0,75.0,3350.0,284.0
435,3311.0,61.0,3114.0,136.0
436,604.0,16.0,304.0,284.0
437,455.0,30.0,182.0,243.0
438,371.0,6.0,34.0,331.0
439,383.0,215.0,3.0,165.0
440,608.0,65.0,75.0,468.0
441,666.0,13.0,12.0,641.0
442,272.0,6.0,8.0,258.0
443,1058.0,15.0,507.0,536.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,932.0,18.0,537.0,377.0
448,2162.0,31.0,121.0,2010.0
449,1346.0,29.0,12.0,1305.0
450,535.0,16.0,57.0,462.0
451,354.0,5.0,85.0,264.0
452,147.0,4.0,0.0,143.0
453,1465.0,39.0,206.0,1220.0
454,4060.0,60.0,3167.0,833.0
455,5661.0,114.0,5056.0,491.0
456,2587.0,71.0,2474.0,42.0
457,1622.0,99.0,1055.0,468.0
458,5433.0,273.0,4585.0,575.0
459,1040.0,25.0,424.0,591.0
460,402.0,6.0,2.0,394.0
461,394.0,17.0,184.0,193.0
462,8867.0,292.0,7784.0,791.0
463,5434.0,154.0,4420.0,860.0
464,4763.0,160.0,4335.0,268.0
465,3885.0,128.0,3629.0,128.0
466,1628.0,1096.0,443.0,89.0
467,2312.0,908.0,1183.0,221.0
468,3820.0,3282.0,188.0,350.0
469,4560.0,3151.0,540.0,869.0
470,1764.0,495.0,862.0,407.0
471,944.0,544.0,233.0,167.0
472,0.0,0.0,0.0,0.0
473,600.0,13.0,539.0,48.0
474,989.0,58.0,910.0,21.0
475,2263.0,443.0,1474.0,346.0
476,3527.0,1946.0,679.0,902.0
477,20.0,0.0,0.0,20.0
478,1668.0,294.0,952.0,422.0
479,0.0,0.0,0.0,0.0
480,21.0,0.0,5.0,16.0
481,2887.0,119.0,2653.0,115.0
482,10.0,0.0,0.0,10.0
483,8.0,0.0,0.0,8.0
484,1975.0,972.0,473.0,530.0
485,1323.0,228.0,866.0,229.0
486,296.0,2.0,33.0,261.0
487,31.0,0.0,5.0,26.0
488,846.0,94.0,478.0,274.0
489,1707.0,22.0,1558.0,127.0
490,211.0,18.0,187.0,6.0
491,1581.0,51.0,1473.0,57.0
492,7.0,0.0,4.0,3.0
493,0.0,0.0,0.0,0.0
494,16.0,0.0,0.0,16.0
495,18.0,4.0,4.0,10.0
496,8043.0,229.0,7511.0,303.0
497,8310.0,331.0,7850.0,129.0
498,8797.0,208.0,8291.0,298.0
499,8279.0,204.0,7878.0,197.0
500,23755.0,1099.0,22016.0,640.0
501,8945.0,294.0,8323.0,328.0
502,3844.0,103.0,3049.0,692.0
503,2432.0,120.0,2178.0,134.0
504,3181.0,99.0,2604.0,478.0
505,3710.0,128.0,3354.0,228.0
506,3230.0,70.0,2642.0,518.0
507,5918.0,178.0,4567.0,1173.0
508,3304.0,120.0,2614.0,570.0
509,2658.0,65.0,2050.0,543.0
510,2348.0,128.0,2115.0,105.0
511,26774.0,823.0,25270.0,681.0
512,24689.0,995.0,22699.0,995.0
513,2860.0,86.0,2658.0,116.0
514,2922.0,71.0,2784.0,67.0
515,18641.0,805.0,17177.0,659.0
516,16069.0,711.0,14737.0,621.0
517,22174.0,560.0,20855.0,759.0
518,22443.0,552.0,21302.0,589.0
519,18397.0,514.0,17610.0,273.0
520,15157.0,314.0,14509.0,334.0
521,23135.0,878.0,21284.0,973.0
522,21993.0,425.0,20906.0,662.0
523,172.0,1.0,3.0,168.0
524,76.0,7.0,0.0,69.0
525,433.0,11.0,1.0,421.0
526,228.0,7.0,13.0,208.0
527,2205.0,51.0,2110.0,44.0
528,3055.0,139.0,2646.0,270.0
529,2177.0,60.0,2058.0,59.0
530,6929.0,414.0,6152.0,363.0
531,2500.0,96.0,1575.0,829.0
532,3279.0,104.0,2563.0,612.0
533,0.0,0.0,0.0,0.0
534,868.0,40.0,29.0,799.0
535,852.0,64.0,46.0,742.0
536,123.0,19.0,5.0,99.0
537,407.0,3.0,4.0,400.0
538,111.0,7.0,16.0,88.0
539,606.0,18.0,11.0,577.0
540,41.0,1.0,2.0,38.0
541,888.0,7.0,14.0,867.0
542,960.0,84.0,146.0,730.0
543,125.0,1.0,10.0,114.0
544,58.0,6.0,16.0,36.0
545,200.0,7.0,22.0,171.0
546,170.0,3.0,3.0,164.0
547,139.0,1.0,10.0,128.0
548,272.0,18.0,4.0,250.0
549,304.0,6.0,102.0,196.0
550,361.0,11.0,80.0,270.0
551,0.0,0.0,0.0,0.0
552,1470.0,34.0,1215.0,221.0
553,98.0,10.0,1.0,87.0
554,2747.0,83.0,2227.0,437.0
555,694.0,84.0,151.0,459.0
556,1430.0,18.0,104.0,1308.0
557,1497.0,30.0,693.0,774.0
558,912.0,12.0,265.0,635.0
559,28229.0,795.0,26822.0,612.0
560,16687.0,371.0,15538.0,778.0
561,334.0,7.0,22.0,305.0
562,1168.0,195.0,245.0,728.0
563,1237.0,101.0,268.0,868.0
564,6252.0,125.0,5175.0,952.0
565,18.0,3.0,1.0,14.0
566,33569.0,663.0,31793.0,1113.0
567,33562.0,1078.0,31628.0,856.0
568,1.0,1.0,0.0,0.0
569,27744.0,772.0,26292.0,680.0
570,693.0,42.0,151.0,500.0
571,1.0,1.0,0.0,0.0
572,114.0,4.0,4.0,106.0
573,55.0,0.0,0.0,55.0
574,0.0,0.0,0.0,0.0
575,186.0,4.0,18.0,164.0
576,49.0,1.0,2.0,46.0
577,4373.0,153.0,3660.0,560.0
578,11.0,0.0,7.0,4.0
579,177.0,5.0,24.0,148.0
580,1527.0,49.0,1415.0,63.0
581,3448.0,289.0,2871.0,288.0
582,3013.0,60.0,2663.0,290.0
583,2.0,0.0,2.0,0.0
584,696.0,19.0,493.0,184.0
585,1080.0,16.0,963.0,101.0
586,769.0,24.0,733.0,12.0
587,791.0,37.0,713.0,41.0
588,62.0,1.0,8.0,53.0
589,2293.0,73.0,2168.0,52.0
590,908.0,10.0,814.0,84.0
591,1388.0,27.0,1330.0,31.0
592,7079.0,234.0,6445.0,400.0
593,9803.0,353.0,9035.0,415.0
594,6224.0,231.0,5437.0,556.0
595,2649.0,69.0,2483.0,97.0
596,2682.0,66.0,2398.0,218.0
597,4971.0,68.0,4174.0,729.0
598,252.0,2.0,62.0,188.0
599,281.0,14.0,121.0,146.0
600,30.0,2.0,13.0,15.0
601,1304.0,22.0,85.0,1197.0
602,152.0,1.0,48.0,103.0
603,944.0,20.0,205.0,719.0
604,22.0,0.0,14.0,8.0
605,218.0,10.0,11.0,197.0
606,167.0,37.0,5.0,125.0
607,589.0,9.0,4.0,576.0
608,1709.0,100.0,77.0,1532.0
609,786.0,42.0,180.0,564.0
610,136.0,23.0,44.0,69.0
611,1471.0,27.0,1263.0,181.0
612,2903.0,77.0,2443.0,383.0
613,1643.0,71.0,1505.0,67.0
614,43.0,0.0,23.0,20.0
615,47.0,1.0,21.0,25.0
616,42.0,1.0,29.0,12.0
617,280.0,2.0,76.0,202.0
618,166.0,2.0,151.0,13.0
619,446.0,95.0,3.0,348.0
620,590.0,18.0,315.0,257.0
621,346.0,18.0,12.0,316.0
622,451.0,6.0,134.0,311.0
623,591.0,25.0,15.0,551.0
624,393.0,5.0,4.0,384.0
625,522.0,95.0,114.0,313.0
626,644.0,17.0,29.0,598.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,1330.0,31.0,65.0,1234.0
631,531.0,3.0,16.0,512.0
632,283.0,9.0,106.0,168.0
633,497.0,9.0,3.0,485.0
634,169.0,3.0,30.0,136.0
635,184.0,2.0,6.0,176.0
636,225.0,2.0,5.0,218.0
637,661.0,82.0,20.0,559.0
638,1301.0,123.0,128.0,1050.0
639,84.0,0.0,67.0,17.0
640,1050.0,78.0,46.0,926.0
641,550.0,16.0,75.0,459.0
642,4674.0,222.0,4004.0,448.0
643,3945.0,106.0,3565.0,274.0
644,2948.0,65.0,2763.0,120.0
645,627.0,33.0,161.0,433.0
646,1083.0,54.0,117.0,912.0
647,758.0,15.0,20.0,723.0
648,1003.0,80.0,209.0,714.0
649,11.0,1.0,6.0,4.0
650,23.0,2.0,7.0,14.0
651,188.0,1.0,34.0,153.0
652,0.0,0.0,0.0,0.0
653,1.0,0.0,0.0,1.0
654,38.0,0.0,0.0,38.0
655,99.0,1.0,17.0,81.0
656,89.0,1.0,2.0,86.0
657,621.0,8.0,105.0,508.0
658,66.0,5.0,6.0,55.0
659,80.0,2.0,1.0,77.0
660,45.0,3.0,2.0,40.0
661,33.0,1.0,2.0,30.0
662,282.0,9.0,9.0,264.0
663,182.0,1.0,3.0,178.0
664,349.0,15.0,153.0,181.0
665,317.0,12.0,33.0,272.0
666,310.0,13.0,60.0,237.0
667,1073.0,38.0,486.0,549.0
668,527.0,42.0,257.0,228.0
669,248.0,8.0,6.0,234.0
670,479.0,8.0,37.0,434.0
671,468.0,147.0,11.0,310.0
672,1016.0,19.0,354.0,643.0
673,469.0,131.0,204.0,134.0
674,125.0,33.0,29.0,63.0
675,53.0,1.0,6.0,46.0
676,355.0,44.0,17.0,294.0
677,93.0,2.0,25.0,66.0
678,13.0,2.0,4.0,7.0
679,0.0,0.0,0.0,0.0
680,217.0,12.0,3.0,202.0
681,114.0,1.0,9.0,104.0
682,3935.0,134.0,3478.0,323.0
683,6.0,0.0,6.0,0.0
684,304.0,13.0,38.0,253.0
685,0.0,0.0,0.0,0.0
686,157.0,12.0,54.0,91.0
687,31.0,7.0,0.0,24.0
688,3.0,0.0,1.0,2.0
689,1021.0,39.0,755.0,227.0
690,70.0,1.0,6.0,63.0
691,13.0,0.0,13.0,0.0
692,6147.0,136.0,5627.0,384.0
693,161.0,14.0,75.0,72.0
694,6400.0,126.0,5746.0,528.0
695,3292.0,130.0,2735.0,427.0
696,5344.0,145.0,4913.0,286.0
697,960.0,10.0,779.0,171.0
698,0.0,0.0,0.0,0.0
699,1753.0,26.0,1649.0,78.0
700,2159.0,68.0,1873.0,218.0
701,569.0,42.0,492.0,35.0
702,910.0,20.0,827.0,63.0
703,3.0,1.0,0.0,2.0
704,45.0,2.0,7.0,36.0
705,485.0,12.0,9.0,464.0
706,1.0,0.0,0.0,1.0
707,9.0,0.0,0.0,9.0
708,41.0,1.0,0.0,40.0
709,67.0,0.0,3.0,64.0
710,93.0,18.0,0.0,75.0
711,417.0,11.0,35.0,371.0
712,175.0,3.0,18.0,154.0
713,13.0,0.0,3.0,10.0
714,6.0,0.0,0.0,6.0
715,8.0,0.0,0.0,8.0
716,433.0,37.0,198.0,198.0
717,237.0,4.0,5.0,228.0
718,337.0,26.0,96.0,215.0
719,331.0,8.0,10.0,313.0
720,174.0,2.0,128.0,44.0
721,1492.0,34.0,970.0,488.0
722,342.0,5.0,223.0,114.0
723,282.0,79.0,2.0,201.0
724,1104.0,13.0,13.0,1078.0
725,352.0,66.0,16.0,270.0
726,677.0,9.0,256.0,412.0
727,260.0,8.0,12.0,240.0
728,116.0,5.0,10.0,101.0
729,124.0,0.0,14.0,110.0
730,190.0,9.0,29.0,152.0
731,59.0,0.0,23.0,36.0
732,50.0,5.0,8.0,37.0
733,71.0,1.0,9.0,61.0
734,74.0,3.0,7.0,64.0
735,131.0,2.0,2.0,127.0
736,157.0,12.0,69.0,76.0
737,51.0,0.0,1.0,50.0
738,67.0,8.0,7.0,52.0
739,25.0,2.0,2.0,21.0
740,141.0,8.0,15.0,118.0
741,155.0,6.0,3.0,146.0
742,146.0,31.0,5.0,110.0
743,178.0,2.0,21.0,155.0
744,186.0,18.0,1.0,167.0
745,116.0,1.0,40.0,75.0
746,272.0,1.0,117.0,154.0
747,108.0,15.0,0.0,93.0
