pegRNA_idx,total,unaligned,extracted,recombination
490,11.0,0.0,11.0,0.0
491,252.0,6.0,239.0,7.0
492,3.0,0.0,0.0,3.0
493,0.0,0.0,0.0,0.0
494,1.0,1.0,0.0,0.0
495,1.0,0.0,0.0,1.0
496,1464.0,25.0,1381.0,58.0
497,3191.0,40.0,3058.0,93.0
498,2993.0,35.0,1374.0,1584.0
499,14694.0,3605.0,10039.0,1050.0
500,16288.0,384.0,15418.0,486.0
501,4537.0,74.0,4296.0,167.0
502,3015.0,444.0,2366.0,205.0
503,436.0,9.0,361.0,66.0
504,1003.0,27.0,797.0,179.0
505,700.0,12.0,626.0,62.0
506,887.0,20.0,812.0,55.0
507,1995.0,35.0,1089.0,871.0
508,1377.0,33.0,449.0,895.0
509,311.0,18.0,256.0,37.0
510,403.0,7.0,375.0,21.0
511,23240.0,529.0,22186.0,525.0
512,11414.0,120.0,8860.0,2434.0
513,232.0,5.0,222.0,5.0
514,496.0,14.0,472.0,10.0
515,3281.0,77.0,3133.0,71.0
516,4722.0,124.0,4475.0,123.0
517,9734.0,230.0,9220.0,284.0
518,16919.0,334.0,16003.0,582.0
519,8497.0,93.0,8157.0,247.0
520,8461.0,137.0,8086.0,238.0
521,23017.0,950.0,21174.0,893.0
522,16827.0,359.0,15865.0,603.0
523,18.0,0.0,16.0,2.0
524,14.0,0.0,0.0,14.0
525,1.0,0.0,0.0,1.0
526,0.0,0.0,0.0,0.0
527,400.0,10.0,375.0,15.0
528,320.0,9.0,287.0,24.0
529,264.0,4.0,254.0,6.0
530,1246.0,24.0,1171.0,51.0
531,272.0,7.0,255.0,10.0
532,692.0,23.0,591.0,78.0
533,0.0,0.0,0.0,0.0
534,758.0,4.0,2.0,752.0
535,357.0,31.0,233.0,93.0
536,10.0,0.0,10.0,0.0
537,119.0,0.0,40.0,79.0
538,7.0,0.0,6.0,1.0
539,771.0,51.0,10.0,710.0
540,0.0,0.0,0.0,0.0
541,1.0,0.0,0.0,1.0
542,10.0,1.0,1.0,8.0
543,8.0,0.0,8.0,0.0
544,2.0,0.0,2.0,0.0
545,50.0,1.0,44.0,5.0
546,1.0,0.0,0.0,1.0
547,0.0,0.0,0.0,0.0
548,1.0,0.0,0.0,1.0
549,4.0,0.0,2.0,2.0
550,127.0,16.0,100.0,11.0
551,0.0,0.0,0.0,0.0
552,29.0,0.0,26.0,3.0
553,0.0,0.0,0.0,0.0
554,2625.0,71.0,2482.0,72.0
555,395.0,14.0,78.0,303.0
556,30.0,2.0,21.0,7.0
557,1793.0,87.0,1667.0,39.0
558,771.0,6.0,755.0,10.0
559,20084.0,698.0,19052.0,334.0
560,9228.0,137.0,8925.0,166.0
561,4.0,0.0,2.0,2.0
562,561.0,29.0,519.0,13.0
563,270.0,56.0,107.0,107.0
564,3548.0,54.0,3450.0,44.0
565,2.0,0.0,1.0,1.0
566,51845.0,801.0,50242.0,802.0
567,24130.0,308.0,22530.0,1292.0
568,0.0,0.0,0.0,0.0
569,15583.0,229.0,10264.0,5090.0
570,12.0,0.0,0.0,12.0
571,0.0,0.0,0.0,0.0
572,165.0,159.0,0.0,6.0
573,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0
575,8.0,3.0,3.0,2.0
576,46.0,1.0,0.0,45.0
577,2054.0,94.0,1902.0,58.0
578,38.0,1.0,35.0,2.0
579,103.0,38.0,51.0,14.0
580,239.0,9.0,213.0,17.0
581,3936.0,57.0,3805.0,74.0
582,2532.0,26.0,2426.0,80.0
583,10.0,0.0,10.0,0.0
584,447.0,6.0,428.0,13.0
585,551.0,24.0,511.0,16.0
586,300.0,120.0,171.0,9.0
587,214.0,3.0,205.0,6.0
588,22.0,7.0,14.0,1.0
589,1702.0,24.0,1041.0,637.0
590,543.0,10.0,507.0,26.0
591,679.0,19.0,620.0,40.0
592,1932.0,192.0,1245.0,495.0
593,3804.0,132.0,3573.0,99.0
594,2739.0,75.0,2586.0,78.0
595,1093.0,16.0,1038.0,39.0
596,615.0,32.0,558.0,25.0
597,992.0,21.0,653.0,318.0
598,134.0,1.0,13.0,120.0
599,118.0,6.0,94.0,18.0
600,87.0,3.0,53.0,31.0
601,260.0,2.0,18.0,240.0
602,60.0,9.0,49.0,2.0
603,206.0,2.0,178.0,26.0
604,0.0,0.0,0.0,0.0
605,298.0,38.0,250.0,10.0
606,40.0,4.0,5.0,31.0
607,119.0,43.0,65.0,11.0
608,316.0,43.0,258.0,15.0
609,4346.0,2648.0,1542.0,156.0
610,28.0,7.0,19.0,2.0
611,277.0,10.0,237.0,30.0
612,5169.0,75.0,1030.0,4064.0
613,185.0,69.0,107.0,9.0
614,61.0,3.0,16.0,42.0
615,17.0,2.0,12.0,3.0
616,84.0,4.0,25.0,55.0
617,605.0,12.0,248.0,345.0
618,13.0,0.0,11.0,2.0
619,155.0,3.0,150.0,2.0
620,22.0,1.0,19.0,2.0
621,580.0,5.0,8.0,567.0
622,79.0,0.0,72.0,7.0
623,128.0,6.0,121.0,1.0
624,14.0,1.0,12.0,1.0
625,264.0,24.0,214.0,26.0
626,796.0,49.0,238.0,509.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,421.0,6.0,235.0,180.0
631,459.0,17.0,424.0,18.0
632,7.0,0.0,7.0,0.0
633,539.0,9.0,17.0,513.0
634,13.0,0.0,0.0,13.0
635,4.0,0.0,4.0,0.0
636,1.0,0.0,1.0,0.0
637,25.0,0.0,24.0,1.0
638,8.0,0.0,1.0,7.0
639,58.0,0.0,54.0,4.0
