pegRNA_idx,total,unaligned,extracted,recombination
0,1.0,0.0,0.0,1.0
1,274.0,9.0,57.0,208.0
2,907.0,14.0,762.0,131.0
3,1956.0,108.0,1462.0,386.0
4,511.0,34.0,462.0,15.0
5,1741.0,60.0,1571.0,110.0
6,813.0,17.0,761.0,35.0
7,2401.0,95.0,1854.0,452.0
8,115.0,4.0,50.0,61.0
9,876.0,7.0,20.0,849.0
10,234.0,10.0,4.0,220.0
11,1094.0,23.0,880.0,191.0
12,861.0,13.0,714.0,134.0
13,280.0,2.0,255.0,23.0
14,2130.0,46.0,2045.0,39.0
15,5253.0,104.0,4539.0,610.0
16,98.0,1.0,96.0,1.0
17,408.0,11.0,361.0,36.0
18,1099.0,18.0,618.0,463.0
19,968.0,13.0,326.0,629.0
20,1.0,0.0,1.0,0.0
21,305.0,4.0,11.0,290.0
22,17.0,2.0,0.0,15.0
23,587.0,41.0,73.0,473.0
24,36.0,1.0,4.0,31.0
25,89.0,2.0,1.0,86.0
26,103.0,2.0,6.0,95.0
27,213.0,0.0,5.0,208.0
28,25.0,0.0,14.0,11.0
29,467.0,8.0,39.0,420.0
30,923.0,33.0,232.0,658.0
31,262.0,9.0,79.0,174.0
32,512.0,41.0,126.0,345.0
33,223.0,11.0,91.0,121.0
34,1113.0,50.0,997.0,66.0
35,1707.0,69.0,1212.0,426.0
36,2136.0,65.0,1550.0,521.0
37,1268.0,38.0,356.0,874.0
38,1480.0,19.0,15.0,1446.0
39,530.0,15.0,208.0,307.0
40,222.0,0.0,38.0,184.0
41,50.0,1.0,0.0,49.0
42,15009.0,511.0,13901.0,597.0
43,10041.0,251.0,9403.0,387.0
44,6443.0,129.0,6049.0,265.0
45,30.0,0.0,27.0,3.0
46,101.0,8.0,36.0,57.0
47,413.0,29.0,163.0,221.0
48,18079.0,640.0,16709.0,730.0
49,520.0,9.0,495.0,16.0
50,9562.0,266.0,9182.0,114.0
51,2275.0,58.0,1350.0,867.0
52,2192.0,53.0,1683.0,456.0
53,1540.0,54.0,1267.0,219.0
54,2617.0,918.0,792.0,907.0
55,965.0,246.0,629.0,90.0
56,2696.0,1533.0,480.0,683.0
57,831.0,147.0,609.0,75.0
58,2594.0,263.0,1692.0,639.0
59,1203.0,271.0,692.0,240.0
60,1.0,0.0,0.0,1.0
61,2904.0,81.0,2689.0,134.0
62,4737.0,127.0,4441.0,169.0
63,1446.0,536.0,456.0,454.0
64,1758.0,142.0,1121.0,495.0
65,1842.0,162.0,1303.0,377.0
66,25.0,1.0,3.0,21.0
67,7993.0,444.0,7395.0,154.0
68,2.0,0.0,1.0,1.0
69,0.0,0.0,0.0,0.0
70,2281.0,425.0,938.0,918.0
71,2560.0,147.0,1840.0,573.0
72,2081.0,88.0,1207.0,786.0
73,4.0,0.0,3.0,1.0
74,493.0,12.0,454.0,27.0
75,3700.0,61.0,3457.0,182.0
76,3682.0,197.0,3412.0,73.0
77,19.0,3.0,0.0,16.0
78,258.0,14.0,6.0,238.0
79,38.0,1.0,5.0,32.0
80,7.0,0.0,0.0,7.0
81,1.0,0.0,0.0,1.0
82,16.0,0.0,10.0,6.0
83,4419.0,165.0,4070.0,184.0
84,1545.0,476.0,872.0,197.0
85,2449.0,224.0,1723.0,502.0
86,1193.0,762.0,215.0,216.0
87,2057.0,764.0,938.0,355.0
88,1680.0,211.0,933.0,536.0
89,1465.0,214.0,781.0,470.0
90,0.0,0.0,0.0,0.0
91,1734.0,82.0,1623.0,29.0
92,4191.0,92.0,4009.0,90.0
93,3067.0,257.0,2404.0,406.0
94,2176.0,477.0,798.0,901.0
95,25.0,2.0,0.0,23.0
96,1432.0,119.0,1023.0,290.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,9068.0,540.0,8315.0,213.0
100,4.0,0.0,0.0,4.0
101,16.0,0.0,7.0,9.0
102,2123.0,328.0,616.0,1179.0
103,2096.0,254.0,1568.0,274.0
104,87.0,0.0,0.0,87.0
105,58.0,2.0,1.0,55.0
106,2232.0,133.0,1739.0,360.0
107,6532.0,164.0,5840.0,528.0
108,749.0,23.0,671.0,55.0
109,3211.0,64.0,3022.0,125.0
110,6.0,0.0,0.0,6.0
111,1.0,0.0,1.0,0.0
112,22.0,1.0,11.0,10.0
113,40.0,1.0,0.0,39.0
114,428.0,22.0,166.0,240.0
115,419.0,31.0,219.0,169.0
116,1249.0,82.0,353.0,814.0
117,842.0,29.0,558.0,255.0
118,439.0,92.0,86.0,261.0
119,608.0,47.0,255.0,306.0
120,2106.0,86.0,1878.0,142.0
121,1452.0,23.0,1283.0,146.0
122,2838.0,67.0,2298.0,473.0
123,12344.0,370.0,11407.0,567.0
124,13013.0,371.0,12244.0,398.0
125,9586.0,216.0,9146.0,224.0
126,23.0,5.0,9.0,9.0
127,282.0,4.0,9.0,269.0
128,956.0,8.0,13.0,935.0
129,25760.0,508.0,24153.0,1099.0
130,1007.0,24.0,956.0,27.0
131,26.0,1.0,2.0,23.0
132,15353.0,641.0,14041.0,671.0
133,1453.0,59.0,1296.0,98.0
134,1590.0,84.0,1313.0,193.0
135,2753.0,87.0,1996.0,670.0
136,802.0,42.0,269.0,491.0
137,597.0,9.0,445.0,143.0
138,761.0,33.0,282.0,446.0
139,304.0,24.0,69.0,211.0
140,3.0,3.0,0.0,0.0
141,81.0,0.0,3.0,78.0
142,395.0,47.0,10.0,338.0
143,82.0,12.0,9.0,61.0
144,203.0,2.0,10.0,191.0
145,152.0,11.0,37.0,104.0
146,226.0,1.0,40.0,185.0
147,241.0,13.0,98.0,130.0
148,5033.0,625.0,4018.0,390.0
149,1425.0,264.0,790.0,371.0
150,809.0,189.0,446.0,174.0
151,15.0,0.0,8.0,7.0
152,120.0,1.0,26.0,93.0
153,404.0,6.0,98.0,300.0
154,13923.0,445.0,13048.0,430.0
155,6594.0,265.0,6070.0,259.0
156,8021.0,431.0,7358.0,232.0
157,3.0,0.0,1.0,2.0
158,1163.0,70.0,81.0,1012.0
159,13.0,2.0,5.0,6.0
160,604.0,18.0,36.0,550.0
161,2.0,0.0,1.0,1.0
162,9.0,0.0,4.0,5.0
163,560.0,4.0,446.0,110.0
164,399.0,46.0,342.0,11.0
165,430.0,14.0,399.0,17.0
166,0.0,0.0,0.0,0.0
167,3.0,0.0,1.0,2.0
168,11.0,3.0,3.0,5.0
169,47.0,1.0,4.0,42.0
170,555.0,35.0,53.0,467.0
171,54.0,1.0,1.0,52.0
172,427.0,13.0,351.0,63.0
173,638.0,15.0,527.0,96.0
174,304.0,8.0,244.0,52.0
175,8069.0,215.0,7727.0,127.0
176,175.0,2.0,169.0,4.0
177,6371.0,204.0,6115.0,52.0
178,13034.0,305.0,12295.0,434.0
179,1.0,0.0,1.0,0.0
180,10954.0,265.0,10063.0,626.0
181,4.0,0.0,0.0,4.0
182,233.0,2.0,120.0,111.0
183,68.0,0.0,0.0,68.0
184,156.0,2.0,63.0,91.0
185,801.0,12.0,22.0,767.0
186,73.0,0.0,4.0,69.0
187,55.0,0.0,5.0,50.0
188,6.0,0.0,1.0,5.0
189,1124.0,11.0,52.0,1061.0
190,6187.0,217.0,5713.0,257.0
191,6.0,0.0,1.0,5.0
192,14.0,0.0,3.0,11.0
193,18.0,0.0,1.0,17.0
194,41.0,1.0,4.0,36.0
195,2.0,0.0,0.0,2.0
196,2.0,1.0,0.0,1.0
197,5693.0,110.0,5422.0,161.0
198,5003.0,187.0,4724.0,92.0
199,37.0,0.0,0.0,37.0
200,79.0,4.0,3.0,72.0
201,496.0,3.0,24.0,469.0
202,436.0,3.0,14.0,419.0
203,25.0,10.0,0.0,15.0
204,272.0,2.0,41.0,229.0
205,10061.0,170.0,9106.0,785.0
206,6154.0,114.0,5911.0,129.0
207,12723.0,267.0,11809.0,647.0
208,20646.0,616.0,19100.0,930.0
209,14960.0,269.0,14314.0,377.0
210,14471.0,615.0,13284.0,572.0
211,2844.0,63.0,2483.0,298.0
212,1914.0,50.0,1648.0,216.0
213,5128.0,161.0,3810.0,1157.0
214,1962.0,94.0,1677.0,191.0
215,3068.0,78.0,2132.0,858.0
216,4323.0,102.0,3075.0,1146.0
217,2583.0,61.0,1871.0,651.0
218,2950.0,88.0,1777.0,1085.0
219,2141.0,48.0,1931.0,162.0
220,23165.0,1059.0,20734.0,1372.0
221,24560.0,415.0,23584.0,561.0
222,1139.0,25.0,1081.0,33.0
223,1024.0,25.0,967.0,32.0
224,19314.0,800.0,17852.0,662.0
