pegRNA_idx,total,unaligned,extracted,recombination
536,110.0,26.0,1.0,83.0
537,640.0,11.0,97.0,532.0
538,63.0,4.0,10.0,49.0
539,714.0,6.0,70.0,638.0
540,57.0,1.0,5.0,51.0
541,1034.0,29.0,55.0,950.0
542,968.0,21.0,39.0,908.0
543,85.0,1.0,25.0,59.0
544,167.0,6.0,68.0,93.0
545,104.0,1.0,1.0,102.0
546,44.0,1.0,1.0,42.0
547,112.0,5.0,5.0,102.0
548,387.0,16.0,3.0,368.0
549,378.0,20.0,133.0,225.0
550,685.0,19.0,387.0,279.0
551,2.0,0.0,0.0,2.0
552,1721.0,37.0,1498.0,186.0
553,179.0,12.0,13.0,154.0
554,2959.0,71.0,2065.0,823.0
555,1001.0,69.0,254.0,678.0
556,802.0,12.0,111.0,679.0
557,1171.0,18.0,583.0,570.0
558,443.0,7.0,109.0,327.0
559,32642.0,825.0,31207.0,610.0
560,16189.0,523.0,14880.0,786.0
561,301.0,12.0,3.0,286.0
562,758.0,78.0,238.0,442.0
563,1033.0,32.0,165.0,836.0
564,6379.0,186.0,5442.0,751.0
565,14.0,4.0,1.0,9.0
566,35575.0,781.0,34117.0,677.0
567,34958.0,1194.0,33060.0,704.0
568,0.0,0.0,0.0,0.0
569,30718.0,989.0,29278.0,451.0
570,491.0,27.0,101.0,363.0
571,0.0,0.0,0.0,0.0
572,98.0,0.0,1.0,97.0
573,49.0,11.0,2.0,36.0
574,0.0,0.0,0.0,0.0
575,144.0,6.0,13.0,125.0
576,22.0,1.0,2.0,19.0
577,3526.0,204.0,2889.0,433.0
578,4.0,0.0,4.0,0.0
579,145.0,7.0,22.0,116.0
580,1119.0,100.0,966.0,53.0
581,2820.0,231.0,2395.0,194.0
582,2032.0,56.0,1830.0,146.0
583,1.0,0.0,0.0,1.0
584,461.0,7.0,287.0,167.0
585,635.0,25.0,559.0,51.0
586,438.0,27.0,385.0,26.0
587,438.0,14.0,386.0,38.0
588,53.0,1.0,2.0,50.0
589,1659.0,45.0,1509.0,105.0
590,521.0,17.0,423.0,81.0
591,881.0,35.0,774.0,72.0
592,4999.0,200.0,4137.0,662.0
593,7911.0,270.0,6806.0,835.0
594,4272.0,89.0,3797.0,386.0
595,1953.0,55.0,1775.0,123.0
596,1811.0,49.0,1668.0,94.0
597,2790.0,120.0,2401.0,269.0
598,590.0,35.0,141.0,414.0
599,371.0,1.0,140.0,230.0
600,40.0,7.0,7.0,26.0
601,1334.0,107.0,65.0,1162.0
602,97.0,4.0,55.0,38.0
603,847.0,25.0,236.0,586.0
604,9.0,0.0,6.0,3.0
605,259.0,11.0,4.0,244.0
606,173.0,58.0,1.0,114.0
607,411.0,9.0,12.0,390.0
608,1224.0,129.0,78.0,1017.0
609,1015.0,26.0,212.0,777.0
610,137.0,9.0,38.0,90.0
611,954.0,25.0,868.0,61.0
612,3062.0,87.0,2361.0,614.0
613,1037.0,30.0,942.0,65.0
614,48.0,2.0,24.0,22.0
615,34.0,0.0,17.0,17.0
616,33.0,1.0,20.0,12.0
617,390.0,14.0,145.0,231.0
618,129.0,3.0,110.0,16.0
619,388.0,6.0,6.0,376.0
620,181.0,8.0,98.0,75.0
621,294.0,11.0,19.0,264.0
622,399.0,21.0,100.0,278.0
623,396.0,40.0,6.0,350.0
624,217.0,2.0,14.0,201.0
625,576.0,144.0,206.0,226.0
626,1160.0,97.0,34.0,1029.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,1524.0,54.0,335.0,1135.0
631,465.0,4.0,7.0,454.0
632,419.0,37.0,76.0,306.0
633,277.0,9.0,12.0,256.0
634,228.0,5.0,30.0,193.0
635,36.0,2.0,2.0,32.0
636,234.0,3.0,8.0,223.0
637,780.0,49.0,52.0,679.0
638,1383.0,9.0,423.0,951.0
639,175.0,6.0,48.0,121.0
640,757.0,95.0,125.0,537.0
641,608.0,3.0,41.0,564.0
642,5484.0,148.0,4498.0,838.0
643,3830.0,92.0,3514.0,224.0
644,2749.0,65.0,2617.0,67.0
645,478.0,40.0,95.0,343.0
646,1047.0,65.0,236.0,746.0
647,503.0,15.0,27.0,461.0
648,1920.0,56.0,539.0,1325.0
649,1.0,0.0,1.0,0.0
650,12.0,1.0,5.0,6.0
651,589.0,6.0,61.0,522.0
652,0.0,0.0,0.0,0.0
653,2.0,0.0,1.0,1.0
654,11.0,1.0,0.0,10.0
655,69.0,5.0,24.0,40.0
656,61.0,0.0,3.0,58.0
657,436.0,6.0,1.0,429.0
658,66.0,2.0,24.0,40.0
659,92.0,15.0,0.0,77.0
660,54.0,1.0,5.0,48.0
661,16.0,0.0,1.0,15.0
662,315.0,4.0,77.0,234.0
663,305.0,38.0,9.0,258.0
664,761.0,11.0,189.0,561.0
665,834.0,202.0,172.0,460.0
666,277.0,7.0,183.0,87.0
667,1453.0,21.0,582.0,850.0
668,483.0,54.0,297.0,132.0
669,127.0,2.0,3.0,122.0
670,225.0,8.0,1.0,216.0
671,295.0,1.0,26.0,268.0
672,1101.0,52.0,234.0,815.0
673,810.0,12.0,256.0,542.0
674,89.0,24.0,7.0,58.0
675,108.0,1.0,20.0,87.0
676,214.0,68.0,27.0,119.0
677,78.0,9.0,18.0,51.0
678,34.0,1.0,10.0,23.0
679,0.0,0.0,0.0,0.0
680,187.0,20.0,1.0,166.0
681,38.0,8.0,1.0,29.0
682,3607.0,126.0,3203.0,278.0
683,11.0,0.0,11.0,0.0
684,163.0,5.0,46.0,112.0
685,3.0,0.0,0.0,3.0
686,128.0,5.0,41.0,82.0
687,11.0,0.0,0.0,11.0
688,4.0,0.0,2.0,2.0
689,771.0,22.0,591.0,158.0
690,77.0,6.0,3.0,68.0
691,19.0,1.0,15.0,3.0
692,5224.0,122.0,4799.0,303.0
693,134.0,8.0,42.0,84.0
694,5114.0,123.0,4641.0,350.0
695,2074.0,171.0,1716.0,187.0
696,3553.0,85.0,3140.0,328.0
697,625.0,23.0,494.0,108.0
698,0.0,0.0,0.0,0.0
699,912.0,19.0,833.0,60.0
700,1150.0,29.0,984.0,137.0
701,320.0,22.0,257.0,41.0
702,677.0,15.0,593.0,69.0
703,6.0,1.0,0.0,5.0
704,21.0,1.0,8.0,12.0
705,466.0,28.0,14.0,424.0
706,1.0,0.0,0.0,1.0
707,2.0,0.0,0.0,2.0
708,22.0,0.0,1.0,21.0
709,39.0,0.0,10.0,29.0
710,77.0,6.0,0.0,71.0
711,468.0,6.0,39.0,423.0
712,171.0,5.0,52.0,114.0
713,84.0,4.0,1.0,79.0
714,20.0,2.0,0.0,18.0
715,38.0,0.0,3.0,35.0
716,292.0,35.0,171.0,86.0
717,159.0,0.0,3.0,156.0
718,596.0,19.0,125.0,452.0
719,254.0,5.0,9.0,240.0
720,121.0,5.0,59.0,57.0
721,1231.0,56.0,917.0,258.0
722,717.0,19.0,437.0,261.0
723,165.0,10.0,2.0,153.0
724,601.0,40.0,4.0,557.0
725,606.0,37.0,40.0,529.0
726,793.0,26.0,316.0,451.0
727,219.0,4.0,31.0,184.0
728,67.0,2.0,12.0,53.0
729,66.0,8.0,18.0,40.0
730,195.0,3.0,26.0,166.0
731,65.0,0.0,6.0,59.0
732,59.0,20.0,9.0,30.0
733,34.0,8.0,3.0,23.0
734,28.0,11.0,2.0,15.0
735,45.0,2.0,0.0,43.0
736,130.0,18.0,37.0,75.0
737,32.0,2.0,2.0,28.0
738,64.0,1.0,15.0,48.0
739,36.0,1.0,0.0,35.0
740,69.0,0.0,4.0,65.0
741,52.0,4.0,7.0,41.0
742,138.0,19.0,1.0,118.0
743,208.0,8.0,26.0,174.0
744,74.0,9.0,5.0,60.0
745,129.0,7.0,38.0,84.0
746,198.0,4.0,88.0,106.0
747,27.0,9.0,0.0,18.0
748,35.0,5.0,9.0,21.0
749,59.0,0.0,10.0,49.0
