pegRNA_idx,total,unaligned,extracted,recombination
66,0.0,0.0,0.0,0.0
67,1629.0,47.0,1566.0,16.0
68,17.0,0.0,0.0,17.0
69,0.0,0.0,0.0,0.0
70,42623.0,40821.0,615.0,1187.0
71,3660.0,3020.0,548.0,92.0
72,3067.0,2537.0,449.0,81.0
73,0.0,0.0,0.0,0.0
74,326.0,2.0,271.0,53.0
75,498.0,6.0,491.0,1.0
76,471.0,2.0,468.0,1.0
77,2.0,2.0,0.0,0.0
78,11.0,0.0,5.0,6.0
79,0.0,0.0,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,50.0,1.0,2.0,47.0
83,251.0,7.0,243.0,1.0
84,10304.0,9709.0,351.0,244.0
85,5756.0,4632.0,1017.0,107.0
86,14799.0,14064.0,80.0,655.0
87,54831.0,53794.0,256.0,781.0
88,5063.0,4420.0,457.0,186.0
89,5480.0,5002.0,362.0,116.0
90,0.0,0.0,0.0,0.0
91,351.0,8.0,343.0,0.0
92,576.0,12.0,557.0,7.0
93,6812.0,5014.0,1107.0,691.0
94,44003.0,38707.0,993.0,4303.0
95,3.0,0.0,2.0,1.0
96,3250.0,1836.0,635.0,779.0
97,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0
99,2266.0,121.0,2127.0,18.0
100,0.0,0.0,0.0,0.0
101,15.0,0.0,5.0,10.0
102,35176.0,31926.0,2741.0,509.0
103,10775.0,9925.0,597.0,253.0
104,3.0,0.0,1.0,2.0
105,23.0,20.0,0.0,3.0
106,5776.0,5029.0,549.0,198.0
107,2529.0,57.0,2454.0,18.0
108,351.0,59.0,292.0,0.0
109,959.0,10.0,945.0,4.0
110,0.0,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,2.0,0.0,1.0,1.0
113,2.0,0.0,2.0,0.0
114,638.0,43.0,503.0,92.0
115,2549.0,251.0,768.0,1530.0
116,9263.0,737.0,8055.0,471.0
117,3250.0,310.0,2612.0,328.0
118,763.0,34.0,702.0,27.0
119,2913.0,308.0,1572.0,1033.0
120,1133.0,40.0,1072.0,21.0
121,2010.0,315.0,1538.0,157.0
122,7433.0,249.0,5981.0,1203.0
123,16566.0,461.0,15997.0,108.0
124,19382.0,274.0,18537.0,571.0
125,5407.0,82.0,5285.0,40.0
126,14.0,1.0,13.0,0.0
127,764.0,19.0,703.0,42.0
128,511.0,10.0,12.0,489.0
129,20062.0,852.0,19101.0,109.0
130,1413.0,18.0,1386.0,9.0
131,29.0,2.0,5.0,22.0
132,11683.0,652.0,10871.0,160.0
133,3015.0,65.0,2892.0,58.0
134,1029.0,146.0,868.0,15.0
135,4644.0,271.0,3514.0,859.0
136,8188.0,369.0,4448.0,3371.0
137,599.0,30.0,79.0,490.0
138,5712.0,305.0,3419.0,1988.0
139,400.0,326.0,62.0,12.0
140,0.0,0.0,0.0,0.0
141,4.0,0.0,1.0,3.0
142,15.0,0.0,14.0,1.0
143,39.0,5.0,21.0,13.0
144,63.0,3.0,54.0,6.0
145,129.0,17.0,107.0,5.0
146,333.0,97.0,20.0,216.0
147,882.0,13.0,36.0,833.0
148,2069.0,162.0,893.0,1014.0
149,439.0,14.0,198.0,227.0
150,124.0,7.0,114.0,3.0
151,12.0,0.0,0.0,12.0
152,13.0,2.0,9.0,2.0
153,49.0,2.0,9.0,38.0
154,16648.0,865.0,15622.0,161.0
155,2845.0,211.0,2028.0,606.0
156,2474.0,98.0,2336.0,40.0
157,6.0,0.0,6.0,0.0
158,12621.0,213.0,216.0,12192.0
159,3.0,1.0,2.0,0.0
160,110.0,7.0,13.0,90.0
161,0.0,0.0,0.0,0.0
162,4.0,0.0,4.0,0.0
163,89.0,3.0,83.0,3.0
164,90.0,0.0,77.0,13.0
165,59.0,2.0,57.0,0.0
166,1.0,0.0,0.0,1.0
167,0.0,0.0,0.0,0.0
168,0.0,0.0,0.0,0.0
169,70.0,1.0,0.0,69.0
170,1814.0,34.0,814.0,966.0
171,2.0,0.0,0.0,2.0
172,24.0,1.0,23.0,0.0
173,29.0,4.0,25.0,0.0
174,43.0,0.0,5.0,38.0
175,7424.0,100.0,7289.0,35.0
176,115.0,22.0,92.0,1.0
177,3996.0,69.0,3915.0,12.0
178,9562.0,1468.0,8035.0,59.0
179,0.0,0.0,0.0,0.0
180,5161.0,127.0,4226.0,808.0
181,0.0,0.0,0.0,0.0
182,106.0,0.0,61.0,45.0
183,471.0,10.0,7.0,454.0
184,244.0,3.0,239.0,2.0
185,35.0,6.0,9.0,20.0
186,0.0,0.0,0.0,0.0
187,15.0,1.0,9.0,5.0
188,44.0,0.0,0.0,44.0
189,621.0,10.0,9.0,602.0
190,5881.0,85.0,5760.0,36.0
191,0.0,0.0,0.0,0.0
192,18.0,2.0,14.0,2.0
193,37.0,0.0,35.0,2.0
194,4.0,0.0,4.0,0.0
195,5.0,0.0,0.0,5.0
196,0.0,0.0,0.0,0.0
197,4204.0,66.0,4122.0,16.0
198,3358.0,32.0,3310.0,16.0
199,0.0,0.0,0.0,0.0
200,2.0,0.0,0.0,2.0
201,8.0,0.0,0.0,8.0
202,428.0,4.0,3.0,421.0
203,0.0,0.0,0.0,0.0
204,0.0,0.0,0.0,0.0
205,6472.0,96.0,6338.0,38.0
206,5611.0,81.0,5491.0,39.0
207,16956.0,297.0,16561.0,98.0
208,13615.0,311.0,13089.0,215.0
209,21491.0,405.0,19319.0,1767.0
210,20279.0,298.0,16721.0,3260.0
211,6559.0,180.0,3860.0,2519.0
212,2908.0,226.0,2385.0,297.0
213,7486.0,168.0,6478.0,840.0
214,2825.0,59.0,1316.0,1450.0
215,3610.0,101.0,2484.0,1025.0
216,3319.0,74.0,3203.0,42.0
217,3500.0,94.0,2700.0,706.0
218,2424.0,83.0,2306.0,35.0
219,1687.0,67.0,1594.0,26.0
220,30253.0,6589.0,23081.0,583.0
221,19200.0,5327.0,13707.0,166.0
222,1268.0,14.0,1245.0,9.0
223,638.0,6.0,577.0,55.0
224,32983.0,823.0,30547.0,1613.0
225,6345.0,88.0,6013.0,244.0
226,10274.0,528.0,9633.0,113.0
227,11381.0,189.0,10927.0,265.0
228,11566.0,200.0,11156.0,210.0
229,9127.0,190.0,8850.0,87.0
230,17947.0,529.0,14044.0,3374.0
231,24443.0,813.0,22650.0,980.0
232,1231.0,22.0,1188.0,21.0
233,18738.0,1061.0,16491.0,1186.0
234,302.0,292.0,2.0,8.0
235,0.0,0.0,0.0,0.0
236,1.0,0.0,1.0,0.0
237,3438.0,56.0,2712.0,670.0
238,26.0,0.0,20.0,6.0
239,152.0,6.0,117.0,29.0
240,133.0,4.0,11.0,118.0
241,777.0,23.0,746.0,8.0
242,11.0,0.0,11.0,0.0
243,0.0,0.0,0.0,0.0
244,18.0,1.0,17.0,0.0
245,249.0,98.0,1.0,150.0
246,3444.0,208.0,3211.0,25.0
247,19.0,1.0,17.0,1.0
248,335.0,15.0,263.0,57.0
249,642.0,22.0,611.0,9.0
250,170.0,2.0,168.0,0.0
251,670.0,17.0,649.0,4.0
252,159.0,1.0,3.0,155.0
253,315.0,2.0,1.0,312.0
254,214.0,2.0,5.0,207.0
255,94.0,0.0,0.0,94.0
256,102.0,93.0,0.0,9.0
257,14.0,0.0,1.0,13.0
258,3.0,0.0,0.0,3.0
259,64.0,3.0,17.0,44.0
260,1720.0,23.0,28.0,1669.0
261,432.0,34.0,392.0,6.0
262,12.0,1.0,7.0,4.0
263,93.0,2.0,5.0,86.0
264,20814.0,422.0,20027.0,365.0
265,1736.0,42.0,1673.0,21.0
266,0.0,0.0,0.0,0.0
267,1.0,0.0,0.0,1.0
268,15.0,5.0,6.0,4.0
269,1339.0,172.0,878.0,289.0
270,121.0,30.0,90.0,1.0
271,11.0,1.0,10.0,0.0
272,4185.0,193.0,3910.0,82.0
273,168.0,16.0,151.0,1.0
274,5506.0,293.0,5145.0,68.0
275,921.0,14.0,901.0,6.0
276,732.0,90.0,632.0,10.0
277,6908.0,411.0,278.0,6219.0
278,26.0,1.0,25.0,0.0
279,1400.0,19.0,57.0,1324.0
280,90.0,1.0,1.0,88.0
281,939.0,11.0,56.0,872.0
282,146.0,6.0,114.0,26.0
283,37.0,0.0,36.0,1.0
284,55.0,1.0,40.0,14.0
285,2725.0,926.0,30.0,1769.0
286,115.0,1.0,14.0,100.0
287,1700.0,31.0,67.0,1602.0
288,10.0,1.0,9.0,0.0
289,573.0,6.0,135.0,432.0
290,204.0,7.0,15.0,182.0
291,2.0,0.0,2.0,0.0
292,0.0,0.0,0.0,0.0
293,69.0,3.0,40.0,26.0
294,33.0,1.0,32.0,0.0
295,2.0,0.0,0.0,2.0
296,67.0,1.0,62.0,4.0
297,12.0,6.0,3.0,3.0
298,122.0,0.0,71.0,51.0
299,8.0,0.0,2.0,6.0
300,10.0,1.0,9.0,0.0
301,55.0,31.0,19.0,5.0
302,105.0,6.0,93.0,6.0
303,1.0,0.0,1.0,0.0
304,33.0,1.0,16.0,16.0
305,73.0,1.0,36.0,36.0
306,5.0,0.0,5.0,0.0
307,1.0,1.0,0.0,0.0
308,57.0,2.0,55.0,0.0
309,14.0,1.0,10.0,3.0
310,8.0,1.0,7.0,0.0
311,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0
313,124.0,3.0,5.0,116.0
314,3.0,0.0,3.0,0.0
315,2280.0,39.0,1078.0,1163.0
316,175.0,23.0,98.0,54.0
317,1164.0,38.0,51.0,1075.0
318,117.0,4.0,51.0,62.0
319,1.0,0.0,1.0,0.0
320,1.0,0.0,1.0,0.0
321,0.0,0.0,0.0,0.0
322,54.0,0.0,43.0,11.0
323,0.0,0.0,0.0,0.0
324,42.0,0.0,16.0,26.0
325,487.0,128.0,343.0,16.0
326,56.0,1.0,41.0,14.0
327,10.0,0.0,8.0,2.0
328,103.0,1.0,100.0,2.0
329,68.0,0.0,9.0,59.0
330,6.0,0.0,1.0,5.0
331,346.0,6.0,326.0,14.0
332,4.0,0.0,4.0,0.0
333,237.0,17.0,200.0,20.0
334,9.0,5.0,4.0,0.0
335,5.0,0.0,5.0,0.0
336,251.0,8.0,110.0,133.0
337,10.0,0.0,10.0,0.0
338,0.0,0.0,0.0,0.0
339,26.0,3.0,23.0,0.0
340,12.0,0.0,12.0,0.0
341,2.0,1.0,1.0,0.0
342,116.0,23.0,87.0,6.0
343,0.0,0.0,0.0,0.0
344,1.0,0.0,0.0,1.0
345,33.0,4.0,22.0,7.0
346,329.0,26.0,20.0,283.0
347,1.0,0.0,0.0,1.0
348,1.0,0.0,0.0,1.0
349,0.0,0.0,0.0,0.0
350,5.0,0.0,3.0,2.0
351,0.0,0.0,0.0,0.0
352,115.0,3.0,0.0,112.0
353,5.0,0.0,1.0,4.0
354,2.0,2.0,0.0,0.0
355,0.0,0.0,0.0,0.0
356,156.0,1.0,5.0,150.0
357,3.0,0.0,0.0,3.0
358,2.0,0.0,0.0,2.0
359,14.0,0.0,0.0,14.0
360,1.0,1.0,0.0,0.0
361,1.0,0.0,0.0,1.0
362,0.0,0.0,0.0,0.0
363,82.0,0.0,33.0,49.0
364,4.0,0.0,0.0,4.0
365,39.0,0.0,2.0,37.0
366,13.0,1.0,12.0,0.0
367,414.0,2.0,1.0,411.0
368,9.0,0.0,1.0,8.0
369,3.0,0.0,0.0,3.0
370,86.0,41.0,44.0,1.0
371,54.0,0.0,1.0,53.0
372,41.0,1.0,28.0,12.0
373,12.0,1.0,11.0,0.0
374,4.0,1.0,1.0,2.0
375,1.0,0.0,1.0,0.0
376,1.0,0.0,1.0,0.0
377,920.0,26.0,41.0,853.0
378,626.0,28.0,587.0,11.0
379,504.0,88.0,411.0,5.0
380,85.0,9.0,76.0,0.0
381,65.0,4.0,58.0,3.0
382,4281.0,410.0,3841.0,30.0
383,6.0,0.0,6.0,0.0
384,854.0,39.0,813.0,2.0
385,2061.0,109.0,1909.0,43.0
386,28.0,1.0,27.0,0.0
387,6864.0,1193.0,5387.0,284.0
388,11.0,3.0,8.0,0.0
389,0.0,0.0,0.0,0.0
390,35.0,7.0,26.0,2.0
391,684.0,3.0,670.0,11.0
392,3.0,2.0,1.0,0.0
393,12.0,2.0,8.0,2.0
394,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0
396,2.0,0.0,2.0,0.0
397,413.0,2.0,10.0,401.0
398,0.0,0.0,0.0,0.0
399,13.0,3.0,7.0,3.0
400,17.0,14.0,0.0,3.0
401,0.0,0.0,0.0,0.0
402,29.0,1.0,23.0,5.0
403,27.0,2.0,24.0,1.0
404,0.0,0.0,0.0,0.0
405,738.0,14.0,608.0,116.0
406,31.0,5.0,9.0,17.0
407,24.0,9.0,4.0,11.0
408,12.0,0.0,5.0,7.0
409,306.0,31.0,272.0,3.0
410,10.0,0.0,1.0,9.0
411,38.0,6.0,27.0,5.0
412,1.0,0.0,0.0,1.0
413,338.0,329.0,2.0,7.0
414,1.0,0.0,1.0,0.0
415,3.0,1.0,0.0,2.0
416,0.0,0.0,0.0,0.0
417,73.0,0.0,1.0,72.0
418,1144.0,26.0,1073.0,45.0
419,2017.0,124.0,1878.0,15.0
420,1913.0,40.0,1778.0,95.0
421,361.0,7.0,347.0,7.0
422,493.0,15.0,472.0,6.0
423,1551.0,35.0,1505.0,11.0
424,461.0,19.0,385.0,57.0
425,119.0,21.0,92.0,6.0
426,343.0,14.0,99.0,230.0
427,2458.0,81.0,2350.0,27.0
428,486.0,12.0,471.0,3.0
429,3343.0,3293.0,14.0,36.0
430,0.0,0.0,0.0,0.0
431,1634.0,71.0,1541.0,22.0
432,95.0,1.0,4.0,90.0
433,4199.0,62.0,4062.0,75.0
434,3160.0,57.0,2779.0,324.0
435,1348.0,27.0,1105.0,216.0
436,1810.0,1708.0,68.0,34.0
437,10.0,1.0,8.0,1.0
438,5033.0,61.0,30.0,4942.0
439,3.0,1.0,0.0,2.0
440,132.0,2.0,1.0,129.0
441,1036.0,23.0,25.0,988.0
442,292.0,49.0,225.0,18.0
443,630.0,10.0,218.0,402.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,86.0,3.0,22.0,61.0
448,29.0,0.0,19.0,10.0
449,17.0,2.0,9.0,6.0
450,1071.0,10.0,11.0,1050.0
451,1431.0,16.0,15.0,1400.0
452,11.0,0.0,0.0,11.0
453,6803.0,89.0,366.0,6348.0
454,2116.0,39.0,2038.0,39.0
455,1758.0,37.0,1687.0,34.0
456,1876.0,18.0,1842.0,16.0
457,1206.0,132.0,1062.0,12.0
458,4230.0,267.0,3947.0,16.0
459,8.0,0.0,6.0,2.0
460,0.0,0.0,0.0,0.0
461,17.0,13.0,3.0,1.0
462,9884.0,263.0,9185.0,436.0
463,10850.0,178.0,6397.0,4275.0
464,7037.0,156.0,2710.0,4171.0
465,2433.0,51.0,2371.0,11.0
466,9084.0,7595.0,242.0,1247.0
467,3984.0,3313.0,584.0,87.0
468,41107.0,40280.0,148.0,679.0
469,43323.0,42194.0,347.0,782.0
470,3370.0,2756.0,363.0,251.0
471,3166.0,3037.0,72.0,57.0
472,0.0,0.0,0.0,0.0
473,235.0,5.0,229.0,1.0
474,996.0,14.0,916.0,66.0
475,6209.0,5053.0,977.0,179.0
476,38753.0,37134.0,959.0,660.0
477,3.0,2.0,0.0,1.0
478,5169.0,4377.0,500.0,292.0
479,0.0,0.0,0.0,0.0
480,5.0,1.0,2.0,2.0
481,1786.0,102.0,1681.0,3.0
482,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0
484,25364.0,24201.0,424.0,739.0
485,4173.0,3886.0,205.0,82.0
486,3.0,0.0,2.0,1.0
487,81.0,3.0,0.0,78.0
488,3037.0,2837.0,101.0,99.0
489,1259.0,23.0,1224.0,12.0
490,135.0,1.0,134.0,0.0
491,1053.0,28.0,1014.0,11.0
492,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,4.0,0.0,4.0,0.0
496,11906.0,284.0,11305.0,317.0
497,9506.0,342.0,9102.0,62.0
498,15576.0,358.0,15131.0,87.0
499,19435.0,366.0,18925.0,144.0
500,36987.0,1544.0,34245.0,1198.0
501,9765.0,131.0,9560.0,74.0
502,10828.0,177.0,10576.0,75.0
503,1106.0,27.0,1021.0,58.0
504,2993.0,157.0,2789.0,47.0
505,2729.0,74.0,2574.0,81.0
506,2649.0,66.0,2530.0,53.0
507,7199.0,292.0,6609.0,298.0
508,5393.0,659.0,4681.0,53.0
509,1750.0,31.0,1694.0,25.0
510,732.0,17.0,696.0,19.0
511,38103.0,763.0,35099.0,2241.0
512,15911.0,846.0,14876.0,189.0
513,1102.0,11.0,1088.0,3.0
514,2524.0,61.0,2404.0,59.0
515,13523.0,296.0,13030.0,197.0
516,33460.0,12797.0,20497.0,166.0
517,19072.0,421.0,18504.0,147.0
518,15044.0,605.0,14201.0,238.0
519,20236.0,406.0,19186.0,644.0
520,5821.0,1224.0,4533.0,64.0
521,30711.0,726.0,28430.0,1555.0
522,13088.0,275.0,12148.0,665.0
523,398.0,9.0,44.0,345.0
524,0.0,0.0,0.0,0.0
525,28.0,1.0,25.0,2.0
526,4.0,1.0,0.0,3.0
527,453.0,4.0,448.0,1.0
528,2367.0,41.0,2302.0,24.0
529,206.0,3.0,202.0,1.0
530,2566.0,139.0,2408.0,19.0
531,652.0,13.0,634.0,5.0
532,1528.0,51.0,1342.0,135.0
533,0.0,0.0,0.0,0.0
534,9.0,1.0,0.0,8.0
535,66.0,4.0,47.0,15.0
536,232.0,1.0,4.0,227.0
537,31.0,0.0,23.0,8.0
538,3.0,1.0,2.0,0.0
539,660.0,7.0,9.0,644.0
540,0.0,0.0,0.0,0.0
541,1033.0,86.0,20.0,927.0
542,637.0,5.0,4.0,628.0
543,1.0,0.0,1.0,0.0
544,1.0,0.0,1.0,0.0
545,19.0,0.0,7.0,12.0
546,1276.0,6.0,19.0,1251.0
547,0.0,0.0,0.0,0.0
548,1009.0,14.0,10.0,985.0
549,8.0,0.0,3.0,5.0
550,492.0,23.0,453.0,16.0
551,0.0,0.0,0.0,0.0
552,3507.0,48.0,702.0,2757.0
553,472.0,55.0,8.0,409.0
554,9151.0,163.0,1778.0,7210.0
555,18942.0,267.0,350.0,18325.0
556,16.0,2.0,8.0,6.0
557,2963.0,98.0,2850.0,15.0
558,80.0,1.0,4.0,75.0
559,16585.0,754.0,15723.0,108.0
560,18309.0,313.0,16193.0,1803.0
561,12.0,0.0,3.0,9.0
562,463.0,11.0,332.0,120.0
563,97.0,4.0,8.0,85.0
564,3702.0,64.0,3617.0,21.0
565,3.0,0.0,3.0,0.0
566,25881.0,489.0,24151.0,1241.0
567,23907.0,762.0,23014.0,131.0
568,1.0,1.0,0.0,0.0
569,25772.0,459.0,25156.0,157.0
570,4511.0,49.0,94.0,4368.0
571,0.0,0.0,0.0,0.0
572,1.0,0.0,0.0,1.0
573,27.0,0.0,0.0,27.0
574,1.0,0.0,0.0,1.0
575,3.0,1.0,1.0,1.0
576,2.0,0.0,0.0,2.0
577,3071.0,99.0,2945.0,27.0
578,3.0,0.0,2.0,1.0
579,284.0,4.0,8.0,272.0
580,260.0,3.0,254.0,3.0
581,3950.0,1057.0,2873.0,20.0
582,671.0,36.0,625.0,10.0
583,4.0,0.0,4.0,0.0
584,317.0,9.0,303.0,5.0
585,254.0,11.0,226.0,17.0
586,759.0,14.0,740.0,5.0
587,324.0,19.0,305.0,0.0
588,50.0,0.0,32.0,18.0
589,2550.0,42.0,2487.0,21.0
590,233.0,9.0,213.0,11.0
591,1073.0,12.0,1046.0,15.0
592,1737.0,27.0,1530.0,180.0
593,13769.0,7694.0,5918.0,157.0
594,973.0,20.0,941.0,12.0
595,4051.0,90.0,1361.0,2600.0
596,1671.0,160.0,1500.0,11.0
597,2207.0,52.0,2134.0,21.0
598,145.0,0.0,0.0,145.0
599,75.0,2.0,52.0,21.0
600,80.0,1.0,34.0,45.0
601,10.0,2.0,3.0,5.0
602,0.0,0.0,0.0,0.0
603,2502.0,334.0,921.0,1247.0
604,6.0,1.0,5.0,0.0
605,213.0,83.0,123.0,7.0
606,450.0,4.0,6.0,440.0
607,532.0,33.0,481.0,18.0
608,2519.0,522.0,1969.0,28.0
609,3095.0,412.0,2658.0,25.0
610,1115.0,158.0,952.0,5.0
611,426.0,6.0,413.0,7.0
612,6706.0,207.0,6441.0,58.0
613,877.0,23.0,749.0,105.0
614,93.0,3.0,90.0,0.0
615,67.0,4.0,38.0,25.0
616,215.0,9.0,144.0,62.0
617,764.0,12.0,73.0,679.0
618,107.0,5.0,102.0,0.0
619,1159.0,11.0,32.0,1116.0
620,2725.0,28.0,273.0,2424.0
621,18.0,0.0,0.0,18.0
622,28.0,0.0,10.0,18.0
623,208.0,23.0,144.0,41.0
624,10.0,0.0,7.0,3.0
625,3885.0,3584.0,14.0,287.0
626,297.0,16.0,54.0,227.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,2772.0,1402.0,443.0,927.0
631,5919.0,60.0,313.0,5546.0
632,55.0,1.0,8.0,46.0
633,1.0,0.0,0.0,1.0
634,27.0,1.0,7.0,19.0
635,9.0,0.0,6.0,3.0
636,1.0,1.0,0.0,0.0
637,261.0,1.0,2.0,258.0
638,1059.0,307.0,25.0,727.0
639,4.0,0.0,1.0,3.0
640,785.0,7.0,662.0,116.0
641,54.0,1.0,28.0,25.0
642,3268.0,47.0,3196.0,25.0
643,3245.0,67.0,3152.0,26.0
644,1826.0,26.0,1791.0,9.0
645,29.0,2.0,15.0,12.0
646,1302.0,13.0,13.0,1276.0
647,121.0,1.0,2.0,118.0
648,978.0,33.0,573.0,372.0
649,1.0,0.0,0.0,1.0
650,0.0,0.0,0.0,0.0
651,9.0,0.0,6.0,3.0
652,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0
654,77.0,1.0,0.0,76.0
655,85.0,1.0,1.0,83.0
656,283.0,5.0,2.0,276.0
657,22.0,0.0,20.0,2.0
658,130.0,4.0,117.0,9.0
659,1.0,0.0,0.0,1.0
660,0.0,0.0,0.0,0.0
661,3.0,0.0,3.0,0.0
662,23.0,0.0,0.0,23.0
663,2.0,0.0,0.0,2.0
664,154.0,0.0,13.0,141.0
665,5.0,1.0,0.0,4.0
666,573.0,37.0,527.0,9.0
667,2326.0,85.0,2165.0,76.0
668,425.0,11.0,411.0,3.0
669,1.0,0.0,0.0,1.0
670,18.0,0.0,13.0,5.0
671,19.0,2.0,13.0,4.0
672,340.0,5.0,143.0,192.0
673,6.0,1.0,3.0,2.0
674,7.0,0.0,0.0,7.0
675,1.0,0.0,1.0,0.0
676,25.0,10.0,13.0,2.0
677,200.0,5.0,192.0,3.0
678,1.0,0.0,0.0,1.0
679,0.0,0.0,0.0,0.0
680,127.0,6.0,3.0,118.0
681,1.0,0.0,0.0,1.0
682,3485.0,154.0,3303.0,28.0
683,19.0,0.0,19.0,0.0
684,292.0,8.0,45.0,239.0
685,0.0,0.0,0.0,0.0
686,182.0,3.0,40.0,139.0
687,9.0,3.0,0.0,6.0
688,6.0,0.0,1.0,5.0
689,853.0,19.0,818.0,16.0
690,19.0,0.0,18.0,1.0
691,12.0,0.0,12.0,0.0
692,2975.0,73.0,2866.0,36.0
693,47.0,1.0,42.0,4.0
694,7173.0,170.0,6944.0,59.0
695,896.0,86.0,681.0,129.0
696,3323.0,77.0,3218.0,28.0
697,544.0,27.0,487.0,30.0
698,0.0,0.0,0.0,0.0
699,1429.0,28.0,1121.0,280.0
700,1711.0,42.0,1656.0,13.0
701,689.0,224.0,294.0,171.0
702,2557.0,50.0,2482.0,25.0
703,17.0,0.0,16.0,1.0
704,1.0,0.0,0.0,1.0
705,2710.0,2644.0,6.0,60.0
706,1.0,0.0,0.0,1.0
707,20.0,0.0,0.0,20.0
708,1.0,0.0,0.0,1.0
709,0.0,0.0,0.0,0.0
710,2.0,0.0,1.0,1.0
711,12.0,1.0,4.0,7.0
712,55.0,2.0,7.0,46.0
713,0.0,0.0,0.0,0.0
714,8.0,0.0,0.0,8.0
715,83.0,1.0,2.0,80.0
716,4.0,2.0,0.0,2.0
717,1.0,0.0,0.0,1.0
718,286.0,2.0,8.0,276.0
719,1292.0,7.0,1272.0,13.0
720,82.0,5.0,73.0,4.0
721,3331.0,59.0,452.0,2820.0
722,229.0,9.0,190.0,30.0
723,59.0,3.0,4.0,52.0
724,8.0,1.0,0.0,7.0
725,3360.0,33.0,72.0,3255.0
726,5604.0,190.0,178.0,5236.0
727,17.0,3.0,8.0,6.0
728,8.0,0.0,8.0,0.0
729,5.0,1.0,2.0,2.0
730,53.0,2.0,49.0,2.0
731,77.0,0.0,5.0,72.0
732,12.0,1.0,11.0,0.0
733,3.0,0.0,3.0,0.0
734,178.0,177.0,0.0,1.0
735,121.0,1.0,1.0,119.0
736,107.0,2.0,44.0,61.0
737,2.0,0.0,1.0,1.0
738,24.0,1.0,11.0,12.0
739,0.0,0.0,0.0,0.0
740,27.0,0.0,1.0,26.0
741,37.0,1.0,1.0,35.0
742,25.0,0.0,2.0,23.0
743,662.0,8.0,16.0,638.0
744,54.0,3.0,7.0,44.0
