pegRNA_idx,total,unaligned,extracted,recombination
300,12.0,1.0,11.0,0.0
301,82.0,46.0,29.0,7.0
302,172.0,5.0,144.0,23.0
303,1.0,0.0,1.0,0.0
304,88.0,1.0,29.0,58.0
305,87.0,2.0,32.0,53.0
306,12.0,1.0,11.0,0.0
307,2.0,0.0,2.0,0.0
308,82.0,1.0,77.0,4.0
309,46.0,6.0,15.0,25.0
310,46.0,0.0,34.0,12.0
311,6.0,0.0,5.0,1.0
312,2.0,0.0,1.0,1.0
313,180.0,3.0,36.0,141.0
314,3.0,0.0,3.0,0.0
315,1558.0,17.0,748.0,793.0
316,245.0,11.0,127.0,107.0
317,1472.0,21.0,82.0,1369.0
318,404.0,11.0,145.0,248.0
319,2.0,0.0,2.0,0.0
320,6.0,0.0,6.0,0.0
321,0.0,0.0,0.0,0.0
322,189.0,5.0,169.0,15.0
323,2.0,0.0,0.0,2.0
324,89.0,1.0,11.0,77.0
325,509.0,36.0,404.0,69.0
326,47.0,1.0,29.0,17.0
327,40.0,0.0,24.0,16.0
328,917.0,17.0,878.0,22.0
329,51.0,1.0,3.0,47.0
330,26.0,0.0,7.0,19.0
331,346.0,3.0,327.0,16.0
332,11.0,0.0,4.0,7.0
333,412.0,24.0,357.0,31.0
334,5.0,0.0,4.0,1.0
335,0.0,0.0,0.0,0.0
336,391.0,23.0,144.0,224.0
337,6.0,0.0,4.0,2.0
338,0.0,0.0,0.0,0.0
339,85.0,1.0,45.0,39.0
340,10.0,1.0,8.0,1.0
341,1.0,0.0,1.0,0.0
342,182.0,15.0,157.0,10.0
343,2.0,0.0,2.0,0.0
344,3.0,0.0,2.0,1.0
345,94.0,1.0,8.0,85.0
346,506.0,22.0,4.0,480.0
347,21.0,1.0,2.0,18.0
348,2.0,0.0,0.0,2.0
349,0.0,0.0,0.0,0.0
350,85.0,0.0,15.0,70.0
351,0.0,0.0,0.0,0.0
352,103.0,1.0,0.0,102.0
353,35.0,0.0,4.0,31.0
354,5.0,0.0,1.0,4.0
355,4.0,0.0,0.0,4.0
356,68.0,1.0,2.0,65.0
357,5.0,0.0,0.0,5.0
358,7.0,0.0,2.0,5.0
359,21.0,0.0,0.0,21.0
360,2.0,0.0,0.0,2.0
361,2.0,0.0,2.0,0.0
362,20.0,1.0,5.0,14.0
363,121.0,0.0,42.0,79.0
364,15.0,0.0,4.0,11.0
365,24.0,0.0,0.0,24.0
366,25.0,3.0,2.0,20.0
367,323.0,1.0,1.0,321.0
368,8.0,0.0,2.0,6.0
369,14.0,0.0,0.0,14.0
370,233.0,196.0,4.0,33.0
371,52.0,0.0,0.0,52.0
372,45.0,4.0,4.0,37.0
373,3.0,0.0,2.0,1.0
374,15.0,1.0,5.0,9.0
375,3.0,1.0,2.0,0.0
376,1.0,0.0,1.0,0.0
377,295.0,10.0,28.0,257.0
378,3973.0,61.0,3873.0,39.0
379,1090.0,153.0,929.0,8.0
380,152.0,11.0,141.0,0.0
381,133.0,10.0,114.0,9.0
382,8361.0,554.0,7682.0,125.0
383,4.0,0.0,4.0,0.0
384,1492.0,57.0,1418.0,17.0
385,1871.0,120.0,1557.0,194.0
386,82.0,3.0,79.0,0.0
387,12741.0,1174.0,11133.0,434.0
388,4.0,1.0,0.0,3.0
389,0.0,0.0,0.0,0.0
390,70.0,7.0,26.0,37.0
391,513.0,39.0,405.0,69.0
392,18.0,9.0,2.0,7.0
393,20.0,0.0,15.0,5.0
394,0.0,0.0,0.0,0.0
395,0.0,0.0,0.0,0.0
396,20.0,0.0,19.0,1.0
397,213.0,1.0,4.0,208.0
398,0.0,0.0,0.0,0.0
399,62.0,1.0,20.0,41.0
400,77.0,62.0,0.0,15.0
401,0.0,0.0,0.0,0.0
402,49.0,1.0,24.0,24.0
403,46.0,2.0,36.0,8.0
404,0.0,0.0,0.0,0.0
405,691.0,22.0,363.0,306.0
406,145.0,4.0,6.0,135.0
407,37.0,0.0,5.0,32.0
408,51.0,4.0,11.0,36.0
409,453.0,40.0,385.0,28.0
410,26.0,1.0,2.0,23.0
411,119.0,7.0,66.0,46.0
412,14.0,6.0,2.0,6.0
413,80.0,67.0,8.0,5.0
414,2.0,0.0,2.0,0.0
415,48.0,0.0,3.0,45.0
416,0.0,0.0,0.0,0.0
417,64.0,0.0,1.0,63.0
418,1351.0,19.0,1292.0,40.0
419,2880.0,150.0,2684.0,46.0
420,1622.0,45.0,1520.0,57.0
421,352.0,7.0,337.0,8.0
422,599.0,14.0,580.0,5.0
423,1422.0,42.0,1360.0,20.0
424,1243.0,43.0,1044.0,156.0
425,193.0,19.0,155.0,19.0
426,367.0,5.0,106.0,256.0
427,2204.0,47.0,2135.0,22.0
428,498.0,7.0,480.0,11.0
429,696.0,654.0,24.0,18.0
430,1.0,0.0,0.0,1.0
431,1317.0,37.0,1264.0,16.0
432,127.0,3.0,6.0,118.0
433,5148.0,56.0,5030.0,62.0
434,3865.0,58.0,3523.0,284.0
435,1607.0,24.0,1273.0,310.0
436,608.0,422.0,122.0,64.0
437,42.0,4.0,19.0,19.0
438,1422.0,19.0,10.0,1393.0
439,33.0,3.0,0.0,30.0
440,162.0,1.0,6.0,155.0
441,505.0,9.0,3.0,493.0
442,265.0,33.0,176.0,56.0
443,1065.0,15.0,485.0,565.0
444,0.0,0.0,0.0,0.0
445,0.0,0.0,0.0,0.0
446,0.0,0.0,0.0,0.0
447,183.0,4.0,112.0,67.0
448,97.0,1.0,62.0,34.0
449,75.0,1.0,1.0,73.0
450,645.0,9.0,7.0,629.0
451,1266.0,19.0,15.0,1232.0
452,8.0,3.0,1.0,4.0
453,3813.0,58.0,592.0,3163.0
454,1486.0,26.0,1389.0,71.0
455,1107.0,25.0,1024.0,58.0
456,1100.0,21.0,1035.0,44.0
457,1207.0,92.0,964.0,151.0
458,5180.0,390.0,4721.0,69.0
459,96.0,1.0,26.0,69.0
460,13.0,0.0,10.0,3.0
461,45.0,0.0,6.0,39.0
462,14908.0,335.0,13856.0,717.0
463,6303.0,108.0,4103.0,2092.0
464,5002.0,172.0,1909.0,2921.0
465,1637.0,18.0,1568.0,51.0
466,5026.0,4239.0,217.0,570.0
467,2818.0,1869.0,750.0,199.0
468,14096.0,13466.0,142.0,488.0
469,9041.0,8302.0,479.0,260.0
470,2009.0,1184.0,689.0,136.0
471,1553.0,1412.0,108.0,33.0
472,0.0,0.0,0.0,0.0
473,259.0,3.0,246.0,10.0
474,1019.0,22.0,976.0,21.0
475,2964.0,1416.0,1439.0,109.0
476,6885.0,5130.0,1324.0,431.0
477,4.0,4.0,0.0,0.0
478,1877.0,815.0,747.0,315.0
479,0.0,0.0,0.0,0.0
480,1.0,0.0,0.0,1.0
481,2182.0,116.0,2035.0,31.0
482,1.0,0.0,1.0,0.0
483,6.0,0.0,6.0,0.0
484,4255.0,2777.0,534.0,944.0
485,1093.0,579.0,461.0,53.0
486,17.0,2.0,2.0,13.0
487,130.0,6.0,3.0,121.0
488,828.0,446.0,293.0,89.0
489,1087.0,12.0,1068.0,7.0
490,139.0,3.0,136.0,0.0
491,976.0,34.0,929.0,13.0
492,0.0,0.0,0.0,0.0
493,0.0,0.0,0.0,0.0
494,0.0,0.0,0.0,0.0
495,3.0,0.0,0.0,3.0
496,8480.0,157.0,8053.0,270.0
497,5167.0,174.0,4920.0,73.0
498,8968.0,224.0,8661.0,83.0
499,12856.0,242.0,12466.0,148.0
500,23794.0,681.0,22115.0,998.0
501,7557.0,98.0,7368.0,91.0
502,4414.0,76.0,4033.0,305.0
503,1508.0,43.0,1326.0,139.0
504,2949.0,203.0,2698.0,48.0
505,2486.0,68.0,2178.0,240.0
506,1890.0,44.0,1780.0,66.0
507,7465.0,282.0,6813.0,370.0
508,2925.0,282.0,2533.0,110.0
509,1265.0,29.0,1199.0,37.0
510,910.0,16.0,722.0,172.0
511,21583.0,413.0,20037.0,1133.0
512,14819.0,921.0,13703.0,195.0
513,1009.0,20.0,982.0,7.0
514,2065.0,32.0,1996.0,37.0
515,11504.0,233.0,11074.0,197.0
516,17338.0,4037.0,13179.0,122.0
517,19592.0,309.0,19006.0,277.0
518,16144.0,428.0,15183.0,533.0
519,18098.0,220.0,17148.0,730.0
520,9271.0,952.0,8193.0,126.0
521,39288.0,564.0,36849.0,1875.0
522,20453.0,332.0,18901.0,1220.0
523,162.0,16.0,27.0,119.0
524,5.0,0.0,1.0,4.0
525,58.0,2.0,35.0,21.0
526,51.0,1.0,16.0,34.0
527,394.0,5.0,380.0,9.0
528,1614.0,21.0,1563.0,30.0
529,377.0,7.0,362.0,8.0
530,1819.0,57.0,1720.0,42.0
531,577.0,12.0,553.0,12.0
532,1608.0,53.0,1434.0,121.0
533,0.0,0.0,0.0,0.0
534,52.0,2.0,0.0,50.0
535,157.0,3.0,12.0,142.0
536,359.0,6.0,0.0,353.0
537,58.0,0.0,2.0,56.0
538,12.0,0.0,0.0,12.0
539,821.0,4.0,2.0,815.0
540,1.0,0.0,0.0,1.0
541,425.0,15.0,9.0,401.0
542,844.0,8.0,19.0,817.0
543,6.0,0.0,0.0,6.0
544,10.0,0.0,4.0,6.0
545,22.0,0.0,21.0,1.0
546,643.0,7.0,7.0,629.0
547,4.0,1.0,0.0,3.0
548,644.0,9.0,2.0,633.0
549,26.0,1.0,16.0,9.0
550,481.0,29.0,424.0,28.0
551,0.0,0.0,0.0,0.0
552,3250.0,26.0,734.0,2490.0
553,405.0,45.0,8.0,352.0
554,7908.0,159.0,2758.0,4991.0
555,7671.0,99.0,188.0,7384.0
556,108.0,4.0,45.0,59.0
557,2534.0,40.0,2421.0,73.0
558,274.0,6.0,10.0,258.0
559,23541.0,719.0,22536.0,286.0
560,21085.0,308.0,19378.0,1399.0
561,42.0,1.0,0.0,41.0
562,557.0,55.0,330.0,172.0
563,80.0,2.0,31.0,47.0
564,5908.0,93.0,5739.0,76.0
565,4.0,0.0,2.0,2.0
566,42613.0,537.0,40436.0,1640.0
567,32175.0,861.0,31065.0,249.0
568,2.0,2.0,0.0,0.0
569,31742.0,486.0,31027.0,229.0
570,2965.0,35.0,44.0,2886.0
571,1.0,0.0,0.0,1.0
572,8.0,0.0,0.0,8.0
573,27.0,3.0,0.0,24.0
574,5.0,0.0,0.0,5.0
575,29.0,0.0,12.0,17.0
576,4.0,0.0,0.0,4.0
577,6021.0,174.0,5655.0,192.0
578,18.0,0.0,18.0,0.0
579,419.0,3.0,14.0,402.0
580,486.0,15.0,458.0,13.0
581,3882.0,983.0,2862.0,37.0
582,1151.0,94.0,1029.0,28.0
583,3.0,0.0,2.0,1.0
584,624.0,11.0,570.0,43.0
585,420.0,17.0,365.0,38.0
586,667.0,12.0,640.0,15.0
587,354.0,7.0,343.0,4.0
588,104.0,2.0,50.0,52.0
589,2737.0,36.0,2675.0,26.0
590,317.0,10.0,273.0,34.0
591,1163.0,13.0,1136.0,14.0
592,2607.0,41.0,2280.0,286.0
593,8516.0,677.0,7639.0,200.0
594,2072.0,42.0,1978.0,52.0
595,3535.0,79.0,2409.0,1047.0
596,1921.0,146.0,1749.0,26.0
597,2572.0,71.0,2428.0,73.0
598,138.0,1.0,5.0,132.0
599,149.0,2.0,119.0,28.0
600,156.0,6.0,56.0,94.0
601,71.0,1.0,2.0,68.0
602,36.0,0.0,10.0,26.0
603,2411.0,137.0,713.0,1561.0
604,17.0,1.0,15.0,1.0
605,345.0,148.0,169.0,28.0
606,450.0,22.0,2.0,426.0
607,437.0,37.0,342.0,58.0
608,1837.0,178.0,1571.0,88.0
609,2014.0,181.0,1702.0,131.0
610,817.0,80.0,732.0,5.0
611,552.0,7.0,538.0,7.0
612,4299.0,144.0,4046.0,109.0
613,816.0,21.0,720.0,75.0
614,144.0,6.0,134.0,4.0
615,94.0,3.0,61.0,30.0
616,295.0,15.0,233.0,47.0
617,1546.0,20.0,103.0,1423.0
618,78.0,0.0,76.0,2.0
619,1036.0,16.0,143.0,877.0
620,2370.0,25.0,785.0,1560.0
621,80.0,2.0,7.0,71.0
622,32.0,1.0,11.0,20.0
623,222.0,15.0,180.0,27.0
624,20.0,2.0,2.0,16.0
625,1970.0,1680.0,50.0,240.0
626,580.0,26.0,30.0,524.0
627,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0
630,2101.0,287.0,580.0,1234.0
631,4196.0,41.0,128.0,4027.0
632,63.0,0.0,34.0,29.0
633,24.0,0.0,0.0,24.0
634,82.0,4.0,2.0,76.0
635,13.0,1.0,8.0,4.0
636,15.0,1.0,0.0,14.0
637,346.0,8.0,8.0,330.0
638,671.0,219.0,43.0,409.0
639,26.0,0.0,17.0,9.0
640,657.0,42.0,485.0,130.0
641,55.0,3.0,2.0,50.0
642,2336.0,32.0,2266.0,38.0
643,1764.0,38.0,1688.0,38.0
644,1202.0,15.0,1177.0,10.0
645,59.0,3.0,32.0,24.0
646,825.0,11.0,17.0,797.0
647,177.0,1.0,9.0,167.0
648,1428.0,42.0,621.0,765.0
649,2.0,0.0,0.0,2.0
650,9.0,2.0,0.0,7.0
651,49.0,0.0,23.0,26.0
652,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0
654,79.0,0.0,1.0,78.0
655,96.0,2.0,7.0,87.0
656,338.0,5.0,6.0,327.0
657,21.0,1.0,6.0,14.0
658,74.0,0.0,63.0,11.0
659,9.0,0.0,2.0,7.0
660,7.0,0.0,0.0,7.0
661,0.0,0.0,0.0,0.0
662,15.0,2.0,9.0,4.0
663,16.0,3.0,0.0,13.0
664,275.0,9.0,21.0,245.0
665,48.0,9.0,24.0,15.0
666,657.0,38.0,588.0,31.0
667,2816.0,101.0,2514.0,201.0
668,559.0,14.0,525.0,20.0
669,29.0,0.0,1.0,28.0
670,94.0,2.0,10.0,82.0
671,38.0,0.0,5.0,33.0
672,1601.0,22.0,150.0,1429.0
673,60.0,2.0,12.0,46.0
674,33.0,4.0,0.0,29.0
675,13.0,0.0,0.0,13.0
676,68.0,14.0,33.0,21.0
677,347.0,12.0,333.0,2.0
678,2.0,0.0,1.0,1.0
679,0.0,0.0,0.0,0.0
680,212.0,13.0,4.0,195.0
681,4.0,0.0,0.0,4.0
682,5980.0,210.0,5668.0,102.0
683,26.0,0.0,23.0,3.0
684,227.0,8.0,24.0,195.0
685,0.0,0.0,0.0,0.0
686,265.0,2.0,63.0,200.0
687,17.0,0.0,0.0,17.0
688,8.0,0.0,2.0,6.0
689,1233.0,38.0,1153.0,42.0
690,47.0,2.0,36.0,9.0
691,16.0,2.0,14.0,0.0
692,7781.0,191.0,7454.0,136.0
693,89.0,4.0,76.0,9.0
694,7003.0,97.0,6799.0,107.0
695,1281.0,75.0,1078.0,128.0
696,3282.0,56.0,3172.0,54.0
697,733.0,18.0,647.0,68.0
698,0.0,0.0,0.0,0.0
699,1260.0,27.0,948.0,285.0
700,2102.0,36.0,2025.0,41.0
701,523.0,97.0,239.0,187.0
702,1794.0,26.0,1737.0,31.0
703,11.0,0.0,5.0,6.0
704,5.0,0.0,4.0,1.0
705,1522.0,1311.0,3.0,208.0
706,1.0,0.0,0.0,1.0
707,27.0,0.0,0.0,27.0
708,3.0,0.0,0.0,3.0
709,0.0,0.0,0.0,0.0
710,8.0,7.0,1.0,0.0
711,43.0,1.0,13.0,29.0
712,168.0,4.0,32.0,132.0
713,7.0,1.0,0.0,6.0
714,8.0,0.0,0.0,8.0
715,52.0,0.0,2.0,50.0
716,13.0,2.0,0.0,11.0
717,20.0,0.0,0.0,20.0
718,337.0,10.0,31.0,296.0
719,560.0,4.0,539.0,17.0
720,113.0,4.0,85.0,24.0
721,3718.0,97.0,936.0,2685.0
722,300.0,4.0,273.0,23.0
723,260.0,2.0,51.0,207.0
724,50.0,1.0,22.0,27.0
725,1348.0,12.0,44.0,1292.0
726,9805.0,270.0,263.0,9272.0
727,54.0,2.0,8.0,44.0
728,14.0,1.0,10.0,3.0
729,4.0,0.0,2.0,2.0
730,79.0,19.0,35.0,25.0
731,109.0,1.0,6.0,102.0
732,32.0,2.0,29.0,1.0
733,9.0,0.0,5.0,4.0
734,110.0,104.0,0.0,6.0
735,99.0,5.0,1.0,93.0
736,171.0,4.0,87.0,80.0
737,4.0,0.0,0.0,4.0
738,104.0,4.0,70.0,30.0
739,1.0,0.0,0.0,1.0
740,59.0,1.0,1.0,57.0
741,28.0,0.0,1.0,27.0
742,33.0,4.0,3.0,26.0
743,567.0,5.0,30.0,532.0
744,103.0,3.0,3.0,97.0
745,276.0,5.0,100.0,171.0
