peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_1,3,3,0,0,3,0,0,3,0.0,0.0,100.0,0.0
peg_2,916,895,640,193,62,2,59,1,71.50837988826815,21.564245810055866,6.927374301675978,0.22346368715083798
peg_3,964,926,758,118,50,2,48,0,81.8574514038877,12.742980561555076,5.399568034557236,0.2159827213822894
peg_4,566,566,548,4,14,0,13,1,96.81978798586573,0.7067137809187279,2.4734982332155475,0.0
peg_5,2484,2480,1650,437,393,264,124,5,66.53225806451613,17.620967741935484,15.846774193548388,10.64516129032258
peg_6,610,609,527,33,49,0,46,3,86.5353037766831,5.41871921182266,8.045977011494253,0.0
peg_7,896,895,774,32,89,6,81,2,86.4804469273743,3.5754189944134076,9.94413407821229,0.6703910614525139
peg_8,2,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0
peg_9,13,9,0,0,9,2,4,3,0.0,0.0,100.0,22.22222222222222
peg_10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_11,1628,1603,922,52,629,500,102,27,57.51715533374922,3.243917654398004,39.23892701185277,31.191515907673114
peg_12,2054,2043,1755,184,104,12,91,1,85.90308370044053,9.006363191385217,5.090553108174253,0.5873715124816447
peg_13,857,857,773,28,56,3,46,7,90.19836639439907,3.267211201866978,6.534422403733956,0.3500583430571762
peg_14,837,837,773,20,44,4,40,0,92.3536439665472,2.3894862604540026,5.256869772998805,0.4778972520908005
peg_15,3412,3408,2809,196,403,20,373,10,82.42370892018779,5.751173708920188,11.825117370892018,0.5868544600938967
peg_16,23,23,22,0,1,0,1,0,95.65217391304348,0.0,4.3478260869565215,0.0
peg_17,223,223,162,8,53,1,52,0,72.6457399103139,3.587443946188341,23.766816143497756,0.4484304932735426
peg_18,2454,2378,47,5,2326,52,2251,23,1.9764507989907485,0.21026072329688814,97.81328847771236,2.1867115222876365
peg_19,249,238,199,5,34,7,24,3,83.61344537815125,2.100840336134454,14.285714285714286,2.9411764705882355
peg_20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_21,16,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0
peg_22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_24,10,10,0,0,10,0,0,10,0.0,0.0,100.0,0.0
peg_25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_26,2,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0
peg_27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28,9,6,0,0,6,6,0,0,0.0,0.0,100.0,100.0
peg_29,12,11,0,0,11,0,0,11,0.0,0.0,100.0,0.0
peg_30,2822,1370,0,16,1354,78,52,1224,0.0,1.167883211678832,98.83211678832117,5.693430656934306
peg_31,506,181,1,21,159,22,16,121,0.5524861878453039,11.602209944751381,87.84530386740332,12.154696132596685
peg_32,636,405,0,5,400,44,10,346,0.0,1.2345679012345678,98.76543209876543,10.864197530864198
