peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_61,2264,2254,2011,12,231,75,155,1,89.21916592724047,0.5323868677905945,10.248447204968944,3.3274179236912156
peg_62,5068,4988,4563,8,417,90,292,35,91.4795509222133,0.16038492381716118,8.360064153969526,1.8043303929430634
peg_63,755,570,373,7,190,10,174,6,65.43859649122807,1.2280701754385965,33.333333333333336,1.7543859649122806
peg_64,1522,1490,1311,0,179,16,162,1,87.98657718120805,0.0,12.013422818791947,1.0738255033557047
peg_65,1667,1620,1372,3,245,86,150,9,84.69135802469135,0.18518518518518517,15.123456790123457,5.308641975308642
peg_66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_67,7573,7564,6855,55,654,113,444,97,90.62665256478054,0.7271285034373347,8.646218931782126,1.493918561607615
peg_68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_70,1547,1472,598,13,861,61,797,3,40.625,0.8831521739130435,58.49184782608695,4.144021739130435
peg_71,2120,2050,1780,4,266,81,174,11,86.82926829268293,0.1951219512195122,12.975609756097562,3.951219512195122
peg_72,1743,1714,1448,6,260,32,222,6,84.48074679113185,0.3500583430571762,15.169194865810969,1.866977829638273
peg_73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_74,438,436,404,0,32,1,30,1,92.66055045871559,0.0,7.339449541284404,0.22935779816513763
peg_75,3439,3418,2967,1,450,71,248,131,86.80514921006437,0.029256875365710942,13.165593914569923,2.077238150965477
peg_76,4159,4145,3215,2,928,40,151,737,77.56332931242461,0.04825090470446321,22.38841978287093,0.9650180940892642
peg_77,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_79,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_80,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_81,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_82,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_83,3564,3440,3082,2,356,93,258,5,89.59302325581395,0.05813953488372093,10.348837209302326,2.703488372093023
peg_84,1391,1361,1134,12,215,91,123,1,83.32108743570903,0.881704628949302,15.79720793534166,6.68626010286554
peg_85,1607,1549,1380,15,154,10,143,1,89.08973531310522,0.9683666881859264,9.941897998708844,0.6455777921239509
peg_86,279,255,201,4,50,13,37,0,78.82352941176471,1.5686274509803921,19.607843137254903,5.098039215686274
peg_87,926,844,382,60,402,152,249,1,45.26066350710901,7.109004739336493,47.6303317535545,18.009478672985782
peg_88,1189,1171,942,64,165,50,95,20,80.44406490179334,5.465414175918019,14.090520922288642,4.269854824935952
peg_89,851,836,669,9,158,85,56,17,80.02392344497608,1.076555023923445,18.89952153110048,10.167464114832535
peg_90,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_91,1606,1586,1364,9,213,74,77,62,86.00252206809584,0.5674653215636822,13.43001261034048,4.665825977301387
peg_92,3006,2936,2392,18,526,168,353,5,81.47138964577657,0.6130790190735694,17.915531335149865,5.722070844686648
peg_93,2567,2348,2097,24,227,49,175,3,89.31005110732538,1.0221465076660987,9.667802385008518,2.0868824531516186
peg_94,874,778,302,40,436,351,84,1,38.81748071979435,5.141388174807198,56.041131105398456,45.11568123393316
peg_95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_96,2029,1945,1547,74,324,158,154,12,79.53727506426735,3.8046272493573263,16.65809768637532,8.123393316195372
peg_97,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_98,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_99,9847,9783,8859,144,780,217,527,36,90.55504446488807,1.4719411223551058,7.973014412756823,2.2181334968823467
peg_100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_101,2,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0
peg_102,708,549,369,55,125,73,48,4,67.21311475409836,10.018214936247723,22.768670309653917,13.296903460837887
peg_103,2475,2374,2059,54,261,23,235,3,86.7312552653749,2.274641954507161,10.994102780117945,0.9688289806234204
peg_104,2,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0
peg_105,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_106,2473,2412,1726,145,541,271,266,4,71.55887230514097,6.011608623548922,22.429519071310118,11.235489220563847
peg_107,6386,6300,5778,2,520,96,418,6,91.71428571428571,0.031746031746031744,8.253968253968255,1.5238095238095237
peg_108,555,546,478,0,68,9,56,3,87.54578754578755,0.0,12.454212454212454,1.6483516483516483
peg_109,3029,3007,2820,1,186,36,141,9,93.78117725307615,0.03325573661456601,6.185567010309279,1.1972065181243765
peg_110,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_111,1,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_112,4,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0
peg_113,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_114,309,140,0,28,112,4,52,56,0.0,20.0,80.0,2.857142857142857
peg_115,353,270,5,155,110,31,51,28,1.8518518518518519,57.407407407407405,40.74074074074074,11.481481481481481
peg_116,1298,809,0,91,718,562,69,87,0.0,11.248454882571075,88.75154511742892,69.46847960444994
peg_117,543,404,0,55,349,65,186,98,0.0,13.613861386138614,86.38613861386139,16.08910891089109
peg_118,311,48,1,29,18,6,10,2,2.0833333333333335,60.416666666666664,37.5,12.5
peg_119,723,361,1,53,307,57,163,87,0.2770083102493075,14.681440443213296,85.0415512465374,15.789473684210526
peg_120,2403,2290,1448,12,830,118,711,1,63.23144104803494,0.5240174672489083,36.24454148471616,5.152838427947598
peg_121,1401,1393,1184,10,199,22,169,8,84.99641062455133,0.7178750897343862,14.285714285714286,1.5793251974156497
peg_122,2679,2607,1833,12,762,224,535,3,70.31070195627157,0.46029919447640966,29.228998849252015,8.592251630226313
peg_123,16631,16599,14085,138,2376,80,2266,30,84.85450930778963,0.8313753840592807,14.314115308151093,0.4819567443821917
peg_124,17506,17457,14019,60,3378,1354,1968,56,80.30589448358825,0.34370166695308474,19.35040384945867,7.756200950907945
peg_125,8762,8689,7416,16,1257,71,1134,52,85.34929220853954,0.18414086776383934,14.466566923696629,0.817125100702037
peg_126,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_127,84,24,0,0,24,15,0,9,0.0,0.0,100.0,62.5
peg_128,16,9,0,0,9,0,0,9,0.0,0.0,100.0,0.0
peg_129,42173,42082,36374,559,5149,667,3873,609,86.43600589325602,1.328358918302362,12.235635188441615,1.585000712893874
peg_130,1046,1044,923,20,101,5,81,15,88.40996168582376,1.9157088122605364,9.67432950191571,0.4789272030651341
peg_131,5,4,0,0,4,0,0,4,0.0,0.0,100.0,0.0
peg_132,18158,18118,14873,75,3170,686,2339,145,82.08963461750746,0.4139529749420466,17.4964124075505,3.7862898774699194
peg_133,1431,1422,1051,6,365,156,209,0,73.90998593530239,0.4219409282700422,25.668073136427566,10.970464135021096
peg_134,1224,1208,1006,8,194,18,176,0,83.27814569536424,0.6622516556291391,16.05960264900662,1.490066225165563
peg_135,3385,3314,2098,8,1208,65,1138,5,63.307181653590824,0.24140012070006034,36.45141822570911,1.9613759806879902
peg_136,529,412,0,41,371,85,213,73,0.0,9.951456310679612,90.04854368932038,20.631067961165048
peg_137,54,53,1,23,29,6,6,17,1.8867924528301887,43.39622641509434,54.716981132075475,11.320754716981131
peg_138,322,187,1,78,108,45,63,0,0.5347593582887701,41.711229946524064,57.75401069518717,24.06417112299465
peg_139,160,138,8,0,130,36,66,28,5.797101449275362,0.0,94.20289855072464,26.08695652173913
peg_140,8,6,0,0,6,3,0,3,0.0,0.0,100.0,50.0
peg_141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_142,8,4,0,0,4,0,0,4,0.0,0.0,100.0,0.0
peg_143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_144,30,4,0,0,4,0,4,0,0.0,0.0,100.0,0.0
peg_145,42,19,0,0,19,12,1,6,0.0,0.0,100.0,63.1578947368421
peg_146,101,75,0,0,75,4,6,65,0.0,0.0,100.0,5.333333333333333
peg_147,39,27,0,0,27,2,18,7,0.0,0.0,100.0,7.407407407407407
peg_148,5382,5316,4121,9,1186,20,1137,29,77.52069224981189,0.16930022573363432,22.310007524454477,0.3762227238525207
peg_149,749,728,380,0,348,67,260,21,52.1978021978022,0.0,47.8021978021978,9.203296703296703
peg_150,544,536,169,0,367,10,356,1,31.529850746268657,0.0,68.47014925373135,1.8656716417910448
peg_151,6,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0
peg_152,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_153,219,195,0,0,195,177,18,0,0.0,0.0,100.0,90.76923076923077
peg_154,16870,16711,13347,1088,2276,254,1964,58,79.86954700496679,6.510681586978637,13.619771408054575,1.519956914607145
peg_155,8549,8478,6955,241,1282,122,1063,97,82.03585751356452,2.8426515687662186,15.121490917669261,1.4390186364708657
peg_156,7884,7849,6411,222,1216,53,1154,9,81.67919480188559,2.8283857816282327,15.492419416486177,0.675245254172506
peg_157,13,13,10,0,3,0,3,0,76.92307692307692,0.0,23.076923076923077,0.0
peg_158,137,36,0,0,36,8,28,0,0.0,0.0,100.0,22.22222222222222
peg_159,7,4,2,0,2,0,2,0,50.0,0.0,50.0,0.0
peg_160,279,26,0,0,26,21,5,0,0.0,0.0,100.0,80.76923076923077
peg_161,3,3,3,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_162,3,3,0,0,3,0,2,1,0.0,0.0,100.0,0.0
peg_163,300,253,229,0,24,3,18,3,90.51383399209486,0.0,9.486166007905139,1.1857707509881423
peg_164,274,264,254,0,10,0,10,0,96.21212121212122,0.0,3.787878787878788,0.0
peg_165,304,300,287,0,13,0,13,0,95.66666666666667,0.0,4.333333333333333,0.0
peg_166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_167,1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0
peg_168,8,7,0,0,7,7,0,0,0.0,0.0,100.0,100.0
peg_169,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_170,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_172,210,209,191,0,18,1,16,1,91.38755980861244,0.0,8.61244019138756,0.4784688995215311
peg_173,328,283,263,1,19,1,17,1,92.93286219081273,0.35335689045936397,6.713780918727915,0.35335689045936397
peg_174,172,167,131,0,36,10,26,0,78.44311377245509,0.0,21.55688622754491,5.9880239520958085
peg_175,14572,14545,12617,708,1220,32,1181,7,86.74458576830526,4.867652114128567,8.387762117566174,0.22000687521485046
peg_176,152,152,100,9,43,40,2,1,65.78947368421052,5.921052631578948,28.289473684210527,26.31578947368421
peg_177,8489,8476,6949,855,672,92,574,6,81.98442661632846,10.087305332704105,7.9282680509674375,1.0854176498348278
peg_178,18576,18546,13281,3508,1757,99,1616,42,71.61112908443869,18.915129947158416,9.47374096840289,0.5338078291814946
peg_179,1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_180,13139,12765,9915,1529,1321,280,1019,22,77.67332549941246,11.978065021543282,10.348609479044262,2.1934978456717587
peg_181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_182,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_183,1,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_184,12,5,0,0,5,0,0,5,0.0,0.0,100.0,0.0
peg_185,31,21,0,0,21,0,0,21,0.0,0.0,100.0,0.0
peg_186,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_187,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_188,7,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0
peg_189,4,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_190,5797,5786,4743,144,899,572,326,1,81.97372969236088,2.488765986864846,15.537504320774282,9.885931558935361
peg_191,3,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0
peg_192,7,6,0,0,6,0,5,1,0.0,0.0,100.0,0.0
peg_193,5,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_197,4386,4382,3770,137,475,30,442,3,86.03377453217709,3.1264262893655865,10.839799178457325,0.6846188954815153
peg_198,5396,5385,4968,42,375,4,371,0,92.25626740947075,0.7799442896935933,6.963788300835654,0.07428040854224698
peg_199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_201,2,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_205,11294,11258,9175,323,1760,551,1193,16,81.4976017054539,2.869070882927696,15.633327411618405,4.894297388523716
peg_206,5179,5166,4555,151,460,147,308,5,88.17266744096013,2.9229578010065813,8.904374758033295,2.845528455284553
peg_207,13722,13665,11293,965,1407,550,816,41,82.64178558360776,7.061836809366996,10.296377607025248,4.02488108305891
peg_208,26854,26785,21599,1818,3368,673,2512,183,80.63841702445399,6.787380996826582,12.574201978719433,2.51260033600896
peg_209,27628,27463,22025,2370,3068,309,2602,157,80.19881294833048,8.629792812147253,11.171394239522266,1.1251502020900848
peg_210,17361,17136,13040,1718,2378,165,2118,95,76.09710550887021,10.025676937441643,13.877217553688142,0.9628851540616247
peg_211,3328,3107,1579,608,920,130,681,109,50.82072738976505,19.568715803025427,29.610556807209527,4.184100418410042
peg_212,1852,1825,1043,183,599,94,491,14,57.15068493150685,10.027397260273972,32.821917808219176,5.1506849315068495
peg_213,3999,3965,2601,526,838,189,571,78,65.59899117276167,13.26607818411097,21.134930643127365,4.766708701134931
peg_214,2064,2028,1353,316,359,80,276,3,66.71597633136095,15.581854043392505,17.702169625246547,3.9447731755424065
peg_215,3198,3161,1710,462,989,150,667,172,54.09680480860487,14.615627965833596,31.28756722556153,4.745333755140778
peg_216,3682,3603,1887,368,1348,84,1144,120,52.373022481265615,10.213710796558424,37.41326672217596,2.3313905079100747
peg_217,2572,2519,1469,342,708,166,313,229,58.31679237792775,13.576816196903533,28.106391425168717,6.589916633584756
peg_218,1611,1550,748,300,502,72,366,64,48.25806451612903,19.35483870967742,32.38709677419355,4.645161290322581
peg_219,1984,1954,1230,302,422,102,300,20,62.94779938587513,15.455475946775845,21.59672466734903,5.220061412487206
peg_220,26234,26141,20266,2484,3391,301,3069,21,77.52572587123676,9.502314372059217,12.971959756704027,1.1514479170651466
peg_221,33951,33891,28966,134,4791,1086,3550,155,85.46811837951078,0.3953852055117878,14.136496414977428,3.2043905461626983
peg_222,1207,1204,1036,5,163,8,154,1,86.04651162790698,0.4152823920265781,13.538205980066445,0.6644518272425249
peg_223,987,987,823,68,96,4,90,2,83.3839918946302,6.889564336372847,9.72644376899696,0.40526849037487334
peg_224,25552,25477,21252,1701,2524,114,2346,64,83.41641480551085,6.6766102759351575,9.90697491855399,0.447462417082074
peg_225,14039,14008,12157,238,1613,425,1174,14,86.78612221587665,1.6990291262135921,11.514848657909766,3.033980582524272
peg_226,21855,21795,18459,654,2682,324,2144,214,84.69373709566415,3.0006882312456984,12.305574673090158,1.4865794907088783
peg_227,16959,16901,13756,261,2884,109,2671,104,81.39163363114609,1.5442873202769067,17.064079048577007,0.6449322525294361
peg_228,19798,19665,17278,636,1751,170,1526,55,87.86168319349098,3.234172387490465,8.90414441901856,0.8644800406814137
peg_229,20479,20406,15619,921,3866,523,3278,65,76.54121336861708,4.51337841811232,18.945408213270607,2.5629716749975495
peg_230,19426,19375,16524,398,2453,474,1944,35,85.28516129032258,2.054193548387097,12.660645161290322,2.4464516129032257
peg_231,32701,32055,25002,1653,5400,270,4764,366,77.99719232569022,5.156761815629387,16.846045858680395,0.8423022929340197
peg_232,1908,1895,1521,25,349,10,332,7,80.26385224274406,1.3192612137203166,18.41688654353562,0.5277044854881267
peg_233,35705,35617,30645,975,3997,284,3596,117,86.04037397871802,2.737456832411489,11.222169188870483,0.7973720414408849
peg_234,44,9,0,0,9,0,9,0,0.0,0.0,100.0,0.0
peg_235,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_236,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_237,12697,12676,10781,239,1656,233,1394,29,85.05048911328495,1.8854528242347743,13.064058062480278,1.8381192805301356
peg_238,647,646,587,5,54,8,46,0,90.86687306501548,0.7739938080495357,8.359133126934985,1.238390092879257
peg_239,1129,1121,904,15,202,11,188,3,80.64228367528992,1.3380909901873328,18.019625334522747,0.9812667261373773
peg_240,90,33,4,0,29,0,28,1,12.121212121212121,0.0,87.87878787878788,0.0
peg_241,3608,3584,2948,0,636,60,452,124,82.25446428571429,0.0,17.745535714285715,1.6741071428571428
peg_242,117,117,113,0,4,2,2,0,96.58119658119658,0.0,3.4188034188034186,1.7094017094017093
peg_243,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_244,244,244,194,1,49,8,39,2,79.50819672131148,0.4098360655737705,20.081967213114755,3.278688524590164
peg_245,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_246,20216,20183,17085,913,2185,86,1968,131,84.65044839716593,4.523608977852648,10.82594262498142,0.4261011742555616
peg_247,380,380,349,7,24,7,16,1,91.84210526315789,1.8421052631578947,6.315789473684211,1.8421052631578947
peg_248,3229,3221,2346,22,853,391,447,15,72.83452343992549,0.6830176963675877,26.482458863706924,12.139087239987582
peg_249,3856,3837,3278,2,557,304,248,5,85.43132655720615,0.05212405525149857,14.516549387542351,7.922856398227782
peg_250,1674,1671,1541,1,129,24,100,5,92.22022740873729,0.059844404548174746,7.719928186714542,1.436265709156194
peg_251,5924,5907,5509,2,396,75,306,15,93.26223125105807,0.03385813441679363,6.70391061452514,1.2696800406297613
peg_252,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_253,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_254,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_255,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_256,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_257,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_258,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_259,14,4,0,0,4,0,4,0,0.0,0.0,100.0,0.0
peg_260,29,18,0,0,18,0,18,0,0.0,0.0,100.0,0.0
peg_261,2726,2711,2397,0,314,12,293,9,88.4175580966433,0.0,11.582441903356695,0.4426410918480266
peg_262,329,323,227,0,96,7,89,0,70.27863777089783,0.0,29.721362229102166,2.1671826625387
peg_263,212,210,128,0,82,17,65,0,60.95238095238095,0.0,39.04761904761905,8.095238095238095
peg_264,28104,28051,24012,413,3626,192,3207,227,85.60122633774196,1.4723182774232648,12.926455384834766,0.684467576913479
peg_265,6926,6922,6009,19,894,373,513,8,86.81017047096215,0.2744871424443802,12.915342386593471,5.388616006934412
peg_266,1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_267,14,12,0,0,12,0,12,0,0.0,0.0,100.0,0.0
peg_268,81,75,1,0,74,16,56,2,1.3333333333333333,0.0,98.66666666666667,21.333333333333332
peg_269,1711,1654,1013,0,641,11,628,2,61.24546553808948,0.0,38.75453446191052,0.6650544135429263
peg_270,332,328,261,0,67,27,39,1,79.57317073170732,0.0,20.426829268292682,8.231707317073171
peg_271,23,23,18,0,5,2,3,0,78.26086956521739,0.0,21.73913043478261,8.695652173913043
peg_272,8067,8012,7236,35,741,321,413,7,90.31452820768847,0.436844732900649,9.248627059410884,4.006490264603095
peg_273,2117,2116,1851,1,264,25,232,7,87.47637051039698,0.04725897920604915,12.476370510396976,1.1814744801512287
peg_274,18407,18376,16206,32,2138,243,1880,15,88.1911188506748,0.174140182847192,11.634740966478015,1.3223770134958641
peg_275,2775,2766,2387,2,377,22,352,3,86.29790310918294,0.07230657989877079,13.629790310918294,0.7953723788864787
peg_276,2252,2218,889,2,1327,4,1314,9,40.081154192966636,0.09017132551848513,59.82867448151488,0.18034265103697025
peg_277,962,955,808,0,147,8,136,3,84.60732984293193,0.0,15.392670157068062,0.837696335078534
peg_278,68,67,61,0,6,0,6,0,91.04477611940298,0.0,8.955223880597014,0.0
peg_279,387,58,14,0,44,0,44,0,24.137931034482758,0.0,75.86206896551724,0.0
peg_280,12,12,3,0,9,0,6,3,25.0,0.0,75.0,0.0
peg_281,729,722,7,0,715,707,4,4,0.9695290858725761,0.0,99.03047091412742,97.92243767313019
peg_282,61,43,9,0,34,1,33,0,20.930232558139537,0.0,79.06976744186046,2.3255813953488373
peg_283,13,10,9,0,1,0,1,0,90.0,0.0,10.0,0.0
peg_284,451,323,7,0,316,0,149,167,2.1671826625387,0.0,97.83281733746131,0.0
