peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_2,742,733,642,31,60,27,32,1,87.58526603001364,4.229195088676671,8.185538881309686,3.6834924965893587
peg_3,1391,1360,1096,61,203,110,93,0,80.58823529411765,4.485294117647059,14.926470588235293,8.088235294117647
peg_4,582,575,469,6,100,12,88,0,81.56521739130434,1.0434782608695652,17.391304347826086,2.0869565217391304
peg_5,1804,1802,1322,171,309,39,270,0,73.36293007769146,9.489456159822419,17.147613762486127,2.1642619311875695
peg_6,765,763,621,58,84,17,62,5,81.38925294888598,7.601572739187418,11.009174311926605,2.2280471821756227
peg_7,1315,1315,1184,32,99,16,83,0,90.03802281368822,2.4334600760456273,7.52851711026616,1.2167300380228137
peg_8,29,27,0,0,27,27,0,0,0.0,0.0,100.0,100.0
peg_9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_11,652,631,539,25,67,12,53,2,85.41996830427892,3.9619651347068148,10.618066561014263,1.901743264659271
peg_12,838,838,700,37,101,28,73,0,83.53221957040573,4.41527446300716,12.052505966587113,3.341288782816229
peg_13,653,653,618,20,15,2,13,0,94.64012251148546,3.0627871362940278,2.2970903522205206,0.30627871362940273
peg_14,2424,2424,2003,137,284,97,187,0,82.63201320132013,5.651815181518152,11.716171617161717,4.0016501650165015
peg_15,3888,3881,3303,222,356,24,330,2,85.10693120329812,5.720175212574079,9.172893584127802,0.6183973202782788
peg_16,55,55,51,0,4,0,4,0,92.72727272727273,0.0,7.2727272727272725,0.0
peg_17,470,451,198,21,232,68,160,4,43.90243902439025,4.656319290465632,51.44124168514412,15.077605321507761
peg_18,463,351,81,12,258,9,249,0,23.076923076923077,3.4188034188034186,73.5042735042735,2.5641025641025643
peg_19,382,355,270,11,74,6,68,0,76.05633802816901,3.0985915492957745,20.845070422535212,1.6901408450704225
peg_20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_21,56,52,0,0,52,0,0,52,0.0,0.0,100.0,0.0
peg_22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_29,145,52,0,0,52,33,0,19,0.0,0.0,100.0,63.46153846153846
peg_30,110,60,1,15,44,14,4,26,1.6666666666666667,25.0,73.33333333333333,23.333333333333332
peg_31,64,61,1,24,36,0,27,9,1.639344262295082,39.34426229508197,59.01639344262295,0.0
peg_32,55,37,2,6,29,20,8,1,5.405405405405405,16.216216216216218,78.37837837837837,54.054054054054056
peg_33,34,14,1,2,11,1,9,1,7.142857142857143,14.285714285714286,78.57142857142857,7.142857142857143
peg_34,1219,1209,1086,21,102,26,76,0,89.82630272952854,1.7369727047146402,8.436724565756824,2.150537634408602
peg_35,1510,1500,878,156,466,202,263,1,58.53333333333333,10.4,31.066666666666666,13.466666666666667
peg_36,1201,1148,778,143,227,32,190,5,67.77003484320558,12.456445993031359,19.773519163763066,2.7874564459930316
peg_37,356,99,0,3,96,52,36,8,0.0,3.0303030303030303,96.96969696969697,52.525252525252526
peg_38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_39,176,164,3,6,155,62,48,45,1.829268292682927,3.658536585365854,94.51219512195122,37.80487804878049
peg_40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_41,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_42,9880,9863,7874,716,1273,730,460,83,79.83372199128054,7.259454527020177,12.90682348169928,7.401399168609957
peg_43,6863,6833,6057,286,490,78,402,10,88.64334845602224,4.185570027806235,7.171081516171521,1.1415190984926094
peg_44,6573,6555,5870,262,423,81,325,17,89.54996186117468,3.9969488939740656,6.453089244851259,1.2356979405034325
peg_45,39,39,0,0,39,39,0,0,0.0,0.0,100.0,100.0
peg_46,142,115,0,4,111,94,17,0,0.0,3.4782608695652173,96.52173913043478,81.73913043478261
peg_47,100,62,1,23,38,8,23,7,1.6129032258064515,37.096774193548384,61.29032258064516,12.903225806451612
peg_48,13969,13943,11875,941,1127,220,779,128,85.1681847522054,6.74890626120634,8.082908986588253,1.577852685935595
peg_49,676,671,605,4,62,26,31,5,90.1639344262295,0.5961251862891207,9.23994038748137,3.874813710879285
peg_50,7291,7269,6535,302,432,138,292,2,89.90232494153254,4.154629247489338,5.943045810978126,1.8984729673957903
peg_51,1318,1314,1017,139,158,30,116,12,77.3972602739726,10.578386605783866,12.024353120243532,2.2831050228310503
peg_52,1637,1601,1166,92,343,22,319,2,72.82948157401624,5.746408494690818,21.424109931292943,1.3741411617738912
peg_53,1636,1616,1410,47,159,32,127,0,87.25247524752476,2.9084158415841586,9.839108910891088,1.9801980198019802
peg_54,692,614,489,5,120,12,105,3,79.64169381107492,0.8143322475570033,19.54397394136808,1.9543973941368078
peg_55,639,617,567,0,50,3,44,3,91.89627228525121,0.0,8.103727714748784,0.4862236628849271
peg_56,503,489,360,0,129,99,30,0,73.61963190184049,0.0,26.380368098159508,20.245398773006134
peg_57,853,851,749,0,102,65,35,2,88.01410105757932,0.0,11.98589894242068,7.63807285546416
peg_58,2080,2016,1726,0,290,76,211,3,85.61507936507937,0.0,14.384920634920634,3.7698412698412698
peg_59,838,820,769,0,51,13,38,0,93.78048780487805,0.0,6.219512195121951,1.5853658536585367
peg_60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
