peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_47,4550,2099,1,40,2058,181,127,1750,0.04764173415912339,1.9056693663649358,98.04668889947594,8.623153882801335
peg_48,9670,9599,7213,449,1937,109,1800,28,75.14324408792582,4.677570580268778,20.179185331805396,1.135534951557454
peg_49,57,56,52,0,4,0,3,1,92.85714285714286,0.0,7.142857142857143,0.0
peg_50,2841,2669,2370,117,182,26,143,13,88.79730236043461,4.383664293742975,6.8190333458224055,0.9741476208317722
peg_51,1855,1700,962,151,587,171,395,21,56.588235294117645,8.882352941176471,34.529411764705884,10.058823529411764
peg_52,869,833,449,123,261,44,214,3,53.9015606242497,14.765906362545017,31.332533013205282,5.282112845138055
peg_53,301,275,234,6,35,11,17,7,85.0909090909091,2.1818181818181817,12.727272727272727,4.0
peg_54,349,306,232,13,61,5,47,9,75.81699346405229,4.248366013071895,19.934640522875817,1.6339869281045751
peg_55,139,133,25,106,2,0,2,0,18.796992481203006,79.69924812030075,1.5037593984962405,0.0
peg_56,156,101,90,0,11,2,8,1,89.10891089108911,0.0,10.891089108910892,1.9801980198019802
peg_57,142,139,103,0,36,0,34,2,74.10071942446044,0.0,25.899280575539567,0.0
peg_58,809,761,703,3,55,10,44,1,92.3784494086728,0.39421813403416556,7.227332457293035,1.314060446780552
peg_59,284,256,240,0,16,5,10,1,93.75,0.0,6.25,1.953125
peg_60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_61,740,706,637,1,68,26,30,12,90.22662889518413,0.141643059490085,9.63172804532578,3.68271954674221
peg_62,1364,1269,1112,5,152,101,44,7,87.6280535855004,0.39401103230890466,11.9779353821907,7.959022852639874
peg_63,375,329,290,6,33,5,21,7,88.14589665653496,1.8237082066869301,10.030395136778116,1.5197568389057752
peg_64,294,288,269,1,18,5,12,1,93.40277777777777,0.3472222222222222,6.25,1.7361111111111112
peg_65,329,311,282,0,29,12,16,1,90.67524115755627,0.0,9.32475884244373,3.8585209003215435
peg_66,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_67,1729,1701,1520,1,180,26,140,14,89.35920047031158,0.058788947677836566,10.582010582010582,1.5285126396237507
peg_68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_69,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_70,1321,1230,398,14,818,791,27,0,32.357723577235774,1.1382113821138211,66.5040650406504,64.3089430894309
peg_71,982,961,841,0,120,42,77,1,87.51300728407908,0.0,12.486992715920916,4.37044745057232
peg_72,970,956,878,3,75,24,49,2,91.84100418410041,0.3138075313807531,7.845188284518828,2.510460251046025
peg_73,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_74,174,173,163,0,10,1,8,1,94.21965317919076,0.0,5.780346820809249,0.5780346820809249
peg_75,709,708,648,0,60,25,30,5,91.52542372881356,0.0,8.474576271186441,3.531073446327684
peg_76,315,309,268,0,41,3,37,1,86.73139158576052,0.0,13.268608414239482,0.970873786407767
peg_77,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_78,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_79,1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0
peg_80,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_81,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_82,7,6,0,0,6,6,0,0,0.0,0.0,100.0,100.0
peg_83,640,636,512,0,124,87,34,3,80.50314465408805,0.0,19.49685534591195,13.679245283018869
peg_84,317,293,242,2,49,11,38,0,82.5938566552901,0.6825938566552902,16.72354948805461,3.7542662116040955
peg_85,1159,1146,1027,20,99,11,84,4,89.61605584642234,1.7452006980802792,8.638743455497382,0.9598603839441536
peg_86,109,94,79,1,14,4,10,0,84.04255319148936,1.0638297872340425,14.893617021276595,4.25531914893617
peg_87,299,248,174,37,37,5,31,1,70.16129032258064,14.919354838709678,14.919354838709678,2.0161290322580645
peg_88,621,612,530,17,65,11,52,2,86.60130718954248,2.7777777777777777,10.620915032679738,1.7973856209150327
peg_89,490,473,414,5,54,4,33,17,87.52642706131078,1.0570824524312896,11.416490486257928,0.8456659619450317
peg_90,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_91,298,286,248,4,34,21,13,0,86.7132867132867,1.3986013986013985,11.888111888111888,7.3426573426573425
peg_92,735,702,587,12,103,34,60,9,83.61823361823362,1.7094017094017093,14.672364672364672,4.843304843304844
peg_93,1898,1854,1388,16,450,16,69,365,74.86515641855448,0.8629989212513485,24.271844660194176,0.8629989212513485
peg_94,1327,1157,129,13,1015,543,469,3,11.1495246326707,1.1235955056179776,87.72687986171132,46.93171996542783
peg_95,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_96,1194,1172,1047,44,81,10,67,4,89.33447098976109,3.7542662116040955,6.911262798634812,0.8532423208191127
peg_97,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_98,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_99,1955,1865,1589,25,251,75,175,1,85.20107238605898,1.3404825737265416,13.458445040214476,4.021447721179625
peg_100,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_101,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_102,6345,747,500,60,187,127,43,17,66.93440428380187,8.032128514056225,25.0334672021419,17.001338688085674
peg_103,1095,1059,939,24,96,24,70,2,88.6685552407932,2.26628895184136,9.06515580736544,2.26628895184136
peg_104,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_105,5,5,0,0,5,5,0,0,0.0,0.0,100.0,100.0
peg_106,1534,1317,1010,91,216,13,200,3,76.68944570994685,6.909643128321944,16.40091116173121,0.9870918754745635
peg_107,2653,2643,2425,0,218,34,181,3,91.75179720015134,0.0,8.248202799848658,1.2864169504351115
peg_108,318,317,294,0,23,5,18,0,92.74447949526814,0.0,7.255520504731861,1.5772870662460567
peg_109,1044,1033,924,0,109,47,58,4,89.44820909970959,0.0,10.551790900290417,4.549854791868345
peg_110,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_111,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_112,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_113,3,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0
peg_114,899,484,1,99,384,60,151,173,0.2066115702479339,20.454545454545453,79.33884297520662,12.396694214876034
peg_115,1263,755,1,217,537,198,62,277,0.13245033112582782,28.741721854304636,71.12582781456953,26.225165562913908
peg_116,7406,3770,4,320,3446,1571,931,944,0.10610079575596817,8.488063660477454,91.40583554376659,41.6710875331565
peg_117,5875,5175,0,173,5002,523,1409,3070,0.0,3.342995169082126,96.65700483091787,10.106280193236715
peg_118,739,637,0,64,573,94,367,112,0.0,10.047095761381476,89.95290423861853,14.756671899529042
peg_119,3806,925,2,124,799,177,346,276,0.21621621621621623,13.405405405405405,86.37837837837837,19.135135135135137
peg_120,453,413,209,4,200,98,77,25,50.60532687651332,0.9685230024213075,48.426150121065376,23.728813559322035
peg_121,1290,1275,327,4,944,846,94,4,25.647058823529413,0.3137254901960784,74.03921568627452,66.3529411764706
peg_122,2569,2496,404,18,2074,53,2017,4,16.185897435897434,0.7211538461538461,83.09294871794872,2.1233974358974357
peg_123,7101,6979,4221,52,2706,82,979,1645,60.481444332999,0.7450924201174953,38.77346324688351,1.1749534317237427
peg_124,9538,9411,7172,122,2117,114,1972,31,76.20869195622144,1.2963553288704708,22.494952714908088,1.2113484220592923
peg_125,2824,2811,2592,7,212,37,171,4,92.20917822838847,0.24902170046246888,7.541800071149058,1.3162575595873354
peg_126,1,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_127,320,115,0,0,115,0,0,115,0.0,0.0,100.0,0.0
peg_128,23,19,0,0,19,1,0,18,0.0,0.0,100.0,5.2631578947368425
peg_129,8207,8168,5494,69,2605,370,2221,14,67.26248775710089,0.8447600391772772,31.89275220372184,4.529872673849168
peg_130,456,445,394,3,48,7,38,3,88.53932584269663,0.6741573033707865,10.786516853932584,1.5730337078651686
peg_131,36,35,0,0,35,7,26,2,0.0,0.0,100.0,20.0
peg_132,4225,4180,3651,2,527,41,465,21,87.3444976076555,0.04784688995215311,12.607655502392344,0.9808612440191388
peg_133,2175,2080,1059,22,999,70,922,7,50.91346153846154,1.0576923076923077,48.02884615384615,3.3653846153846154
peg_134,530,520,372,4,144,40,81,23,71.53846153846153,0.7692307692307693,27.692307692307693,7.6923076923076925
peg_135,2601,2524,999,37,1488,51,1432,5,39.580031695721075,1.4659270998415215,58.9540412044374,2.0206022187004753
peg_136,6977,2871,2,241,2628,543,850,1235,0.06966213862765587,8.394287704632532,91.53605015673982,18.91327063740857
peg_137,183,108,0,40,68,18,3,47,0.0,37.03703703703704,62.96296296296296,16.666666666666668
peg_138,5031,1733,3,361,1369,366,698,305,0.17311021350259664,20.830929024812463,78.99596076168494,21.119446047316792
peg_139,288,267,2,0,265,1,237,27,0.7490636704119851,0.0,99.25093632958801,0.37453183520599254
peg_140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_141,4,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_142,59,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0
peg_143,40,20,0,0,20,7,0,13,0.0,0.0,100.0,35.0
peg_144,191,87,0,0,87,2,0,85,0.0,0.0,100.0,2.2988505747126435
peg_145,372,90,0,0,90,0,0,90,0.0,0.0,100.0,0.0
peg_146,48,21,0,0,21,3,5,13,0.0,0.0,100.0,14.285714285714286
peg_147,88,51,0,0,51,11,5,35,0.0,0.0,100.0,21.568627450980394
peg_148,4551,4367,2490,3,1874,134,1557,183,57.0185482024273,0.06869704602702084,42.912754751545684,3.0684680558735975
peg_149,1039,934,179,0,755,34,668,53,19.16488222698073,0.0,80.83511777301928,3.640256959314775
peg_150,475,359,80,0,279,7,254,18,22.284122562674096,0.0,77.7158774373259,1.9498607242339834
peg_151,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_152,5,3,0,0,3,0,3,0,0.0,0.0,100.0,0.0
peg_153,7,5,0,0,5,2,3,0,0.0,0.0,100.0,40.0
peg_154,28618,28333,14326,1368,12639,355,12038,246,50.562947799385874,4.828292097554089,44.608760103060035,1.2529559171284368
peg_155,7313,7201,5883,169,1149,58,1063,28,81.69698652964865,2.346896264407721,15.956117205943618,0.8054436883766144
peg_156,9451,9275,6981,252,2042,36,1938,68,75.26684636118598,2.7169811320754715,22.016172506738545,0.3881401617250674
peg_157,2,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_158,97,6,0,0,6,1,5,0,0.0,0.0,100.0,16.666666666666668
peg_159,6,6,2,0,4,1,3,0,33.333333333333336,0.0,66.66666666666667,16.666666666666668
peg_160,24,22,0,0,22,1,18,3,0.0,0.0,100.0,4.545454545454546
peg_161,2,2,1,0,1,0,1,0,50.0,0.0,50.0,0.0
peg_162,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_163,145,135,113,1,21,0,19,2,83.70370370370371,0.7407407407407407,15.555555555555555,0.0
peg_164,111,107,99,0,8,0,8,0,92.5233644859813,0.0,7.4766355140186915,0.0
peg_165,127,124,118,0,6,0,6,0,95.16129032258064,0.0,4.838709677419355,0.0
peg_166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_167,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_168,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_169,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_170,2069,5,0,0,5,5,0,0,0.0,0.0,100.0,100.0
peg_171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_172,82,82,78,0,4,0,4,0,95.1219512195122,0.0,4.878048780487805,0.0
peg_173,77,76,75,0,1,0,1,0,98.6842105263158,0.0,1.3157894736842106,0.0
peg_174,36,31,31,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_175,5241,5220,4532,436,252,35,208,9,86.8199233716475,8.352490421455938,4.827586206896552,0.6704980842911877
peg_176,21,21,19,0,2,0,2,0,90.47619047619048,0.0,9.523809523809524,0.0
peg_177,2461,2456,2088,251,117,13,104,0,85.01628664495114,10.219869706840392,4.763843648208469,0.5293159609120521
peg_178,8312,8252,4312,1285,2655,42,2576,37,52.253999030538054,15.571982549684925,32.17401841977702,0.5089675230247213
peg_179,1,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_180,2379,2376,1427,742,207,18,174,15,60.05892255892256,31.22895622895623,8.712121212121213,0.7575757575757576
peg_181,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_182,212,5,0,0,5,0,0,5,0.0,0.0,100.0,0.0
peg_183,21,13,0,0,13,0,0,13,0.0,0.0,100.0,0.0
peg_184,610,572,0,0,572,1,0,571,0.0,0.0,100.0,0.17482517482517482
peg_185,6,6,0,0,6,5,0,1,0.0,0.0,100.0,83.33333333333333
peg_186,5,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_187,21,6,0,0,6,0,0,6,0.0,0.0,100.0,0.0
peg_188,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_189,85,16,0,0,16,5,0,11,0.0,0.0,100.0,31.25
peg_190,4231,4220,3910,126,184,16,167,1,92.65402843601896,2.985781990521327,4.360189573459715,0.3791469194312796
peg_191,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_192,71,31,0,0,31,24,0,7,0.0,0.0,100.0,77.41935483870968
peg_193,96,55,0,0,55,14,1,40,0.0,0.0,100.0,25.454545454545453
peg_194,9,8,0,0,8,0,0,8,0.0,0.0,100.0,0.0
peg_195,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_196,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_197,3981,3971,3642,127,202,21,181,0,91.7149332661798,3.19818685469655,5.0868798791236465,0.528834046839587
peg_198,3207,3199,2887,172,140,17,123,0,90.24695217255392,5.376680212566427,4.3763676148796495,0.5314160675211004
peg_199,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_200,4,4,0,0,4,0,0,4,0.0,0.0,100.0,0.0
peg_201,7,3,0,0,3,2,0,1,0.0,0.0,100.0,66.66666666666667
peg_202,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_203,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_204,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_205,3857,3829,2660,133,1036,33,941,62,69.46983546617916,3.473491773308958,27.056672760511884,0.8618438234525986
peg_206,3269,3258,2845,190,223,58,158,7,87.32351135666053,5.831798649478207,6.844689993861264,1.780233271945979
peg_207,8274,8183,6500,932,751,107,626,18,79.43297079310766,11.38946596602713,9.177563240865208,1.307588903825003
peg_208,10042,9994,7695,809,1490,332,1122,36,76.99619771863118,8.094856914148489,14.908945367220332,3.3219931959175506
peg_209,10170,10103,7077,668,2358,152,2120,86,70.04850044541226,6.611897456201128,23.339602098386617,1.5045036127882807
peg_210,11739,11636,6801,803,4032,101,3704,227,58.44792024750773,6.900996906153317,34.65108284633895,0.8679958748710898
peg_211,2931,2633,1443,676,514,99,399,16,54.80440562096468,25.67413596657805,19.521458412457275,3.7599696164071403
peg_212,1996,1968,962,138,868,76,785,7,48.88211382113821,7.012195121951219,44.10569105691057,3.861788617886179
peg_213,4921,4813,1469,561,2783,81,2565,137,30.521504259297735,11.655931851236236,57.82256388946603,1.6829420319966757
peg_214,835,768,535,77,156,21,129,6,69.66145833333333,10.026041666666666,20.3125,2.734375
peg_215,2223,2131,1038,467,626,60,505,61,48.709526044110746,21.914594087282964,29.375879868606287,2.8155795401220085
peg_216,3238,3204,1369,973,862,137,687,38,42.72784019975031,30.36828963795256,26.903870162297128,4.275905118601748
peg_217,1176,1001,620,175,206,51,132,23,61.938061938061935,17.482517482517483,20.579420579420578,5.094905094905095
peg_218,1549,1493,473,275,745,45,182,518,31.681178834561287,18.419290020093772,49.899531145344945,3.014065639651708
peg_219,604,582,201,257,124,30,90,4,34.5360824742268,44.15807560137457,21.305841924398624,5.154639175257732
peg_220,11789,11596,6951,843,3802,555,3034,213,59.94308382200759,7.2697481890307,32.78716798896171,4.786133149361849
peg_221,8930,8897,6646,17,2234,51,2015,168,74.6993368551197,0.19107564347532877,25.109587501404967,0.5732269304259863
peg_222,421,417,310,0,107,20,87,0,74.34052757793765,0.0,25.65947242206235,4.796163069544365
peg_223,153,153,125,15,13,0,13,0,81.69934640522875,9.803921568627452,8.49673202614379,0.0
peg_224,14656,14546,9325,1098,4123,114,3964,45,64.10697098858793,7.548466932490031,28.344562078922042,0.7837206104771071
peg_225,3617,3581,3178,47,356,46,301,9,88.74616029042167,1.312482546774644,9.941357162803687,1.2845573862049706
peg_226,10704,10641,7451,172,3018,121,2886,11,70.02161450991449,1.616389437082981,28.36199605300254,1.1371111737618644
peg_227,8664,8543,5998,205,2340,144,2183,13,70.20952826875805,2.399625424324008,27.390846306917943,1.6855905419641812
peg_228,12117,12075,9851,328,1896,149,1006,741,81.58178053830228,2.7163561076604554,15.701863354037267,1.2339544513457557
peg_229,10975,10893,8430,362,2101,116,1937,48,77.38914899476728,3.3232351051133757,19.28761590011934,1.0649040668319103
peg_230,19623,19514,16748,518,2248,208,1978,62,85.82556113559495,2.6545044583376036,11.519934406067438,1.065901404120119
peg_231,30894,30696,21269,1476,7951,292,5427,2232,69.28915819650769,4.808444096950743,25.90239770654157,0.9512640083398488
peg_232,1004,986,871,24,91,7,78,6,88.3367139959432,2.4340770791075053,9.22920892494929,0.7099391480730223
peg_233,19250,19120,12490,706,5924,349,5446,129,65.32426778242677,3.692468619246862,30.98326359832636,1.8253138075313808
peg_234,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_235,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_236,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_237,9210,9153,8302,165,686,82,547,57,90.70250191194144,1.802687643395608,7.494810444662952,0.8958811318693325
peg_238,109,108,71,1,36,2,34,0,65.74074074074075,0.9259259259259259,33.333333333333336,1.8518518518518519
peg_239,744,734,653,24,57,12,42,3,88.96457765667574,3.2697547683923704,7.76566757493188,1.6348773841961852
peg_240,49,42,0,0,42,0,42,0,0.0,0.0,100.0,0.0
peg_241,2663,2641,1766,1,874,21,852,1,66.86861037485801,0.03786444528587656,33.093525179856115,0.7951533510034078
peg_242,60,60,32,0,28,0,28,0,53.333333333333336,0.0,46.666666666666664,0.0
peg_243,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_244,222,219,145,0,74,20,54,0,66.21004566210046,0.0,33.789954337899545,9.132420091324201
peg_245,16,4,0,0,4,3,1,0,0.0,0.0,100.0,75.0
peg_246,10878,10854,7327,687,2840,164,2371,305,67.50506725631104,6.329463792150359,26.165468951538603,1.5109637000184264
peg_247,161,160,143,7,10,1,8,1,89.375,4.375,6.25,0.625
peg_248,2393,2387,1792,13,582,345,225,12,75.0733137829912,0.5446166736489317,24.382069543359865,14.453288646837034
peg_249,674,671,625,1,45,14,27,4,93.14456035767512,0.14903129657228018,6.7064083457526085,2.0864381520119224
peg_250,264,262,252,0,10,2,8,0,96.18320610687023,0.0,3.816793893129771,0.7633587786259542
peg_251,1278,1264,671,1,592,22,561,9,53.085443037974684,0.07911392405063292,46.835443037974684,1.740506329113924
peg_252,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_253,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_254,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_255,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_256,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_257,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_258,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_259,2,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0
peg_260,27,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0
peg_261,1982,1975,1073,0,902,261,640,1,54.32911392405063,0.0,45.67088607594937,13.215189873417721
peg_262,112,110,84,0,26,0,26,0,76.36363636363636,0.0,23.636363636363637,0.0
peg_263,75,67,59,0,8,1,7,0,88.05970149253731,0.0,11.940298507462687,1.492537313432836
peg_264,41984,41863,35999,303,5561,105,5407,49,85.99240379332585,0.7237895038578219,13.28380670281633,0.25081814490122545
peg_265,4796,4783,4355,25,403,9,386,8,91.05164122935396,0.5226845076311938,8.425674263014844,0.18816642274722978
peg_266,1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_267,12,12,0,0,12,5,7,0,0.0,0.0,100.0,41.666666666666664
peg_268,30,29,0,0,29,0,29,0,0.0,0.0,100.0,0.0
peg_269,774,695,480,0,215,11,204,0,69.06474820143885,0.0,30.93525179856115,1.5827338129496402
peg_270,114,113,108,0,5,0,4,1,95.57522123893806,0.0,4.424778761061947,0.0
peg_271,4,4,3,0,1,1,0,0,75.0,0.0,25.0,25.0
peg_272,9047,9012,8532,37,443,22,414,7,94.67376830892144,0.4105636928539725,4.915667998224589,0.2441189525077674
peg_273,976,974,907,0,67,0,65,2,93.1211498973306,0.0,6.878850102669404,0.0
peg_274,7261,7226,4552,37,2637,1446,1169,22,62.99474121228896,0.5120398560752837,36.49321893163576,20.01107113202325
peg_275,2157,2153,1685,2,466,6,460,0,78.26288899210404,0.09289363678588017,21.64421737111008,0.2786809103576405
peg_276,768,737,609,0,128,17,110,1,82.63229308005427,0.0,17.367706919945725,2.306648575305292
peg_277,203,146,126,0,20,9,11,0,86.3013698630137,0.0,13.698630136986301,6.164383561643835
peg_278,18,17,16,0,1,0,1,0,94.11764705882354,0.0,5.882352941176471,0.0
peg_279,86,20,7,2,11,0,11,0,35.0,10.0,55.0,0.0
peg_280,3,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_281,80,45,2,0,43,0,43,0,4.444444444444445,0.0,95.55555555555556,0.0
peg_282,248,244,7,0,237,0,236,1,2.8688524590163933,0.0,97.1311475409836,0.0
peg_283,18,18,10,0,8,0,8,0,55.55555555555556,0.0,44.44444444444444,0.0
peg_284,42,38,7,0,31,4,26,1,18.42105263157895,0.0,81.57894736842105,10.526315789473685
peg_285,21,3,3,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_286,7,7,0,0,7,0,7,0,0.0,0.0,100.0,0.0
peg_287,101,32,4,0,28,0,28,0,12.5,0.0,87.5,0.0
peg_288,16,16,9,0,7,0,7,0,56.25,0.0,43.75,0.0
peg_289,327,287,7,0,280,1,278,1,2.4390243902439024,0.0,97.5609756097561,0.34843205574912894
