peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_28190,17,13,0,0,13,1,12,0,0.0,0.0,100.0,7.6923076923076925
peg_28191,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28192,74,32,0,0,32,32,0,0,0.0,0.0,100.0,100.0
peg_28193,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28194,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28195,75,39,0,0,39,39,0,0,0.0,0.0,100.0,100.0
peg_28196,24,11,0,0,11,0,11,0,0.0,0.0,100.0,0.0
peg_28197,124,117,32,0,85,1,76,8,27.35042735042735,0.0,72.64957264957265,0.8547008547008547
peg_28198,536,524,153,0,371,2,325,44,29.198473282442748,0.0,70.80152671755725,0.3816793893129771
peg_28199,2278,2096,1774,0,322,17,305,0,84.63740458015268,0.0,15.36259541984733,0.8110687022900763
peg_28200,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28201,4,4,4,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28202,2,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28203,18,12,1,0,11,2,9,0,8.333333333333334,0.0,91.66666666666667,16.666666666666668
peg_28204,89,78,0,0,78,78,0,0,0.0,0.0,100.0,100.0
peg_28205,46,45,30,0,15,0,13,2,66.66666666666667,0.0,33.333333333333336,0.0
peg_28206,25,20,11,0,9,0,9,0,55.0,0.0,45.0,0.0
peg_28207,19722,19690,16153,1038,2499,197,2127,175,82.03656678517014,5.271711528694769,12.691721686135095,1.000507872016252
peg_28208,8554,8544,7069,319,1156,47,1011,98,82.73642322097378,3.733614232209738,13.52996254681648,0.5500936329588015
peg_28209,6184,6136,4683,36,1417,73,1333,11,76.32007822685789,0.5867014341590613,23.093220338983052,1.1897001303780965
peg_28210,56,52,15,0,37,0,35,2,28.846153846153847,0.0,71.15384615384616,0.0
peg_28211,40,33,8,0,25,1,24,0,24.242424242424242,0.0,75.75757575757575,3.0303030303030303
peg_28212,1,1,0,1,0,0,0,0,0.0,100.0,0.0,0.0
peg_28213,89,70,0,0,70,0,70,0,0.0,0.0,100.0,0.0
peg_28214,5,5,1,0,4,0,3,1,20.0,0.0,80.0,0.0
peg_28215,1,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28216,1,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28217,2,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28218,125,116,11,0,105,2,103,0,9.482758620689655,0.0,90.51724137931035,1.7241379310344827
peg_28219,5,5,3,0,2,0,2,0,60.0,0.0,40.0,0.0
peg_28220,119,68,8,0,60,1,59,0,11.764705882352942,0.0,88.23529411764706,1.4705882352941178
peg_28221,152,81,13,0,68,5,62,1,16.049382716049383,0.0,83.95061728395062,6.172839506172839
peg_28222,4,4,3,0,1,0,1,0,75.0,0.0,25.0,0.0
peg_28223,94,39,3,0,36,11,25,0,7.6923076923076925,0.0,92.3076923076923,28.205128205128204
peg_28224,84,59,11,0,48,17,31,0,18.64406779661017,0.0,81.35593220338983,28.8135593220339
peg_28225,3,3,3,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28226,165,147,5,0,142,0,68,74,3.401360544217687,0.0,96.59863945578232,0.0
peg_28227,4,4,4,0,0,0,0,0,100.0,0.0,0.0,0.0
peg_28228,38,30,7,0,23,0,23,0,23.333333333333332,0.0,76.66666666666667,0.0
peg_28229,86,80,4,0,76,4,72,0,5.0,0.0,95.0,5.0
peg_28230,14,14,11,0,3,0,3,0,78.57142857142857,0.0,21.428571428571427,0.0
peg_28231,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28232,53,49,35,0,14,0,13,1,71.42857142857143,0.0,28.571428571428573,0.0
peg_28233,21,21,0,0,21,0,21,0,0.0,0.0,100.0,0.0
peg_28234,91,88,0,0,88,87,1,0,0.0,0.0,100.0,98.86363636363636
peg_28235,198,146,12,0,134,0,134,0,8.219178082191782,0.0,91.78082191780823,0.0
peg_28236,87,84,13,0,71,2,69,0,15.476190476190476,0.0,84.52380952380952,2.380952380952381
peg_28237,75,61,6,0,55,3,52,0,9.836065573770492,0.0,90.1639344262295,4.918032786885246
peg_28238,11,11,9,0,2,0,2,0,81.81818181818181,0.0,18.181818181818183,0.0
peg_28239,4,4,3,1,0,0,0,0,75.0,25.0,0.0,0.0
peg_28240,41,40,20,0,20,1,19,0,50.0,0.0,50.0,2.5
peg_28241,64,62,6,0,56,4,52,0,9.67741935483871,0.0,90.3225806451613,6.451612903225806
peg_28242,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28243,67,67,0,0,67,1,66,0,0.0,0.0,100.0,1.492537313432836
peg_28244,34,22,0,0,22,9,13,0,0.0,0.0,100.0,40.90909090909091
peg_28245,3,3,2,0,1,0,1,0,66.66666666666667,0.0,33.333333333333336,0.0
