peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_8439,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8440,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8441,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8442,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8443,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8444,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8445,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8446,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8447,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8448,34,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0
peg_8449,13,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_8450,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8451,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8452,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8453,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8454,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8455,1300,1259,979,12,268,0,263,5,77.76012708498808,0.9531374106433678,21.286735504368547,0.0
peg_8456,2542,2499,2009,37,453,147,288,18,80.3921568627451,1.480592236894758,18.127250900360146,5.882352941176471
peg_8457,1507,1501,1393,17,91,19,72,0,92.80479680213192,1.1325782811459026,6.062624916722185,1.2658227848101267
peg_8458,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8459,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8460,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8461,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8462,19,6,0,0,6,0,6,0,0.0,0.0,100.0,0.0
peg_8463,3,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0
peg_8464,1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_8465,29,25,1,0,24,12,12,0,4.0,0.0,96.0,48.0
peg_8466,1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_8467,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8468,50,44,0,0,44,3,40,1,0.0,0.0,100.0,6.818181818181818
peg_8469,148,66,1,2,63,50,13,0,1.5151515151515151,3.0303030303030303,95.45454545454545,75.75757575757575
peg_8470,37,16,2,0,14,3,11,0,12.5,0.0,87.5,18.75
peg_8471,49,44,0,0,44,1,1,42,0.0,0.0,100.0,2.272727272727273
peg_8472,22,20,1,1,18,7,11,0,5.0,5.0,90.0,35.0
peg_8473,54,20,1,3,16,13,3,0,5.0,15.0,80.0,65.0
peg_8474,15,7,0,0,7,7,0,0,0.0,0.0,100.0,100.0
peg_8475,14,14,0,0,14,13,1,0,0.0,0.0,100.0,92.85714285714286
peg_8476,58,32,0,1,31,7,24,0,0.0,3.125,96.875,21.875
peg_8477,57,55,6,5,44,5,39,0,10.909090909090908,9.090909090909092,80.0,9.090909090909092
peg_8478,48,37,5,11,21,2,19,0,13.513513513513514,29.72972972972973,56.75675675675676,5.405405405405405
peg_8479,1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0
peg_8480,8,8,0,1,7,3,4,0,0.0,12.5,87.5,37.5
peg_8481,112,98,4,5,89,83,6,0,4.081632653061225,5.1020408163265305,90.81632653061224,84.6938775510204
peg_8482,73,44,3,3,38,14,24,0,6.818181818181818,6.818181818181818,86.36363636363636,31.818181818181817
peg_8483,66,57,8,7,42,12,25,5,14.035087719298245,12.280701754385966,73.6842105263158,21.05263157894737
peg_8484,540,529,487,0,42,23,18,1,92.06049149338374,0.0,7.939508506616257,4.3478260869565215
peg_8485,63,63,58,0,5,2,3,0,92.06349206349206,0.0,7.936507936507937,3.1746031746031744
peg_8486,195,195,184,0,11,0,8,3,94.35897435897436,0.0,5.641025641025641,0.0
peg_8487,33,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0
peg_8488,73,22,0,0,22,15,7,0,0.0,0.0,100.0,68.18181818181819
peg_8489,8,5,2,0,3,0,3,0,40.0,0.0,60.0,0.0
peg_8490,118,11,0,0,11,4,7,0,0.0,0.0,100.0,36.36363636363637
peg_8491,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8492,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8493,6,6,3,0,3,0,3,0,50.0,0.0,50.0,0.0
peg_8494,547,539,466,3,70,22,46,2,86.45640074211502,0.5565862708719852,12.987012987012987,4.081632653061225
peg_8495,427,360,297,1,62,22,40,0,82.5,0.2777777777777778,17.22222222222222,6.111111111111111
peg_8496,630,577,431,14,132,67,64,1,74.69670710571924,2.4263431542461005,22.87694974003466,11.611785095320624
peg_8497,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8498,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8499,14,10,0,0,10,1,0,9,0.0,0.0,100.0,10.0
peg_8500,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8501,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_8502,13,12,0,0,12,2,0,10,0.0,0.0,100.0,16.666666666666668
peg_8503,14,3,0,0,3,2,1,0,0.0,0.0,100.0,66.66666666666667
peg_8504,6,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0
peg_8505,14,10,0,0,10,8,2,0,0.0,0.0,100.0,80.0
peg_8506,47,6,1,0,5,1,4,0,16.666666666666668,0.0,83.33333333333333,16.666666666666668
peg_8507,6,6,1,0,5,3,2,0,16.666666666666668,0.0,83.33333333333333,50.0
peg_8508,3884,3791,3523,27,241,95,143,3,92.93062516486415,0.7122131363756264,6.357161698760222,2.505935109469797
peg_8509,1852,1834,1736,4,94,15,79,0,94.65648854961832,0.21810250817884405,5.125408942202835,0.8178844056706652
peg_8510,3208,3139,2894,12,233,46,181,6,92.19496654985664,0.38228735266008285,7.422746097483275,1.4654348518636509
peg_8511,27,27,23,0,4,0,4,0,85.18518518518519,0.0,14.814814814814815,0.0
peg_8512,87,87,75,0,12,0,12,0,86.20689655172414,0.0,13.793103448275861,0.0
peg_8513,134,111,68,0,43,1,42,0,61.26126126126126,0.0,38.73873873873874,0.9009009009009009
peg_8514,523,513,159,0,354,181,173,0,30.994152046783626,0.0,69.00584795321637,35.28265107212476
