Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
12,8,0,0,8,8,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
2014,1965,1708,1,256,101,146,9,86.92111959287531,0.05089058524173028,13.02798982188295,5.139949109414759,0.023848941109767076,4.915496582293985,2.7062011375380686,95.06065447659626
621,585,505,7,73,19,52,2,86.32478632478633,1.1965811965811965,12.478632478632479,3.247863247863248,0.25140161246021353,1.7035852196532701,0.7903963291486917,98.04501316788651
1962,1933,1717,35,181,26,148,7,88.82565959648215,1.810657009829281,9.363683393688566,1.3450594930160373,1.645367753630934,0.0,0.0,98.35463224636906
253,215,183,1,31,11,19,1,85.11627906976744,0.46511627906976744,14.418604651162791,5.116279069767442,0.46511627906976744,2.9472829554021907,0.3781244563011077,96.58760076552804
529,455,332,64,59,11,46,2,72.96703296703296,14.065934065934066,12.967032967032967,2.4175824175824174,14.065934065934066,0.7514641047575186,0.0,85.18260182930841
961,931,793,25,113,15,95,3,85.17722878625135,2.6852846401718584,12.1374865735768,1.6111707841031149,2.6852846401718584,2.055182046827829,0.0,95.25953331300032
812,775,665,15,95,7,66,22,85.80645161290323,1.935483870967742,12.258064516129032,0.9032258064516129,1.935483870967742,0.0,0.0,98.06451612903226
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
836,814,735,8,71,41,28,2,90.2948402948403,0.9828009828009828,8.722358722358722,5.036855036855036,0.5578718043307279,1.4985626883643874,2.9830306742488046,97.94356550730488
1548,1486,1284,22,180,77,91,12,86.40646029609691,1.4804845222072678,12.113055181695827,5.181695827725437,1.4804845222072678,3.52245115485019,2.8998166330945647,94.99706432294255
3876,3801,3183,42,576,45,151,380,83.74112075769534,1.1049723756906078,15.153906866614049,1.1838989739542225,1.1049723756906078,4.420922573420333,0.0,94.47410505088907
1904,1679,305,29,1345,854,481,10,18.165574746873137,1.7272185824895772,80.10720667063728,50.863609291244785,1.7272185824895772,56.26501113032853,37.31300894819161,42.00777028718189
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1858,1818,1578,68,172,24,142,6,86.79867986798679,3.74037403740374,9.460946094609461,1.3201320132013201,3.74037403740374,0.0,0.0,96.25962596259626
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4108,3970,3421,46,503,187,309,7,86.17128463476071,1.1586901763224182,12.670025188916876,4.710327455919395,1.1337649519953994,5.7657380503326285,2.3922815935066333,93.10049699767197
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6995,1113,727,106,280,159,103,18,65.31895777178796,9.523809523809524,25.157232704402517,14.285714285714286,9.225302061122957,11.923401858631372,11.300639658848615,78.85129608024567
2147,2093,1792,55,246,48,185,13,85.61872909698997,2.6278069756330624,11.753463927376972,2.2933588150979456,2.6278069756330624,0.6312194383990164,0.0,96.74097358596792
14,5,0,0,5,5,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
5,5,0,0,5,5,0,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
2997,2721,1898,151,672,296,364,12,69.75376699742742,5.549430356486586,24.696802646086,10.878353546490262,5.549430356486586,11.834349114487487,7.532628639427065,82.61622052902592
5016,4813,4220,0,593,211,372,10,87.67920216081446,0.0,12.32079783918554,4.383960108040723,0.0,5.9171093145953755,2.232320763778428,94.08289068540462
403,400,361,0,39,10,28,1,90.25,0.0,9.75,2.5,0.0,2.9859307359307357,1.525974025974026,97.01406926406926
2103,2086,1813,0,273,169,92,12,86.91275167785236,0.0,13.087248322147651,8.10162991371045,0.0,6.2389419893052365,6.776151268644176,93.76105801069477
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
8,8,0,0,8,7,0,1,0.0,0.0,100.0,87.5,0.0,100.0,87.5,0.0
3,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
1316,757,1,188,568,115,177,276,0.13210039630118892,24.834874504623514,75.0330250990753,15.191545574636724,24.834874504623514,26.283025099075303,13.941545574636724,48.88210039630118
6607,4293,3,520,3770,2868,147,755,0.06988120195667366,12.1127416724901,87.81737712555322,66.80642907058001,11.071075005823435,61.77571045888655,62.639762403913345,27.15321453529002
11000,5715,7,699,5009,2381,1052,1576,0.12248468941382328,12.230971128608925,87.64654418197725,41.662292213473314,12.230971128608925,31.87731341274648,13.777676828857931,55.8917154586446
15344,10352,0,277,10075,913,2018,7144,0.0,2.6758114374034,97.3241885625966,8.819551777434313,2.6758114374034,53.68782492623297,0.0,43.636363636363626
1440,1243,1,117,1125,141,379,605,0.08045052292839903,9.412711182622687,90.50683829444891,11.343523732904265,9.412711182622687,63.84017162778224,10.01019039957093,26.747117189595073
6623,2446,3,295,2148,422,973,753,0.12264922322158626,12.06050695012265,87.81684382665577,17.25265739983647,7.473350986819897,55.70675208353651,7.160914280570413,36.8198969296436
1791,1722,464,9,1249,946,256,47,26.94541231126597,0.5226480836236934,72.53193960511034,54.936120789779324,0.5226480836236934,56.562682559849875,50.83706015784081,42.91466935652643
2112,1983,658,7,1318,887,377,54,33.18204740292486,0.3530005042864347,66.4649520927887,44.730206757438225,0.2588385457176965,57.23708015305236,42.187833876082294,42.504081301229945
3507,3410,690,20,2700,83,2586,31,20.234604105571847,0.5865102639296188,79.17888563049853,2.434017595307918,0.5865102639296188,64.87165671483588,0.0,34.541833021234496
13993,13804,9765,97,3942,198,2087,1657,70.74036511156187,0.702694871051869,28.556940017386264,1.4343668501883513,0.6731614983407054,19.22439424065856,0.0,80.10244426100073
15746,15576,12474,185,2917,182,2690,45,80.08474576271186,1.1877247046738573,18.727529532614277,1.1684643040575244,1.1608140480538358,9.44335299870685,0.0,89.3958329532393
6990,6910,5655,41,1214,116,1084,14,81.83791606367583,0.5933429811866859,17.568740955137482,1.678726483357453,0.506082946282672,7.577466958627884,0.5443460296052713,91.91645009508944
1,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
389,137,0,0,137,0,0,137,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
115,76,0,0,76,2,0,74,0.0,0.0,100.0,2.6315789473684212,0.0,100.0,2.6315789473684212,0.0
31179,30884,22035,260,8589,900,7134,555,71.34762336484911,0.8418598627120839,27.810516772438802,2.9141302940033675,0.6781937415991544,17.18858551220967,0.7701041074239896,82.13322074619117
829,817,707,6,104,12,87,5,86.53610771113831,0.7343941248470012,12.729498164014688,1.4687882496940023,0.7343941248470012,3.3637164531002313,0.0,95.90188942205276
96,89,0,0,89,56,26,7,0.0,0.0,100.0,62.92134831460674,0.0,0.0,0.0,100.0
13229,13116,9802,89,3225,164,3022,39,74.73315035071668,0.6785605367490088,24.58828911253431,1.2503812137846904,0.6519930553462459,16.352369877677774,0.0,82.99563706697597
3213,2742,1272,25,1445,83,1331,31,46.38949671772429,0.9117432530999271,52.69876002917579,3.0269876002917577,0.9117432530999271,40.922312923387366,0.0,58.165943823512706
1228,1195,706,10,479,84,358,37,59.07949790794979,0.8368200836820083,40.0836820083682,7.02928870292887,0.8368200836820083,31.407474494951384,5.687607128689156,67.7557054213666
5273,5133,1876,45,3212,423,2753,36,36.54782778102474,0.8766803039158387,62.575491915059416,8.240794856808884,0.8225384522645123,51.74712158479412,4.7757163511239895,47.43033996294137
11623,4542,4,338,4200,935,1357,1908,0.08806693086745927,7.441655658300308,92.47027741083224,20.585645090268603,7.441655658300308,65.73760414350551,17.615348060565633,26.820740198194187
430,270,1,74,195,82,16,97,0.37037037037037035,27.40740740740741,72.22222222222223,30.37037037037037,27.40740740740741,37.79599271402551,25.452337583485125,34.79659987856708
7755,3087,4,600,2483,681,1086,716,0.12957563977972142,19.43634596695821,80.43407839326207,22.06025267249757,18.70641895965894,46.12750905019637,19.870471650599757,35.16607199014469
553,442,6,0,436,8,301,127,1.3574660633484164,0.0,98.64253393665159,1.8099547511312217,0.0,62.27889757301522,0.0,37.72110242698478
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
82,12,0,0,12,9,0,3,0.0,0.0,100.0,75.0,0.0,0.0,0.0,100.0
109,52,0,0,52,8,0,44,0.0,0.0,100.0,15.384615384615385,0.0,100.0,15.384615384615385,0.0
452,248,0,0,248,17,9,222,0.0,0.0,100.0,6.854838709677419,0.0,0.0,6.854838709677419,100.0
2182,1599,0,0,1599,7,8,1584,0.0,0.0,100.0,0.4377736085053158,0.0,0.0,0.0,100.0
403,260,0,0,260,18,11,231,0.0,0.0,100.0,6.923076923076923,0.0,42.857142857142854,0.0,57.142857142857146
373,187,1,0,186,14,28,144,0.5347593582887701,0.0,99.46524064171123,7.4866310160427805,0.0,24.465240641711233,7.4866310160427805,75.53475935828877
8760,8412,4762,5,3645,269,3003,373,56.609605325725155,0.05943889681407513,43.33095577746077,3.197812648597242,0.05943889681407513,33.74031250260697,1.2095085550299904,66.20024860057896
1505,1361,323,0,1038,114,816,108,23.732549595885377,0.0,76.26745040411463,8.376193975018369,0.0,56.267450404114626,6.837732436556831,43.732549595885374
1324,1159,183,0,976,39,868,69,15.789473684210526,0.0,84.21052631578948,3.364969801553063,0.0,56.89345314505778,0.43814053326038005,43.10654685494222
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11,6,0,0,6,1,5,0,0.0,0.0,100.0,16.666666666666668,0.0,0.0,0.0,100.0
150,114,0,0,114,110,4,0,0.0,0.0,100.0,96.49122807017544,0.0,0.0,31.975099037917374,100.0
49975,49159,27608,2115,19436,1810,16911,715,56.160621656258265,4.302365792632071,39.53701255110966,3.6819300636709453,4.146420373528757,32.40250962713306,3.05814838725769,63.45106999933819
16328,14882,9595,437,4850,260,4491,99,64.47386104018277,2.9364332750974333,32.589705684719796,1.7470770057787932,2.9364332750974333,23.12862784040842,0.7291129339225055,73.93493888449414
16932,16464,12034,409,4021,125,3787,109,73.09280855199222,2.4842079689018464,24.422983479105927,0.7592322643343051,2.4842079689018464,16.666329486710488,0.0,80.84946254438766
8,7,3,0,4,0,4,0,42.857142857142854,0.0,57.142857142857146,0.0,0.0,37.63066202090593,0.0,62.36933797909407
155,58,0,0,58,23,35,0,0.0,0.0,100.0,39.6551724137931,0.0,0.0,2.9204785362420793,100.0
16,16,4,0,12,2,10,0,25.0,0.0,75.0,12.5,0.0,3.94736842105263,1.9736842105263168,96.05263157894737
42,35,0,0,35,5,27,3,0.0,0.0,100.0,14.285714285714286,0.0,0.0,0.0,100.0
2,2,1,0,1,0,1,0,50.0,0.0,50.0,0.0,0.0,20.967741935483872,0.0,79.03225806451613
14,13,0,0,13,13,0,0,0.0,0.0,100.0,100.0,0.0,16.66666666666667,75.0,83.33333333333333
255,239,197,1,41,0,39,2,82.42677824267783,0.41841004184100417,17.15481171548117,0.0,0.41841004184100417,11.296823549800695,0.0,88.28476640835831
184,180,169,0,11,0,11,0,93.88888888888889,0.0,6.111111111111111,0.0,0.0,0.06459948320413389,0.0,99.93540051679587
174,168,162,0,6,0,6,0,96.42857142857143,0.0,3.5714285714285716,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2084,11,0,0,11,11,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
156,156,149,0,7,0,7,0,95.51282051282051,0.0,4.487179487179487,0.0,0.0,0.0,0.0,100.0
221,218,212,1,5,0,5,0,97.24770642201835,0.45871559633027525,2.293577981651376,0.0,0.346733513463534,0.0,0.0,99.65326648653647
124,68,65,0,3,2,1,0,95.58823529411765,0.0,4.411764705882353,2.9411764705882355,0.0,0.0,2.5586628093860497,100.0
9493,9460,7358,890,1212,67,1130,15,77.78012684989429,9.408033826638478,12.81183932346723,0.7082452431289641,9.303138721743373,4.664986176614084,0.0,86.03187510164254
65,64,58,4,2,0,2,0,90.625,6.25,3.125,0.0,6.25,0.0,0.0,93.75
4231,4221,3315,429,477,113,362,2,78.5358919687278,10.163468372423596,11.300639658848613,2.677090736792229,10.115849324804548,1.7768301350390896,0.0,88.10732054015637
13977,13895,6988,3974,2933,72,2816,45,50.29147175242893,28.6002159050018,21.10831234256927,0.5181720043181001,28.45435826206131,13.056970452254218,0.0,58.488671285684475
1,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12280,12225,6778,2116,3331,117,3195,19,55.443762781186095,17.30879345603272,27.247443762781185,0.9570552147239264,17.20319683512459,17.708549007413357,0.0,65.08825415746205
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
241,11,0,0,11,5,0,6,0.0,0.0,100.0,45.45454545454545,0.0,100.0,45.45454545454545,0.0
21,13,0,0,13,0,0,13,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
689,591,0,0,591,17,0,574,0.0,0.0,100.0,2.8764805414551606,0.0,0.0,2.8764805414551606,100.0
76,26,0,0,26,9,0,17,0.0,0.0,100.0,34.61538461538461,0.0,100.0,34.61538461538461,0.0
7,2,0,0,2,1,0,1,0.0,0.0,100.0,50.0,0.0,100.0,50.0,0.0
21,6,0,0,6,0,0,6,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
317,54,0,0,54,34,0,20,0.0,0.0,100.0,62.96296296296296,0.0,100.0,62.96296296296296,0.0
9284,9263,8037,563,663,125,536,2,86.76454712296233,6.077944510417791,7.1575083666198855,1.349454820252618,6.077944510417791,0.0,0.0,93.9220554895822
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
105,47,0,0,47,36,0,11,0.0,0.0,100.0,76.59574468085107,0.0,100.0,76.59574468085107,0.0
322,253,0,0,253,36,1,216,0.0,0.0,100.0,14.229249011857707,0.0,0.0,0.0,100.0
11,10,0,0,10,2,0,8,0.0,0.0,100.0,20.0,0.0,100.0,20.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
6556,6541,6044,179,318,35,282,1,92.40177342913927,2.7365846200886716,4.861641950772054,0.5350863782296285,2.692453993433773,0.0,0.0,97.30754600656623
9141,9119,8402,314,403,49,354,0,92.1372957561136,3.4433600175457837,4.419344226340607,0.5373396205724312,3.118552871788577,0.0,0.0,96.88144712821142
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14,14,0,0,14,1,2,11,0.0,0.0,100.0,7.142857142857143,0.0,0.0,7.142857142857143,100.0
8,4,0,0,4,2,0,2,0.0,0.0,100.0,50.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20,8,0,0,8,4,0,4,0.0,0.0,100.0,50.0,0.0,100.0,50.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
