Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
319,319,284,1,34,6,25,3,89.0282131661442,0.31347962382445144,10.658307210031348,1.8808777429467085,0.31347962382445144,0.0,0.21816990446689855,99.68652037617555
174,172,117,0,55,2,23,30,68.02325581395348,0.0,31.976744186046513,1.1627906976744187,0.0,18.274120279340973,0.0,81.72587972065902
115,86,73,0,13,4,9,0,84.88372093023256,0.0,15.116279069767442,4.651162790697675,0.0,4.4019933554817285,2.1001423825344094,95.59800664451828
130,121,114,0,7,1,6,0,94.21487603305785,0.0,5.785123966942149,0.8264462809917356,0.0,0.0,0.1271455816910363,100.0
6,4,1,0,3,2,1,0,25.0,0.0,75.0,50.0,0.0,46.06918238993711,44.9685534591195,53.93081761006289
402,382,296,3,83,12,63,8,77.4869109947644,0.7853403141361257,21.727748691099478,3.141361256544503,0.7853403141361257,11.124838088188874,1.0623591775424237,88.089821597675
324,209,46,8,155,46,109,0,22.00956937799043,3.827751196172249,74.16267942583733,22.00956937799043,3.827751196172249,24.162679425837325,0.0,72.00956937799043
141,125,22,0,103,72,31,0,17.6,0.0,82.4,57.6,0.0,25.878260869565224,31.513043478260872,74.12173913043478
304,251,46,0,205,21,172,12,18.326693227091635,0.0,81.67330677290836,8.366533864541832,0.0,44.60434125566698,0.0,55.39565874433302
119,82,19,0,63,7,56,0,23.170731707317074,0.0,76.82926829268293,8.536585365853659,0.0,40.62237174095879,0.0,59.37762825904121
245,210,26,6,178,45,133,0,12.380952380952381,2.857142857142857,84.76190476190476,21.428571428571427,2.857142857142857,37.98771121351766,0.0,59.15514592933948
299,224,14,0,210,134,76,0,6.25,0.0,93.75,59.82142857142857,0.0,34.42796610169491,27.618038740920092,65.57203389830508
215,199,108,20,71,17,53,1,54.2713567839196,10.050251256281408,35.678391959798994,8.542713567839195,10.050251256281408,28.386725293132326,5.417713567839195,61.563023450586265
84,83,56,0,27,6,21,0,67.46987951807229,0.0,32.53012048192771,7.228915662650603,0.0,20.625358577165805,0.08605851979345935,79.3746414228342
103,97,53,3,41,4,37,0,54.63917525773196,3.0927835051546393,42.2680412371134,4.123711340206185,3.0927835051546393,24.086223055295218,0.0,72.82099343955014
301,253,57,7,189,56,133,0,22.529644268774703,2.766798418972332,74.70355731225297,22.134387351778656,2.766798418972332,42.95752556622122,11.816927034318338,54.27567601480645
371,277,22,9,246,185,58,3,7.9422382671480145,3.2490974729241877,88.8086642599278,66.7870036101083,3.2490974729241877,39.228832327154684,36.53490276977217,57.52207019992113
206,193,134,23,36,7,29,0,69.43005181347151,11.917098445595855,18.65284974093264,3.626943005181347,11.917098445595855,4.208405296488197,0.0,83.87449625791595
410,374,63,9,302,59,243,0,16.844919786096256,2.406417112299465,80.74866310160428,15.775401069518717,2.406417112299465,50.37829273123391,0.0,47.21529015646662
701,537,36,5,496,217,279,0,6.70391061452514,0.931098696461825,92.36499068901304,40.4096834264432,0.931098696461825,49.86499068901304,16.659683426443202,49.203910614525135
355,342,201,24,117,43,73,1,58.771929824561404,7.017543859649122,34.21052631578947,12.573099415204679,7.017543859649122,10.681114551083589,5.95545235638115,82.30134158926728
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
81,62,8,0,54,11,43,0,12.903225806451612,0.0,87.09677419354838,17.741935483870968,0.0,37.096774193548384,10.599078341013826,62.903225806451616
316,160,19,0,141,108,33,0,11.875,0.0,88.125,67.5,0.0,43.125,39.16666666666667,56.875
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
35,29,29,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
204,104,34,2,68,2,66,0,32.69230769230769,1.9230769230769231,65.38461538461539,1.9230769230769231,1.9230769230769231,14.165103189493436,0.0,83.91181988742964
338,320,46,0,274,67,207,0,14.375,0.0,85.625,20.9375,0.0,36.15131578947368,0.0,63.84868421052632
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
228,220,145,2,73,18,54,1,65.9090909090909,0.9090909090909091,33.18181818181818,8.181818181818182,0.9090909090909091,7.18181818181818,0.18181818181818166,91.9090909090909
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
19314,19204,16335,406,2463,412,1789,262,85.06040408248282,2.114142886898563,12.825453030618622,2.1453863778379505,1.9772034825849716,2.9315810689616555,0.39940897283966215,95.09121544845337
27328,27225,24146,892,2187,177,1796,214,88.69054178145088,3.276400367309458,8.03305785123967,0.650137741046832,3.1736782306890166,0.0,0.0,96.82632176931098
23742,23639,20295,1387,1957,323,1493,141,85.85388552815263,5.86742247980033,8.27869199204704,1.366386056939803,5.834954947332797,0.0,0.0,94.16504505266721
33175,33047,26280,2775,3992,832,3012,148,79.52310345871032,8.397131358368384,12.079765182921294,2.517626410869368,7.953999896034558,2.5770571573181424,0.42506117207074645,89.4689429466473
32456,32382,27573,1739,3070,224,2772,74,85.14915693904021,5.370267432524241,9.48057562843555,0.6917423259835711,5.053094799991391,2.094984328027757,0.0,92.85192087198085
28761,28686,23358,1473,3855,501,3132,222,81.4264798159381,5.134909014850449,13.438611169211462,1.746496548839155,5.008422801847667,3.901550708801647,0.0,91.09002648935069
7207,6936,4372,749,1815,365,1331,119,63.03344867358708,10.798731257208766,26.16782006920415,5.26239907727797,10.619519787674717,12.368536915082286,2.096329782176417,77.011943297243
3898,3879,3115,170,594,32,541,21,80.3042021139469,4.382572828048466,15.31322505800464,0.8249548852797113,4.290406929430954,3.4238241363456545,0.0,92.2857689342234
7346,6950,4876,697,1377,385,897,95,70.15827338129496,10.028776978417266,19.81294964028777,5.539568345323741,10.028776978417266,7.4790846748438575,1.6054907270355963,82.49213834673887
4025,3997,3080,355,562,65,473,24,77.05779334500876,8.88166124593445,14.060545409056793,1.6262196647485614,8.88166124593445,2.3953628623070156,0.0,88.72297589175854
5765,5553,3878,443,1232,267,958,7,69.83612461732397,7.977669728074915,22.186205654601117,4.808211777417612,7.977669728074915,8.320659436113722,0.3264190603307773,83.70167083581137
5236,5081,3669,456,956,100,795,61,72.21019484353474,8.974611296988781,18.81519385947648,1.96811651249754,8.904337228120195,7.079424358422369,0.0,84.01623841345744
3826,3547,2675,293,579,17,552,10,75.41584437552862,8.260501832534537,16.32365379193685,0.47927826332111645,8.155459815727815,8.025334464205756,0.0,83.81920572006644
3790,3782,2392,289,1101,298,716,87,63.24695928080381,7.641459545214173,29.11158117398202,7.879428873611846,7.641459545214173,15.372621409507046,3.561470090491139,76.98591904527878
3484,3457,2713,260,484,29,424,31,78.47844952270755,7.520971940989297,14.000578536303154,0.8388776395718831,7.520971940989297,3.7212489273646057,0.0,88.75777913164609
45914,45818,38727,2944,4147,372,3502,273,84.52354969662578,6.425422323104457,9.051027980269764,0.8119079837618404,6.2351997627087945,0.928524651374957,0.0,92.83627558591625
38035,37819,32602,575,4642,636,3601,405,86.2053465189455,1.520399799042809,12.274253682011688,1.6816943864195246,1.477508956237748,1.8303334589793057,0.0,96.69215758478295
2214,2210,2037,26,147,18,120,9,92.17194570135747,1.1764705882352942,6.65158371040724,0.8144796380090498,1.1764705882352942,0.0,0.0,98.82352941176471
2671,2658,2352,59,247,62,176,9,88.48758465011286,2.219714070729872,9.292701279157262,2.3325808878856282,2.219714070729872,0.6421822480153931,0.0,97.13810368125473
22190,22158,19770,371,2017,179,1625,213,89.2228540481993,1.6743388392454193,9.102807112555285,0.8078346421157144,1.5421948022450889,1.2072009017855452,0.0,97.25060429596937
32344,32263,27540,1870,2853,489,2207,157,85.36093977621424,5.796113194681213,8.842947029104547,1.5156681027802745,5.667776439034396,0.0,0.0,94.3322235609656
31156,30944,25575,1445,3924,759,3068,97,82.64930196483971,4.669725956566701,12.680972078593589,2.452817993795243,4.527646865872882,1.4804037622308126,0.0,93.99194937189631
55245,55136,46051,3004,6081,1173,4558,350,83.52256239117818,5.448345908299478,11.029091700522345,2.127466627974463,5.205523454364326,2.1732139687697387,0.0,92.62126257686593
18567,18401,15834,332,2235,265,1843,127,86.04967121352101,1.8042497690342916,12.146079017444704,1.4401391228737568,1.7642497690342915,2.6660790174447033,0.4401391228737568,95.569671213521
33232,33061,28144,367,4550,581,3738,231,85.12749160642448,1.1100692659024227,13.762439127673089,1.7573576116874867,1.0863950234781803,3.7482345822185454,0.07648639956627457,95.16537039430327
44094,43879,36923,1558,5398,768,4320,310,84.14731420497277,3.550673442877003,12.302012352150232,1.7502677818546457,3.2056674052713445,4.228871072177833,0.025237593826355154,92.56546152255082
58631,58297,48894,1537,7866,1133,6289,444,83.87052506990068,2.6364993052815753,13.492975624817744,1.943496234797674,2.5206244501251445,4.049174929568613,0.0,93.43020062030624
16,16,0,0,16,16,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
110,65,0,0,65,65,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
32,29,2,1,26,2,18,6,6.896551724137931,3.4482758620689653,89.65517241379311,6.896551724137931,3.4482758620689653,45.21072796934867,0.0,51.340996168582365
281,202,0,0,202,91,109,2,0.0,0.0,100.0,45.04950495049505,0.0,0.0,12.617072518062614,100.0
162,68,1,0,67,53,9,5,1.4705882352941178,0.0,98.52941176470588,77.94117647058823,0.0,0.0,11.27450980392156,100.0
28,27,0,0,27,27,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
142,65,0,0,65,33,32,0,0.0,0.0,100.0,50.76923076923077,0.0,0.0,0.0,100.0
13,7,0,0,7,0,7,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
34,29,0,0,29,12,16,1,0.0,0.0,100.0,41.37931034482759,0.0,0.0,0.0,100.0
59,35,0,0,35,0,5,30,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
100,85,0,0,85,63,10,12,0.0,0.0,100.0,74.11764705882354,0.0,0.0,29.673202614379093,100.0
66,45,0,0,45,26,8,11,0.0,0.0,100.0,57.77777777777778,0.0,0.0,24.444444444444443,100.0
98,35,0,0,35,35,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0
32,6,0,0,6,3,1,2,0.0,0.0,100.0,50.0,0.0,0.0,50.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
5,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0,0.0,40.0,80.0,60.0
44,13,0,0,13,7,0,6,0.0,0.0,100.0,53.84615384615385,0.0,100.0,53.84615384615385,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
591,584,307,0,277,101,176,0,52.56849315068493,0.0,47.43150684931507,17.294520547945204,0.0,26.895792563600786,12.830234833659489,73.10420743639921
37,25,0,0,25,1,20,4,0.0,0.0,100.0,4.0,0.0,0.0,4.0,100.0
29,13,0,0,13,6,7,0,0.0,0.0,100.0,46.15384615384615,0.0,100.0,46.15384615384615,0.0
149,138,0,0,138,129,9,0,0.0,0.0,100.0,93.47826086956522,0.0,0.0,10.14492753623189,100.0
517,516,255,0,261,21,240,0,49.41860465116279,0.0,50.58139534883721,4.069767441860465,0.0,31.894526661968523,2.049565421658445,68.10547333803147
1201,1135,788,0,347,264,82,1,69.42731277533039,0.0,30.572687224669604,23.259911894273127,0.0,18.70828044500859,20.717539012917197,81.2917195549914
3325,3222,2865,10,347,203,130,14,88.91992551210429,0.31036623215394166,10.769708255741776,6.300434512725015,0.31036623215394166,0.8687181567318767,2.3400384731210555,98.82091561111419
1931,1580,1183,8,389,64,314,11,74.87341772151899,0.5063291139240507,24.620253164556964,4.050632911392405,0.5063291139240507,12.316588243090996,0.7783816024918813,87.17708264298496
1819,1745,1620,6,119,8,110,1,92.83667621776505,0.3438395415472779,6.819484240687679,0.4584527220630373,0.3438395415472779,0.0,0.0,99.65616045845272
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
1,1,0,0,1,0,0,1,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2,2,2,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
5124,5060,4443,29,588,232,350,6,87.80632411067194,0.5731225296442688,11.620553359683795,4.58498023715415,0.44589606653994307,0.933530458920437,1.785998048858985,98.62057347453963
1797,1622,1271,83,268,39,229,0,78.3600493218249,5.117139334155364,16.52281134401973,2.404438964241677,5.117139334155364,6.837276752824762,0.0,88.04558391301987
3776,3702,2907,48,747,196,536,15,78.52512155591572,1.2965964343598055,20.178282009724473,5.294435440302539,1.2965964343598055,7.640055710030284,1.9305210672138542,91.0633478556099
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
15,12,0,0,12,1,0,11,0.0,0.0,100.0,8.333333333333334,0.0,16.66666666666667,0.0,83.33333333333333
32,28,0,0,28,1,1,26,0.0,0.0,100.0,3.5714285714285716,0.0,25.0,0.0,75.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
34,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,1,0,0,1,0,1,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
82,57,0,0,57,54,3,0,0.0,0.0,100.0,94.73684210526316,0.0,56.25,82.23684210526316,43.75
98,74,10,0,64,58,6,0,13.513513513513514,0.0,86.48648648648648,78.37837837837837,0.0,79.92910943730615,76.73903411608329,20.070890562693847
8009,7905,7500,13,392,86,286,20,94.87666034155598,0.1644528779253637,4.958886780518659,1.0879190385831752,0.1644528779253637,0.0,0.0,99.83554712207463
9137,9092,8543,21,528,122,390,16,93.96172459304883,0.2309722833260009,5.807303123625165,1.3418389793224812,0.2309722833260009,0.0,0.0,99.769027716674
48,48,24,0,24,0,24,0,50.0,0.0,50.0,0.0,0.0,22.727272727272723,0.0,77.27272727272728
25,23,1,0,22,1,21,0,4.3478260869565215,0.0,95.65217391304348,4.3478260869565215,0.0,75.1797329681616,0.0,24.820267031838398
4002,3805,3461,15,329,46,282,1,90.9592641261498,0.39421813403416556,8.646517739816032,1.2089356110381078,0.39421813403416556,0.0,0.0,99.60578186596584
3274,2242,1704,114,424,46,371,7,76.0035682426405,5.084745762711864,18.911685994647637,2.0517395182872433,4.871979805265056,5.081898760605084,0.0,90.04612143412986
5254,5158,4710,49,399,87,299,13,91.31446297014347,0.9499806126405583,7.735556417215975,1.6867002714230321,0.7353883379624467,0.0,0.0,99.26461166203755
10312,10196,9386,45,765,105,658,2,92.0557081208317,0.4413495488426834,7.5029423303256175,1.0298156139662613,0.37127246404941083,0.0,0.0,99.62872753595059
4040,4035,3778,8,249,90,154,5,93.63073110285006,0.1982651796778191,6.171003717472119,2.2304832713754648,0.1982651796778191,0.0,0.09933573039185806,99.80173482032218
14781,14735,13608,163,964,154,797,13,92.35154394299288,1.1062097047845267,6.542246352222599,1.0451306413301662,0.8641522161309716,0.0,0.0,99.13584778386902
20602,20539,18552,128,1859,544,1302,13,90.32572179755587,0.6232046350844734,9.051073567359657,2.648619699109012,0.6000189174865138,0.0,0.0,99.39998108251349
9319,9313,8466,125,722,117,595,10,90.90518629872221,1.3422098142381618,7.752603887039622,1.2563083861269193,1.3037926033276739,0.0,0.0,98.69620739667232
18225,18184,16552,39,1593,450,1117,26,91.02507699076111,0.2144742630884294,8.760448746150463,2.4747030356357236,0.1882413145050087,0.23474045653870945,0.008805868794170557,99.57701822895628
6897,6884,6078,190,616,101,469,46,88.29169087739686,2.7600232423009876,8.94828588030215,1.4671702498547357,2.7600232423009876,2.357376789393059,0.0,94.88259996830595
4122,4119,3769,1,349,102,241,6,91.50279193979121,0.024277737314882253,8.472930322893907,2.47632920611799,0.0,0.0,0.28357040958560864,100.0
4104,4098,3818,1,279,24,247,8,93.16739873108834,0.02440214738897023,6.808199121522694,0.5856515373352855,0.02440214738897023,0.0,0.0,99.97559785261103
14833,14794,13013,395,1386,169,1177,40,87.96133567662567,2.6700013518994186,9.368662971474922,1.1423550087873462,2.648578901171055,0.24269896119214707,0.0,97.1087221376368
22121,22057,20166,247,1644,112,1472,60,91.42675794532347,1.119825905608197,7.453416149068323,0.5077753094255791,1.1013518616399725,0.0,0.0,98.89864813836003
5397,5294,4781,1,512,222,267,23,90.30978466188138,0.018889308651303362,9.671326029467322,4.193426520589346,0.018889308651303362,1.131149336156426,1.2064681697269144,98.84996135519228
7335,7303,6695,0,608,194,410,4,91.6746542516774,0.0,8.325345748322608,2.6564425578529374,0.0,0.0,0.0,100.0
8428,8419,7789,23,607,80,521,6,92.51692600071267,0.2731915904501722,7.209882408837154,0.9502316189571208,0.2340832603758664,1.3045245676169737,0.0,98.46139217200717
8819,8800,8101,1,698,231,461,6,92.05681818181819,0.011363636363636364,7.931818181818182,2.625,0.011363636363636364,0.0,0.0,99.98863636363636
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
71,56,0,0,56,56,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13,10,0,0,10,9,1,0,0.0,0.0,100.0,90.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
63,43,0,0,43,43,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
12,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
7,7,0,0,7,7,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
8352,8242,7560,27,655,135,461,59,91.72530939092454,0.32759039068187334,7.947100218393594,1.6379519534093667,0.01063317990532825,0.0,0.0,99.98936682009467
4321,4260,3936,30,294,69,211,14,92.3943661971831,0.704225352112676,6.901408450704225,1.619718309859155,0.46819073370197584,0.0,0.12483239325805329,99.53180926629803
6392,6201,5256,157,788,295,492,1,84.76052249637155,2.5318497016610224,12.707627801967424,4.7572972101273985,2.2556066077383705,0.0,0.19928616040364133,97.74439339226163
2448,2071,1293,250,528,357,165,6,62.43360695316272,12.071463061323032,25.494929985514243,17.23804925156929,11.949064040515198,13.377426925538723,13.933275689757785,74.67350903394608
972,804,558,8,238,18,220,0,69.40298507462687,0.9950248756218906,29.601990049751244,2.2388059701492535,0.7297728862319701,11.299602781846733,0.0,87.9706243319213
1497,1490,1278,28,184,112,60,12,85.77181208053692,1.8791946308724832,12.348993288590604,7.516778523489933,1.8791946308724832,1.1965769317132793,4.542800828322647,96.92422843741424
4609,4511,4024,117,370,57,313,0,89.20416759033473,2.5936599423631126,8.20217246730215,1.2635779206384394,2.288781893582625,0.0,0.0,97.71121810641738
1619,1511,1074,132,305,31,274,0,71.07875579086698,8.73593646591661,20.185307743216413,2.0516214427531434,8.42147105711158,7.921156799820187,0.0,83.65737214306823
6522,6243,5057,320,866,287,486,93,81.0027230498158,5.125740829729297,13.871536120454909,4.597148806663463,5.021682557096623,0.44801895083992527,0.5388761739891654,94.53029849206345
4010,3925,3393,83,449,199,241,9,86.44585987261146,2.1146496815286624,11.439490445859873,5.070063694267516,1.835320072590115,0.6853005017257949,3.394086040636231,97.47937942568409
4946,4709,3879,206,624,291,325,8,82.37417710766617,4.374601826290083,13.251221066043746,6.179655977914631,4.374601826290083,0.2623942504012877,2.40870625724424,95.36300392330863
15261,15189,14038,197,954,63,871,20,92.42214760682073,1.2969912436631772,6.280861149516097,0.41477384949634605,1.008140868157689,0.0,0.0,98.9918591318423
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
4011,3963,3258,220,485,97,381,7,82.21044663133989,5.551349987383295,12.23820338127681,2.447640676255362,5.551349987383295,0.12121173782276884,0.0,94.32743827479393
1549,1497,929,251,317,258,59,0,62.05744822979292,16.76686706746827,21.17568470273881,17.23446893787575,16.402789397565357,10.617432275554341,13.715051462147594,72.97977832688031
4348,4222,3331,385,506,63,407,36,78.89625769777356,9.118900994789199,11.984841307437234,1.4921837991473235,9.011719858669156,0.7308220148327322,0.0,90.25745812649811
1678,1660,1530,1,129,61,65,3,92.16867469879519,0.060240963855421686,7.771084337349397,3.674698795180723,0.060240963855421686,1.001488137824457,1.9526085338980625,98.93827089832013
9906,9783,9137,6,640,75,560,5,93.3967085761014,0.061330880098129405,6.54196054380047,0.7666360012266176,0.0,0.0,0.0,100.0
3894,3856,3646,6,204,41,161,2,94.5539419087137,0.15560165975103735,5.29045643153527,1.0632780082987552,0.15560165975103735,0.0,0.0,99.84439834024896
60,31,0,0,31,0,0,31,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
6506,6465,6087,49,329,83,237,9,94.15313225058004,0.7579273008507347,5.088940448569219,1.2838360402165507,0.464815429819958,0.0,0.0,99.53518457018004
14465,14370,12980,208,1182,370,764,48,90.32707028531664,1.4474599860821156,8.225469728601253,2.5748086290883787,1.2327653295935659,1.2598208736394207,1.0242361100044093,97.50741379676701
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
12429,12347,11345,11,991,233,731,27,91.88466834048756,0.08909046731999676,8.026241192192435,1.8870980805053859,0.03588482752217826,0.0,0.0,99.96411517247782
3,3,0,0,3,0,0,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
8197,8179,7618,22,539,94,426,19,93.14097077882381,0.26898153808534053,6.590047683090843,1.149284753637364,0.19073427673948762,1.11273938888114,0.0,98.69652633437937
21472,21425,19270,252,1903,480,1413,10,89.9416569428238,1.176196032672112,8.882147024504084,2.2403733955659275,1.0508565716317944,0.7977517874036035,0.10960255788052953,98.1513916409646
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11486,11383,10231,76,1076,142,860,74,89.87964508477555,0.6676623034349468,9.45269261178951,1.247474303786348,0.6676623034349468,1.048092198931947,0.0,98.28424549763311
4508,4485,3904,5,576,202,364,10,87.04570791527313,0.11148272017837235,12.842809364548495,4.503901895206243,0.11148272017837235,1.0211039381919065,0.4987339365499128,98.86741334162973
14741,14604,13099,95,1410,414,841,155,89.69460421802246,0.6505067104902766,9.654889071487263,2.8348397699260475,0.624872257785842,0.0,0.0,99.37512774221416
11083,10969,10159,60,750,73,637,40,92.61555292187073,0.5469960798614276,6.837450998267846,0.665511897164737,0.5469960798614276,0.06181949752490379,0.0,99.39118442261366
2369,2331,2166,0,165,25,128,12,92.92149292149293,0.0,7.078507078507078,1.0725010725010724,0.0,0.0,0.0,100.0
9881,9589,8958,8,623,69,525,29,93.41954322661383,0.08342892898112421,6.497027844405047,0.7195745124621963,0.08342892898112421,0.0,0.0,99.91657107101888
13964,13853,12134,145,1574,427,1060,87,87.5911354941168,1.0467046849057966,11.362159820977405,3.0823648307225873,1.0467046849057966,2.39164507834872,1.2582768747005983,96.56165023674548
6826,6799,6412,3,384,55,324,5,94.30798646859833,0.04412413590233858,5.647889395499338,0.8089424915428739,0.04412413590233858,0.0,0.0,99.95587586409766
14442,14301,12386,222,1693,211,1385,97,86.60932801901964,1.552338997272918,11.838332983707433,1.4754212992098454,1.552338997272918,2.5427058561871405,0.0,95.90495514653995
5866,5790,5303,22,465,127,313,25,91.58894645941278,0.3799654576856649,8.031088082901555,2.1934369602763386,0.0,0.0,0.2117296432031679,100.0
13643,13486,12115,91,1280,354,864,62,89.8339018241139,0.674773839537298,9.491324336348805,2.6249443867714666,0.674773839537298,0.3815217731343967,0.5466624331864303,98.94370438732831
12495,12413,11577,6,830,175,637,18,93.26512527189237,0.048336421493595426,6.686538306614033,1.4098122935631998,0.015484910324081627,0.1819390950503017,0.09575184678264792,99.80257599462561
32597,32440,30061,18,2361,324,1959,78,92.66646115906289,0.055487053020961775,7.278051787916153,0.998766954377312,0.055487053020961775,0.1972453627399524,0.0,99.74726758423908
