Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
1079,1040,794,20,226,11,186,29,76.34615384615384,1.9230769230769231,21.73076923076923,1.0576923076923077,1.9230769230769231,10.945233071168232,0.0,87.13169000575485
572,444,372,9,63,3,60,0,83.78378378378379,2.027027027027027,14.18918918918919,0.6756756756756757,2.027027027027027,0.1188374303952191,0.0,97.85413554257775
248,238,125,86,27,0,27,0,52.52100840336134,36.134453781512605,11.344537815126051,0.0,35.8267614738203,2.113768584356821,0.0,62.05946994182288
328,172,145,0,27,16,7,4,84.30232558139535,0.0,15.69767441860465,9.30232558139535,0.0,3.371018024151647,4.5257462285448105,96.62898197584835
407,395,320,0,75,3,70,2,81.0126582278481,0.0,18.9873417721519,0.759493670886076,0.0,5.597028381838511,0.0,94.40297161816149
1168,1097,849,1,247,183,62,2,77.39288969917958,0.09115770282588878,22.51595259799453,16.681859617137647,0.09115770282588878,11.254221628234363,14.492078595239837,88.65462066893974
409,389,363,0,26,8,18,0,93.31619537275064,0.0,6.683804627249358,2.056555269922879,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
717,710,613,0,97,33,59,5,86.33802816901408,0.0,13.661971830985916,4.647887323943662,0.0,5.594835934938271,2.9694899227525413,94.40516406506173
1512,1452,1288,1,163,82,75,6,88.70523415977961,0.06887052341597796,11.225895316804408,5.647382920110193,0.0029074627299621597,4.497663126830793,3.7674356905587416,95.49942941043925
569,450,338,5,107,11,96,0,75.11111111111111,1.1111111111111112,23.77777777777778,2.4444444444444446,1.1111111111111112,7.744022503516174,0.0,91.14486638537272
1036,1005,932,1,72,10,58,4,92.7363184079602,0.09950248756218906,7.164179104477612,0.9950248756218906,0.09950248756218906,0.0,0.0,99.90049751243781
733,684,610,0,74,23,51,0,89.18128654970761,0.0,10.818713450292398,3.3625730994152048,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2670,2559,2316,2,241,36,189,16,90.50410316529894,0.07815552950371239,9.417741305197342,1.4067995310668229,0.0,1.9254293119068757,0.0,98.07457068809312
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1093,949,448,7,494,390,98,6,47.20758693361433,0.7376185458377239,52.054794520547944,41.0958904109589,0.7376185458377239,35.42989894828395,37.75420285874503,63.832482505878325
1417,1384,923,0,461,256,204,1,66.6907514450867,0.0,33.309248554913296,18.497109826589597,0.0,22.367772727941286,15.867762922433531,77.63222727205871
887,856,769,4,83,8,64,11,89.83644859813084,0.4672897196261682,9.69626168224299,0.9345794392523364,0.35882984977801213,0.0,0.0,99.64117015022198
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
387,330,316,0,14,2,11,1,95.75757575757575,0.0,4.242424242424242,0.6060606060606061,0.0,0.0,0.0,100.0
1059,1055,933,0,122,63,55,4,88.43601895734596,0.0,11.563981042654028,5.971563981042654,0.0,3.1592348330297693,4.422453895347203,96.84076516697023
1274,1263,1155,0,108,24,80,4,91.44893111638955,0.0,8.551068883610451,1.9002375296912113,0.0,0.9218646178188186,0.0,99.07813538218119
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
540,535,486,0,49,19,29,1,90.8411214953271,0.0,9.158878504672897,3.5514018691588785,0.0,1.0463852650839307,1.1176538972821883,98.95361473491607
532,509,442,0,67,7,59,1,86.83693516699411,0.0,13.163064833005894,1.37524557956778,0.0,2.3880175740266854,0.0,97.61198242597331
1473,1447,1359,9,79,9,69,1,93.91845196959225,0.6219765031098825,5.459571527297857,0.6219765031098825,0.4566872469115354,0.0,0.0,99.54331275308846
185,113,96,2,15,7,8,0,84.95575221238938,1.7699115044247788,13.274336283185841,6.1946902654867255,1.7699115044247788,1.8030145874252401,1.4565356520203911,96.42707390814998
488,364,273,34,57,16,41,0,75.0,9.340659340659341,15.659340659340659,4.395604395604396,9.340659340659341,3.44377179706521,0.20398762913733037,87.21556886227545
718,691,600,5,86,7,79,0,86.83068017366136,0.723589001447178,12.445730824891461,1.0130246020260492,0.723589001447178,2.3634262981424907,0.0,96.91298470041033
513,488,430,6,52,4,38,10,88.11475409836065,1.2295081967213115,10.655737704918034,0.819672131147541,1.2295081967213115,0.0,0.0,98.77049180327869
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
589,551,505,7,39,17,22,0,91.65154264972777,1.2704174228675136,7.078039927404719,3.0852994555353903,0.8454882443972587,0.0,1.0314750929291585,99.15451175560274
1004,984,867,3,114,27,85,2,88.10975609756098,0.3048780487804878,11.585365853658537,2.7439024390243905,0.3048780487804878,2.9947618268128995,0.46202324439351816,96.70036012440661
2185,2136,1854,23,259,19,100,140,86.79775280898876,1.0767790262172285,12.125468164794007,0.8895131086142322,1.0767790262172285,1.392483871600291,0.0,97.53073710218248
1542,1357,235,20,1102,625,471,6,17.31761238025055,1.4738393515106853,81.20854826823876,46.05747973470892,1.4738393515106853,57.36635272793001,32.506879391655744,41.15980792055931
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1105,1062,920,38,104,31,70,3,86.62900188323917,3.5781544256120528,9.792843691148775,2.919020715630885,3.5781544256120528,0.0,0.0,96.42184557438794
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3257,3138,2708,34,396,115,275,6,86.29700446144041,1.0834926704907584,12.619502868068833,3.664754620777565,1.0585674461637395,5.715215729484586,1.3467087583648034,93.22621682435167
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
3685,524,355,38,131,59,62,10,67.74809160305344,7.251908396946565,25.0,11.259541984732824,6.953400934259998,11.766169154228855,8.274467357867152,81.28042991151115
1123,1084,947,24,113,16,88,9,87.36162361623616,2.2140221402214024,10.424354243542435,1.4760147601476015,2.2140221402214024,0.0,0.0,97.7859778597786
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1516,1407,843,53,511,343,158,10,59.914712153518124,3.7668798862828714,36.318407960199,24.378109452736318,3.7668798862828714,23.455954428600492,21.03238454567312,72.77716568511664
3465,3392,3038,2,352,37,307,8,89.56367924528301,0.0589622641509434,10.377358490566039,1.090801886792453,0.0589622641509434,3.9736699659758745,0.0,95.96736776987318
363,356,321,0,35,2,31,2,90.1685393258427,0.0,9.831460674157304,0.5617977528089888,0.0,3.0673914100880397,0.0,96.93260858991196
1418,1404,1297,0,107,35,71,1,92.37891737891738,0.0,7.621082621082621,2.492877492877493,0.0,0.7727762882402063,1.167398847811219,99.22722371175979
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
2,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
904,578,0,142,436,74,136,226,0.0,24.567474048442907,75.4325259515571,12.802768166089965,24.567474048442907,26.682525951557096,11.552768166089965,48.75
4948,3144,1,457,2686,2111,110,465,0.031806615776081425,14.535623409669212,85.43256997455471,67.1437659033079,13.493956743002546,59.39090330788804,62.97709923664123,27.11513994910942
11607,4827,2,453,4372,2562,790,1020,0.04143360265175057,9.384711000621504,90.57385539672674,53.07644499689248,9.384711000621504,34.804624627495976,25.191829612277093,55.810664371882524
18463,8071,4,210,7857,672,1057,6128,0.04956015363647627,2.6019080659150045,97.34853178044852,8.326105810928015,2.6019080659150045,53.71216814408489,0.0,43.6859237900001
1100,1009,0,101,908,118,450,340,0.0,10.009910802775025,89.99008919722498,11.694747274529236,10.009910802775025,63.323422530558304,10.361413941195902,26.66666666666667
4128,2046,1,243,1802,317,1025,460,0.04887585532746823,11.87683284457478,88.07429130009776,15.49364613880743,7.289676881272028,55.96419955697849,5.401903019541374,36.74612356174948
2438,2422,921,19,1482,1034,377,71,38.02642444260941,0.7844756399669695,61.18909991742362,42.69199009083402,0.7844756399669695,45.219842872163156,38.592929458895505,53.995681487869874
2328,2274,1212,4,1058,529,482,47,53.29815303430079,0.1759014951627089,46.5259454705365,23.26297273526825,0.0817395365939707,37.29807353080015,20.72059985391232,62.620186932605876
7249,7185,1459,57,5669,270,5340,59,20.306193458594294,0.7933194154488518,78.90048712595686,3.757828810020877,0.7933194154488518,64.59325821029421,0.0,34.61342237425694
24340,24255,18576,59,5620,108,2935,2577,76.58627087198516,0.2432488146773861,23.170480313337457,0.4452690166975881,0.2137154419662225,13.837934536609755,0.0,85.94835002142402
25586,25486,20256,319,4911,116,4766,29,79.47892960841246,1.2516675822019931,19.269402809385547,0.4551518480734521,1.2247569255819717,9.98522627547812,0.0,88.79001679893992
8193,8152,6989,21,1142,41,1073,28,85.73356231599607,0.2576054955839058,14.008832188420019,0.5029440628066733,0.17034546067989187,4.017558191910421,0.0,95.81209634740969
13,13,0,0,13,1,0,12,0.0,0.0,100.0,7.6923076923076925,0.0,100.0,7.6923076923076925,0.0
712,430,0,0,430,6,0,424,0.0,0.0,100.0,1.3953488372093024,0.0,100.0,1.3953488372093024,0.0
198,55,0,0,55,4,0,51,0.0,0.0,100.0,7.2727272727272725,0.0,100.0,7.2727272727272725,0.0
42856,42684,28831,250,13603,717,11966,920,67.54521600599756,0.5856995595539313,31.869084434448506,1.6797863368006747,0.42203343844100166,21.247153174219374,0.0,78.33081338733962
2047,2031,1790,14,227,4,211,12,88.13392417528311,0.6893156080748399,11.176760216642048,0.19694731659281142,0.6893156080748399,1.8109785057275918,0.0,97.49970588619757
22,17,0,0,17,14,0,3,0.0,0.0,100.0,82.3529411764706,0.0,0.0,0.0,100.0
20270,20225,16967,94,3164,70,3054,40,83.89122373300371,0.4647713226205192,15.644004944375773,0.34610630407911,0.4382038412177562,7.408085709519238,0.0,92.153710449263
4034,3765,1785,21,1959,75,1862,22,47.41035856573705,0.5577689243027888,52.03187250996016,1.9920318725099602,0.5577689243027888,40.25542540417173,0.0,59.18680567152548
1525,1519,1038,1,480,117,347,16,68.33443054641211,0.06583278472679395,31.599736668861095,7.702435813034891,0.06583278472679395,22.923529155444278,6.360754238795177,77.01063805982892
6966,6863,2894,54,3915,399,3494,22,42.16814804021565,0.7868279178201952,57.045024041964155,5.813784059449221,0.7326860661688688,46.21665371169886,2.348705553764326,53.05066022213227
10054,2531,5,180,2346,724,680,942,0.19755037534571315,7.111813512445674,92.69063611220861,28.605294350059264,7.111813512445674,65.95796284488188,25.634997320356295,26.930223642672445
207,151,0,48,103,47,14,42,0.0,31.788079470198674,68.21192052980132,31.125827814569536,31.788079470198674,33.7856910216046,26.20779502768429,34.42622950819673
6454,2519,1,376,2142,433,1205,504,0.03969829297340215,14.926558157999207,85.03374354902739,17.189360857483127,14.196631150699936,50.727174205961695,14.999579835585317,35.07619464333837
182,100,0,0,100,3,59,38,0.0,0.0,100.0,3.0,0.0,63.63636363636363,0.7272727272727271,36.36363636363637
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16,3,0,0,3,2,0,1,0.0,0.0,100.0,66.66666666666667,0.0,0.0,0.0,100.0
82,45,0,0,45,3,0,42,0.0,0.0,100.0,6.666666666666667,0.0,100.0,6.666666666666667,0.0
242,138,0,0,138,4,0,134,0.0,0.0,100.0,2.898550724637681,0.0,0.0,2.898550724637681,100.0
1037,872,0,0,872,2,0,870,0.0,0.0,100.0,0.22935779816513763,0.0,0.0,0.0,100.0
514,305,0,0,305,4,1,300,0.0,0.0,100.0,1.3114754098360655,0.0,42.857142857142854,0.0,57.142857142857146
194,50,0,0,50,11,1,38,0.0,0.0,100.0,22.0,0.0,25.0,22.0,75.0
2098,1864,574,1,1289,142,937,210,30.793991416309012,0.0536480686695279,69.15236051502146,7.618025751072961,0.0536480686695279,59.56171724016765,5.62972165750571,40.384634691162816
324,279,17,0,262,74,156,32,6.093189964157706,0.0,93.9068100358423,26.523297491039425,0.0,73.9068100358423,24.98483595257789,26.093189964157702
257,200,4,0,196,13,149,34,2.0,0.0,98.0,6.5,0.0,70.6829268292683,3.573170731707317,29.317073170731703
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14,11,0,0,11,0,11,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
155,152,0,0,152,145,7,0,0.0,0.0,100.0,95.39473684210526,0.0,0.0,30.878607809847196,100.0
34871,34558,21124,226,13208,2034,10901,273,61.12622258232537,0.6539730308466926,38.21980438682794,5.8857572776202325,0.49802761174337873,31.08530146285133,5.261975601206977,68.4166709254053
6866,5641,3037,9,2595,253,2308,34,53.837971990781774,0.15954617975536253,46.00248182946286,4.485020386456302,0.15954617975536253,36.54140398515148,3.4670563146000144,63.29904983509316
5224,4942,2925,7,2010,34,1943,33,59.18656414407123,0.141643059490085,40.67179279643869,0.687980574666127,0.141643059490085,32.91513880404325,0.0,66.94321813646667
12,11,7,0,4,0,4,0,63.63636363636363,0.0,36.36363636363637,0.0,0.0,16.851441241685148,0.0,83.14855875831485
291,71,0,0,71,29,36,6,0.0,0.0,100.0,40.84507042253521,0.0,0.0,4.1103765449841845,100.0
10,10,4,0,6,0,6,0,40.0,0.0,60.0,0.0,0.0,0.0,0.0,100.0
14,11,0,0,11,0,11,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
14,14,0,0,14,9,4,1,0.0,0.0,100.0,64.28571428571429,0.0,16.66666666666667,39.28571428571429,83.33333333333333
113,106,93,0,13,0,13,0,87.73584905660377,0.0,12.264150943396226,0.0,0.0,6.406162777715752,0.0,93.59383722228425
118,118,115,0,3,0,3,0,97.45762711864407,0.0,2.542372881355932,0.0,0.0,0.0,0.0,100.0
70,70,68,0,2,0,2,0,97.14285714285714,0.0,2.857142857142857,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
9,4,0,0,4,4,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
34,34,30,0,4,1,3,0,88.23529411764706,0.0,11.764705882352942,2.9411764705882355,0.0,3.031941601328647,2.2845776524661083,96.96805839867136
68,68,63,0,5,0,4,1,92.6470588235294,0.0,7.352941176470588,0.0,0.0,0.5780251630327378,0.0,99.42197483696727
9,7,6,0,1,1,0,0,85.71428571428571,0.0,14.285714285714286,14.285714285714286,0.0,8.056206088992976,13.9032006245121,91.94379391100702
10356,10351,9009,652,690,18,662,10,87.03506907545164,6.298908318036904,6.666022606511448,0.1738962419089943,6.194013213141799,0.0,0.0,93.8059867868582
131,131,120,6,5,0,5,0,91.6030534351145,4.580152671755725,3.816793893129771,0.0,4.580152671755725,0.0,0.0,95.41984732824427
6065,6061,5029,490,542,104,437,1,82.97310674806138,8.084474509156905,8.942418742781719,1.7158884672496288,8.036855461537858,0.0,0.0,91.96314453846215
12435,12426,7186,2637,2603,23,2566,14,57.83035570577821,21.22163206180589,20.948012232415902,0.18509576694028648,21.0757744188654,12.89667034210085,0.0,66.02755523903375
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
13343,13320,7460,1692,4168,108,4044,16,56.006006006006004,12.702702702702704,31.29129129129129,0.8108108108108109,12.597106081794573,21.752396535923463,0.0,65.65049738228197
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
66,16,0,0,16,0,0,16,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
7,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0
257,231,0,0,231,5,0,226,0.0,0.0,100.0,2.1645021645021645,0.0,0.0,2.1645021645021645,100.0
17,13,0,0,13,3,0,10,0.0,0.0,100.0,23.076923076923077,0.0,100.0,23.076923076923077,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
142,16,0,0,16,6,0,10,0.0,0.0,100.0,37.5,0.0,100.0,37.5,0.0
9086,9075,8149,380,546,75,471,0,89.7961432506887,4.18732782369146,6.016528925619835,0.8264462809917356,4.18732782369146,0.0,0.0,95.81267217630854
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
16,9,0,0,9,6,0,3,0.0,0.0,100.0,66.66666666666667,0.0,100.0,66.66666666666667,0.0
245,216,0,0,216,1,0,215,0.0,0.0,100.0,0.46296296296296297,0.0,0.0,0.0,100.0
1,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
5898,5895,5519,140,236,11,225,0,93.6217133163698,2.374893977947413,4.003392705682782,0.18659881255301103,2.3307633512925143,0.0,0.0,97.66923664870748
8001,7998,7444,201,353,7,346,0,93.07326831707927,2.5131282820705176,4.413603400850213,0.08752188047011752,2.188321136313311,0.0,0.0,97.8116788636867
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
2,2,0,0,2,0,0,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
4,3,0,0,3,0,0,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
