peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc,corr_perc_backsub,byprod_perc_backsub,INDEL_perc_backsub,WT_perc_backsub
peg_0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_2,864,797,722,10,65,7,57,1,90.58971141781682,1.2547051442910917,8.155583437892096,0.8782936010037641,1.0738733178896451,0.0,0.0,98.92612668211035
peg_3,1995,1939,1562,67,310,112,197,1,80.55698813821557,3.4553893759669934,15.987622485817433,5.776173285198556,3.3770808403366095,4.867810426302945,3.426917216287045,91.75510873336044
peg_4,1004,986,881,18,87,13,74,0,89.35091277890467,1.8255578093306288,8.823529411764707,1.3184584178498986,1.8255578093306288,0.0,0.0,98.17444219066937
peg_5,3070,3043,2085,153,805,356,447,2,68.517909957279,5.027932960893855,26.454157081827145,11.698981268485047,5.027932960893855,13.217342190410392,8.493190161970052,81.75472484869576
peg_6,1133,1130,990,38,102,16,68,18,87.61061946902655,3.3628318584070795,9.026548672566372,1.415929203539823,3.0468760922143465,1.9175439332298794,0.3100840218652574,95.03557997455577
peg_7,2264,2260,1974,38,248,4,243,1,87.34513274336283,1.6814159292035398,10.973451327433628,0.1769911504424778,1.5648658126534232,0.0,0.0,98.43513418734658
peg_8,20,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
peg_9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_11,1160,1153,850,44,259,201,52,6,73.72072853425846,3.816131830008673,22.463139635732876,17.43278404163053,3.5771832039632727,11.590977150667165,14.326451903040327,84.83183964536957
peg_12,1347,1341,1063,59,219,25,193,1,79.26920208799403,4.399701715137957,16.33109619686801,1.864280387770321,4.243695474888347,1.3544971329054523,1.084249186522271,94.4018073922062
peg_13,862,851,795,8,48,7,41,0,93.41950646298471,0.9400705052878966,5.640423031727379,0.8225616921269095,0.9400705052878966,0.0,0.0,99.05992949471211
peg_14,3948,3937,3440,88,409,112,296,1,87.3761747523495,2.2352044704089407,10.388620777241554,2.844805689611379,2.1531026641692033,0.0,0.0,97.8468973358308
peg_15,6496,6461,5600,240,621,98,522,1,86.6738894907909,3.7145952638910384,9.611515245318062,1.516793066088841,3.571465492898672,0.0,0.0,96.42853450710133
peg_16,130,128,122,0,6,3,3,0,95.3125,0.0,4.6875,2.34375,0.0,0.0,0.0382744956772334,100.0
peg_17,478,456,308,7,141,57,84,0,67.54385964912281,1.5350877192982455,30.92105263157895,12.5,1.5350877192982455,10.63119755911518,1.733954451345756,87.83371472158657
peg_18,360,318,105,6,207,12,195,0,33.0188679245283,1.8867924528301887,65.09433962264151,3.7735849056603774,1.8867924528301887,40.417151674291446,0.0,57.69605587287837
peg_19,473,460,345,2,113,7,105,1,75.0,0.4347826086956521,24.565217391304348,1.5217391304347827,0.4347826086956521,4.325080170035051,0.0,95.2401372212693
peg_20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_21,177,69,0,0,69,0,0,69,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0
peg_22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_24,21,21,0,0,21,21,0,0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
peg_25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_29,270,248,0,0,248,196,0,52,0.0,0.0,100.0,79.03225806451613,0.0,0.0,36.17511520737328,100.0
peg_30,646,126,0,3,123,49,22,52,0.0,2.380952380952381,97.61904761904762,38.888888888888886,1.6233766233766234,74.13419913419914,32.82828282828282,24.242424242424235
peg_31,118,47,2,8,37,0,29,8,4.25531914893617,17.02127659574468,78.72340425531915,0.0,17.02127659574468,57.7357499343315,0.0,25.24297346992381
peg_32,140,9,0,0,9,7,0,2,0.0,0.0,100.0,77.77777777777777,0.0,77.87610619469027,72.46804326450344,22.123893805309734
peg_33,28,16,0,1,15,0,13,2,0.0,6.25,93.75,0.0,6.25,71.91091954022988,0.0,21.839080459770116
peg_34,1288,1275,1066,37,172,74,97,1,83.6078431372549,2.9019607843137254,13.490196078431373,5.803921568627451,2.9019607843137254,3.652860679515804,3.4801415531355846,93.44517853617047
peg_35,1653,1445,922,73,450,235,210,5,63.806228373702425,5.051903114186851,31.14186851211073,16.262975778546714,4.798952018065435,19.92770325072793,13.058928561008772,75.27334473120663
peg_36,1571,1327,805,95,427,107,299,21,60.66314996232102,7.159005275056519,32.177844762622456,8.063300678221552,6.348194464245709,20.46613305091074,5.090327705248579,73.18567248484355
peg_37,404,222,2,5,215,115,64,36,0.9009009009009008,2.2522522522522523,96.84684684684684,51.8018018018018,0.36545979942206364,57.22420533741288,48.02821689614142,42.410334863165055
peg_38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_39,191,134,6,2,126,41,51,34,4.477611940298507,1.492537313432836,94.02985074626864,30.59701492537313,1.492537313432836,62.601279317697205,24.882729211087415,35.90618336886996
peg_40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_41,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
peg_42,12214,12185,9820,586,1779,968,671,140,80.59089043906442,4.809191629052113,14.599917931883462,7.944193680755027,4.58713389404101,5.890320103114648,5.797635575647699,89.52254600284434
peg_43,8385,8230,7391,245,594,170,407,17,89.8055893074119,2.976913730255164,7.217496962332929,2.0656136087484813,2.7999747741950047,0.0,0.060305440066676486,97.20002522580499
peg_44,6407,6396,5486,146,764,85,610,69,85.77235772357723,2.282676672920575,11.944965603502189,1.3289555972482805,1.5201909695275138,1.079544330151064,0.0,97.40026470032143
peg_45,24,24,0,0,24,23,1,0,0.0,0.0,100.0,95.83333333333331,0.0,0.0,95.83333333333331,100.0
peg_46,211,99,0,2,97,77,20,0,0.0,2.0202020202020203,97.97979797979798,77.77777777777777,2.0202020202020203,65.79588993382097,74.3295019157088,32.183908045977006
peg_47,207,91,0,6,85,21,26,38,0.0,6.593406593406593,93.4065934065934,23.07692307692308,6.593406593406593,65.49961666240736,21.914132379248663,27.90697674418604
peg_48,17054,17011,14676,671,1664,382,1203,79,86.27358767856093,3.944506495796837,9.781905825642232,2.245605784492388,3.569160782639982,2.413276825247131,0.7244678943303964,94.0175623921129
peg_49,679,678,622,3,53,17,32,4,91.74041297935104,0.4424778761061947,7.817109144542773,2.5073746312684366,0.4424778761061947,0.0,0.14749262536873164,99.5575221238938
peg_50,8890,8811,7924,196,691,212,469,10,89.93303824764499,2.2244921121325616,7.84246964022245,2.406083304959709,2.122866095872399,0.0,0.0009342534691940685,97.8771339041276
peg_51,1388,1333,1024,74,235,42,192,1,76.8192048012003,5.551387846961741,17.62940735183796,3.150787696924231,5.551387846961741,5.967332053399023,0.0,88.48128009963924
peg_52,1781,1688,1234,72,382,40,336,6,73.10426540284361,4.265402843601896,22.630331753554504,2.3696682464454977,4.202588773250137,11.260985019886162,0.0,84.5364262068637
peg_53,1751,1702,1536,12,154,55,98,1,90.24676850763808,0.7050528789659224,9.048178613396004,3.2314923619271445,0.7050528789659224,0.0,0.36366193798699475,99.29494712103408
peg_54,834,352,272,0,80,16,63,1,77.27272727272727,0.0,22.727272727272727,4.545454545454546,0.0,8.656920968478756,0.0,91.34307903152124
