peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_140,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_141,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_142,30,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0
peg_143,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_144,55,2,0,0,2,0,2,0,0.0,0.0,100.0,0.0
peg_145,84,11,0,0,11,4,4,3,0.0,0.0,100.0,36.36363636363637
peg_146,77,7,3,0,4,1,3,0,42.857142857142854,0.0,57.142857142857146,14.285714285714286
peg_147,73,12,3,0,9,0,9,0,25.0,0.0,75.0,0.0
peg_148,1781,1710,1546,0,164,34,129,1,90.4093567251462,0.0,9.590643274853802,1.9883040935672514
peg_149,284,260,208,0,52,4,46,2,80.0,0.0,20.0,1.5384615384615385
peg_150,239,205,149,0,56,6,49,1,72.6829268292683,0.0,27.317073170731707,2.926829268292683
peg_151,17,9,0,0,9,5,4,0,0.0,0.0,100.0,55.55555555555556
peg_152,20,8,0,0,8,3,4,1,0.0,0.0,100.0,37.5
peg_153,46,31,0,0,31,20,11,0,0.0,0.0,100.0,64.51612903225806
peg_154,2628,2565,2378,4,183,16,167,0,92.70955165692008,0.15594541910331383,7.1345029239766085,0.6237816764132553
peg_155,1724,1670,1512,0,158,17,138,3,90.53892215568862,0.0,9.461077844311378,1.0179640718562875
peg_156,2700,2630,2426,0,204,33,171,0,92.24334600760456,0.0,7.756653992395437,1.2547528517110267
peg_157,41,41,33,0,8,3,5,0,80.48780487804878,0.0,19.51219512195122,7.317073170731708
peg_158,105,49,0,0,49,18,30,1,0.0,0.0,100.0,36.734693877551024
peg_159,55,38,11,0,27,4,23,0,28.94736842105263,0.0,71.05263157894737,10.526315789473685
peg_160,69,25,0,0,25,17,8,0,0.0,0.0,100.0,68.0
peg_161,36,31,22,0,9,4,5,0,70.96774193548387,0.0,29.032258064516128,12.903225806451612
peg_162,26,12,2,0,10,3,7,0,16.666666666666668,0.0,83.33333333333333,25.0
peg_163,1727,1690,1591,0,99,12,84,3,94.14201183431953,0.0,5.8579881656804735,0.7100591715976331
peg_164,1087,1075,1010,0,65,2,58,5,93.95348837209302,0.0,6.046511627906977,0.18604651162790697
peg_165,2412,2381,2245,0,136,10,102,24,94.28811423771525,0.0,5.711885762284754,0.41999160016799664
peg_166,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_167,9,4,0,0,4,4,0,0,0.0,0.0,100.0,100.0
peg_168,3,1,0,0,1,1,0,0,0.0,0.0,100.0,100.0
peg_169,4,2,0,0,2,2,0,0,0.0,0.0,100.0,100.0
peg_170,31,3,0,0,3,3,0,0,0.0,0.0,100.0,100.0
peg_171,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_172,1549,1523,1390,0,133,10,122,1,91.26723571897571,0.0,8.732764281024295,0.6565988181221274
peg_173,1817,1786,1663,2,121,19,94,8,93.11310190369541,0.11198208286674133,6.77491601343785,1.0638297872340425
peg_174,1860,1830,1714,2,114,7,104,3,93.66120218579235,0.1092896174863388,6.229508196721311,0.3825136612021858
peg_175,2880,2860,2624,3,233,59,174,0,91.74825174825175,0.1048951048951049,8.146853146853147,2.062937062937063
peg_176,617,610,560,0,50,16,33,1,91.80327868852459,0.0,8.19672131147541,2.622950819672131
peg_177,2112,2100,1899,1,200,71,129,0,90.42857142857143,0.047619047619047616,9.523809523809524,3.380952380952381
peg_178,3458,3428,3147,5,276,77,197,2,91.80280046674446,0.14585764294049008,8.051341890315053,2.2462077012835473
