peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,316,314,306,274,32,0,6,17,29,0,3,15,0,0,8,6
peg_2,HDR,316,314,7,7,0,0,0,0,0,0,0,0,0,0,0,0
peg_3,Reference,765,722,580,544,36,0,9,2,27,7,2,25,0,2,0,0
peg_3,HDR,765,722,121,107,14,0,2,4,13,1,0,8,0,1,4,0
peg_4,Reference,213,213,212,208,4,0,0,1,3,0,1,3,0,0,0,0
peg_4,HDR,213,213,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,456,453,350,326,24,0,15,0,13,11,0,9,0,4,0,0
peg_5,HDR,456,453,101,90,11,0,0,4,11,0,0,7,0,0,4,0
peg_6,Reference,366,366,311,290,21,0,0,0,21,0,0,21,0,0,0,0
peg_6,HDR,366,366,55,53,2,0,1,0,1,1,0,1,0,0,0,0
peg_7,Reference,489,448,428,402,26,0,3,0,23,3,0,23,0,0,0,0
peg_7,HDR,489,448,13,13,0,0,0,0,0,0,0,0,0,0,0,0
peg_8,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_8,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,972,382,356,289,67,0,5,0,65,2,0,62,0,3,0,0
peg_11,HDR,972,382,26,13,13,0,2,2,11,2,0,9,0,0,2,0
peg_12,Reference,1434,1137,1041,982,59,0,9,17,52,6,1,33,0,3,16,0
peg_12,HDR,1434,1137,96,84,12,0,10,1,5,6,0,2,1,3,0,0
peg_13,Reference,52,51,47,45,2,0,1,1,1,0,1,0,0,1,0,0
peg_13,HDR,52,51,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_14,Reference,3817,3811,3607,3467,140,0,0,5,136,0,4,135,0,0,1,0
peg_14,HDR,3817,3811,201,196,5,0,0,0,5,0,0,5,0,0,0,0
peg_15,Reference,3463,3380,2984,2748,236,0,83,21,140,76,13,139,7,0,1,0
peg_15,HDR,3463,3380,393,348,45,0,8,0,37,8,0,37,0,0,0,0
peg_16,Reference,17,17,17,16,1,0,0,0,1,0,0,1,0,0,0,0
peg_16,HDR,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,207,178,164,130,34,0,3,8,26,0,8,23,0,3,0,0
peg_17,HDR,207,178,14,9,5,0,2,0,3,2,0,3,0,0,0,0
peg_18,Reference,663,608,577,31,546,0,6,28,513,5,28,512,0,1,0,0
peg_18,HDR,663,608,31,5,26,0,0,10,25,0,1,16,0,0,9,0
peg_19,Reference,72,71,54,29,25,0,0,4,25,0,0,21,0,0,4,0
peg_19,HDR,72,71,7,2,5,0,0,0,5,0,0,5,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,19,17,17,0,17,0,0,17,17,0,0,0,0,0,17,0
peg_21,HDR,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,4,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_26,HDR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,HDR,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,5593,944,71,2,69,0,37,35,54,0,12,8,3,26,12,8
peg_30,HDR,5593,944,62,17,45,0,35,27,27,8,2,6,8,4,2,15
peg_31,Reference,417,220,12,0,12,0,1,9,11,0,1,2,0,1,8,0
peg_31,HDR,417,220,37,20,17,0,8,10,15,2,0,4,0,1,5,5
peg_32,Reference,270,170,32,0,32,0,2,26,16,1,15,4,0,1,11,0
peg_32,HDR,270,170,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_33,Reference,120,63,2,0,2,0,0,0,2,0,0,2,0,0,0,0
peg_33,HDR,120,63,14,8,6,0,3,5,4,0,2,0,0,1,1,2
peg_34,Reference,255,253,250,69,181,0,0,6,178,0,3,175,0,0,3,0
peg_34,HDR,255,253,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_35,Reference,323,281,241,117,124,0,0,43,83,0,41,81,0,0,2,0
peg_35,HDR,323,281,20,18,2,0,1,0,1,1,0,1,0,0,0,0
peg_36,Reference,737,324,253,216,37,0,1,9,29,0,8,27,0,1,1,0
peg_36,HDR,737,324,68,57,11,0,1,4,6,1,4,6,0,0,0,0
peg_37,Reference,3241,548,152,1,151,0,19,117,66,0,80,24,5,10,28,4
peg_37,HDR,3241,548,54,2,52,0,3,11,49,2,1,38,0,1,10,0
peg_38,Reference,158,111,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_38,HDR,158,111,5,0,5,0,0,5,0,0,5,0,0,0,0,0
peg_39,Reference,692,388,147,0,147,0,4,138,23,0,123,6,1,3,14,0
peg_39,HDR,692,388,57,4,53,0,3,5,50,2,1,45,0,1,4,0
peg_40,Reference,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_40,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,8733,8580,6376,5860,516,0,11,78,437,7,72,427,0,4,6,0
peg_42,HDR,8733,8580,2122,2017,105,0,34,20,58,31,16,54,0,0,1,3
peg_43,Reference,4914,4832,4338,3907,431,0,18,92,350,4,77,329,0,6,7,8
peg_43,HDR,4914,4832,421,374,47,0,29,17,25,17,5,13,0,0,0,12
peg_44,Reference,1233,1204,1142,952,190,0,0,42,153,0,37,148,0,0,5,0
peg_44,HDR,1233,1204,49,43,6,0,5,0,3,3,0,1,0,2,0,0
peg_45,Reference,18,11,7,0,7,0,1,7,7,0,0,0,0,0,6,1
peg_45,HDR,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,172,103,14,0,14,0,1,13,10,0,4,0,0,1,9,0
peg_46,HDR,172,103,11,1,10,0,0,10,3,0,7,0,0,0,3,0
peg_47,Reference,1449,934,50,0,50,0,12,34,27,0,21,7,2,9,10,1
peg_47,HDR,1449,934,164,16,148,0,110,17,138,5,5,28,0,98,5,7
peg_48,Reference,9186,9025,8140,7520,620,0,5,50,568,5,47,565,0,0,3,0
peg_48,HDR,9186,9025,840,780,60,0,4,10,46,4,10,46,0,0,0,0
peg_49,Reference,114,113,112,91,21,0,0,8,13,0,8,13,0,0,0,0
peg_49,HDR,114,113,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_50,Reference,5008,4990,4858,4441,417,0,183,59,181,179,57,175,0,4,2,0
peg_50,HDR,5008,4990,116,101,15,0,0,2,13,0,2,13,0,0,0,0
peg_51,Reference,920,876,745,515,230,0,15,69,154,14,61,147,1,0,7,0
peg_51,HDR,920,876,99,78,21,0,3,5,16,3,2,13,0,0,3,0
peg_52,Reference,196,190,173,101,72,0,0,1,71,0,1,71,0,0,0,0
peg_52,HDR,196,190,12,11,1,0,0,1,0,0,1,0,0,0,0,0
peg_53,Reference,154,151,146,81,65,0,0,6,64,0,1,59,0,0,5,0
peg_53,HDR,154,151,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_54,Reference,134,110,108,94,14,0,0,1,13,0,1,13,0,0,0,0
peg_54,HDR,134,110,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_55,Reference,183,175,151,141,10,0,1,0,9,1,0,9,0,0,0,0
peg_55,HDR,183,175,23,22,1,0,0,0,1,0,0,1,0,0,0,0
peg_56,Reference,105,79,79,63,16,0,0,8,8,0,8,8,0,0,0,0
peg_56,HDR,105,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,112,107,107,94,13,0,0,4,9,0,4,9,0,0,0,0
peg_57,HDR,112,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,358,351,349,328,21,0,1,3,17,1,3,17,0,0,0,0
peg_58,HDR,358,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,56,56,56,55,1,0,0,0,1,0,0,1,0,0,0,0
peg_59,HDR,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,190,189,188,178,10,0,3,1,6,3,1,6,0,0,0,0
peg_61,HDR,190,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,646,637,636,522,114,0,2,67,55,1,58,45,0,1,9,0
peg_62,HDR,646,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,129,114,110,85,25,0,0,1,24,0,1,24,0,0,0,0
peg_63,HDR,129,114,2,1,1,0,0,0,1,0,0,1,0,0,0,0
peg_64,Reference,549,540,536,479,57,0,7,3,49,5,3,47,0,2,0,0
peg_64,HDR,549,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,180,174,174,161,13,0,0,0,13,0,0,13,0,0,0,0
peg_65,HDR,180,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,986,861,857,750,107,0,8,65,39,8,60,34,0,0,5,0
peg_67,HDR,986,861,3,2,1,0,1,0,0,1,0,0,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,295,203,184,165,19,0,2,3,15,1,3,14,0,1,0,0
peg_70,HDR,295,203,14,2,12,0,7,0,5,7,0,5,0,0,0,0
peg_71,Reference,1083,1053,1051,482,569,0,1,516,54,1,514,52,0,0,2,0
peg_71,HDR,1083,1053,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_72,Reference,266,259,257,241,16,0,0,1,15,0,1,15,0,0,0,0
peg_72,HDR,266,259,2,1,1,0,0,1,0,0,1,0,0,0,0,0
peg_73,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_73,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,217,54,54,47,7,0,1,2,5,0,2,4,0,1,0,0
peg_74,HDR,217,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,671,668,666,592,74,0,4,26,52,3,19,44,0,1,7,0
peg_75,HDR,671,668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,678,665,658,626,32,0,2,9,23,1,8,21,0,1,1,0
peg_76,HDR,678,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_83,Reference,484,475,473,407,66,0,0,3,65,0,1,63,0,0,2,0
