peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,459,436,387,370,17,0,4,0,13,4,0,13,0,0,0,0
peg_2,HDR,459,436,49,42,7,0,5,1,1,5,1,1,0,0,0,0
peg_3,Reference,1125,980,875,497,378,0,1,288,155,1,222,89,0,0,66,0
peg_3,HDR,1125,980,105,102,3,0,0,0,3,0,0,3,0,0,0,0
peg_4,Reference,244,244,238,228,10,0,4,0,6,4,0,6,0,0,0,0
peg_4,HDR,244,244,6,6,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,1497,1487,1228,1098,130,0,10,9,121,7,2,111,0,3,7,0
peg_5,HDR,1497,1487,258,252,6,0,0,1,5,0,1,5,0,0,0,0
peg_6,Reference,423,422,296,281,15,0,0,3,13,0,2,12,0,0,1,0
peg_6,HDR,423,422,126,101,25,0,1,1,25,0,0,23,0,1,1,0
peg_7,Reference,475,475,411,365,46,0,0,0,46,0,0,46,0,0,0,0
peg_7,HDR,475,475,63,29,34,0,0,6,34,0,0,28,0,0,6,0
peg_8,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_8,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,HDR,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,2453,2396,2260,965,1295,0,22,181,1108,16,171,1095,0,3,7,3
peg_11,HDR,2453,2396,127,85,42,0,9,20,13,9,20,13,0,0,0,0
peg_12,Reference,604,585,398,372,26,0,2,4,23,0,3,21,0,1,0,1
peg_12,HDR,604,585,186,181,5,0,1,1,3,1,1,3,0,0,0,0
peg_13,Reference,379,375,274,260,14,0,0,0,14,0,0,14,0,0,0,0
