peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,729,705,478,405,73,0,3,13,69,1,3,57,0,2,10,0
peg_2,HDR,729,705,227,220,7,0,0,2,7,0,0,5,0,0,2,0
peg_3,Reference,559,501,412,386,26,0,2,3,25,0,1,21,0,2,2,0
peg_3,HDR,559,501,88,87,1,0,0,0,1,0,0,1,0,0,0,0
peg_4,Reference,355,353,350,346,4,0,0,1,4,0,0,3,0,0,1,0
peg_4,HDR,355,353,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,2000,1987,1527,1297,230,0,153,168,69,2,13,57,146,3,7,2
peg_5,HDR,2000,1987,460,422,38,0,0,23,17,0,21,15,0,0,2,0
peg_6,Reference,226,225,191,176,15,0,0,0,15,0,0,15,0,0,0,0
peg_6,HDR,226,225,34,33,1,0,0,0,1,0,0,1,0,0,0,0
peg_7,Reference,558,556,525,449,76,0,0,1,76,0,0,75,0,0,1,0
peg_7,HDR,558,556,31,28,3,0,0,0,3,0,0,3,0,0,0,0
peg_8,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_8,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,7,7,7,0,7,0,0,0,7,0,0,7,0,0,0,0
peg_9,HDR,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,727,697,630,450,180,0,140,35,164,14,2,33,0,98,5,28
peg_11,HDR,727,697,58,47,11,0,0,8,10,0,1,3,0,0,7,0
peg_12,Reference,1392,1378,1253,1161,92,0,1,5,87,1,4,86,0,0,1,0
peg_12,HDR,1392,1378,123,113,10,0,1,0,9,1,0,9,0,0,0,0
peg_13,Reference,604,598,572,535,37,0,7,0,33,4,0,30,0,3,0,0
peg_13,HDR,604,598,26,24,2,0,2,0,0,2,0,0,0,0,0,0
peg_14,Reference,588,585,545,526,19,0,0,2,18,0,1,17,0,0,1,0
peg_14,HDR,588,585,40,39,1,0,0,0,1,0,0,1,0,0,0,0
peg_15,Reference,2759,2736,2493,2236,257,0,3,32,229,3,25,222,0,0,7,0
peg_15,HDR,2759,2736,240,196,44,0,2,3,39,2,3,39,0,0,0,0
peg_16,Reference,8,8,8,7,1,0,0,0,1,0,0,1,0,0,0,0
peg_16,HDR,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,192,175,124,111,13,0,0,6,7,0,6,7,0,0,0,0
peg_17,HDR,192,175,51,10,41,0,0,2,41,0,0,39,0,0,2,0
peg_18,Reference,1536,1475,1333,38,1295,0,1,13,1284,1,10,1281,0,0,3,0
peg_18,HDR,1536,1475,133,6,127,0,0,1,127,0,0,126,0,0,1,0
peg_19,Reference,178,171,163,135,28,0,0,9,21,0,7,19,0,0,2,0
peg_19,HDR,178,171,7,4,3,0,0,0,3,0,0,3,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,27,15,3,0,3,0,0,3,0,0,3,0,0,0,0,0
peg_21,HDR,27,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,HDR,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,5,5,3,0,3,0,0,3,0,0,3,0,0,0,0,0
peg_28,HDR,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,21,11,1,0,1,0,0,1,0,0,1,0,0,0,0,0
peg_29,HDR,21,11,9,0,9,0,0,9,9,0,0,0,0,0,9,0
peg_30,Reference,2147,1268,75,1,74,0,17,58,47,0,27,5,0,11,25,6
peg_30,HDR,2147,1268,87,18,69,0,15,22,51,7,11,33,0,7,10,1
peg_31,Reference,556,228,42,2,40,0,6,20,33,0,7,18,0,2,9,4
peg_31,HDR,556,228,42,18,24,0,13,9,9,13,2,2,0,0,7,0
peg_32,Reference,567,301,45,1,44,0,11,29,30,0,14,5,0,10,14,1
peg_32,HDR,567,301,18,3,15,0,0,15,8,0,7,0,0,0,8,0
peg_33,Reference,106,55,4,0,4,0,0,3,3,0,1,1,0,0,2,0
peg_33,HDR,106,55,15,8,7,0,1,1,5,1,1,5,0,0,0,0
peg_34,Reference,419,362,346,212,134,0,0,11,127,0,7,123,0,0,4,0
peg_34,HDR,419,362,13,11,2,0,1,0,1,1,0,1,0,0,0,0
peg_35,Reference,559,497,451,180,271,0,0,127,147,0,124,144,0,0,3,0
peg_35,HDR,559,497,35,29,6,0,0,5,5,0,1,1,0,0,4,0
peg_36,Reference,730,584,456,222,234,0,4,13,228,3,3,217,0,1,10,0
peg_36,HDR,730,584,114,106,8,0,0,2,6,0,2,6,0,0,0,0
peg_37,Reference,1394,841,42,2,40,0,7,25,34,0,6,8,0,7,19,0
peg_37,HDR,1394,841,349,11,338,0,44,16,327,6,3,282,2,34,9,2
peg_38,Reference,90,24,7,0,7,0,0,7,0,0,7,0,0,0,0,0
peg_38,HDR,90,24,1,0,1,0,1,0,1,0,0,0,0,1,0,0
peg_39,Reference,1223,1001,416,0,416,0,7,186,241,0,173,225,2,5,11,0
peg_39,HDR,1223,1001,135,11,124,0,8,10,116,6,2,106,0,2,8,0
peg_40,Reference,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_40,HDR,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,7877,7720,6425,4659,1766,0,30,91,1672,19,75,1645,0,11,16,0
peg_42,HDR,7877,7720,1182,1110,72,0,19,7,48,17,7,46,0,2,0,0
peg_43,Reference,7775,7556,6889,6411,478,0,20,113,360,14,104,345,0,6,9,0
peg_43,HDR,7775,7556,643,586,57,0,30,8,27,25,5,22,0,2,0,3
peg_44,Reference,3701,3652,3494,2564,930,0,5,42,894,4,32,883,0,1,10,0
peg_44,HDR,3701,3652,142,137,5,0,2,1,2,2,1,2,0,0,0,0
peg_45,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_45,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,92,68,20,0,20,0,10,13,19,0,1,4,0,3,5,7
peg_46,HDR,92,68,6,3,3,0,0,1,3,0,0,2,0,0,1,0
peg_47,Reference,2578,1181,134,0,134,0,52,65,128,0,5,64,1,5,13,46
peg_47,HDR,2578,1181,406,20,386,0,115,292,295,11,3,62,77,21,206,6
peg_48,Reference,4152,4069,3558,3263,295,0,5,55,240,1,54,235,0,4,1,0
peg_48,HDR,4152,4069,432,400,32,0,5,4,23,5,4,23,0,0,0,0
peg_49,Reference,112,112,110,96,14,0,0,0,14,0,0,14,0,0,0,0
peg_49,HDR,112,112,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_50,Reference,2686,2650,2285,2063,222,0,1,28,195,1,26,193,0,0,2,0
peg_50,HDR,2686,2650,274,248,26,0,7,3,16,7,3,16,0,0,0,0
peg_51,Reference,546,497,458,228,230,0,2,133,102,2,126,95,0,0,7,0
peg_51,HDR,546,497,25,21,4,0,3,1,1,2,1,0,0,1,0,0
peg_52,Reference,438,422,384,176,208,0,2,4,203,1,4,202,0,1,0,0
peg_52,HDR,438,422,31,27,4,0,0,0,4,0,0,4,0,0,0,0
peg_53,Reference,214,204,182,115,67,0,4,8,57,2,8,55,0,2,0,0
peg_53,HDR,214,204,13,10,3,0,0,1,3,0,0,2,0,0,1,0
peg_54,Reference,258,219,216,200,16,0,1,2,13,1,2,13,0,0,0,0
peg_54,HDR,258,219,3,1,2,0,1,0,1,1,0,1,0,0,0,0
peg_55,Reference,79,73,73,61,12,0,0,2,11,0,1,10,0,0,1,0
peg_55,HDR,79,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_56,Reference,113,76,76,68,8,0,0,4,4,0,4,4,0,0,0,0
peg_56,HDR,113,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,238,229,228,217,11,0,1,0,10,1,0,10,0,0,0,0
peg_57,HDR,238,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,581,543,542,212,330,0,3,304,31,3,296,23,0,0,8,0
peg_58,HDR,581,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,169,164,164,151,13,0,1,0,12,1,0,12,0,0,0,0
peg_59,HDR,169,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,332,304,298,206,92,0,1,26,67,0,25,65,0,1,1,0
peg_61,HDR,332,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,757,729,725,639,86,0,5,36,49,3,34,46,0,1,1,1
peg_62,HDR,757,729,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,408,381,380,186,194,0,1,16,178,1,15,177,0,0,1,0
peg_63,HDR,408,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_64,Reference,647,637,637,602,35,0,0,1,34,0,1,34,0,0,0,0
peg_64,HDR,647,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,466,450,446,398,48,0,0,25,44,0,4,23,0,0,21,0
peg_65,HDR,466,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,901,892,884,793,91,0,7,14,76,5,10,70,0,2,4,0
peg_67,HDR,901,892,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,425,376,369,248,121,0,6,15,106,5,10,100,0,1,5,0
peg_70,HDR,425,376,7,5,2,0,2,0,0,2,0,0,0,0,0,0
peg_71,Reference,620,608,605,359,246,0,1,28,221,1,24,217,0,0,4,0
peg_71,HDR,620,608,3,2,1,0,0,0,1,0,0,1,0,0,0,0
peg_72,Reference,438,407,382,369,13,0,0,3,10,0,3,10,0,0,0,0
peg_72,HDR,438,407,24,0,24,0,2,0,22,2,0,22,0,0,0,0
peg_73,Reference,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
peg_73,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,89,89,88,85,3,0,0,0,3,0,0,3,0,0,0,0
peg_74,HDR,89,89,1,0,1,0,1,0,1,0,0,0,0,1,0,0
peg_75,Reference,575,568,565,480,85,0,3,52,36,0,49,30,0,3,3,0
peg_75,HDR,575,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,1128,1122,1116,1062,54,0,4,6,47,1,6,44,0,3,0,0
peg_76,HDR,1128,1122,2,0,2,0,0,1,1,0,1,1,0,0,0,0
peg_77,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,2,2,2,0,2,0,0,2,2,0,0,0,0,0,2,0
peg_78,HDR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,5,2,2,0,2,0,0,2,2,0,0,0,0,0,2,0
peg_82,HDR,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
