peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,57,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,762,761,743,631,112,0,12,0,100,12,0,100,0,0,0,0
peg_2,HDR,762,761,16,16,0,0,0,0,0,0,0,0,0,0,0,0
peg_3,Reference,1462,1453,1221,1050,171,0,12,4,164,4,3,155,0,8,1,0
peg_3,HDR,1462,1453,229,212,17,0,1,1,15,1,1,15,0,0,0,0
peg_4,Reference,462,461,448,401,47,0,0,1,46,0,1,46,0,0,0,0
peg_4,HDR,462,461,12,9,3,0,0,0,3,0,0,3,0,0,0,0
peg_5,Reference,1571,1568,1369,1165,204,0,28,53,139,13,38,138,14,0,0,1
peg_5,HDR,1571,1568,199,182,17,0,0,0,17,0,0,17,0,0,0,0
peg_6,Reference,761,758,591,551,40,0,0,1,39,0,1,39,0,0,0,0
peg_6,HDR,761,758,148,142,6,0,0,0,6,0,0,6,0,0,0,0
peg_7,Reference,1854,1843,1664,1500,164,0,1,1,163,1,0,162,0,0,1,0
peg_7,HDR,1854,1843,179,154,25,0,0,0,25,0,0,25,0,0,0,0
peg_8,Reference,50,49,49,0,49,0,0,49,2,0,47,0,0,0,2,0
peg_8,HDR,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,20,15,2,0,2,0,1,0,2,0,0,1,0,1,0,0
peg_9,HDR,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,880,869,777,627,150,0,53,33,73,50,27,64,0,3,6,0
peg_11,HDR,880,869,80,77,3,0,0,0,3,0,0,3,0,0,0,0
peg_12,Reference,714,712,645,565,80,0,0,1,79,0,1,79,0,0,0,0
peg_12,HDR,714,712,64,51,13,0,9,2,10,1,2,2,0,8,0,0
peg_13,Reference,255,255,246,231,15,0,1,2,13,0,2,12,0,1,0,0
peg_13,HDR,255,255,9,9,0,0,0,0,0,0,0,0,0,0,0,0
peg_14,Reference,2045,2044,1877,1703,174,0,0,6,170,0,4,168,0,0,2,0
peg_14,HDR,2045,2044,166,148,18,0,0,1,17,0,1,17,0,0,0,0
peg_15,Reference,4539,4518,3681,3274,407,0,0,62,351,0,56,345,0,0,6,0
peg_15,HDR,4539,4518,833,692,141,0,0,1,140,0,1,140,0,0,0,0
peg_16,Reference,96,95,88,72,16,0,0,0,16,0,0,16,0,0,0,0
peg_16,HDR,96,95,7,7,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,361,356,329,260,69,0,0,6,69,0,0,63,0,0,6,0
peg_17,HDR,361,356,27,17,10,0,0,1,9,0,1,9,0,0,0,0
peg_18,Reference,618,609,571,78,493,0,0,254,249,0,244,239,0,0,10,0
peg_18,HDR,618,609,37,17,20,0,1,1,20,0,0,18,0,1,1,0
peg_19,Reference,326,285,272,185,87,0,0,1,86,0,1,86,0,0,0,0
peg_19,HDR,326,285,13,7,6,0,0,0,6,0,0,6,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,HDR,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,4,4,4,0,4,0,0,4,0,0,4,0,0,0,0,0
peg_24,HDR,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,39,33,12,0,12,0,0,12,12,0,0,0,0,0,12,0
peg_29,HDR,39,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,232,162,53,0,53,0,12,2,52,0,1,39,0,12,1,0
peg_30,HDR,232,162,19,12,7,0,0,0,7,0,0,7,0,0,0,0
peg_31,Reference,79,69,34,0,34,0,0,2,32,0,2,32,0,0,0,0
peg_31,HDR,79,69,26,20,6,0,1,1,4,1,1,4,0,0,0,0
peg_32,Reference,126,101,19,0,19,0,0,0,19,0,0,19,0,0,0,0
peg_32,HDR,126,101,9,4,5,0,1,1,5,0,0,4,0,0,0,1
peg_33,Reference,91,71,47,0,47,0,5,2,45,0,2,40,0,5,0,0
peg_33,HDR,91,71,10,8,2,0,2,0,0,2,0,0,0,0,0,0
peg_34,Reference,997,992,939,841,98,0,2,16,82,0,16,80,0,2,0,0
peg_34,HDR,997,992,51,46,5,0,2,0,3,2,0,3,0,0,0,0
peg_35,Reference,1212,1192,1016,733,283,0,51,1,244,38,1,231,0,13,0,0
peg_35,HDR,1212,1192,168,144,24,0,14,6,4,14,6,4,0,0,0,0
peg_36,Reference,1550,1377,1206,825,381,0,3,8,371,3,7,370,0,0,1,0
peg_36,HDR,1550,1377,165,151,14,0,5,0,11,3,0,9,0,2,0,0
peg_37,Reference,356,54,21,1,20,0,16,1,19,0,1,3,0,16,0,0
peg_37,HDR,356,54,18,8,10,0,0,0,10,0,0,10,0,0,0,0
peg_38,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_38,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_39,Reference,208,171,49,0,49,0,1,41,7,1,41,7,0,0,0,0
peg_39,HDR,208,171,102,6,96,0,9,3,94,2,0,84,0,7,3,0
peg_40,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_40,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,13901,13883,12161,10733,1428,0,35,178,1222,32,174,1215,0,3,4,0
peg_42,HDR,13901,13883,1479,1386,93,0,32,11,65,22,6,50,0,10,5,0
peg_43,Reference,9403,9317,8490,7143,1347,0,53,185,1122,44,181,1109,0,9,4,0
peg_43,HDR,9403,9317,784,754,30,0,14,0,16,14,0,16,0,0,0,0
peg_44,Reference,6049,6045,5760,5070,690,0,7,111,572,7,111,572,0,0,0,0
peg_44,HDR,6049,6045,283,254,29,0,3,13,13,3,13,13,0,0,0,0
peg_45,Reference,27,26,3,0,3,0,0,0,3,0,0,3,0,0,0,0
peg_45,HDR,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,36,33,27,0,27,0,4,13,14,0,13,10,0,4,0,0
peg_46,HDR,36,33,5,4,1,0,0,0,1,0,0,1,0,0,0,0
peg_47,Reference,163,133,72,1,71,0,4,4,71,0,0,67,0,0,0,4
peg_47,HDR,163,133,43,16,27,0,9,2,19,8,0,16,0,1,2,0
peg_48,Reference,16709,16689,15673,14395,1278,0,19,177,1116,9,153,1082,0,10,24,0
peg_48,HDR,16709,16689,918,871,47,0,8,0,40,7,0,39,0,1,0,0
peg_49,Reference,495,491,478,454,24,0,1,2,22,0,2,21,0,1,0,0
peg_49,HDR,495,491,12,11,1,0,0,0,1,0,0,1,0,0,0,0
peg_50,Reference,9182,9178,8759,8009,750,0,152,27,578,147,24,572,1,4,2,0
peg_50,HDR,9182,9178,413,388,25,0,0,0,25,0,0,25,0,0,0,0
peg_51,Reference,1350,1328,1157,764,393,0,38,44,313,36,44,311,0,2,0,0
peg_51,HDR,1350,1328,164,149,15,0,1,2,13,0,1,13,1,0,0,0
peg_52,Reference,1683,1645,1474,1123,351,0,1,73,279,1,71,277,0,0,2,0
peg_52,HDR,1683,1645,164,153,11,0,0,5,6,0,5,6,0,0,0,0
peg_53,Reference,1267,1247,1183,991,192,0,0,11,181,0,11,181,0,0,0,0
peg_53,HDR,1267,1247,61,60,1,0,0,0,1,0,0,1,0,0,0,0
peg_54,Reference,792,751,747,655,92,0,0,5,88,0,4,87,0,0,1,0
peg_54,HDR,792,751,4,2,2,0,2,0,0,2,0,0,0,0,0,0
peg_55,Reference,629,625,623,566,57,0,0,10,47,0,10,47,0,0,0,0
peg_55,HDR,629,625,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_56,Reference,480,428,424,392,32,0,2,6,25,1,6,24,0,1,0,0
peg_56,HDR,480,428,2,0,2,0,0,2,0,0,2,0,0,0,0,0
peg_57,Reference,609,593,593,529,64,0,0,13,51,0,13,51,0,0,0,0
peg_57,HDR,609,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,1692,1630,1621,1389,232,0,5,69,159,5,68,158,0,0,1,0
peg_58,HDR,1692,1630,8,8,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,692,673,673,550,123,0,0,73,50,0,73,50,0,0,0,0
peg_59,HDR,692,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,2689,2647,2641,2379,262,0,0,36,227,0,35,226,0,0,1,0
peg_61,HDR,2689,2647,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,4441,4414,4382,4064,318,0,8,50,269,2,47,260,0,6,3,0
peg_62,HDR,4441,4414,22,21,1,0,0,0,1,0,0,1,0,0,0,0
peg_63,Reference,456,431,418,310,108,0,1,34,76,1,31,73,0,0,3,0
peg_63,HDR,456,431,12,12,0,0,0,0,0,0,0,0,0,0,0,0
peg_64,Reference,1121,1113,1111,932,179,0,6,15,159,5,15,158,0,1,0,0
peg_64,HDR,1121,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,1303,1283,1276,1103,173,0,5,86,86,5,82,82,0,0,4,0
peg_65,HDR,1303,1283,7,3,4,0,0,0,4,0,0,4,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,7395,7341,7295,6718,577,0,44,112,433,41,103,421,0,3,9,0
peg_67,HDR,7395,7341,36,31,5,0,0,0,5,0,0,5,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,938,663,644,472,172,0,18,29,125,18,29,125,0,0,0,0
peg_70,HDR,938,663,18,4,14,0,10,0,5,9,0,4,0,1,0,0
peg_71,Reference,1840,1805,1799,1629,170,0,6,27,143,4,23,137,0,2,4,0
peg_71,HDR,1840,1805,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_72,Reference,1207,1189,1135,1045,90,0,5,4,83,5,2,81,0,0,2,0
peg_72,HDR,1207,1189,29,22,7,0,1,0,6,1,0,6,0,0,0,0
peg_73,Reference,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0
peg_73,HDR,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,454,453,453,422,31,0,1,0,31,0,0,30,0,1,0,0
peg_74,HDR,454,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,3457,3451,3433,3094,339,0,4,37,299,4,36,298,0,0,1,0
peg_75,HDR,3457,3451,8,8,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,3412,3310,3302,3127,175,0,13,31,149,12,14,131,0,1,17,0
peg_76,HDR,3412,3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
