peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,522,521,510,426,84,0,0,0,84,0,0,84,0,0,0,0
peg_2,HDR,522,521,11,11,0,0,0,0,0,0,0,0,0,0,0,0
peg_3,Reference,884,882,783,705,78,0,2,22,55,2,21,54,0,0,1,0
peg_3,HDR,884,882,99,94,5,0,0,0,5,0,0,5,0,0,0,0
peg_4,Reference,419,419,413,374,39,0,1,0,38,1,0,38,0,0,0,0
peg_4,HDR,419,419,6,6,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,1153,1153,1064,848,216,0,55,61,147,8,14,147,47,0,0,0
peg_5,HDR,1153,1153,88,84,4,0,4,0,0,4,0,0,0,0,0,0
peg_6,Reference,562,561,488,447,41,0,2,0,39,2,0,39,0,0,0,0
peg_6,HDR,562,561,62,60,2,0,1,0,1,1,0,1,0,0,0,0
peg_7,Reference,1088,1086,1013,888,125,0,0,0,125,0,0,125,0,0,0,0
peg_7,HDR,1088,1086,70,53,17,0,0,0,17,0,0,17,0,0,0,0
peg_8,Reference,41,40,40,0,40,0,0,40,2,0,38,0,0,0,2,0
peg_8,HDR,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,6,6,6,0,6,0,0,6,6,0,0,0,0,0,6,0
peg_9,HDR,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,639,628,526,438,88,0,30,29,35,30,23,29,0,0,6,0
peg_11,HDR,639,628,27,25,2,0,1,0,1,1,0,1,0,0,0,0
peg_12,Reference,562,560,528,442,86,0,2,1,84,1,0,84,1,0,0,0
peg_12,HDR,562,560,32,23,9,0,8,0,2,7,0,1,0,1,0,0
peg_13,Reference,300,300,284,243,41,0,10,4,27,10,4,27,0,0,0,0
peg_13,HDR,300,300,14,14,0,0,0,0,0,0,0,0,0,0,0,0
peg_14,Reference,1362,1362,1248,1134,114,0,2,6,106,2,6,106,0,0,0,0
peg_14,HDR,1362,1362,114,113,1,0,0,0,1,0,0,1,0,0,0,0
peg_15,Reference,2669,2663,2386,2099,287,0,1,120,172,1,114,166,0,0,6,0
peg_15,HDR,2669,2663,273,258,15,0,0,1,14,0,1,14,0,0,0,0
peg_16,Reference,67,67,62,60,2,0,0,0,2,0,0,2,0,0,0,0
peg_16,HDR,67,67,5,5,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,291,249,239,178,61,0,0,1,61,0,0,60,0,0,1,0
peg_17,HDR,291,249,10,7,3,0,0,0,3,0,0,3,0,0,0,0
peg_18,Reference,348,337,315,63,252,0,0,147,106,0,146,105,0,0,1,0
peg_18,HDR,348,337,22,8,14,0,0,1,14,0,0,13,0,0,1,0
peg_19,Reference,315,252,242,171,71,0,1,1,69,1,1,69,0,0,0,0
peg_19,HDR,315,252,10,9,1,0,0,0,1,0,0,1,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,HDR,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,2,2,2,0,2,0,0,2,2,0,0,0,0,0,2,0
peg_22,HDR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,9,3,2,0,2,0,0,2,1,0,1,0,0,0,1,0
peg_24,HDR,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,HDR,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,163,65,18,1,17,0,0,3,15,0,2,14,0,0,1,0
peg_30,HDR,163,65,9,7,2,0,1,0,1,1,0,1,0,0,0,0
peg_31,Reference,51,34,20,0,20,0,1,1,20,0,0,19,0,0,0,1
peg_31,HDR,51,34,10,7,3,0,1,0,2,1,0,2,0,0,0,0
peg_32,Reference,126,83,16,0,16,0,0,1,15,0,1,15,0,0,0,0
peg_32,HDR,126,83,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_33,Reference,41,18,9,1,8,0,1,0,8,0,0,7,0,1,0,0
peg_33,HDR,41,18,7,6,1,0,1,0,0,1,0,0,0,0,0,0
peg_34,Reference,796,792,750,647,103,0,0,21,82,0,21,82,0,0,0,0
peg_34,HDR,796,792,37,34,3,0,3,0,0,3,0,0,0,0,0,0
peg_35,Reference,877,870,770,630,140,0,19,18,104,19,17,103,0,0,1,0
peg_35,HDR,877,870,94,88,6,0,1,0,5,1,0,5,0,0,0,0
peg_36,Reference,1053,884,786,584,202,0,9,8,188,9,5,185,0,0,3,0
peg_36,HDR,1053,884,79,62,17,0,8,0,10,7,0,9,0,1,0,0
peg_37,Reference,228,59,20,2,18,0,11,3,15,0,3,4,0,11,0,0
peg_37,HDR,228,59,20,6,14,0,1,0,14,0,0,13,0,1,0,0
peg_38,Reference,4,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_38,HDR,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_39,Reference,138,109,39,1,38,0,0,32,6,0,32,6,0,0,0,0
peg_39,HDR,138,109,40,4,36,0,3,3,36,0,0,30,0,3,3,0
peg_40,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_40,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,6402,6391,5910,5313,597,0,26,119,466,18,113,452,0,8,6,0
peg_42,HDR,6402,6391,421,404,17,0,4,0,13,4,0,13,0,0,0,0
peg_43,Reference,4284,4174,3879,3516,363,0,0,70,293,0,70,293,0,0,0,0
peg_43,HDR,4284,4174,281,270,11,0,6,0,5,6,0,5,0,0,0,0
peg_44,Reference,3497,3493,3401,3116,285,0,0,59,227,0,58,226,0,0,1,0
peg_44,HDR,3497,3493,84,78,6,0,0,5,1,0,5,1,0,0,0,0
peg_45,Reference,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_45,HDR,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,56,49,47,0,47,0,3,28,19,0,28,16,0,3,0,0
peg_46,HDR,56,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_47,Reference,102,55,31,2,29,0,0,1,29,0,0,28,0,0,1,0
peg_47,HDR,102,55,16,11,5,0,4,0,1,4,0,1,0,0,0,0
peg_48,Reference,6941,6934,6657,6232,425,0,10,86,332,10,83,329,0,0,3,0
peg_48,HDR,6941,6934,225,211,14,0,1,2,11,1,2,11,0,0,0,0
peg_49,Reference,431,428,420,400,20,0,1,2,17,1,2,17,0,0,0,0
peg_49,HDR,431,428,8,8,0,0,0,0,0,0,0,0,0,0,0,0
peg_50,Reference,4400,4398,4271,3919,352,0,51,10,291,51,10,291,0,0,0,0
peg_50,HDR,4400,4398,116,113,3,0,0,0,3,0,0,3,0,0,0,0
peg_51,Reference,750,746,674,489,185,0,8,66,111,8,66,111,0,0,0,0
peg_51,HDR,750,746,68,62,6,0,2,0,4,2,0,4,0,0,0,0
peg_52,Reference,975,907,832,740,92,0,0,9,83,0,9,83,0,0,0,0
peg_52,HDR,975,907,74,71,3,0,1,0,2,1,0,2,0,0,0,0
peg_53,Reference,984,975,940,845,95,0,3,0,92,3,0,92,0,0,0,0
peg_53,HDR,984,975,32,31,1,0,1,0,0,1,0,0,0,0,0,0
peg_54,Reference,493,437,432,382,50,0,0,6,45,0,5,44,0,0,1,0
peg_54,HDR,493,437,5,5,0,0,0,0,0,0,0,0,0,0,0,0
peg_55,Reference,437,431,431,401,30,0,0,6,24,0,6,24,0,0,0,0
peg_55,HDR,437,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_56,Reference,303,230,230,198,32,0,0,14,18,0,14,18,0,0,0,0
peg_56,HDR,303,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,508,501,500,455,45,0,0,10,35,0,10,35,0,0,0,0
peg_57,HDR,508,501,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,1221,1176,1172,1053,119,0,1,29,90,1,28,89,0,0,1,0
peg_58,HDR,1221,1176,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,460,445,445,369,76,0,4,49,23,4,49,23,0,0,0,0
peg_59,HDR,460,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,1093,1064,1058,975,83,0,2,11,71,2,10,70,0,0,1,0
peg_61,HDR,1093,1064,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,1838,1822,1805,1673,132,0,2,21,112,0,20,109,0,2,1,0
peg_62,HDR,1838,1822,7,7,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,341,306,296,230,66,0,0,6,60,0,6,60,0,0,0,0
peg_63,HDR,341,306,7,6,1,0,1,0,0,1,0,0,0,0,0,0
peg_64,Reference,949,942,940,819,121,0,0,33,88,0,33,88,0,0,0,0
peg_64,HDR,949,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,1027,1006,1000,847,153,0,11,74,69,10,74,68,0,1,0,0
peg_65,HDR,1027,1006,3,0,3,0,2,0,1,2,0,1,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,2960,2941,2931,2779,152,0,7,45,107,3,40,102,2,2,3,0
peg_67,HDR,2960,2941,6,6,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,631,496,490,395,95,0,7,15,78,6,11,73,0,1,4,0
peg_70,HDR,631,496,6,3,3,0,3,0,0,3,0,0,0,0,0,0
peg_71,Reference,1391,1344,1329,1201,128,0,0,11,117,0,11,117,0,0,0,0
peg_71,HDR,1391,1344,9,7,2,0,2,0,2,0,0,0,0,2,0,0
peg_72,Reference,1087,1067,1041,956,85,0,5,22,58,5,22,58,0,0,0,0
peg_72,HDR,1087,1067,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_73,Reference,4,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0
peg_73,HDR,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,208,208,207,188,19,0,0,0,19,0,0,19,0,0,0,0
peg_74,HDR,208,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,1394,1388,1378,1284,94,0,2,18,75,2,17,74,0,0,1,0
peg_75,HDR,1394,1388,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,1246,1215,1200,1114,86,0,2,23,69,1,16,61,0,1,7,0
peg_76,HDR,1246,1215,1,0,1,0,0,0,1,0,0,1,0,0,0,0
peg_77,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0
peg_81,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,14,7,7,0,7,0,0,7,0,0,7,0,0,0,0,0
