peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,854,849,721,691,30,0,2,2,27,1,2,26,0,1,0,0
peg_2,HDR,854,849,107,88,19,0,10,0,9,10,0,9,0,0,0,0
peg_3,Reference,1506,1445,1292,707,585,0,11,437,188,8,389,137,0,3,48,0
peg_3,HDR,1506,1445,148,144,4,0,0,0,4,0,0,4,0,0,0,0
peg_4,Reference,1009,1009,1004,968,36,0,1,0,35,1,0,35,0,0,0,0
peg_4,HDR,1009,1009,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,2297,2297,2052,1903,149,0,10,4,147,0,2,135,0,10,2,0
peg_5,HDR,2297,2297,242,234,8,0,0,4,4,0,4,4,0,0,0,0
peg_6,Reference,947,944,752,701,51,0,0,0,51,0,0,51,0,0,0,0
peg_6,HDR,947,944,191,155,36,0,1,0,35,1,0,35,0,0,0,0
peg_7,Reference,1158,1158,1031,893,138,0,1,1,137,0,1,136,0,1,0,0
peg_7,HDR,1158,1158,126,52,74,0,3,0,71,3,0,71,0,0,0,0
peg_8,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_8,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,33,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,HDR,33,17,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_10,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,2163,2119,2047,979,1068,0,12,75,1002,7,59,981,0,5,16,0
peg_11,HDR,2163,2119,71,37,34,0,11,16,8,10,15,8,1,0,0,0
peg_12,Reference,645,623,483,471,12,0,0,0,12,0,0,12,0,0,0,0
peg_12,HDR,645,623,139,134,5,0,0,0,5,0,0,5,0,0,0,0
peg_13,Reference,463,463,400,376,24,0,0,0,24,0,0,24,0,0,0,0
peg_13,HDR,463,463,62,54,8,0,0,0,8,0,0,8,0,0,0,0
peg_14,Reference,5735,5729,5570,5102,468,0,3,8,460,0,8,457,0,3,0,0
peg_14,HDR,5735,5729,156,138,18,0,0,0,18,0,0,18,0,0,0,0
peg_15,Reference,11084,11039,10471,9966,505,0,9,16,482,9,14,480,0,0,2,0
peg_15,HDR,11084,11039,563,516,47,0,0,0,47,0,0,47,0,0,0,0
peg_16,Reference,917,917,914,866,48,0,0,22,26,0,22,26,0,0,0,0
peg_16,HDR,917,917,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,250,243,225,207,18,0,0,6,14,0,4,12,0,0,2,0
peg_17,HDR,250,243,18,11,7,0,1,0,6,1,0,6,0,0,0,0
peg_18,Reference,243,160,119,70,49,0,6,12,31,6,12,31,0,0,0,0
peg_18,HDR,243,160,41,7,34,0,1,0,34,0,0,33,0,1,0,0
peg_19,Reference,333,325,311,263,48,0,1,35,15,0,33,12,0,1,2,0
peg_19,HDR,333,325,14,12,2,0,0,0,2,0,0,2,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,16,7,5,0,5,0,0,5,5,0,0,0,0,0,5,0
peg_21,HDR,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,12,8,2,0,2,0,0,2,0,0,2,0,0,0,0,0
peg_29,HDR,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,1723,1008,227,3,224,0,71,131,181,0,42,83,1,10,28,60
peg_30,HDR,1723,1008,52,10,42,0,28,23,19,8,4,4,11,7,6,2
peg_31,Reference,1214,332,79,0,79,0,15,54,68,3,8,10,0,12,46,0
peg_31,HDR,1214,332,75,44,31,0,16,8,19,6,6,7,0,10,2,0
peg_32,Reference,333,261,34,1,33,0,2,22,32,0,1,9,0,2,21,0
peg_32,HDR,333,261,17,5,12,0,9,2,12,0,0,3,0,7,0,2
peg_33,Reference,228,172,62,2,60,0,2,0,60,0,0,58,0,2,0,0
peg_33,HDR,228,172,30,20,10,0,3,4,8,1,1,3,0,2,3,0
peg_34,Reference,1317,1288,1224,1029,195,0,37,41,126,29,40,117,0,8,1,0
peg_34,HDR,1317,1288,58,40,18,0,17,1,5,12,0,1,1,4,0,0
peg_35,Reference,2132,2043,1816,1344,472,0,6,146,330,2,140,320,0,4,6,0
peg_35,HDR,2132,2043,173,143,30,0,18,1,14,15,1,11,0,3,0,0
peg_36,Reference,2224,2107,1650,979,671,0,11,3,662,7,2,657,0,4,1,0
peg_36,HDR,2224,2107,436,395,41,0,5,0,38,3,0,36,0,2,0,0
peg_37,Reference,1077,526,178,2,176,0,12,19,158,3,9,152,6,2,3,1
peg_37,HDR,1077,526,54,6,48,0,13,7,38,10,0,28,0,3,7,0
peg_38,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_38,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_39,Reference,877,603,253,3,250,0,58,93,238,0,9,153,3,4,30,51
peg_39,HDR,877,603,177,13,164,0,18,27,148,8,3,124,5,5,19,0
peg_40,Reference,188,100,37,0,37,0,0,37,1,0,36,0,0,0,1,0
peg_40,HDR,188,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,23903,23755,21838,18052,3786,0,845,88,3402,340,44,2854,0,504,43,1
peg_42,HDR,23903,23755,1812,1726,86,0,36,0,54,32,0,50,0,4,0,0
peg_43,Reference,11876,11860,11406,10069,1337,0,35,99,1221,21,95,1203,0,14,4,0
peg_43,HDR,11876,11860,378,357,21,0,5,1,15,5,1,15,0,0,0,0
peg_44,Reference,4570,4557,4241,4014,227,0,2,9,221,0,6,216,0,2,3,0
peg_44,HDR,4570,4557,199,192,7,0,1,0,6,1,0,6,0,0,0,0
peg_45,Reference,6,5,3,0,3,0,3,0,3,0,0,0,0,3,0,0
peg_45,HDR,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,178,156,66,0,66,0,11,54,44,0,21,6,1,6,28,4
peg_46,HDR,178,156,18,9,9,0,7,1,3,6,0,2,0,0,0,1
peg_47,Reference,2313,1492,200,1,199,0,23,36,189,0,9,142,1,21,25,1
peg_47,HDR,2313,1492,81,31,50,0,37,9,26,21,3,8,0,12,2,4
peg_48,Reference,17175,17145,16562,13236,3326,0,22,95,3225,8,93,3209,0,14,2,0
peg_48,HDR,17175,17145,548,490,58,0,3,0,55,3,0,55,0,0,0,0
peg_49,Reference,241,240,239,224,15,0,0,0,15,0,0,15,0,0,0,0
peg_49,HDR,241,240,1,0,1,0,1,0,0,1,0,0,0,0,0,0
peg_50,Reference,7344,7135,6845,6424,421,0,10,20,392,10,19,391,0,0,1,0
peg_50,HDR,7344,7135,274,251,23,0,1,0,22,1,0,22,0,0,0,0
peg_51,Reference,2345,2242,2045,1385,660,0,98,56,518,94,48,506,0,4,8,0
peg_51,HDR,2345,2242,187,151,36,0,19,0,18,18,0,17,0,1,0,0
peg_52,Reference,1526,1509,1275,1014,261,0,15,15,253,1,7,234,0,11,5,3
peg_52,HDR,1526,1509,227,152,75,0,3,0,72,3,0,72,0,0,0,0
peg_53,Reference,555,552,531,509,22,0,0,5,18,0,4,17,0,0,1,0
peg_53,HDR,555,552,15,13,2,0,2,0,1,1,0,0,0,1,0,0
peg_54,Reference,281,259,251,205,46,0,0,1,46,0,0,45,0,0,1,0
peg_54,HDR,281,259,8,8,0,0,0,0,0,0,0,0,0,0,0,0
peg_55,Reference,139,136,51,46,5,0,0,0,5,0,0,5,0,0,0,0
peg_55,HDR,139,136,85,79,6,0,0,0,6,0,0,6,0,0,0,0
peg_56,Reference,144,92,91,88,3,0,0,2,1,0,2,1,0,0,0,0
peg_56,HDR,144,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,195,191,191,135,56,0,2,1,53,2,1,53,0,0,0,0
peg_57,HDR,195,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,646,622,622,579,43,0,0,1,42,0,1,42,0,0,0,0
peg_58,HDR,646,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,308,292,292,279,13,0,1,0,12,1,0,12,0,0,0,0
peg_59,HDR,308,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,524,520,519,473,46,0,2,3,44,1,1,41,0,1,2,0
peg_61,HDR,524,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,953,937,932,846,86,0,1,35,66,0,20,50,0,1,15,0
peg_62,HDR,953,937,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,166,142,137,133,4,0,0,1,3,0,1,3,0,0,0,0
peg_63,HDR,166,142,5,5,0,0,0,0,0,0,0,0,0,0,0,0
peg_64,Reference,335,328,328,317,11,0,0,3,9,0,2,8,0,0,1,0
peg_64,HDR,335,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,280,252,252,227,25,0,11,0,14,11,0,14,0,0,0,0
peg_65,HDR,280,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,1566,1563,1540,1385,155,0,14,8,133,14,8,133,0,0,0,0
peg_67,HDR,1566,1563,8,2,6,0,0,2,6,0,0,4,0,0,2,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,615,562,553,193,360,0,1,346,13,1,346,13,0,0,0,0
peg_70,HDR,615,562,4,3,1,0,1,0,1,0,0,0,0,1,0,0
peg_71,Reference,548,543,542,474,68,0,10,3,55,10,3,55,0,0,0,0
peg_71,HDR,548,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_72,Reference,449,441,427,386,41,0,6,1,35,6,0,34,0,0,1,0
peg_72,HDR,449,441,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_73,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_73,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,271,270,269,259,10,0,0,2,8,0,2,8,0,0,0,0
peg_74,HDR,271,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,491,488,485,446,39,0,17,4,24,11,1,21,3,3,0,0
peg_75,HDR,491,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,468,463,462,404,58,0,0,0,58,0,0,58,0,0,0,0
peg_76,HDR,468,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
