peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,223,216,213,206,7,0,0,0,7,0,0,7,0,0,0,0
peg_2,HDR,223,216,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_3,Reference,609,599,519,483,36,0,7,1,34,1,1,28,0,6,0,0
peg_3,HDR,609,599,75,69,6,0,0,0,6,0,0,6,0,0,0,0
peg_4,Reference,328,328,327,322,5,0,0,0,5,0,0,5,0,0,0,0
peg_4,HDR,328,328,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,479,477,360,347,13,0,3,2,9,2,1,9,1,0,0,0
peg_5,HDR,479,477,116,113,3,0,2,0,1,2,0,1,0,0,0,0
peg_6,Reference,414,414,364,328,36,0,1,1,34,1,1,34,0,0,0,0
peg_6,HDR,414,414,50,50,0,0,0,0,0,0,0,0,0,0,0,0
peg_7,Reference,557,540,519,486,33,0,5,0,28,5,0,28,0,0,0,0
peg_7,HDR,557,540,21,17,4,0,3,0,1,3,0,1,0,0,0,0
peg_8,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_8,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,510,334,316,230,86,0,0,17,85,0,1,69,0,0,16,0
peg_11,HDR,510,334,17,9,8,0,0,2,8,0,0,6,0,0,2,0
peg_12,Reference,1356,960,912,876,36,0,7,4,27,7,2,25,0,0,2,0
peg_12,HDR,1356,960,48,45,3,0,2,1,0,2,1,0,0,0,0,0
peg_13,Reference,90,90,87,83,4,0,0,0,4,0,0,4,0,0,0,0
peg_13,HDR,90,90,3,2,1,0,0,0,1,0,0,1,0,0,0,0
peg_14,Reference,3662,3662,3496,3327,169,0,5,6,159,5,5,158,0,0,1,0
peg_14,HDR,3662,3662,161,152,9,0,0,0,9,0,0,9,0,0,0,0
peg_15,Reference,5311,3916,3518,3363,155,0,65,9,84,62,8,82,1,2,0,0
peg_15,HDR,5311,3916,397,368,29,0,3,1,25,3,1,25,0,0,0,0
peg_16,Reference,111,111,109,105,4,0,0,3,1,0,3,1,0,0,0,0
peg_16,HDR,111,111,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,147,138,134,119,15,0,1,1,13,1,1,13,0,0,0,0
peg_17,HDR,147,138,4,2,2,0,0,0,2,0,0,2,0,0,0,0
peg_18,Reference,565,458,452,42,410,0,0,2,408,0,2,408,0,0,0,0
peg_18,HDR,565,458,5,4,1,0,0,0,1,0,0,1,0,0,0,0
peg_19,Reference,88,85,81,38,43,0,0,15,43,0,0,28,0,0,15,0
peg_19,HDR,88,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,58,15,8,0,8,0,0,8,8,0,0,0,0,0,8,0
peg_21,HDR,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,3,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_27,Reference,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,HDR,115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,4989,505,25,1,24,0,18,12,23,0,1,1,0,11,4,7
peg_30,HDR,4989,505,29,10,19,0,16,9,14,1,0,1,4,8,2,3
peg_31,Reference,285,109,3,0,3,0,0,3,1,0,2,0,0,0,1,0
peg_31,HDR,285,109,21,15,6,0,3,3,3,3,0,0,0,0,3,0
peg_32,Reference,214,97,16,0,16,0,2,15,7,0,7,1,2,0,6,0
peg_32,HDR,214,97,1,0,1,0,1,0,0,1,0,0,0,0,0,0
peg_33,Reference,51,34,9,0,9,0,0,5,6,0,3,4,0,0,2,0
peg_33,HDR,51,34,6,3,3,0,0,2,1,0,2,1,0,0,0,0
peg_34,Reference,184,183,179,68,111,0,0,1,110,0,1,110,0,0,0,0
peg_34,HDR,184,183,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_35,Reference,322,283,244,145,99,0,1,41,57,1,41,57,0,0,0,0
peg_35,HDR,322,283,30,27,3,0,1,0,2,1,0,2,0,0,0,0
peg_36,Reference,978,316,251,226,25,0,0,1,25,0,0,24,0,0,1,0
peg_36,HDR,978,316,52,43,9,0,0,0,9,0,0,9,0,0,0,0
peg_37,Reference,2512,267,49,1,48,0,3,42,35,0,13,3,0,3,29,0
peg_37,HDR,2512,267,23,0,23,0,6,4,22,1,0,13,0,5,4,0
peg_38,Reference,11,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0
peg_38,HDR,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_39,Reference,423,248,99,0,99,0,2,94,8,0,89,5,2,0,3,0
peg_39,HDR,423,248,47,4,43,0,7,8,40,3,0,31,0,1,5,3
peg_40,Reference,30,19,6,0,6,0,0,6,6,0,0,0,0,0,6,0
peg_40,HDR,30,19,13,0,13,0,0,13,13,0,0,0,0,0,13,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,6015,5971,4801,4462,339,0,4,21,320,4,15,314,0,0,6,0
peg_42,HDR,6015,5971,1156,1097,59,0,29,5,27,27,5,25,0,2,0,0
peg_43,Reference,2732,2700,2539,2346,193,0,3,26,168,1,24,166,0,0,0,2
peg_43,HDR,2732,2700,144,135,9,0,7,2,5,4,0,2,0,1,0,2
peg_44,Reference,681,669,647,532,115,0,0,39,76,0,39,76,0,0,0,0
peg_44,HDR,681,669,21,21,0,0,0,0,0,0,0,0,0,0,0,0
peg_45,Reference,5,3,1,0,1,0,1,0,1,0,0,0,0,1,0,0
peg_45,HDR,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,74,41,2,1,1,0,0,1,1,0,0,0,0,0,1,0
peg_46,HDR,74,41,2,1,1,0,0,0,1,0,0,1,0,0,0,0
peg_47,Reference,814,441,31,0,31,0,7,16,27,0,4,12,0,3,8,4
peg_47,HDR,814,441,68,8,60,0,44,7,56,2,2,14,0,37,0,5
peg_48,Reference,5641,5530,5148,4683,465,0,4,13,453,3,9,448,0,1,4,0
peg_48,HDR,5641,5530,363,349,14,0,1,0,13,1,0,13,0,0,0,0
peg_49,Reference,181,181,178,149,29,0,0,3,26,0,3,26,0,0,0,0
peg_49,HDR,181,181,3,1,2,0,2,0,0,2,0,0,0,0,0,0
peg_50,Reference,2647,2643,2585,2381,204,0,121,15,70,119,14,69,1,1,0,0
peg_50,HDR,2647,2643,48,40,8,0,0,0,8,0,0,8,0,0,0,0
peg_51,Reference,845,829,723,554,169,0,11,48,113,10,45,111,1,0,2,0
peg_51,HDR,845,829,74,69,5,0,1,0,4,1,0,4,0,0,0,0
peg_52,Reference,123,119,112,73,39,0,0,1,38,0,1,38,0,0,0,0
peg_52,HDR,123,119,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_53,Reference,156,155,151,88,63,0,0,0,63,0,0,63,0,0,0,0
peg_53,HDR,156,155,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_54,Reference,92,40,40,32,8,0,0,0,8,0,0,8,0,0,0,0
peg_54,HDR,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_55,Reference,48,46,39,34,5,0,0,0,5,0,0,5,0,0,0,0
peg_55,HDR,48,46,7,7,0,0,0,0,0,0,0,0,0,0,0,0
peg_56,Reference,79,19,19,13,6,0,0,5,2,0,4,1,0,0,1,0
peg_56,HDR,79,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,37,35,35,29,6,0,0,0,6,0,0,6,0,0,0,0
peg_57,HDR,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,124,104,103,93,10,0,1,1,8,1,1,8,0,0,0,0
peg_58,HDR,124,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,17,15,15,14,1,0,0,1,0,0,1,0,0,0,0,0
peg_59,HDR,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,40,40,40,39,1,0,0,0,1,0,0,1,0,0,0,0
peg_61,HDR,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,105,103,102,70,32,0,4,23,9,0,23,5,0,4,0,0
peg_62,HDR,105,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,82,37,37,30,7,0,0,3,4,0,3,4,0,0,0,0
peg_63,HDR,82,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_64,Reference,197,191,189,177,12,0,0,1,11,0,1,11,0,0,0,0
peg_64,HDR,197,191,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,53,48,48,40,8,0,0,1,7,0,1,7,0,0,0,0
peg_65,HDR,53,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,284,177,177,153,24,0,3,3,19,2,3,18,0,1,0,0
peg_67,HDR,284,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,119,74,66,50,16,0,1,10,6,0,10,5,0,1,0,0
peg_70,HDR,119,74,8,3,5,0,5,0,0,5,0,0,0,0,0,0
peg_71,Reference,315,299,299,105,194,0,2,186,6,2,186,6,0,0,0,0
peg_71,HDR,315,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_72,Reference,77,70,70,63,7,0,0,1,6,0,1,6,0,0,0,0
peg_72,HDR,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_73,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_73,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,75,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,HDR,75,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,148,148,148,127,21,0,5,4,16,1,4,12,0,4,0,0
peg_75,HDR,148,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,141,140,140,129,11,0,0,5,6,0,5,6,0,0,0,0
peg_76,HDR,141,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_83,Reference,36,36,36,33,3,0,0,0,3,0,0,3,0,0,0,0
