peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,819,815,814,685,129,0,0,4,126,0,3,125,0,0,1,0
peg_2,HDR,819,815,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_3,Reference,1552,1503,1399,1189,210,0,20,57,156,1,53,134,0,18,3,1
peg_3,HDR,1552,1503,104,98,6,0,0,1,5,0,1,5,0,0,0,0
peg_4,Reference,692,691,687,629,58,0,1,0,57,1,0,57,0,0,0,0
peg_4,HDR,692,691,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_5,Reference,2309,2300,2220,1647,573,0,222,262,304,15,55,292,199,4,4,4
peg_5,HDR,2309,2300,80,78,2,0,0,0,2,0,0,2,0,0,0,0
peg_6,Reference,814,814,759,714,45,0,6,5,36,6,3,34,0,0,2,0
peg_6,HDR,814,814,50,48,2,0,0,0,2,0,0,2,0,0,0,0
peg_7,Reference,1775,1768,1735,1551,184,0,2,1,182,1,1,181,0,1,0,0
peg_7,HDR,1775,1768,32,31,1,0,0,0,1,0,0,1,0,0,0,0
peg_8,Reference,84,82,82,0,82,0,0,82,3,0,79,0,0,0,3,0
peg_8,HDR,84,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,13,7,7,0,7,0,0,7,7,0,0,0,0,0,7,0
peg_9,HDR,13,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,993,985,949,751,198,0,39,61,111,39,48,98,0,0,13,0
peg_11,HDR,993,985,35,33,2,0,0,1,1,0,1,1,0,0,0,0
peg_12,Reference,849,841,810,717,93,0,5,26,64,4,25,62,0,1,1,0
peg_12,HDR,849,841,29,26,3,0,1,0,2,1,0,2,0,0,0,0
peg_13,Reference,405,404,386,335,51,0,2,7,43,2,6,42,0,0,1,0
peg_13,HDR,405,404,18,18,0,0,0,0,0,0,0,0,0,0,0,0
peg_14,Reference,2666,2664,2578,2334,244,0,14,7,224,13,7,223,0,1,0,0
peg_14,HDR,2666,2664,86,70,16,0,0,0,16,0,0,16,0,0,0,0
peg_15,Reference,5290,5279,5095,4354,741,0,1,344,409,1,331,396,0,0,13,0
peg_15,HDR,5290,5279,183,171,12,0,0,1,11,0,1,11,0,0,0,0
peg_16,Reference,89,89,87,83,4,0,0,1,3,0,1,3,0,0,0,0
peg_16,HDR,89,89,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,397,344,336,226,110,0,1,41,69,1,40,68,0,0,1,0
peg_17,HDR,397,344,8,1,7,0,0,0,7,0,0,7,0,0,0,0
peg_18,Reference,647,572,555,76,479,0,3,126,361,0,118,350,0,3,8,0
peg_18,HDR,647,572,17,10,7,0,0,0,7,0,0,7,0,0,0,0
peg_19,Reference,330,303,297,206,91,0,2,4,87,1,3,85,0,1,1,0
peg_19,HDR,330,303,6,4,2,0,0,0,2,0,0,2,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,HDR,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
peg_24,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,65,54,21,0,21,0,0,20,2,0,19,1,0,0,1,0
peg_29,HDR,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,301,45,18,0,18,0,0,3,15,0,3,15,0,0,0,0
peg_30,HDR,301,45,4,2,2,0,2,0,0,2,0,0,0,0,0,0
peg_31,Reference,74,44,32,0,32,0,0,0,32,0,0,32,0,0,0,0
peg_31,HDR,74,44,8,2,6,0,2,3,4,1,0,2,1,0,2,0
peg_32,Reference,203,69,27,2,25,0,0,0,25,0,0,25,0,0,0,0
peg_32,HDR,203,69,8,6,2,0,0,0,2,0,0,2,0,0,0,0
peg_33,Reference,40,24,20,0,20,0,2,2,20,0,0,18,0,0,0,2
peg_33,HDR,40,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_34,Reference,899,890,872,791,81,0,0,18,67,0,14,63,0,0,4,0
peg_34,HDR,899,890,18,17,1,0,1,0,0,1,0,0,0,0,0,0
peg_35,Reference,1212,1133,1047,866,181,0,23,39,123,22,36,119,0,1,3,0
peg_35,HDR,1212,1133,84,81,3,0,1,2,0,1,2,0,0,0,0,0
peg_36,Reference,1399,1100,1007,753,254,0,2,24,229,2,23,228,0,0,1,0
peg_36,HDR,1399,1100,70,55,15,0,3,1,12,2,1,11,0,1,0,0
peg_37,Reference,205,103,43,1,42,0,0,37,21,0,21,5,0,0,16,0
peg_37,HDR,205,103,19,0,19,0,2,13,6,1,12,4,0,1,1,0
peg_38,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_38,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_39,Reference,201,132,61,2,59,0,0,37,23,0,36,22,0,0,1,0
peg_39,HDR,201,132,41,7,34,0,4,2,33,0,1,28,0,4,1,0
peg_40,Reference,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_40,HDR,23,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_41,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,9423,9358,8951,8098,853,0,12,137,708,12,133,704,0,0,4,0
peg_42,HDR,9423,9358,341,330,11,0,2,0,9,2,0,9,0,0,0,0
peg_43,Reference,6567,6447,6295,5798,497,0,17,161,319,17,161,319,0,0,0,0
peg_43,HDR,6567,6447,133,124,9,0,0,1,8,0,1,8,0,0,0,0
peg_44,Reference,4311,4304,4181,3729,452,0,0,104,352,0,100,348,0,0,4,0
peg_44,HDR,4311,4304,118,113,5,0,3,0,2,3,0,2,0,0,0,0
peg_45,Reference,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_45,HDR,41,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,77,75,74,0,74,0,5,58,17,0,57,11,0,5,1,0
peg_46,HDR,77,75,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_47,Reference,198,99,41,0,41,0,0,22,22,0,19,19,0,0,3,0
peg_47,HDR,198,99,6,5,1,0,1,0,0,1,0,0,0,0,0,0
peg_48,Reference,13360,13322,12891,11935,956,0,7,376,596,7,353,573,0,0,23,0
peg_48,HDR,13360,13322,364,352,12,0,1,0,12,0,0,11,0,1,0,0
peg_49,Reference,632,626,622,596,26,0,2,4,20,2,4,20,0,0,0,0
peg_49,HDR,632,626,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_50,Reference,7070,7045,6917,6236,681,0,92,78,543,88,50,511,0,4,28,0
peg_50,HDR,7070,7045,125,106,19,0,0,16,3,0,16,3,0,0,0,0
peg_51,Reference,1210,1199,1117,784,333,0,12,105,220,12,101,216,0,0,4,0
peg_51,HDR,1210,1199,74,69,5,0,2,0,3,2,0,3,0,0,0,0
peg_52,Reference,1450,1345,1295,1108,187,0,0,18,170,0,17,169,0,0,1,0
peg_52,HDR,1450,1345,37,33,4,0,1,0,3,1,0,3,0,0,0,0
peg_53,Reference,1347,1330,1292,1136,156,0,3,20,133,3,20,133,0,0,0,0
peg_53,HDR,1347,1330,36,34,2,0,0,0,2,0,0,2,0,0,0,0
peg_54,Reference,751,444,443,354,89,0,3,2,84,3,2,84,0,0,0,0
peg_54,HDR,751,444,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_55,Reference,392,377,369,323,46,0,0,15,31,0,15,31,0,0,0,0
peg_55,HDR,392,377,5,3,2,0,2,0,0,2,0,0,0,0,0,0
peg_56,Reference,379,251,251,160,91,0,4,55,35,2,54,32,0,2,1,0
peg_56,HDR,379,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,506,463,463,438,25,0,0,1,24,0,1,24,0,0,0,0
peg_57,HDR,506,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,1212,1118,1116,967,149,0,2,60,91,2,56,87,0,0,4,0
peg_58,HDR,1212,1118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,468,398,398,338,60,0,6,35,19,6,35,19,0,0,0,0
peg_59,HDR,468,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,1062,1033,1030,974,56,0,4,3,54,0,2,49,0,4,1,0
peg_61,HDR,1062,1033,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,2196,2112,2085,1902,183,0,13,67,121,4,58,109,0,3,3,6
peg_62,HDR,2196,2112,7,7,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,436,355,352,265,87,0,2,12,79,2,6,73,0,0,6,0
peg_63,HDR,436,355,1,0,1,0,1,0,0,1,0,0,0,0,0,0
peg_64,Reference,1022,975,974,868,106,0,0,47,61,0,45,59,0,0,2,0
peg_64,HDR,1022,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,1018,975,970,807,163,0,9,76,79,9,75,78,0,0,1,0
peg_65,HDR,1018,975,2,1,1,0,0,0,1,0,0,1,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,3933,3886,3841,3663,178,0,4,35,145,1,32,139,0,3,3,0
peg_67,HDR,3933,3886,26,26,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,962,621,608,411,197,0,3,72,127,2,68,122,0,1,4,0
peg_70,HDR,962,621,9,7,2,0,1,0,1,1,0,1,0,0,0,0
peg_71,Reference,1788,1705,1702,1477,225,0,1,97,127,1,97,127,0,0,0,0
peg_71,HDR,1788,1705,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_72,Reference,1164,1123,1089,997,92,0,0,15,79,0,13,77,0,0,2,0
peg_72,HDR,1164,1123,6,5,1,0,0,1,1,0,0,0,0,0,1,0
peg_73,Reference,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
peg_73,HDR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,238,237,237,225,12,0,0,0,12,0,0,12,0,0,0,0
peg_74,HDR,238,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,1451,1446,1441,1323,118,0,4,8,107,3,8,106,0,1,0,0
peg_75,HDR,1451,1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,1521,1469,1456,1377,79,0,5,22,60,1,18,52,0,4,4,0
peg_76,HDR,1521,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,Reference,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,HDR,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,17,12,12,0,12,0,0,12,0,0,12,0,0,0,0,0
