peg_id,Amplicon,Reads_in_input,Reads_aligned_all_amplicons,Reads_aligned,Unmodified,Modified,Discarded,Insertions,Deletions,Substitutions,Only Insertions,Only Deletions,Only Substitutions,Insertions and Deletions,Insertions and Substitutions,Deletions and Substitutions,Insertions Deletions and Substitutions
peg_0,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_0,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_1,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_2,Reference,745,738,649,589,60,0,0,2,60,0,0,58,0,0,2,0
peg_2,HDR,745,738,89,89,0,0,0,0,0,0,0,0,0,0,0,0
peg_3,Reference,1089,1072,974,943,31,0,2,3,26,2,3,26,0,0,0,0
peg_3,HDR,1089,1072,95,92,3,0,0,2,1,0,2,1,0,0,0,0
peg_4,Reference,669,668,665,633,32,0,0,0,32,0,0,32,0,0,0,0
peg_4,HDR,669,668,3,2,1,0,0,0,1,0,0,1,0,0,0,0
peg_5,Reference,2196,2176,1881,1315,566,0,497,492,72,6,1,68,487,0,0,4
peg_5,HDR,2196,2176,285,281,4,0,1,1,3,0,0,3,1,0,0,0
peg_6,Reference,655,654,622,558,64,0,1,1,63,1,0,62,0,0,1,0
peg_6,HDR,655,654,31,26,5,0,3,0,2,3,0,2,0,0,0,0
peg_7,Reference,913,913,898,826,72,0,0,5,67,0,5,67,0,0,0,0
peg_7,HDR,913,913,15,14,1,0,0,0,1,0,0,1,0,0,0,0
peg_8,Reference,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0
peg_8,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_9,Reference,20,18,18,0,18,0,0,0,18,0,0,18,0,0,0,0
peg_9,HDR,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_10,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_11,Reference,1942,1901,1809,984,825,0,767,17,808,11,6,41,0,756,11,0
peg_11,HDR,1942,1901,88,52,36,0,0,36,36,0,0,0,0,0,36,0
peg_12,Reference,1448,1443,1340,1289,51,0,1,10,47,1,3,40,0,0,7,0
peg_12,HDR,1448,1443,103,103,0,0,0,0,0,0,0,0,0,0,0,0
peg_13,Reference,674,673,666,622,44,0,1,1,42,1,1,42,0,0,0,0
peg_13,HDR,674,673,7,7,0,0,0,0,0,0,0,0,0,0,0,0
peg_14,Reference,1134,1134,1111,1021,90,0,1,8,81,1,8,81,0,0,0,0
peg_14,HDR,1134,1134,21,17,4,0,0,0,4,0,0,4,0,0,0,0
peg_15,Reference,3041,3034,2883,2529,354,0,2,46,309,2,43,306,0,0,3,0
peg_15,HDR,3041,3034,150,145,5,0,0,1,4,0,1,4,0,0,0,0
peg_16,Reference,93,93,91,88,3,0,0,0,3,0,0,3,0,0,0,0
peg_16,HDR,93,93,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_17,Reference,274,266,239,227,12,0,0,2,10,0,2,10,0,0,0,0
peg_17,HDR,274,266,27,2,25,0,0,0,25,0,0,25,0,0,0,0
peg_18,Reference,1790,1753,1677,101,1576,0,0,8,1570,0,6,1568,0,0,2,0
peg_18,HDR,1790,1753,76,13,63,0,0,1,62,0,1,62,0,0,0,0
peg_19,Reference,268,261,256,234,22,0,2,4,18,0,4,16,0,2,0,0
peg_19,HDR,268,261,5,3,2,0,0,0,2,0,0,2,0,0,0,0
peg_20,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_20,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_21,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_22,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_23,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_24,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_25,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_26,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_27,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_28,Reference,5,5,5,0,5,0,0,5,0,0,5,0,0,0,0,0
peg_28,HDR,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_29,Reference,18,17,16,0,16,0,0,16,1,0,15,0,0,0,1,0
peg_29,HDR,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_30,Reference,1919,835,41,0,41,0,12,13,35,0,6,19,0,9,4,3
peg_30,HDR,1919,835,65,19,46,0,13,4,39,6,1,29,0,7,3,0
peg_31,Reference,524,247,41,3,38,0,7,15,25,0,9,20,4,3,2,0
peg_31,HDR,524,247,43,25,18,0,14,2,5,12,1,3,0,1,0,1
peg_32,Reference,307,271,21,0,21,0,4,6,20,0,1,11,0,4,5,0
peg_32,HDR,307,271,6,4,2,0,2,0,0,2,0,0,0,0,0,0
peg_33,Reference,114,29,4,0,4,0,1,1,4,0,0,2,0,1,1,0
peg_33,HDR,114,29,16,10,6,0,0,0,6,0,0,6,0,0,0,0
peg_34,Reference,943,927,913,510,403,0,0,8,397,0,6,395,0,0,2,0
peg_34,HDR,943,927,14,10,4,0,1,0,3,1,0,3,0,0,0,0
peg_35,Reference,1626,1610,1575,446,1129,0,2,930,223,0,906,197,0,2,24,0
peg_35,HDR,1626,1610,29,27,2,0,0,0,2,0,0,2,0,0,0,0
peg_36,Reference,3572,1215,957,694,263,0,5,24,239,3,21,236,0,0,1,2
peg_36,HDR,3572,1215,246,236,10,0,1,0,9,1,0,9,0,0,0,0
peg_37,Reference,1048,387,36,1,35,0,3,13,29,0,6,20,0,2,6,1
peg_37,HDR,1048,387,188,14,174,0,9,4,170,4,0,162,0,4,3,1
peg_38,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_38,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_39,Reference,1477,1012,495,1,494,0,4,348,155,0,338,146,1,0,6,3
peg_39,HDR,1477,1012,131,10,121,0,11,27,99,8,14,83,0,3,13,0
peg_40,Reference,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_40,HDR,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_41,Reference,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_41,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_42,Reference,11184,11137,9797,8633,1164,0,9,117,1047,8,109,1038,0,1,8,0
peg_42,HDR,11184,11137,1225,1176,49,0,18,0,31,18,0,31,0,0,0,0
peg_43,Reference,8265,8195,7779,7358,421,0,9,64,362,2,57,348,0,7,7,0
peg_43,HDR,8265,8195,406,383,23,0,9,0,14,9,0,14,0,0,0,0
peg_44,Reference,4813,4782,4656,3476,1180,0,11,23,1156,3,21,1146,0,8,2,0
peg_44,HDR,4813,4782,110,100,10,0,4,0,6,4,0,6,0,0,0,0
peg_45,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_45,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_46,Reference,122,82,35,2,33,0,1,7,28,0,5,25,0,1,2,0
peg_46,HDR,122,82,5,3,2,0,2,1,2,0,0,0,0,1,0,1
peg_47,Reference,2646,960,225,4,221,0,21,35,211,0,9,185,1,1,6,19
peg_47,HDR,2646,960,313,37,276,0,93,177,202,5,0,76,69,18,107,1
peg_48,Reference,7303,7280,6956,6483,473,0,3,48,427,2,44,422,0,1,4,0
peg_48,HDR,7303,7280,295,291,4,0,1,0,3,1,0,3,0,0,0,0
peg_49,Reference,467,465,459,418,41,0,0,0,41,0,0,41,0,0,0,0
peg_49,HDR,467,465,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_50,Reference,4705,4688,4258,3828,430,0,3,88,339,3,88,339,0,0,0,0
peg_50,HDR,4705,4688,77,70,7,0,3,0,4,3,0,4,0,0,0,0
peg_51,Reference,903,889,819,652,167,0,0,45,122,0,45,122,0,0,0,0
peg_51,HDR,903,889,27,25,2,0,2,0,2,0,0,0,0,2,0,0
peg_52,Reference,1398,1373,1325,666,659,0,0,11,648,0,11,648,0,0,0,0
peg_52,HDR,1398,1373,38,36,2,0,1,0,1,1,0,1,0,0,0,0
peg_53,Reference,855,834,794,541,253,0,2,5,246,2,5,246,0,0,0,0
peg_53,HDR,855,834,12,6,6,0,1,0,5,1,0,5,0,0,0,0
peg_54,Reference,371,333,331,309,22,0,2,1,20,1,1,19,0,1,0,0
peg_54,HDR,371,333,2,2,0,0,0,0,0,0,0,0,0,0,0,0
peg_55,Reference,174,168,168,146,22,0,0,2,21,0,1,20,0,0,1,0
peg_55,HDR,174,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_56,Reference,212,151,151,144,7,0,0,5,2,0,5,2,0,0,0,0
peg_56,HDR,212,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_57,Reference,266,257,257,240,17,0,0,12,5,0,12,5,0,0,0,0
peg_57,HDR,266,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_58,Reference,640,613,610,430,180,0,6,154,24,6,150,20,0,0,4,0
peg_58,HDR,640,613,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_59,Reference,200,195,195,174,21,0,0,12,9,0,12,9,0,0,0,0
peg_59,HDR,200,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_60,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_61,Reference,503,490,490,386,104,0,3,62,43,0,61,39,0,3,1,0
peg_61,HDR,503,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_62,Reference,898,880,874,797,77,0,2,16,60,2,15,59,0,0,1,0
peg_62,HDR,898,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_63,Reference,343,327,323,240,83,0,0,1,82,0,1,82,0,0,0,0
peg_63,HDR,343,327,3,3,0,0,0,0,0,0,0,0,0,0,0,0
peg_64,Reference,620,616,616,532,84,0,0,3,81,0,3,81,0,0,0,0
peg_64,HDR,620,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_65,Reference,665,649,648,578,70,0,0,32,60,0,10,38,0,0,22,0
peg_65,HDR,665,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_66,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_67,Reference,1560,1547,1538,1414,124,0,3,13,114,0,10,108,0,3,3,0
peg_67,HDR,1560,1547,4,0,4,0,0,0,4,0,0,4,0,0,0,0
peg_68,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_68,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_69,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_70,Reference,428,384,380,234,146,0,0,17,140,0,6,129,0,0,11,0
peg_70,HDR,428,384,4,4,0,0,0,0,0,0,0,0,0,0,0,0
peg_71,Reference,677,658,657,456,201,0,1,40,163,1,37,160,0,0,3,0
peg_71,HDR,677,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_72,Reference,458,418,408,391,17,0,0,4,13,0,4,13,0,0,0,0
peg_72,HDR,458,418,9,0,9,0,0,0,9,0,0,9,0,0,0,0
peg_73,Reference,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0
peg_73,HDR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_74,Reference,177,177,177,170,7,0,0,2,6,0,1,5,0,0,1,0
peg_74,HDR,177,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_75,Reference,779,772,767,701,66,0,0,40,26,0,40,26,0,0,0,0
peg_75,HDR,779,772,1,1,0,0,0,0,0,0,0,0,0,0,0,0
peg_76,Reference,1133,1119,1115,1053,62,0,5,11,56,0,6,48,0,3,3,2
peg_76,HDR,1133,1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_77,Reference,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,0
peg_77,HDR,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_78,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_79,Reference,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0
peg_79,HDR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_80,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_81,HDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peg_82,Reference,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
