peg_id,Reads_in_input,Reads_aligned_all_amplicons,WT,correct_edit,byproduct_all,byproduct_INDEL,byproduct_sub,byproduct_ambiguous,WT_perc,corr_perc,byprod_perc,INDEL_perc
peg_0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_2,1443,1415,1302,10,103,30,73,0,92.01413427561837,0.7067137809187279,7.279151943462898,2.1201413427561837
peg_3,2879,2766,2457,26,283,40,217,26,88.82863340563992,0.9399855386840202,10.231381055676067,1.4461315979754157
peg_4,1601,1601,1460,3,138,25,110,3,91.19300437226734,0.18738288569643974,8.619612742036228,1.5615240474703311
peg_5,4090,3974,3252,46,676,229,439,8,81.83190739808757,1.1575239053850026,17.01056869652743,5.762455963764469
peg_6,1878,1877,1643,23,211,44,144,23,87.53329781566329,1.2253596164091636,11.241342567927544,2.344166222695791
peg_7,4067,4059,3419,9,631,127,503,1,84.23256959842325,0.22172949002217296,15.54570091155457,3.128849470312885
peg_8,102,100,0,0,100,100,0,0,0.0,0.0,100.0,100.0
peg_9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_10,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_11,1765,1763,1359,8,396,187,207,2,77.08451503119683,0.45377197958026094,22.461712989222917,10.606920022688598
peg_12,2100,2099,1791,20,288,27,260,1,85.32634587899,0.9528346831824679,13.720819437827537,1.2863268222963316
peg_13,1333,1333,1199,5,129,7,116,6,89.94748687171793,0.37509377344336087,9.67741935483871,0.5251312828207052
peg_14,6864,6796,5989,42,765,353,410,2,88.12536786344909,0.6180105944673338,11.256621542083579,5.194231901118305
peg_15,11102,11005,9700,68,1237,316,910,11,88.14175374829622,0.6179009541117674,11.240345297592004,2.871422080872331
peg_16,332,332,314,0,18,1,17,0,94.57831325301204,0.0,5.421686746987952,0.30120481927710846
peg_17,571,538,395,0,143,57,76,10,73.42007434944237,0.0,26.57992565055762,10.594795539033457
peg_18,685,465,151,0,314,28,285,1,32.473118279569896,0.0,67.52688172043011,6.021505376344086
peg_19,588,527,370,0,157,68,89,0,70.20872865275142,0.0,29.79127134724858,12.903225806451612
peg_20,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_21,124,102,0,0,102,0,0,102,0.0,0.0,100.0,0.0
peg_22,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_23,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_24,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_25,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_27,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_28,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_29,313,170,0,0,170,85,0,85,0.0,0.0,100.0,50.0
peg_30,278,31,0,0,31,3,26,2,0.0,0.0,100.0,9.67741935483871
peg_31,74,13,0,2,11,1,10,0,0.0,15.384615384615385,84.61538461538461,7.6923076923076925
peg_32,110,5,0,0,5,0,5,0,0.0,0.0,100.0,0.0
peg_33,26,4,0,0,4,0,3,1,0.0,0.0,100.0,0.0
peg_34,1238,1234,1087,10,137,54,80,3,88.08752025931929,0.8103727714748784,11.102106969205835,4.376012965964343
peg_35,1640,1581,1046,14,521,290,231,0,66.1606578115117,0.8855154965211891,32.95382669196711,18.34282099936749
peg_36,1775,1581,1173,21,387,72,296,19,74.19354838709677,1.3282732447817838,24.47817836812144,4.554079696394687
peg_37,249,141,1,0,140,68,61,11,0.7092198581560284,0.0,99.29078014184397,48.226950354609926
peg_38,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_39,69,44,3,2,39,11,19,9,6.818181818181818,4.545454545454546,88.63636363636364,25.0
peg_40,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_41,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_42,10987,10939,9689,134,1116,216,727,173,88.57299570344638,1.2249748605905475,10.202029435963068,1.9745863424444647
peg_43,6970,6862,6251,43,568,112,448,8,91.0958904109589,0.6266394637132031,8.277470125327893,1.6321772078111338
peg_44,4241,4236,3741,40,455,62,361,32,88.31444759206799,0.9442870632672332,10.741265344664779,1.4636449480642115
peg_45,6,4,0,0,4,0,0,4,0.0,0.0,100.0,0.0
peg_46,95,80,0,0,80,54,20,6,0.0,0.0,100.0,67.5
peg_47,195,35,1,0,34,4,22,8,2.857142857142857,0.0,97.14285714285714,11.428571428571429
peg_48,14344,14260,13007,126,1127,230,827,70,91.21318373071529,0.8835904628330996,7.903225806451613,1.6129032258064515
peg_49,726,726,651,7,68,8,51,9,89.6694214876033,0.9641873278236914,9.366391184573002,1.1019283746556474
peg_50,7352,7340,6796,14,530,106,399,25,92.58855585831063,0.1907356948228883,7.220708446866485,1.444141689373297
peg_51,1441,1404,1026,23,355,113,237,5,73.07692307692308,1.6381766381766383,25.284900284900285,8.048433048433049
peg_52,1595,1567,1259,11,297,86,211,0,80.3446075303127,0.7019783024888322,18.953414167198467,5.488194001276324
peg_53,1373,1360,1184,1,175,52,122,1,87.05882352941177,0.07352941176470588,12.867647058823529,3.823529411764706
peg_54,368,291,153,0,138,83,54,1,52.577319587628864,0.0,47.422680412371136,28.522336769759452
peg_55,215,166,135,0,31,19,12,0,81.32530120481928,0.0,18.674698795180724,11.44578313253012
peg_56,269,161,99,0,62,50,12,0,61.49068322981366,0.0,38.50931677018634,31.055900621118013
peg_57,379,319,247,0,72,43,29,0,77.4294670846395,0.0,22.570532915360502,13.47962382445141
peg_58,810,684,595,1,88,28,59,1,86.98830409356725,0.14619883040935672,12.865497076023392,4.093567251461988
peg_59,201,183,170,0,13,7,6,0,92.89617486338798,0.0,7.103825136612022,3.8251366120218577
peg_60,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
peg_61,340,316,294,0,22,4,18,0,93.0379746835443,0.0,6.962025316455696,1.2658227848101267
